Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
16:31:35.828736,468409,791,855,719,478,461,727,642,383
16:31:35.835771,468419,791,855,719,478,461,726,641,382
16:31:35.849022,468429,791,856,719,477,460,726,640,381
16:31:35.849022,468439,791,856,719,477,459,726,639,380
16:31:35.891221,468449,791,856,720,476,458,725,639,379
16:31:35.895415,468459,792,857,720,476,457,725,638,377
16:31:35.899317,468469,792,857,720,475,456,724,637,375
16:31:35.905168,468480,792,857,720,474,456,724,636,374
16:31:35.909078,468489,792,857,720,473,455,723,636,371
16:31:35.948618,468499,793,858,721,472,454,722,635,370
16:31:35.953713,468509,793,858,721,470,454,722,634,368
16:31:35.957957,468519,793,858,721,468,453,723,633,366
16:31:35.962198,468529,793,859,721,466,451,720,632,364
16:31:35.968602,468539,794,859,721,464,450,720,631,363
16:31:35.984993,468549,794,859,722,462,448,720,631,363
16:31:35.987070,468559,794,860,722,460,447,719,630,362
16:31:35.991146,468569,794,860,722,459,446,719,629,362
16:31:35.997013,468579,794,861,722,458,445,718,628,362
16:31:35.999021,468589,794,861,722,456,444,718,627,362
16:31:36.091303,468599,794,862,723,455,443,717,627,362
16:31:36.093349,468609,794,862,724,454,443,718,627,362
16:31:36.100288,468619,794,862,723,452,441,716,625,363
16:31:36.102775,468629,794,862,724,450,439,716,624,363
16:31:36.104602,468639,793,863,724,449,438,715,622,361
16:31:36.105690,468649,793,864,724,447,437,715,618,360
16:31:36.107726,468659,793,864,725,446,435,714,614,358
16:31:36.108730,468669,794,864,725,445,434,713,609,356
16:31:36.111498,468679,794,864,726,443,432,712,605,354
16:31:36.112531,468689,794,864,727,442,431,711,601,352
16:31:36.131704,468699,794,864,727,441,430,710,597,351
16:31:36.136662,468709,794,864,727,440,429,710,594,350
16:31:36.140710,468719,796,864,728,440,429,711,592,350
16:31:36.140710,468729,794,863,728,438,427,709,588,350
16:31:36.146292,468739,794,863,728,437,426,708,585,349
16:31:36.183913,468749,794,863,729,437,425,708,583,348
16:31:36.187680,468759,794,864,729,436,425,708,582,349
16:31:36.193434,468769,794,863,729,436,424,708,581,347
16:31:36.195647,468780,794,863,729,435,423,708,580,347
16:31:36.201595,468789,794,863,729,435,422,708,580,347
16:31:36.236581,468799,794,863,728,435,422,708,580,347
16:31:36.239106,468809,794,863,729,436,421,708,580,347
16:31:36.240124,468819,794,863,728,436,421,708,580,346
16:31:36.240124,468829,794,863,727,436,421,708,579,345
16:31:36.244555,468839,794,863,728,437,421,709,579,343
16:31:36.304240,468849,794,863,726,438,421,709,579,341
16:31:36.308779,468859,794,863,726,439,421,709,579,338
16:31:36.315015,468869,794,863,725,439,422,710,579,335
16:31:36.318607,468879,794,863,725,440,422,710,579,333
16:31:36.322243,468889,794,863,724,441,422,710,579,331
16:31:36.328959,468899,794,863,724,441,423,711,580,330
16:31:36.331909,468909,794,863,724,442,424,711,581,329
16:31:36.336875,468919,794,862,724,444,425,712,583,328
16:31:36.338757,468929,794,862,723,446,425,713,584,327
16:31:36.339824,468939,794,862,723,446,426,713,585,326
16:31:36.384203,468950,794,862,723,447,427,714,586,326
16:31:36.386339,468959,794,862,723,448,427,714,588,325
16:31:36.387401,468969,793,862,723,448,428,714,589,325
16:31:36.389010,468979,793,861,723,449,429,715,590,325
16:31:36.395601,468989,793,861,723,449,429,715,591,325
16:31:36.439817,468999,793,861,723,450,430,715,592,325
16:31:36.439817,469009,793,861,723,450,430,716,593,326
16:31:36.439817,469019,793,861,723,451,431,716,594,327
16:31:36.449036,469029,793,861,722,451,432,717,595,328
16:31:36.453530,469039,793,861,723,452,433,717,595,329
16:31:36.498857,469049,793,861,723,452,434,717,596,330
16:31:36.502022,469059,793,860,722,453,434,717,598,332
16:31:36.504364,469069,793,861,723,454,436,718,599,334
16:31:36.505445,469079,793,860,722,454,436,717,600,335
16:31:36.508795,469089,793,860,722,454,436,717,602,336
16:31:36.535545,469099,793,861,722,455,437,718,604,338
16:31:36.537772,469109,792,860,722,455,438,717,606,339
16:31:36.539946,469120,792,860,722,455,438,717,607,341
16:31:36.539946,469129,793,861,722,456,438,718,608,343
16:31:36.539946,469139,792,859,722,456,439,718,608,344
16:31:36.592246,469149,792,859,722,456,439,718,609,347
16:31:36.600767,469159,792,859,722,455,439,718,609,349
16:31:36.602837,469169,791,859,722,456,439,718,610,351
16:31:36.607297,469179,791,859,722,456,440,718,610,353
16:31:36.611896,469189,791,859,722,455,440,718,610,356
16:31:36.687916,469199,791,859,723,455,440,718,611,359
16:31:36.689137,469209,791,858,723,455,440,718,611,361
16:31:36.692283,469219,791,858,723,455,440,718,611,363
16:31:36.692283,469229,791,858,723,455,441,718,611,365
16:31:36.692283,469239,791,858,723,455,441,718,610,367
16:31:36.699018,469249,791,859,723,455,442,718,609,368
16:31:36.702954,469259,791,859,723,455,443,718,608,369
16:31:36.704812,469269,791,859,723,455,444,718,607,371
16:31:36.706795,469279,791,859,723,455,445,718,606,373
16:31:36.709201,469289,791,859,724,456,445,718,605,375
16:31:36.709201,469299,791,859,724,456,446,718,604,376
16:31:36.792694,469309,792,860,725,457,448,719,603,378
16:31:36.800484,469319,791,859,724,457,448,719,601,379
16:31:36.802609,469329,792,860,724,459,449,718,599,380
16:31:36.804965,469339,792,860,724,458,450,718,599,380
16:31:36.806285,469349,792,860,725,459,452,718,598,381
16:31:36.806285,469359,792,860,725,459,453,719,597,381
16:31:36.809045,469369,792,860,725,460,454,719,597,382
16:31:36.809045,469379,793,861,725,461,455,719,596,382
16:31:36.813283,469389,793,861,725,462,456,719,596,383
16:31:36.816992,469399,793,861,725,463,457,720,596,384
16:31:36.837301,469409,793,861,725,464,459,720,595,384
16:31:36.841211,469420,793,861,725,465,460,720,594,384
16:31:36.841211,469429,793,860,725,466,461,720,594,384
16:31:36.844509,469439,793,860,725,468,463,721,594,385
16:31:36.846610,469449,793,860,725,469,463,720,595,385
16:31:36.888652,469459,793,860,725,470,464,720,595,385
16:31:36.892710,469469,793,860,725,471,465,722,595,385
16:31:36.894347,469479,793,860,725,472,465,720,595,386
16:31:36.896388,469489,793,859,724,472,466,721,596,386
16:31:36.898989,469499,793,859,724,473,466,721,596,386
16:31:36.943894,469509,793,858,724,473,467,721,596,387
16:31:36.950996,469519,792,857,723,473,467,721,596,387
16:31:36.953138,469529,792,856,722,473,466,721,597,387
16:31:36.954190,469539,791,855,721,473,466,721,597,388
16:31:36.956530,469549,790,853,719,472,464,721,598,388
16:31:37.006517,469559,789,851,717,471,463,720,598,388
16:31:37.009177,469569,788,850,716,470,462,720,598,389
16:31:37.009177,469579,786,848,714,469,461,720,598,389
16:31:37.019438,469590,785,847,711,467,459,720,599,390
16:31:37.023371,469599,784,845,709,466,458,720,599,390
16:31:37.044176,469609,782,844,706,465,456,720,601,391
16:31:37.044176,469619,780,842,704,464,455,720,603,393
16:31:37.049796,469629,779,840,701,464,454,721,606,395
16:31:37.051828,469639,778,837,699,464,453,721,610,398
16:31:37.054398,469649,776,835,696,464,453,722,614,401
16:31:37.092884,469659,775,833,693,465,453,723,619,405
16:31:37.098572,469669,774,832,691,466,453,725,623,410
16:31:37.102397,469679,773,830,689,467,453,726,628,415
16:31:37.104215,469689,772,828,686,468,453,728,634,419
16:31:37.105594,469699,771,827,685,470,453,729,639,425
16:31:37.151673,469709,771,826,683,471,453,731,645,430
16:31:37.154229,469719,771,825,682,472,452,733,651,436
16:31:37.155276,469729,770,824,681,472,451,735,658,442
16:31:37.156465,469739,770,823,680,473,451,736,664,448
16:31:37.159158,469749,770,823,679,474,450,738,669,454
16:31:37.198947,469760,770,823,678,475,449,739,674,459
16:31:37.208938,469769,770,823,678,476,448,741,678,464
16:31:37.211180,469779,771,823,678,476,448,742,681,469
16:31:37.213474,469789,771,824,677,477,448,743,684,473
16:31:37.217572,469799,772,825,677,478,449,744,687,476
16:31:37.245156,469809,772,826,677,478,449,745,690,479
16:31:37.248963,469819,773,826,678,479,449,746,692,482
16:31:37.254332,469829,774,827,678,480,450,747,695,483
16:31:37.257725,469839,775,828,679,481,450,748,696,485
16:31:37.261203,469849,776,829,679,482,450,748,698,485
16:31:37.301865,469859,777,830,680,482,449,748,699,485
16:31:37.303697,469869,778,831,680,483,448,749,700,484
16:31:37.305827,469879,779,832,681,483,447,749,701,483
16:31:37.306926,469889,780,833,681,484,445,749,702,482
16:31:37.309152,469899,781,834,681,484,443,749,703,479
16:31:37.359007,469909,782,835,682,484,440,750,704,476
16:31:37.365389,469919,783,837,684,484,438,750,706,474
16:31:37.368858,469929,784,839,686,485,436,750,707,472
16:31:37.368858,469939,786,840,688,484,434,750,709,470
16:31:37.376276,469949,787,842,689,485,432,751,710,468
16:31:37.404243,469959,788,843,691,485,429,751,712,466
16:31:37.406280,469969,789,844,692,485,426,751,713,464
16:31:37.407692,469979,790,846,694,485,423,751,714,463
16:31:37.408688,469989,791,849,697,485,419,752,716,463
