Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
16:46:27.718821,163219,0,128,433,249,639,634,695,690
16:46:27.739294,163229,2,125,433,249,640,636,694,690
16:46:27.768919,163239,0,121,431,246,641,637,692,691
16:46:27.774839,163249,1,117,430,244,642,639,691,691
16:46:27.777434,163259,1,112,429,243,642,640,690,692
16:46:27.777434,163269,2,106,429,244,642,641,690,692
16:46:27.792003,163279,2,99,427,246,643,641,690,692
16:46:27.795836,163289,2,91,425,246,643,642,691,693
16:46:27.795836,163299,1,82,425,247,644,647,691,693
16:46:27.804173,163309,1,75,424,247,644,642,691,694
16:46:27.809310,163319,2,68,423,248,645,643,692,694
16:46:27.812553,163329,2,63,423,248,645,644,692,694
16:46:27.817794,163339,1,59,423,248,646,646,693,696
16:46:27.821368,163349,2,56,423,248,647,651,692,697
16:46:27.827359,163359,2,54,421,249,647,649,690,696
16:46:27.829294,163369,2,53,421,249,647,648,689,697
16:46:27.835541,163379,2,53,420,250,648,647,689,694
16:46:27.839919,163389,2,54,420,252,648,648,688,698
16:46:27.847742,163399,2,55,420,251,649,649,685,697
16:46:27.890818,163409,4,56,420,251,650,650,684,697
16:46:27.895529,163419,2,58,421,251,650,652,683,698
16:46:27.908028,163429,0,59,419,249,652,653,683,699
16:46:27.912458,163439,0,60,420,249,652,654,683,699
16:46:27.912458,163449,0,62,422,251,654,656,684,700
16:46:27.918165,163459,0,64,422,252,653,656,684,700
16:46:27.923614,163469,8,66,424,254,650,656,684,699
16:46:27.927625,163479,0,66,423,254,653,656,683,699
16:46:27.930035,163489,0,68,424,256,653,657,684,700
16:46:27.931775,163500,0,69,426,257,654,657,685,700
16:46:27.940317,163509,0,71,427,258,653,657,685,700
16:46:27.940317,163519,4,75,429,260,649,657,684,698
16:46:27.945768,163529,0,76,429,260,653,657,684,699
16:46:27.955186,163539,0,80,430,260,652,656,683,698
16:46:27.959853,163549,0,86,430,261,651,655,681,696
16:46:27.965970,163559,0,94,431,262,651,656,678,696
16:46:27.971131,163569,1,105,435,265,648,658,677,695
16:46:27.975944,163579,0,114,435,265,649,655,673,694
16:46:27.976974,163589,0,126,437,266,648,655,670,692
16:46:27.976974,163599,0,139,441,267,648,655,667,691
16:46:27.988435,163609,0,152,443,268,646,654,663,689
16:46:27.993377,163619,0,166,447,270,645,653,661,686
16:46:27.995881,163629,0,176,448,270,643,653,656,686
16:46:28.002275,163639,0,188,451,271,642,653,654,685
16:46:28.007095,163649,0,197,452,272,641,653,651,683
16:46:28.012156,163659,0,206,454,274,641,652,648,682
16:46:28.015592,163670,0,217,458,277,640,651,647,680
16:46:28.017127,163679,0,223,460,278,638,652,648,680
16:46:28.024595,163689,0,231,462,280,637,651,649,679
16:46:28.025615,163699,0,237,465,281,635,650,649,677
16:46:28.032017,163709,0,244,468,283,635,650,652,677
16:46:28.035811,163719,0,252,472,286,636,650,655,677
16:46:28.040407,163729,0,256,472,285,634,650,654,676
16:46:28.042439,163739,0,260,474,285,633,649,655,675
16:46:28.048715,163749,0,265,475,286,632,649,655,674
16:46:28.055989,163759,0,269,476,286,631,649,656,673
16:46:28.060112,163769,0,275,480,289,632,647,656,673
16:46:28.065719,163779,0,276,479,289,629,647,658,671
16:46:28.071975,163789,0,279,481,290,628,647,659,671
16:46:28.075742,163799,0,281,481,291,628,646,659,670
16:46:28.075742,163809,0,282,482,291,627,645,660,670
16:46:28.083302,163819,0,286,485,294,627,644,660,669
16:46:28.090012,163829,0,285,483,293,625,644,662,668
16:46:28.090012,163840,0,286,484,293,623,643,664,666
16:46:28.095758,163849,0,291,486,296,624,640,665,666
16:46:28.095758,163859,0,288,484,295,620,640,666,664
16:46:28.106835,163869,0,291,487,297,621,639,667,664
16:46:28.106835,163879,0,289,485,295,617,639,668,662
16:46:28.113813,163889,0,290,486,295,616,638,669,660
16:46:28.121106,163899,0,291,487,296,615,638,672,660
16:46:28.125711,163909,0,291,487,296,613,637,672,658
16:46:28.128166,163919,0,295,488,298,612,631,673,655
16:46:28.128166,163929,0,292,487,296,610,636,673,654
16:46:28.138747,163939,0,292,488,298,609,635,672,652
16:46:28.142375,163949,0,293,488,299,608,634,672,650
16:46:28.145801,163959,0,294,489,300,607,634,674,649
16:46:28.147695,163969,0,297,490,303,606,633,675,647
16:46:28.155993,163979,0,296,489,303,602,631,675,643
16:46:28.157942,163989,0,298,491,305,600,630,677,640
16:46:28.162088,163999,0,300,492,307,597,628,680,637
16:46:28.165702,164009,0,302,493,308,593,625,681,633
16:46:28.172150,164019,0,303,496,311,592,625,682,630
16:46:28.175982,164029,0,306,495,312,587,620,683,626
16:46:28.178847,164039,0,308,497,313,584,618,684,622
16:46:28.178847,164049,0,310,499,314,580,616,684,619
16:46:28.185638,164059,0,314,501,315,576,614,684,616
16:46:28.192299,164069,0,316,504,318,575,614,683,613
16:46:28.195656,164079,1,320,504,318,569,611,684,608
16:46:28.195656,164089,3,323,506,319,564,608,684,604
16:46:28.202969,164099,5,326,506,320,559,605,684,598
16:46:28.205928,164109,6,330,507,321,555,602,686,593
16:46:28.210723,164119,8,332,511,324,553,601,686,594
16:46:28.219468,164129,10,337,511,323,545,595,687,583
16:46:28.222146,164140,12,341,513,324,540,590,688,577
16:46:28.226817,164149,14,345,514,326,534,585,691,570
16:46:28.226817,164159,16,349,516,328,528,580,693,563
16:46:28.235549,164169,21,353,520,331,523,577,696,556
16:46:28.238485,164179,24,357,520,330,516,572,699,548
16:46:28.245625,164189,29,361,521,332,508,568,700,539
16:46:28.247680,164199,33,362,522,332,501,563,701,530
16:46:28.252973,164209,38,366,524,334,496,558,704,522
16:46:28.259092,164219,44,368,529,337,494,557,706,518
16:46:28.265757,164229,49,371,527,336,488,553,707,514
16:46:28.271521,164239,55,374,528,337,487,552,709,512
16:46:28.276001,164249,59,377,529,338,487,551,711,513
16:46:28.276001,164259,64,380,530,339,488,552,712,515
16:46:28.285672,164269,67,382,532,341,491,555,712,517
16:46:28.291229,164279,71,384,533,342,493,555,716,521
16:46:28.296576,164289,75,386,533,340,492,554,715,521
