Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
16:31:34.477102,87819,84,259,443,341,230,0,837,517
16:31:34.481175,87829,72,228,431,334,208,0,809,484
16:31:34.486746,87839,59,195,417,327,183,0,767,448
16:31:34.489262,87849,47,159,401,317,156,0,709,409
16:31:34.492073,87859,35,127,383,305,128,0,643,364
16:31:34.494890,87869,27,92,364,294,100,0,575,317
16:31:34.498220,87879,20,68,338,285,75,0,512,276
16:31:34.499953,87889,14,57,310,278,57,0,462,243
16:31:34.506176,87899,10,39,280,268,43,0,425,214
16:31:34.508287,87909,8,28,247,250,33,0,398,193
16:31:34.511174,87919,5,21,211,221,24,0,384,179
16:31:34.513473,87929,4,16,173,186,18,0,372,167
16:31:34.517149,87939,4,12,135,149,14,0,362,156
16:31:34.520348,87949,1,9,103,113,11,0,356,144
16:31:34.522730,87959,2,6,77,84,8,0,352,133
16:31:34.525354,87969,0,6,59,63,6,0,353,125
16:31:34.527362,87980,0,4,45,48,5,0,352,124
16:31:34.530060,87989,1,2,34,35,3,0,354,114
16:31:34.531752,87999,0,2,26,26,3,0,354,111
16:31:34.535864,88009,0,2,19,20,2,0,356,111
16:31:34.538980,88019,0,1,15,15,2,0,358,108
16:31:34.540977,88029,0,1,11,11,1,0,354,108
16:31:34.543415,88039,0,0,9,8,1,0,351,107
16:31:34.545796,88049,0,0,6,6,1,0,347,107
16:31:34.547667,88059,0,1,5,5,0,0,344,109
16:31:34.551477,88069,0,0,4,3,0,0,342,104
16:31:34.553823,88079,0,0,3,3,0,0,339,102
16:31:34.556432,88089,0,0,2,2,0,0,340,99
16:31:34.558949,88099,0,0,2,1,0,0,338,97
16:31:34.561206,88109,0,0,1,0,0,0,338,93
16:31:34.563048,88119,0,0,1,0,0,0,337,90
16:31:34.567178,88129,0,0,1,0,0,0,334,86
16:31:34.570126,88139,0,0,1,1,0,0,331,83
16:31:34.571141,88150,0,0,0,0,0,0,329,82
16:31:34.573958,88159,0,0,0,0,0,0,328,80
16:31:34.576086,88169,0,0,0,0,0,0,327,81
16:31:34.578938,88179,0,0,0,0,0,0,325,80
16:31:34.581145,88189,0,0,0,0,0,0,322,80
16:31:34.584475,88199,0,0,0,0,0,0,316,80
16:31:34.587050,88209,0,0,0,0,0,0,313,77
16:31:34.589063,88219,0,0,0,0,0,0,313,81
16:31:34.591885,88229,0,0,0,0,0,0,311,81
16:31:34.594453,88239,0,0,0,0,0,0,312,81
16:31:34.596618,88249,0,0,0,0,0,0,313,82
16:31:34.603133,88259,0,0,0,0,0,0,313,80
16:31:34.606526,88269,0,0,0,0,0,0,316,81
16:31:34.607546,88279,0,0,0,0,0,0,318,81
16:31:34.611597,88289,0,0,0,0,0,0,316,82
16:31:34.614009,88299,0,0,0,0,0,0,314,81
16:31:34.616732,88309,0,0,0,0,0,0,313,80
16:31:34.620058,88320,0,0,0,0,0,0,316,80
16:31:34.622183,88329,0,0,0,0,0,0,320,80
16:31:34.624508,88339,0,0,0,0,0,0,321,81
16:31:34.625511,88349,0,0,0,0,0,0,323,80
16:31:34.629070,88359,0,0,0,0,0,0,323,80
16:31:34.633340,88369,0,0,0,0,0,0,323,80
16:31:34.636081,88379,0,0,0,0,0,0,327,79
16:31:34.639108,88389,0,0,0,0,0,0,331,79
16:31:34.641567,88399,0,0,0,0,0,0,335,79
16:31:34.644160,88409,0,0,0,0,0,0,339,79
16:31:34.647217,88419,2,0,0,1,0,0,340,79
16:31:34.649442,88429,0,0,0,0,0,0,338,78
16:31:34.654005,88439,0,0,0,0,0,0,335,80
16:31:34.658307,88449,0,0,0,0,0,0,333,80
16:31:34.659386,88459,0,0,0,0,0,0,335,80
16:31:34.663742,88469,0,0,0,0,0,0,339,83
16:31:34.667880,88479,0,0,0,0,0,0,341,84
16:31:34.670586,88489,0,0,0,0,0,0,343,85
