Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
13:25:57.987446,441099,35,502,590,51,225,598,827,670
13:25:57.987446,441109,36,502,588,51,224,596,828,670
13:25:58.005821,441119,32,504,588,50,224,596,827,669
13:25:58.011642,441129,32,503,590,50,224,597,829,670
13:25:58.016090,441139,32,505,589,49,223,597,829,671
13:25:58.022775,441149,37,504,589,48,223,598,830,671
13:25:58.025816,441159,32,504,589,49,223,598,830,672
13:25:58.029641,441169,38,503,587,49,224,598,829,672
13:25:58.035534,441179,39,503,589,51,224,597,830,672
13:25:58.040343,441189,34,503,589,50,227,597,830,672
13:25:58.043726,441199,35,502,591,51,228,599,829,671
13:25:58.047541,441209,37,503,591,52,231,598,829,671
13:25:58.052984,441219,38,503,592,53,233,598,829,670
13:25:58.055409,441229,39,504,592,52,235,598,829,669
13:25:58.055409,441239,41,506,592,54,238,597,830,668
13:25:58.055409,441249,41,507,594,53,238,597,830,667
13:25:58.067138,441260,43,509,593,54,239,596,829,666
13:25:58.071843,441269,44,512,595,54,241,596,829,664
13:25:58.075208,441279,45,514,595,54,242,595,830,664
13:25:58.078245,441289,47,517,597,55,243,595,832,662
13:25:58.083106,441299,48,520,597,56,245,595,834,661
13:25:58.087212,441309,49,523,598,56,247,594,826,661
13:25:58.091251,441319,51,524,600,57,250,594,826,659
13:25:58.092276,441329,51,527,601,57,251,594,824,658
13:25:58.098774,441339,54,527,602,59,254,594,825,657
13:25:58.103281,441349,55,529,603,59,258,594,826,656
13:25:58.108340,441359,56,529,603,61,260,593,821,654
13:25:58.108340,441369,58,530,605,63,262,593,820,652
13:25:58.116345,441379,61,532,606,65,266,593,819,651
13:25:58.122183,441389,62,532,607,66,269,592,817,648
13:25:58.122183,441399,64,533,608,69,272,591,818,646
13:25:58.122183,441409,65,534,609,70,273,591,814,644
13:25:58.134512,441419,67,535,609,72,274,589,813,643
13:25:58.138594,441430,69,536,610,73,275,589,813,641
13:25:58.142865,441439,69,538,612,74,276,589,813,641
13:25:58.146027,441449,70,540,612,75,277,589,816,641
13:25:58.151545,441459,70,541,614,75,278,589,814,642
13:25:58.154649,441469,71,542,614,76,280,589,815,642
13:25:58.159083,441479,72,543,616,77,281,590,815,642
13:25:58.162097,441489,73,544,616,78,283,590,816,642
13:25:58.166997,441499,76,544,618,80,283,590,816,643
13:25:58.170103,441509,77,544,618,81,284,591,816,642
13:25:58.174210,441519,79,546,619,81,286,591,816,643
13:25:58.177218,441529,80,545,620,82,285,592,817,644
13:25:58.178222,441539,82,544,621,83,285,592,818,645
13:25:58.185215,441549,83,544,621,85,284,593,823,648
13:25:58.188375,441559,82,544,620,86,283,593,824,649
13:25:58.189386,441569,83,543,621,87,282,595,824,651
13:25:58.189386,441579,83,542,620,88,282,596,826,653
13:25:58.201496,441589,83,542,621,88,281,596,828,655
13:25:58.204751,441600,84,541,621,89,281,596,829,657
13:25:58.208038,441609,85,539,622,89,282,597,828,657
13:25:58.211081,441619,86,539,622,91,283,597,826,656
13:25:58.214220,441629,86,538,622,92,284,597,826,656
13:25:58.219095,441639,87,538,622,94,284,597,826,656
13:25:58.223460,441649,87,538,622,94,284,597,828,660
13:25:58.226481,441659,90,538,622,94,283,597,827,656
13:25:58.227485,441669,94,537,623,95,282,597,827,657
13:25:58.235011,441679,96,538,622,95,283,596,827,657
13:25:58.238025,441689,99,538,622,95,281,597,829,657
13:25:58.242112,441699,100,539,621,93,280,596,831,662
13:25:58.245224,441709,101,539,620,93,277,596,831,658
13:25:58.253542,441719,101,539,620,90,276,596,832,659
13:25:58.256866,441729,99,540,619,89,273,596,832,659
13:25:58.256866,441739,96,540,619,87,272,596,832,660
13:25:58.266219,441749,91,541,618,87,270,596,832,664
13:25:58.270382,441759,86,539,617,85,270,595,832,661
13:25:58.274723,441769,83,537,618,84,270,595,830,660
13:25:58.278357,441779,80,535,616,84,268,595,828,659
13:25:58.281770,441789,76,534,616,82,268,595,827,659
13:25:58.287045,441799,73,533,616,82,269,594,826,661
13:25:58.290213,441809,72,532,615,82,268,594,825,658
13:25:58.293412,441819,68,533,614,82,267,593,826,656
13:25:58.298529,441829,67,532,614,79,264,592,825,658
13:25:58.303678,441839,66,532,612,78,260,592,826,656
13:25:58.308434,441849,64,533,611,74,256,592,827,660
13:25:58.311888,441859,62,534,611,71,251,592,829,658
13:25:58.317277,441869,61,534,611,67,248,591,830,660
13:25:58.321604,441879,58,535,609,64,244,592,831,661
13:25:58.325888,441889,57,535,608,63,242,592,832,661
13:25:58.329008,441900,56,535,608,61,240,591,832,662
13:25:58.335290,441909,54,533,608,60,240,592,831,662
13:25:58.339397,441919,53,532,607,60,239,592,831,663
13:25:58.339397,441929,50,530,606,60,239,593,830,663
13:25:58.347284,441939,47,529,605,59,239,593,829,664
13:25:58.351575,441949,43,527,605,60,239,593,829,665
13:25:58.356355,441959,40,524,604,59,240,593,828,665
13:25:58.359421,441969,36,524,604,61,240,593,828,664
13:25:58.360452,441979,34,523,603,60,240,594,827,664
13:25:58.368159,441989,35,523,603,59,240,594,827,665
13:25:58.371256,441999,35,525,602,59,240,593,828,666
13:25:58.371256,442009,42,526,602,56,238,593,828,666
13:25:58.371256,442019,47,528,602,55,237,594,829,665
13:25:58.385310,442029,54,528,602,53,235,594,829,666
13:25:58.388442,442039,61,530,601,51,233,593,832,666
13:25:58.393380,442049,70,530,602,50,231,593,832,668
13:25:58.395535,442059,77,531,602,48,229,593,831,667
