Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
12:54:23.121908,222019,413,403,0,80,75,447,493,0
12:54:23.129659,222029,409,396,0,81,76,451,495,0
12:54:23.135235,222039,405,390,0,82,78,454,498,0
12:54:23.138258,222049,402,383,0,82,79,457,500,0
12:54:23.143716,222059,399,379,0,82,79,460,503,0
12:54:23.175662,222069,395,373,0,82,79,463,506,0
12:54:23.181383,222080,392,369,0,81,80,466,508,0
12:54:23.186093,222089,389,366,0,81,80,469,510,0
12:54:23.190910,222099,386,360,0,81,79,470,513,0
12:54:23.231074,222109,382,357,0,81,79,473,517,0
12:54:23.231074,222119,379,353,0,80,78,475,518,0
12:54:23.255152,222129,376,349,0,80,77,476,520,0
12:54:23.259597,222139,372,344,0,79,77,478,521,0
12:54:23.265177,222149,369,340,0,79,75,479,522,0
12:54:23.270231,222159,365,335,0,77,75,480,521,0
12:54:23.275349,222169,361,330,0,77,73,481,523,0
12:54:23.282018,222179,357,326,0,75,73,482,523,0
12:54:23.284502,222189,354,322,0,74,72,482,524,0
12:54:23.292099,222199,350,317,0,73,72,482,526,0
12:54:23.297329,222209,345,312,0,72,71,483,526,0
12:54:23.303930,222219,339,306,0,70,70,482,526,0
12:54:23.332073,222229,331,298,0,68,69,480,523,0
12:54:23.336785,222239,323,289,0,65,66,478,521,0
12:54:23.340902,222249,312,279,0,61,64,475,517,0
12:54:23.348115,222259,302,267,0,59,62,472,513,0
12:54:23.350686,222269,290,254,0,57,60,469,507,0
12:54:23.373940,222279,275,239,0,53,57,466,500,0
12:54:23.379382,222289,260,223,0,50,55,462,494,0
12:54:23.382935,222299,246,208,0,48,53,457,488,0
12:54:23.387981,222309,232,193,0,46,51,453,481,0
12:54:23.391052,222319,219,178,0,42,48,448,474,0
12:54:23.449771,222329,206,164,0,39,46,441,466,0
12:54:23.454676,222339,193,151,0,35,43,434,457,0
12:54:23.457862,222349,179,139,0,31,41,426,444,0
12:54:23.464648,222359,167,127,0,28,39,417,430,0
