Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
14:12:03.167655,601299,0,387,769,535,322,259,913,869
14:12:03.170692,601309,0,377,759,497,309,245,910,865
14:12:03.174666,601319,0,367,746,455,296,230,908,861
14:12:03.179426,601329,0,356,733,411,281,214,904,856
14:12:03.185079,601339,0,345,720,371,266,197,899,850
14:12:03.192433,601349,0,332,704,336,250,180,894,842
14:12:03.227326,601359,0,319,686,304,233,162,887,834
14:12:03.237436,601369,0,306,666,275,214,147,879,824
14:12:03.241740,601379,0,292,642,248,196,132,869,812
14:12:03.246115,601389,0,275,615,225,179,119,857,798
14:12:03.256156,601399,0,258,586,204,164,108,844,783
14:12:03.258679,601409,0,241,554,184,151,97,828,766
14:12:03.262287,601419,0,223,522,167,136,87,811,748
14:12:03.268469,601430,0,204,492,151,123,79,794,730
14:12:03.273170,601439,0,186,466,138,111,71,776,709
14:12:03.305846,601449,0,170,445,124,101,64,751,683
14:12:03.309816,601459,0,154,427,112,91,58,722,656
14:12:03.313310,601469,0,140,413,102,82,52,691,630
14:12:03.318838,601479,0,126,404,92,75,47,660,607
14:12:03.322123,601489,0,114,397,83,68,43,628,586
14:12:03.351148,601499,0,103,392,75,61,39,598,566
14:12:03.354637,601509,0,93,390,68,55,34,567,547
14:12:03.357556,601519,0,84,389,62,50,31,533,524
14:12:03.362193,601529,0,77,387,56,45,28,496,498
14:12:03.363247,601539,0,69,387,51,41,25,456,469
14:12:03.407598,601549,0,62,386,46,37,23,419,443
14:12:03.407598,601559,0,57,387,42,34,21,385,422
14:12:03.407598,601569,0,51,387,38,30,18,356,401
14:12:03.416211,601579,0,46,387,34,27,16,330,384
14:12:03.418347,601589,0,42,387,31,25,15,308,369
14:12:03.467675,601600,0,38,388,28,22,13,289,357
14:12:03.469697,601609,0,34,389,25,20,12,273,346
14:12:03.470703,601619,0,31,390,23,18,11,259,338
14:12:03.471718,601629,0,28,390,20,16,10,248,331
14:12:03.476545,601639,0,25,390,19,15,9,239,326
14:12:03.507612,601649,0,22,391,17,13,8,233,322
14:12:03.509424,601659,0,20,392,15,12,7,228,320
14:12:03.511522,601669,0,18,393,14,11,6,224,319
14:12:03.512660,601679,0,16,393,12,9,5,222,319
14:12:03.515087,601689,0,14,394,11,9,4,219,317
14:12:03.557745,601699,0,13,395,10,8,4,220,316
14:12:03.557745,601709,0,12,397,9,7,4,220,315
14:12:03.564418,601719,0,10,399,8,6,3,221,315
14:12:03.567431,601729,0,9,402,7,6,3,222,314
14:12:03.570890,601739,0,8,404,7,5,2,223,314
14:12:03.599721,601749,0,8,406,6,4,2,224,314
14:12:03.604149,601759,0,7,407,5,4,2,223,313
14:12:03.607827,601769,0,6,411,5,3,2,222,314
14:12:03.610072,601779,0,9,416,4,3,1,219,312
14:12:03.611083,601789,0,10,424,3,3,1,215,311
14:12:03.651394,601799,0,16,431,3,2,0,226,319
14:12:03.654741,601809,0,24,443,2,2,0,294,353
14:12:03.655802,601819,0,36,466,2,3,0,416,414
14:12:03.657549,601829,0,53,496,2,7,0,554,481
14:12:03.659637,601839,0,75,536,1,11,0,670,548
14:12:03.699971,601849,0,101,578,8,16,0,747,603
14:12:03.709986,601859,0,131,615,32,23,0,796,646
14:12:03.713130,601869,0,162,649,67,32,0,824,676
14:12:03.718936,601879,0,193,677,112,45,0,841,700
14:12:03.720995,601889,0,225,702,162,61,0,852,721
14:12:03.757631,601900,0,256,721,214,79,0,860,737
14:12:03.757631,601909,0,284,739,265,97,0,866,751
14:12:03.762208,601919,0,310,752,315,116,0,871,763
14:12:03.765351,601929,0,333,763,365,135,4,875,774
14:12:03.767772,601939,0,354,773,412,151,10,879,782
14:12:03.770091,601949,0,372,780,456,167,20,883,789
14:12:03.821566,601959,0,389,787,495,181,35,886,795
14:12:03.823068,601969,0,404,793,529,196,54,889,800
14:12:03.823068,601979,0,418,798,560,211,74,892,805
14:12:03.823068,601989,0,430,802,587,225,96,894,810
14:12:03.827491,601999,0,441,806,610,239,116,895,814
14:12:03.866422,602009,0,451,810,630,252,135,897,818
14:12:03.867465,602019,0,458,812,646,265,151,898,821
14:12:03.869661,602029,0,465,815,661,277,166,899,823
14:12:03.871980,602039,0,471,817,673,288,180,899,824
14:12:03.871980,602049,3,476,819,685,298,192,899,826
14:12:03.965747,602059,8,481,822,695,308,201,900,827
14:12:03.969800,602070,12,485,824,704,317,210,900,828
14:12:03.972959,602079,16,488,826,712,325,216,900,829
14:12:03.974953,602089,21,491,827,719,331,222,901,830
14:12:03.975950,602099,26,493,829,725,337,228,901,830
14:12:03.977598,602109,30,495,831,731,342,234,901,832
14:12:03.981860,602119,35,497,832,735,347,239,902,833
14:12:03.984777,602129,39,498,833,739,351,244,903,834
14:12:03.985773,602139,44,499,834,742,356,248,905,835
14:12:03.988505,602149,49,501,837,747,361,250,906,838
14:12:04.018674,602159,53,502,836,747,364,253,907,838
14:12:04.019743,602169,57,503,837,750,367,254,908,840
14:12:04.022848,602179,61,505,838,751,370,255,908,842
14:12:04.024873,602189,63,507,839,753,375,256,908,843
14:12:04.025884,602199,66,510,839,754,379,257,910,846
14:12:04.057657,602209,67,512,840,755,383,258,910,848
14:12:04.057657,602219,68,515,841,755,387,260,911,850
14:12:04.057657,602229,69,519,842,755,392,262,912,851
14:12:04.057657,602240,68,520,842,756,396,263,912,853
14:12:04.067670,602249,68,522,843,756,402,264,912,854
14:12:04.110176,602259,68,525,844,756,408,265,912,856
14:12:04.113224,602269,68,528,844,756,413,267,912,856
14:12:04.117431,602279,68,531,845,756,419,268,912,858
14:12:04.119475,602289,67,535,847,756,423,269,913,859
14:12:04.119475,602299,67,536,846,756,428,269,913,860
14:12:04.167727,602309,67,538,846,757,432,269,913,860
14:12:04.177514,602319,67,542,849,758,435,270,913,861
14:12:04.180941,602329,67,543,847,759,440,270,913,861
14:12:04.184620,602339,67,546,848,760,444,270,913,862
14:12:04.186319,602349,67,548,849,761,449,271,913,861
14:12:04.205255,602359,68,550,850,763,454,271,913,861
14:12:04.205255,602369,68,552,851,765,459,270,913,861
14:12:04.207790,602379,70,554,852,767,465,269,913,861
14:12:04.207790,602389,73,557,854,771,471,268,912,861
14:12:04.218603,602399,77,560,855,772,478,266,912,861
14:12:04.257665,602409,80,562,854,772,483,263,911,859
14:12:04.257665,602419,84,564,855,773,488,261,910,859
14:12:04.257665,602429,88,567,856,775,493,259,910,859
14:12:04.257665,602439,92,569,857,777,498,256,909,858
14:12:04.269524,602449,97,571,858,778,502,255,909,858
14:12:04.322560,602459,102,573,859,780,504,253,909,857
14:12:04.322560,602469,106,575,859,782,507,252,908,856
14:12:04.333201,602479,110,577,859,783,509,251,907,856
14:12:04.337334,602489,114,578,860,784,510,250,907,855
14:12:04.343048,602499,118,580,860,785,512,249,907,855
14:12:04.357739,602509,122,581,860,785,514,249,906,854
14:12:04.363171,602519,124,583,860,786,515,248,906,854
14:12:04.369489,602529,128,585,862,787,516,248,906,854
14:12:04.372657,602540,130,584,860,786,516,248,904,852
14:12:04.376408,602549,132,585,860,786,516,248,904,851
