Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
16:52:24.303038,1317349,185,375,493,283,122,665,934,586
16:52:24.309876,1317359,185,375,491,281,121,664,939,587
16:52:24.309876,1317369,186,375,493,281,120,664,940,587
16:52:24.326298,1317379,187,374,492,282,121,665,934,585
16:52:24.332421,1317389,187,374,491,281,120,665,934,585
16:52:24.334427,1317399,187,373,490,279,118,664,936,587
16:52:24.340559,1317409,187,372,489,278,118,664,936,587
16:52:24.342823,1317420,187,374,488,276,116,664,938,587
16:52:24.351341,1317429,187,372,489,275,114,664,936,587
16:52:24.351341,1317439,186,373,487,274,114,664,936,588
16:52:24.360562,1317449,185,371,486,273,112,664,934,585
16:52:24.368304,1317459,185,371,488,272,111,664,934,585
16:52:24.368304,1317469,184,370,487,271,110,664,934,585
16:52:24.375538,1317479,184,368,485,270,108,664,935,586
16:52:24.384036,1317489,185,368,485,269,107,665,935,586
16:52:24.386783,1317499,183,369,486,268,105,665,935,586
16:52:24.386783,1317509,184,367,484,267,104,665,936,586
16:52:24.401150,1317519,184,366,484,266,102,665,936,587
16:52:24.408607,1317529,185,366,484,266,101,665,936,586
16:52:24.412639,1317539,185,366,484,266,101,665,936,587
16:52:24.416718,1317549,185,368,485,264,100,665,935,586
16:52:24.416718,1317559,186,367,484,266,101,665,936,587
16:52:24.429006,1317569,187,368,485,266,101,665,936,586
16:52:24.430183,1317579,188,368,485,266,101,665,935,586
16:52:24.433530,1317590,189,368,485,266,101,665,936,586
16:52:24.438591,1317599,189,371,486,265,102,665,935,587
16:52:24.441795,1317609,191,369,485,266,102,665,936,586
16:52:24.449877,1317619,191,369,485,266,102,666,936,587
16:52:24.459631,1317629,192,370,485,266,102,665,935,587
16:52:24.461507,1317639,192,370,486,266,103,665,936,587
16:52:24.466654,1317649,193,370,486,266,103,666,936,587
16:52:24.476604,1317659,193,371,486,267,103,665,935,587
16:52:24.482343,1317669,194,372,487,267,104,665,936,587
16:52:24.485268,1317679,194,372,487,267,104,665,935,587
16:52:24.488920,1317689,195,372,487,267,105,666,935,587
16:52:24.493309,1317699,195,372,488,268,106,666,936,587
16:52:24.501822,1317709,196,372,488,268,106,665,935,587
16:52:24.507710,1317719,196,373,488,268,106,665,936,587
16:52:24.512688,1317729,197,373,488,268,107,665,935,587
16:52:24.512688,1317739,197,373,488,268,107,665,935,587
16:52:24.512688,1317749,197,373,488,269,107,666,935,587
16:52:24.528985,1317760,197,373,488,268,108,666,935,587
16:52:24.532633,1317769,197,373,488,269,107,666,936,587
16:52:24.532633,1317779,197,372,488,268,107,666,935,588
16:52:24.538548,1317789,197,372,488,269,107,666,935,588
16:52:24.540813,1317799,197,372,488,269,108,666,935,588
16:52:24.562611,1317809,197,372,488,269,107,666,936,588
16:52:24.562611,1317819,198,372,488,268,106,666,936,588
16:52:24.568350,1317829,197,372,487,268,106,666,935,588
16:52:24.573589,1317839,197,372,487,268,105,666,936,588
16:52:24.579262,1317849,197,372,487,268,104,666,936,588
16:52:24.582685,1317859,197,371,487,267,104,666,936,588
16:52:24.584420,1317869,197,371,486,267,103,666,936,589
16:52:24.589314,1317879,197,371,486,266,102,666,936,589
16:52:24.596639,1317889,196,372,487,266,102,666,936,589
16:52:24.600742,1317899,196,372,486,265,101,666,936,589
16:52:24.609113,1317909,196,372,486,265,100,666,936,589
16:52:24.612702,1317919,195,371,486,265,100,666,936,589
16:52:24.612702,1317929,195,371,487,264,100,666,936,589
16:52:24.620778,1317939,195,371,486,264,99,666,936,590
16:52:24.643261,1317949,195,371,486,264,99,666,936,590
16:52:24.650200,1317959,195,371,486,264,99,666,936,590
16:52:24.654236,1317969,195,372,487,264,100,666,936,590
16:52:24.654236,1317979,195,371,487,265,100,666,936,590
16:52:24.670687,1317989,195,371,487,265,100,666,936,590
16:52:24.670687,1317999,196,371,487,265,101,666,936,590
16:52:24.682781,1318009,196,372,487,266,101,666,936,590
16:52:24.687349,1318019,197,372,487,266,101,666,936,590
16:52:24.687349,1318029,197,372,487,266,101,666,936,590
16:52:24.695374,1318039,198,372,487,266,102,666,936,591
16:52:24.699559,1318049,199,373,488,267,103,666,936,590
16:52:24.706076,1318060,200,373,488,267,102,666,936,590
16:52:24.712442,1318069,201,374,488,267,103,666,936,590
16:52:24.713723,1318079,205,374,491,269,102,665,935,590
16:52:24.719919,1318089,203,375,490,268,104,665,935,590
16:52:24.723064,1318099,205,376,490,269,105,665,935,589
16:52:24.729961,1318109,206,377,491,270,106,665,935,589
16:52:24.732169,1318119,208,378,491,271,106,664,935,588
16:52:24.736437,1318129,212,379,494,273,106,664,934,587
16:52:24.736437,1318139,210,380,493,273,108,663,934,587
16:52:24.745869,1318149,211,381,493,274,109,663,934,586
