Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
18:03:20.777987,914679,24,0,116,69,71,0,611,319
18:03:20.793318,914689,24,0,115,67,69,0,613,320
18:03:20.809365,914699,24,0,113,64,67,0,616,321
18:03:20.824824,914709,25,0,112,66,66,1,622,324
18:03:20.845439,914719,25,0,110,65,64,1,624,322
18:03:20.863649,914729,25,0,108,62,62,1,627,323
18:03:20.891284,914739,25,0,106,59,60,1,630,324
18:03:20.908521,914749,25,0,106,56,58,1,632,328
18:03:20.923253,914759,24,0,105,53,55,0,631,327
18:03:20.944081,914769,23,0,104,52,54,0,632,327
18:03:20.975256,914779,22,0,104,52,54,0,631,328
18:03:21.008333,914789,21,0,104,53,54,0,628,327
18:03:21.033421,914799,20,0,105,54,54,0,626,328
18:03:21.049671,914809,21,0,106,54,55,0,624,328
18:03:21.062493,914819,21,0,106,57,59,1,625,330
18:03:21.098227,914829,22,0,107,56,58,0,621,327
18:03:21.128672,914839,23,0,108,58,59,0,621,327
18:03:21.160467,914849,24,0,109,59,61,0,621,327
18:03:21.190652,914860,25,0,111,59,63,0,621,327
18:03:21.207349,914869,27,1,114,61,64,0,621,327
18:03:21.237797,914879,26,0,112,61,67,1,624,330
18:03:21.269136,914889,26,0,113,63,66,0,622,328
18:03:21.299290,914899,26,0,114,64,67,0,622,328
18:03:21.316605,914909,27,0,114,64,67,0,623,330
18:03:21.347217,914919,27,0,115,64,68,0,624,330
18:03:21.378419,914929,27,0,115,65,68,0,628,330
18:03:21.409129,914939,28,0,116,65,67,0,630,331
18:03:21.439249,914949,29,0,115,65,67,0,632,332
18:03:21.449800,914959,29,0,115,65,66,0,634,334
18:03:21.469856,914969,29,0,115,64,66,0,634,334
18:03:21.499919,914979,28,0,113,64,66,0,634,334
18:03:21.513728,914989,28,0,113,64,65,0,634,335
18:03:21.535247,914999,28,0,112,64,65,0,633,335
18:03:21.565691,915009,25,0,112,64,65,0,633,336
18:03:21.593561,915019,26,0,112,64,66,0,632,336
18:03:21.609148,915030,24,0,110,64,68,0,633,338
18:03:21.625679,915039,22,0,109,64,66,0,631,336
18:03:21.642793,915049,20,0,109,64,66,0,631,337
18:03:21.673681,915059,20,0,108,64,70,1,634,339
18:03:21.703721,915069,18,0,108,64,67,0,631,337
18:03:21.715199,915079,18,0,107,64,67,0,632,338
18:03:21.734835,915089,18,0,107,64,67,0,631,338
18:03:21.765587,915099,17,0,107,64,72,1,633,340
18:03:21.797657,915109,18,0,110,64,73,1,633,340
18:03:21.823834,915119,16,0,108,65,68,0,630,338
18:03:21.843022,915129,18,0,109,66,69,0,631,338
18:03:21.856589,915139,18,0,110,66,70,0,632,339
18:03:21.875858,915149,19,0,111,66,70,1,635,341
18:03:21.888355,915159,22,0,113,66,70,0,635,339
18:03:21.905559,915169,22,0,114,67,71,0,636,339
18:03:21.919783,915179,23,0,115,68,71,0,636,340
18:03:21.936205,915189,24,0,115,69,72,0,637,340
18:03:21.951748,915200,27,1,118,73,71,0,636,341
18:03:21.965990,915209,26,0,116,71,72,0,636,341
18:03:21.984844,915219,27,0,117,72,73,0,635,341
18:03:22.002827,915229,27,0,117,73,73,0,635,342
18:03:22.033841,915239,28,0,117,74,73,0,635,342
18:03:22.065241,915249,28,0,118,75,73,0,635,342
18:03:22.100057,915259,29,0,118,76,73,0,635,343
18:03:22.129598,915269,30,1,120,79,75,0,635,344
18:03:22.159304,915279,30,0,120,80,75,0,635,344
18:03:22.177392,915289,30,1,120,81,76,1,634,343
18:03:22.190148,915299,29,0,119,81,73,1,637,345
18:03:22.206769,915309,29,0,120,82,75,0,634,343
18:03:22.224041,915319,28,0,120,82,76,0,635,343
18:03:22.255287,915329,28,0,121,83,76,0,634,344
18:03:22.286006,915339,28,0,121,83,77,0,634,344
18:03:22.318064,915349,27,0,121,84,77,0,634,345
18:03:22.347910,915359,27,0,121,84,76,1,636,347
18:03:22.381330,915369,26,0,120,84,77,0,634,344
18:03:22.411758,915379,25,0,120,83,76,2,638,347
18:03:22.441763,915389,24,0,119,83,77,0,637,344
18:03:22.455934,915399,23,0,119,82,77,0,637,344
18:03:22.473288,915409,22,0,118,81,76,0,637,344
18:03:22.504969,915419,21,0,117,80,76,0,636,344
18:03:22.535404,915429,20,0,117,79,75,3,638,346
18:03:22.566711,915439,19,0,117,79,76,0,636,344
18:03:22.596803,915449,19,0,117,78,76,0,637,345
18:03:22.628149,915459,19,0,117,78,76,0,638,345
18:03:22.643805,915469,18,0,117,77,76,0,640,346
18:03:22.655964,915479,19,0,119,79,76,0,640,345
18:03:22.675141,915489,18,0,117,77,77,0,639,345
18:03:22.702553,915500,18,0,118,78,77,0,638,345
18:03:22.733717,915509,19,1,117,78,78,0,637,345
18:03:22.764310,915519,20,0,118,79,78,0,635,345
18:03:22.791921,915529,21,0,118,80,79,0,634,345
18:03:22.828107,915539,22,0,119,80,79,0,633,345
18:03:22.857958,915549,25,1,121,83,82,0,632,345
18:03:22.874864,915559,24,0,120,82,79,0,634,346
18:03:22.898466,915569,25,0,120,83,80,0,632,344
18:03:22.928203,915579,26,0,120,83,80,0,632,344
18:03:22.947520,915589,28,0,121,83,80,0,632,344
18:03:22.959642,915599,30,0,121,84,80,1,634,346
18:03:22.978660,915609,29,0,122,85,79,0,632,345
18:03:23.010417,915619,31,0,122,85,79,0,632,345
18:03:23.020760,915629,32,0,123,85,79,0,632,345
18:03:23.041904,915639,32,0,123,85,79,0,633,345
18:03:23.054694,915649,34,0,123,85,78,0,637,347
18:03:23.069430,915659,33,0,123,84,78,0,634,346
18:03:23.084840,915670,34,0,123,84,78,0,634,346
18:03:23.101280,915679,34,0,123,83,77,0,634,346
18:03:23.116855,915689,34,0,123,83,77,0,638,348
18:03:23.130191,915699,33,0,123,82,76,0,634,346
18:03:23.150168,915709,33,0,123,82,76,0,635,346
18:03:23.166945,915719,32,0,123,82,76,0,637,348
18:03:23.197050,915729,32,0,123,82,76,0,634,346
18:03:23.227110,915739,31,0,123,82,76,0,634,346
18:03:23.257927,915749,31,0,123,81,76,0,633,346
18:03:23.270330,915759,30,0,122,81,76,0,637,348
18:03:23.294129,915769,29,0,122,81,76,0,633,346
18:03:23.324641,915779,29,0,122,81,76,0,633,346
18:03:23.354918,915789,27,0,121,81,76,0,633,346
18:03:23.381929,915799,26,0,121,81,76,0,633,346
18:03:23.397120,915809,25,0,120,81,76,0,633,345
18:03:23.414394,915819,24,0,120,81,76,0,633,345
18:03:23.426481,915829,24,1,121,83,78,0,632,345
18:03:23.445180,915840,21,0,120,81,77,0,632,345
18:03:23.477313,915849,22,0,120,81,77,0,637,347
