Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
18:03:20.763588,5870579,0,320,200,99,502,529,827,501
18:03:20.777987,870589,0,322,201,99,503,529,827,502
18:03:20.792816,870599,0,323,202,101,505,529,827,502
18:03:20.809365,870609,0,324,203,100,506,529,827,503
18:03:20.824824,870619,0,325,203,100,506,530,827,503
18:03:20.845439,870629,0,325,203,100,508,529,827,503
18:03:20.863649,870639,0,326,204,100,508,529,827,503
18:03:20.892839,870649,0,327,204,99,508,529,827,503
18:03:20.907468,870659,0,326,205,98,508,529,827,504
18:03:20.924314,870669,0,327,206,98,508,530,827,505
18:03:20.942669,870679,0,327,206,96,508,530,828,506
18:03:20.976333,870689,0,327,207,96,507,529,827,506
18:03:21.009412,870700,0,326,207,96,507,529,827,506
18:03:21.034495,870709,0,326,207,95,507,529,828,507
18:03:21.050751,870719,0,326,208,94,507,529,828,507
18:03:21.062493,870729,0,326,208,92,506,530,829,507
18:03:21.099242,870739,0,325,208,91,506,529,829,507
18:03:21.129686,870749,0,325,207,90,505,529,829,507
18:03:21.160467,870759,0,326,207,89,506,530,829,507
18:03:21.191705,870769,0,325,207,88,506,530,829,507
18:03:21.207349,870779,0,325,207,87,508,531,830,508
18:03:21.236736,870789,0,325,207,87,507,530,829,507
18:03:21.250010,870799,0,324,206,86,508,530,829,508
18:03:21.269136,870809,0,324,206,85,508,530,829,507
18:03:21.299290,870819,0,324,206,85,508,531,829,506
18:03:21.316605,870829,0,323,205,85,507,530,829,505
18:03:21.347217,870839,0,321,206,85,508,530,828,504
18:03:21.378419,870849,0,319,205,85,507,530,829,503
18:03:21.409129,870859,0,317,206,86,507,530,828,502
18:03:21.439249,870870,0,314,205,86,508,530,828,501
18:03:21.470916,870879,0,310,206,86,509,530,827,500
18:03:21.500926,870889,0,308,205,87,508,530,827,499
18:03:21.536601,870899,0,305,206,87,508,530,827,497
18:03:21.566753,870909,0,302,206,87,507,530,826,496
