Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
16:52:25.160885,1241309,24,179,675,302,188,258,869,788
16:52:25.168423,1241319,24,171,671,298,179,257,867,784
16:52:25.173148,1241329,23,163,667,294,170,255,866,781
16:52:25.184555,1241339,22,155,664,292,161,253,866,777
16:52:25.217382,1241349,22,148,662,290,154,252,864,775
16:52:25.219676,1241359,22,142,660,288,148,252,865,772
16:52:25.229083,1241369,21,136,658,286,142,250,863,771
16:52:25.232184,1241379,22,131,656,285,138,250,863,769
16:52:25.233390,1241389,21,126,656,283,133,250,862,767
16:52:25.266324,1241399,21,122,655,283,129,250,862,766
16:52:25.274580,1241409,21,118,655,283,125,251,861,765
16:52:25.282340,1241419,21,114,655,283,121,254,861,763
16:52:25.288014,1241430,20,110,655,285,116,256,860,761
16:52:25.293714,1241439,20,107,655,288,111,259,859,759
16:52:25.316368,1241449,19,105,655,292,108,262,858,758
16:52:25.323303,1241459,20,102,655,298,104,265,858,756
16:52:25.323303,1241469,19,100,656,306,101,268,858,756
16:52:25.328843,1241479,20,97,658,314,98,270,856,754
16:52:25.331437,1241489,19,95,660,324,95,273,856,752
16:52:25.368097,1241499,19,92,662,336,93,276,855,751
16:52:25.382937,1241509,19,89,664,348,90,277,855,749
16:52:25.386964,1241519,19,86,666,362,87,280,855,749
16:52:25.392848,1241529,18,83,667,374,85,281,851,745
16:52:25.398759,1241539,19,80,669,388,82,282,850,742
16:52:25.417195,1241549,18,76,670,402,79,282,848,739
16:52:25.425281,1241559,19,71,671,416,76,281,847,736
16:52:25.429724,1241569,18,67,673,428,73,279,844,732
16:52:25.436251,1241579,18,62,674,441,69,276,841,727
16:52:25.440586,1241589,18,59,673,452,65,271,836,724
16:52:25.471556,1241600,18,57,672,462,61,265,828,716
16:52:25.479108,1241609,18,52,670,470,56,257,819,710
16:52:25.481895,1241619,18,50,669,478,52,249,812,703
16:52:25.484945,1241629,17,47,665,481,47,237,802,695
16:52:25.488254,1241639,17,45,662,484,43,223,792,687
16:52:25.525850,1241649,17,43,656,483,38,208,783,678
16:52:25.533900,1241659,17,41,650,480,34,192,774,668
16:52:25.538077,1241669,17,40,643,472,32,176,762,658
16:52:25.539888,1241679,17,38,634,462,28,158,750,648
16:52:25.543242,1241689,17,37,627,448,26,143,736,637
16:52:25.558661,1241699,17,36,618,432,23,129,721,625
16:52:25.566585,1241709,17,34,608,413,21,117,702,608
16:52:25.572126,1241719,16,33,597,392,19,105,682,588
16:52:25.574778,1241729,16,33,584,372,18,94,661,566
16:52:25.582961,1241739,16,32,571,346,16,86,637,542
16:52:25.612031,1241749,16,31,553,318,14,77,610,517
16:52:25.616177,1241759,15,30,534,291,12,69,582,494
16:52:25.616177,1241769,15,29,512,265,11,63,554,471
16:52:25.622013,1241779,14,28,490,239,10,57,525,449
16:52:25.624358,1241789,12,28,465,216,9,51,496,429
16:52:25.666917,1241799,11,28,440,195,8,46,467,408
16:52:25.668925,1241809,9,27,416,177,7,42,441,389
16:52:25.668925,1241819,9,27,392,160,6,38,420,372
16:52:25.676693,1241829,8,26,371,145,6,35,401,359
16:52:25.679801,1241839,7,26,353,131,4,31,385,348
16:52:25.744878,1241849,6,26,338,119,4,28,369,340
16:52:25.764726,1241859,5,25,324,107,4,25,356,333
16:52:25.769233,1241869,4,25,311,97,4,23,346,327
16:52:25.780942,1241879,4,25,300,88,3,21,337,323
16:52:25.785996,1241889,3,25,290,79,3,18,329,321
16:52:25.790209,1241900,3,24,281,72,2,17,323,318
16:52:25.798305,1241909,2,24,273,65,2,15,317,315
16:52:25.807802,1241919,2,24,265,59,2,14,312,313
16:52:25.810402,1241929,2,24,258,53,1,12,307,311
16:52:25.818760,1241939,1,24,252,48,1,11,303,310
16:52:25.825099,1241949,1,23,247,44,1,10,299,309
16:52:25.830175,1241959,1,23,242,39,1,9,295,308
16:52:25.836696,1241969,0,23,237,36,0,8,290,309
16:52:25.836696,1241979,0,23,233,32,0,7,290,310
16:52:25.849245,1241989,0,22,230,29,0,7,288,311
16:52:25.852485,1241999,0,23,228,26,0,6,288,313
16:52:25.877641,1242009,0,22,225,24,0,5,287,315
16:52:25.882282,1242019,0,22,223,22,0,5,287,316
16:52:25.882282,1242029,0,22,223,18,0,4,286,318
16:52:25.892358,1242039,0,22,222,18,0,4,286,320
16:52:25.892358,1242049,0,22,221,16,0,3,285,323
16:52:25.941111,1242059,0,22,220,14,0,2,284,326
16:52:25.943226,1242070,0,22,218,13,0,2,286,329
16:52:25.943226,1242079,0,22,219,11,0,2,288,333
16:52:25.951487,1242089,0,22,219,10,0,2,290,337
16:52:25.954431,1242099,0,22,220,9,0,1,292,342
16:52:25.957338,1242109,0,21,221,8,0,1,295,345
16:52:25.968548,1242119,0,22,222,7,0,1,298,349
16:52:25.976171,1242129,0,21,223,7,0,1,303,353
16:52:25.982799,1242139,0,21,226,6,0,1,307,356
16:52:25.982799,1242149,0,21,227,5,0,0,312,361
16:52:26.016628,1242159,0,21,235,5,0,1,317,364
16:52:26.026818,1242169,0,21,246,4,0,0,322,368
16:52:26.029204,1242179,0,21,256,4,0,0,327,371
16:52:26.033492,1242189,0,21,267,3,0,0,332,373
16:52:26.033492,1242199,0,21,280,3,0,0,337,376
16:52:26.066847,1242209,0,22,294,3,0,0,343,378
16:52:26.072801,1242219,0,21,311,2,0,0,348,380
16:52:26.075241,1242229,0,21,326,2,0,0,353,383
16:52:26.075241,1242240,0,21,342,5,0,0,357,386
16:52:26.082710,1242249,0,21,359,11,0,0,361,389
16:52:26.133489,1242259,0,21,376,27,0,0,367,392
16:52:26.135493,1242269,0,20,395,49,0,0,370,395
16:52:26.138855,1242279,0,20,419,81,0,0,372,394
16:52:26.140743,1242289,0,20,447,121,0,0,371,392
16:52:26.144929,1242299,0,19,477,177,0,0,368,389
16:52:26.177242,1242309,0,19,512,243,0,0,365,389
16:52:26.181496,1242319,0,19,554,311,0,0,362,389
16:52:26.184551,1242329,2,18,593,374,0,0,361,388
16:52:26.185594,1242339,3,19,623,435,0,0,359,387
16:52:26.185594,1242349,4,19,646,485,5,0,364,391
16:52:26.261511,1242359,5,22,665,526,25,1,435,423
16:52:26.264451,1242369,6,30,681,560,59,37,589,500
16:52:26.270841,1242379,7,42,694,590,96,105,723,588
16:52:26.276508,1242389,8,52,703,612,133,178,799,652
16:52:26.284220,1242399,9,65,714,632,165,244,840,694
16:52:26.284220,1242409,13,78,724,649,196,299,862,724
16:52:26.290575,1242419,16,98,733,661,229,343,876,749
16:52:26.292785,1242429,20,123,742,670,265,378,886,770
16:52:26.297596,1242439,24,152,751,675,303,404,894,789
16:52:26.300584,1242449,28,187,760,679,343,424,902,806
16:52:26.340899,1242459,33,224,768,682,385,441,908,821
16:52:26.341768,1242469,37,262,777,686,424,455,914,834
16:52:26.348559,1242479,43,298,783,691,458,468,918,845
16:52:26.350216,1242489,48,332,789,696,489,481,921,855
16:52:26.356891,1242499,57,363,794,703,516,492,924,864
16:52:26.372358,1242519,77,417,802,716,556,508,929,874
16:52:26.372358,1242529,89,437,806,723,571,514,930,879
16:52:26.380860,1242540,102,453,809,729,583,520,931,880
16:52:26.385065,1242549,114,464,811,735,591,524,931,882
16:52:26.426618,1242559,124,470,812,741,596,528,932,883
16:52:26.432937,1242569,134,472,813,746,596,532,930,884
16:52:26.437436,1242579,142,470,813,749,594,534,931,884
16:52:26.437436,1242589,149,465,812,752,589,538,931,883
16:52:26.450735,1242599,154,460,812,755,584,541,931,883
16:52:26.501941,1242609,158,454,810,757,576,545,930,882
16:52:26.503946,1242619,162,448,810,759,568,548,930,882
16:52:26.509222,1242629,165,440,809,761,559,551,930,881
16:52:26.520451,1242639,168,432,809,762,552,554,930,881
16:52:26.529975,1242649,169,425,808,763,544,556,930,881
16:52:26.538043,1242659,171,417,808,765,537,559,930,881
16:52:26.546532,1242669,173,410,808,765,533,560,930,881
16:52:26.552126,1242679,174,402,807,768,528,562,930,881
16:52:26.552126,1242689,174,396,808,768,523,564,930,882
16:52:26.557710,1242699,176,391,810,771,520,566,932,884
16:52:26.592920,1242710,176,386,808,770,517,566,930,883
16:52:26.597068,1242719,177,383,808,771,513,568,931,882
16:52:26.605304,1242729,177,380,809,772,510,569,931,883
16:52:26.616352,1242739,177,378,808,772,507,569,931,883
16:52:26.619047,1242749,178,376,809,773,504,570,931,883
16:52:26.619047,1242759,177,374,809,773,500,570,931,884
16:52:26.625754,1242769,176,372,809,773,497,570,931,884
16:52:26.629651,1242779,176,371,808,773,495,569,932,884
16:52:26.632975,1242789,175,369,808,772,492,570,932,885
16:52:26.637758,1242799,174,366,808,770,490,570,932,885
16:52:26.644041,1242809,171,363,806,769,487,571,933,886
16:52:26.676407,1242819,168,361,806,765,486,572,932,887
16:52:26.679639,1242829,165,358,804,761,483,572,932,887
16:52:26.683176,1242839,161,355,803,757,482,572,933,888
16:52:26.686604,1242849,158,355,801,751,482,573,933,889
16:52:26.688789,1242859,155,353,800,744,482,572,933,889
16:52:26.731267,1242869,150,352,798,735,482,572,933,890
16:52:26.735070,1242880,145,352,796,722,480,570,933,891
16:52:26.737109,1242889,140,351,794,712,478,569,934,891
16:52:26.739905,1242899,135,348,792,702,476,566,934,892
16:52:26.739905,1242909,130,344,791,693,474,564,932,893
16:52:26.779185,1242919,125,341,789,685,470,562,933,893
16:52:26.782856,1242929,120,339,786,679,466,559,932,893
16:52:26.782856,1242939,116,337,785,674,461,557,931,893
