Pasada,Ciclo,Apoyo_inicio,Apoyo_fin,Balanceo_inicio,Balanceo_fin
3,0,3.329999999999984,4.269999999999982,4.269999999999982,4.7099999999999795
3,4,9.039999999999964,9.839999999999975,9.839999999999975,10.21999999999997
3,7,15.169999999999959,15.909999999999968,15.909999999999968,16.319999999999993
3,11,21.16999999999996,21.97999999999996,21.97999999999996,22.379999999999995
,TIEMPO_FINAL,,,,26.72999999999996
