Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
16:47:07.892608,156939,144,296,475,264,176,377,886,590
16:47:07.892608,156949,143,304,479,266,179,382,888,594
16:47:07.900825,156959,145,312,484,270,183,386,888,599
16:47:07.902437,156969,149,320,490,277,182,394,889,603
16:47:07.904791,156979,152,324,493,281,184,395,887,604
16:47:07.906777,156989,153,328,496,284,186,395,890,608
16:47:07.909329,156999,154,332,498,287,188,397,891,612
16:47:07.917019,157009,157,337,501,290,189,399,892,615
16:47:07.917019,157019,158,340,503,291,190,402,896,619
16:47:07.932021,157029,159,345,506,294,193,404,896,622
16:47:07.934553,157039,160,350,507,293,196,407,900,627
16:47:07.938327,157049,163,356,509,293,198,410,900,628
16:47:07.939395,157059,164,362,510,295,200,413,904,632
16:47:07.940843,157069,165,368,514,297,204,416,904,635
16:47:07.946965,157079,168,373,517,299,206,419,904,638
16:47:07.948996,157089,170,378,520,301,208,421,907,644
16:47:07.948996,157100,170,383,523,303,212,424,908,645
16:47:07.963911,157109,174,388,526,307,215,427,908,647
16:47:07.967915,157119,175,393,530,310,220,430,910,650
16:47:07.970795,157129,177,398,532,313,224,434,911,653
16:47:07.973953,157139,179,403,535,316,230,438,913,661
16:47:07.977116,157149,178,408,537,320,241,442,915,666
16:47:07.985595,157159,180,413,540,326,248,445,916,670
16:47:07.985595,157169,182,419,544,331,256,448,917,673
16:47:07.993711,157179,184,424,547,337,262,450,918,676
16:47:07.996011,157189,185,430,551,342,268,451,918,679
16:47:07.999857,157199,185,434,555,347,273,453,919,681
16:47:08.014693,157209,186,439,558,352,276,454,919,683
16:47:08.016837,157219,187,443,561,356,279,456,920,685
16:47:08.020065,157229,188,447,564,359,281,458,920,687
16:47:08.022239,157239,188,451,567,363,282,460,920,688
16:47:08.045637,157249,189,454,569,366,285,460,920,689
16:47:08.049212,157259,190,457,572,369,288,460,921,690
16:47:08.051900,157270,190,460,574,372,291,459,920,691
16:47:08.055016,157279,192,461,576,376,292,458,921,691
16:47:08.057002,157289,193,464,579,380,295,457,921,691
16:47:08.064172,157299,195,468,581,384,297,457,920,692
16:47:08.067682,157309,196,471,584,387,300,456,920,691
