Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
15:05:17.871145,1177239,331,358,544,347,1,498,876,697
15:05:17.871145,1177249,329,358,544,346,4,499,877,697
15:05:17.871145,1177260,331,357,544,347,3,498,877,697
15:05:17.871145,1177269,331,356,544,347,0,498,876,697
15:05:17.887145,1177279,331,355,543,348,0,498,877,697
15:05:17.889588,1177289,331,354,544,347,4,496,878,698
15:05:17.892769,1177299,331,354,543,346,4,500,877,698
15:05:17.896428,1177309,329,353,542,346,6,500,878,698
15:05:17.896428,1177319,329,353,542,346,6,500,877,698
15:05:17.901577,1177329,332,353,542,346,7,500,878,699
15:05:17.902641,1177339,333,352,542,346,0,499,877,698
15:05:17.905124,1177349,329,353,541,346,6,499,878,698
15:05:17.908265,1177359,329,353,542,346,0,499,877,698
15:05:17.912665,1177369,329,353,541,346,0,499,877,698
15:05:17.914658,1177379,330,353,541,345,0,499,877,698
15:05:17.916732,1177389,330,353,541,345,0,499,877,698
15:05:17.919792,1177399,330,352,541,345,0,499,877,698
15:05:17.920802,1177409,330,352,541,344,0,500,877,698
15:05:17.924957,1177419,334,351,541,344,0,500,878,698
15:05:17.929063,1177430,334,351,540,344,0,500,878,698
15:05:17.930297,1177439,334,350,540,343,0,501,878,698
15:05:17.931664,1177449,333,349,539,343,0,501,878,698
15:05:17.935081,1177459,333,349,539,342,0,502,878,698
15:05:17.949277,1177469,333,347,538,342,0,502,878,698
15:05:17.960496,1177479,333,346,538,342,0,502,878,698
15:05:17.962811,1177489,332,345,538,341,0,502,879,698
15:05:17.965483,1177499,332,345,537,341,0,503,879,699
15:05:17.967210,1177509,332,344,537,341,0,503,879,699
15:05:17.971710,1177519,331,344,537,341,0,504,879,699
15:05:17.977196,1177529,331,344,537,340,0,504,879,699
15:05:17.980270,1177539,331,343,537,340,0,504,879,699
15:05:17.982289,1177549,330,344,537,340,0,505,879,699
15:05:17.984316,1177559,331,344,537,341,0,505,879,699
15:05:17.996406,1177569,331,345,537,340,0,505,879,699
15:05:17.999010,1177579,331,345,537,341,0,505,879,699
15:05:18.000767,1177589,331,346,537,341,0,505,879,699
15:05:18.002761,1177600,331,346,538,341,0,506,879,699
15:05:18.005647,1177609,331,347,538,341,0,506,880,699
15:05:18.011069,1177619,330,348,539,341,0,506,879,699
15:05:18.028014,1177629,329,348,539,342,0,506,879,699
15:05:18.030044,1177639,328,348,539,342,0,506,880,699
15:05:18.032348,1177649,327,348,539,342,0,506,879,699
15:05:18.042800,1177659,326,348,539,342,0,507,880,699
15:05:18.050036,1177669,326,348,539,343,0,507,880,700
