Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
14:49:33.182653,229959,597,465,426,75,36,33,180,92
14:49:33.184656,229969,578,421,389,56,30,30,189,96
14:49:33.189220,229979,554,364,352,42,26,30,206,103
14:49:33.191566,229989,525,284,313,35,21,32,223,114
14:49:33.194598,229999,486,210,275,27,21,36,247,128
14:49:33.198525,230009,431,155,235,22,23,41,277,141
14:49:33.198525,230019,363,114,191,15,31,50,308,154
14:49:33.203531,230029,309,84,153,11,28,62,332,166
14:49:33.205542,230039,269,62,131,11,25,69,343,175
14:49:33.206547,230049,237,46,119,7,33,76,352,183
14:49:33.211444,230060,207,33,111,7,30,83,365,189
14:49:33.216046,230069,185,24,107,5,28,90,382,195
14:49:33.218122,230079,169,17,103,4,15,97,401,200
14:49:33.220322,230089,157,12,105,3,14,103,416,204
14:49:33.221518,230099,148,8,103,3,12,107,427,207
14:49:33.221518,230109,141,5,103,3,18,110,435,208
14:49:33.228500,230119,134,2,101,3,7,114,441,209
14:49:33.231054,230129,130,0,101,2,4,115,447,211
14:49:33.234029,230139,126,0,101,2,1,118,454,211
14:49:33.235063,230149,123,0,101,3,0,119,456,213
14:49:33.237398,230159,122,0,100,2,8,120,455,213
14:49:33.239514,230169,120,0,99,3,0,121,452,213
14:49:33.241565,230179,117,2,102,0,2,121,447,213
14:49:33.245751,230189,114,1,100,0,1,120,442,213
14:49:33.247815,230199,113,4,96,3,6,117,436,212
14:49:33.251327,230209,109,1,96,0,1,117,429,213
14:49:33.252757,230219,106,0,95,0,0,117,425,213
14:49:33.255064,230230,103,0,93,0,0,115,424,213
14:49:33.256876,230239,100,0,92,0,5,112,420,209
14:49:33.259091,230249,99,4,92,5,11,108,411,207
14:49:33.262538,230259,95,0,93,0,11,108,402,204
14:49:33.265612,230269,93,0,94,0,14,104,387,200
14:49:33.267849,230279,91,0,94,0,16,99,371,196
14:49:33.270123,230289,89,0,93,0,18,96,351,191
14:49:33.272581,230299,89,8,90,6,20,91,327,185
14:49:33.275005,230309,86,0,90,0,20,84,303,180
14:49:33.277071,230319,85,0,89,0,21,76,280,173
14:49:33.280671,230329,85,0,88,0,18,70,253,166
14:49:33.283875,230339,86,0,88,0,19,64,223,158
14:49:33.286315,230349,88,6,87,5,22,56,187,150
14:49:33.288336,230359,87,0,90,0,22,56,150,142
14:49:33.290347,230369,87,0,92,0,22,53,116,132
14:49:33.291353,230379,89,0,94,0,21,51,88,125
14:49:33.295248,230389,90,0,98,0,20,50,67,119
14:49:33.297641,230400,93,6,101,4,24,49,52,117
14:49:33.298645,230409,93,0,109,0,18,50,40,118
14:49:33.302985,230419,96,0,118,0,18,50,36,121
14:49:33.305011,230429,100,0,128,0,18,49,36,124
14:49:33.308200,230439,101,0,136,0,17,48,39,128
14:49:33.310692,230449,102,7,141,0,18,48,47,134
14:49:33.313206,230459,100,0,151,0,16,46,58,139
14:49:33.313206,230469,99,0,157,0,15,45,66,144
14:49:33.319037,230479,100,0,160,0,15,46,73,147
14:49:33.321075,230489,99,0,160,0,13,47,80,149
14:49:33.322093,230499,102,1,152,0,11,50,89,152
14:49:33.324331,230509,100,0,152,0,7,50,102,155
14:49:33.328144,230519,102,0,149,0,5,51,118,157
14:49:33.331460,230529,103,0,145,0,4,52,135,159
14:49:33.333167,230539,104,0,141,0,3,52,182,164
14:49:33.335469,230549,107,2,130,0,3,66,365,189
14:49:33.337257,230559,106,0,125,0,1,81,589,235
14:49:33.337257,230569,106,0,117,0,1,99,758,313
14:49:33.341267,230579,103,0,118,2,1,146,859,426
14:49:33.343344,230589,94,0,124,8,0,240,884,503
14:49:33.345249,230599,82,1,118,11,2,345,889,546
14:49:33.349252,230609,73,0,126,19,0,432,897,580
14:49:33.350605,230619,69,0,131,22,0,496,898,606
14:49:33.352899,230629,59,0,139,26,0,535,897,625
14:49:33.355677,230639,48,0,151,34,0,560,898,641
14:49:33.357725,230649,40,2,174,43,2,575,897,652
14:49:33.358743,230659,31,1,205,65,0,583,898,658
14:49:33.362033,230669,28,17,237,81,0,588,900,664
14:49:33.362033,230679,31,57,268,99,0,593,902,667
14:49:33.366281,230689,37,114,299,121,48,599,904,671
14:49:33.368389,230700,52,178,329,144,155,603,904,677
14:49:33.370427,230709,68,237,365,171,223,613,908,681
14:49:33.373336,230719,92,292,397,195,183,622,910,685
14:49:33.375657,230729,120,338,426,215,136,630,911,688
14:49:33.377704,230739,148,374,449,233,102,636,912,691
14:49:33.381228,230749,176,402,471,249,87,640,909,694
14:49:33.383283,230759,198,418,485,267,62,642,913,696
14:49:33.384294,230769,218,430,497,281,47,642,913,698
14:49:33.386335,230779,234,438,506,296,35,641,913,699
14:49:33.389303,230789,248,443,514,308,26,640,912,700
14:49:33.391368,230799,260,448,520,316,26,639,907,700
14:49:33.392379,230809,267,450,523,324,15,639,911,699
14:49:33.396261,230819,274,455,528,328,11,639,910,698
14:49:33.398743,230829,280,461,531,331,8,638,909,696
14:49:33.400758,230839,286,467,535,333,6,637,907,693
14:49:33.401784,230849,294,476,539,332,12,635,899,689
14:49:33.405299,230859,300,479,542,336,3,633,902,684
