Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
14:49:34.378881,246519,716,848,564,866,906,613,395,14
14:49:34.381052,246529,722,839,524,866,907,606,386,13
14:49:34.383122,246539,727,832,482,864,906,596,377,11
14:49:34.385450,246549,731,823,438,859,906,580,367,10
14:49:34.385450,246559,734,814,396,848,905,553,356,9
14:49:34.415370,246569,735,803,358,837,905,523,345,8
14:49:34.418419,246579,734,793,324,823,899,497,337,7
14:49:34.423386,246589,730,782,293,804,893,477,328,6
14:49:34.431614,246599,720,772,266,783,886,461,317,6
14:49:34.433641,246609,702,764,240,760,876,442,304,5
14:49:34.433641,246619,673,756,218,734,864,423,289,4
14:49:34.446737,246629,635,745,197,701,848,404,271,4
14:49:34.449581,246639,590,729,179,662,829,388,253,3
14:49:34.452117,246649,536,705,162,619,811,372,233,3
14:49:34.453713,246659,485,668,147,573,793,354,216,2
14:49:34.532681,246669,439,614,133,527,769,338,202,2
14:49:34.535116,246679,397,555,120,483,732,322,191,2
14:49:34.536317,246689,359,502,109,438,678,316,189,1
14:49:34.537821,246700,325,453,99,396,614,320,197,1
14:49:34.540185,246709,295,410,89,359,555,335,214,1
14:49:34.549108,246719,266,371,81,324,503,357,238,1
14:49:34.549108,246729,241,335,73,294,455,379,262,0
14:49:34.553523,246739,218,304,66,266,412,395,281,0
14:49:34.555548,246749,197,275,60,241,373,409,302,0
14:49:34.557568,246759,179,250,54,218,338,422,329,0
14:49:34.578350,246769,162,227,49,198,306,434,360,0
14:49:34.580357,246779,147,205,44,179,278,446,390,0
14:49:34.583206,246789,133,186,40,163,252,459,419,0
14:49:34.584494,246799,121,168,37,149,235,473,445,0
14:49:34.584494,246809,109,153,33,135,225,484,467,0
14:49:34.584494,246819,99,138,30,124,218,495,488,0
14:49:34.696149,246829,89,126,27,114,217,504,506,0
14:49:34.698323,246839,81,113,25,106,219,512,523,0
14:49:34.700674,246849,74,102,23,100,225,519,538,0
