Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
15:36:57.806196,72620,284,223,504,330,0,459,887,703
15:36:57.808200,72629,285,224,505,329,1,456,887,703
15:36:57.816054,72639,286,224,506,329,1,453,887,703
15:36:57.820134,72649,285,223,505,328,0,450,886,702
15:36:57.822126,72659,285,223,505,327,2,454,888,703
15:36:57.826115,72669,285,223,505,328,0,454,886,702
15:36:57.828352,72679,286,224,505,327,1,459,889,703
15:36:57.830464,72689,286,224,505,327,1,460,888,703
15:36:57.833744,72699,286,224,505,327,2,461,889,704
15:36:57.836361,72709,286,224,505,327,2,460,889,704
15:36:57.839866,72719,287,225,504,327,2,460,889,704
15:36:57.842051,72729,287,225,504,327,2,459,890,705
15:36:57.844201,72739,287,225,504,326,2,457,890,705
15:36:57.847053,72749,288,225,504,326,2,464,890,705
15:36:57.849688,72759,288,225,504,326,2,474,890,705
15:36:57.850831,72769,288,225,504,326,2,480,890,705
15:36:57.853663,72779,289,225,504,327,0,483,888,703
15:36:57.858228,72790,289,225,505,327,0,486,888,703
15:36:57.861574,72799,289,225,505,326,0,488,888,703
15:36:57.871095,72809,289,225,505,326,0,489,888,704
15:36:57.875079,72819,289,225,505,326,2,492,890,705
15:36:57.877128,72829,289,225,505,326,0,490,888,704
15:36:57.879979,72839,290,226,505,326,0,489,888,704
15:36:57.888059,72849,290,226,505,326,0,486,888,704
15:36:57.890466,72859,290,226,505,327,0,480,888,704
15:36:57.893607,72869,290,226,505,327,3,475,891,706
15:36:57.895846,72879,291,226,505,327,0,461,888,704
15:36:57.897202,72889,291,227,505,328,0,453,888,704
15:36:57.911461,72899,291,227,505,328,0,448,888,704
15:36:57.921393,72909,291,228,506,328,0,455,888,704
15:36:57.925382,72919,292,229,506,328,4,471,891,706
15:36:57.927460,72929,293,229,506,328,0,479,888,704
15:36:57.929738,72939,293,230,506,328,0,485,888,704
15:36:57.931882,72949,293,231,506,329,0,489,888,704
15:36:57.940076,72960,293,231,507,329,0,491,888,704
15:36:57.940076,72969,294,232,507,329,0,494,891,706
15:36:57.940076,72979,294,233,507,329,0,493,888,704
15:36:57.946244,72989,295,233,508,330,0,493,888,704
15:36:57.948654,72999,295,234,509,330,0,493,888,704
15:36:57.978338,73009,295,234,510,331,0,493,888,703
15:36:57.978338,73019,296,235,510,331,0,496,890,706
15:36:57.978338,73029,297,236,511,332,0,494,887,703
15:36:57.989006,73039,297,236,512,332,0,494,887,703
15:36:57.990777,73049,297,237,513,332,0,494,887,703
15:36:58.011566,73059,298,238,513,333,0,494,887,703
15:36:58.011566,73069,298,239,513,333,1,496,890,705
15:36:58.016268,73079,297,239,513,333,0,494,887,703
15:36:58.018385,73089,297,238,513,333,0,493,887,703
15:36:58.021768,73099,298,238,513,333,0,493,887,703
15:36:58.024674,73109,297,237,513,333,0,493,887,703
15:36:58.026695,73119,297,236,512,333,0,495,890,705
15:36:58.027704,73129,297,235,512,333,0,492,887,703
15:36:58.030687,73139,297,233,512,333,0,490,888,703
15:36:58.031721,73149,297,232,512,333,0,488,887,703
15:36:58.039028,73159,297,231,511,333,0,487,887,703
15:36:58.041573,73169,297,230,511,333,0,488,890,706
15:36:58.044738,73179,297,229,511,333,0,485,887,703
15:36:58.046044,73189,297,229,512,332,0,486,887,703
15:36:58.046044,73199,297,230,511,333,0,487,888,703
15:36:58.061562,73209,298,230,512,333,0,488,887,703
15:36:58.071336,73219,298,232,512,333,0,493,890,706
15:36:58.074897,73229,299,234,513,333,0,492,887,703
15:36:58.077100,73239,299,237,513,333,0,493,887,703
15:36:58.079611,73249,299,239,514,333,0,494,887,703
15:36:58.094878,73260,300,240,514,334,0,495,887,703
15:36:58.103587,73269,300,241,515,334,0,498,890,705
15:36:58.106828,73279,300,243,515,334,0,496,887,703
15:36:58.108940,73289,301,244,515,335,0,496,887,703
15:36:58.108940,73299,302,244,516,335,0,496,887,703
15:36:58.121319,73309,302,245,516,335,0,496,887,703
15:36:58.124765,73319,302,246,516,336,0,499,889,705
15:36:58.126792,73329,303,247,517,336,0,496,886,702
15:36:58.127808,73339,303,249,518,336,0,496,886,702
15:36:58.129766,73349,303,250,518,336,0,495,886,702
15:36:58.137999,73359,303,250,519,337,0,495,886,702
15:36:58.141263,73369,304,251,519,337,0,499,888,704
15:36:58.143490,73379,304,252,519,337,0,495,885,702
15:36:58.145520,73389,304,253,520,338,0,495,885,702
15:36:58.147624,73399,305,254,520,338,0,494,884,702
15:36:58.148651,73409,305,255,521,339,0,494,884,702
15:36:58.156660,73419,305,256,521,339,0,499,887,704
15:36:58.156660,73430,305,257,521,339,0,493,884,701
15:36:58.171442,73439,305,257,522,340,0,489,884,701
15:36:58.173433,73449,305,257,522,341,0,481,883,701
15:36:58.174750,73459,306,257,522,341,0,459,884,701
15:36:58.188962,73469,305,256,522,341,0,446,886,704
15:36:58.191456,73479,306,254,522,342,0,447,883,701
15:36:58.194195,73489,305,252,522,342,0,441,883,701
15:36:58.195471,73499,304,248,521,342,0,438,883,701
15:36:58.197531,73509,303,244,520,342,0,448,883,701
15:36:58.212634,73519,301,239,520,342,0,463,886,704
15:36:58.222365,73529,299,233,519,342,0,471,883,701
15:36:58.222365,73539,296,228,517,341,0,476,884,702
15:36:58.222365,73549,293,223,516,341,0,479,883,702
15:36:58.228504,73559,289,218,515,341,0,479,884,702
15:36:58.237775,73569,286,213,514,340,0,473,887,704
15:36:58.241289,73579,283,209,513,340,0,466,884,702
15:36:58.244224,73589,281,205,512,339,0,466,884,703
15:36:58.245522,73600,280,203,512,338,0,468,884,703
15:36:58.245522,73609,278,201,512,337,0,467,884,703
15:36:58.261481,73619,278,200,512,337,0,460,887,705
15:36:58.268718,73629,279,201,512,337,0,447,884,703
15:36:58.270771,73639,280,202,512,337,0,442,885,703
15:36:58.274133,73649,281,204,512,337,0,440,885,703
15:36:58.277459,73659,282,206,513,338,0,440,885,703
15:36:58.288090,73669,283,208,513,338,0,440,888,706
15:36:58.291579,73679,284,211,513,339,0,440,888,705
15:36:58.293625,73689,285,213,514,339,0,441,885,703
15:36:58.293625,73699,287,216,514,340,0,442,888,705
15:36:58.293625,73709,290,219,517,342,3,442,884,702
15:36:58.321374,73719,291,222,514,341,0,443,885,702
15:36:58.324801,73729,292,223,514,341,0,443,885,702
15:36:58.326835,73739,291,225,516,341,0,444,885,703
15:36:58.327845,73749,292,227,516,342,0,445,885,703
15:36:58.330149,73759,293,229,516,342,0,445,885,703
15:36:58.340392,73769,294,231,517,342,0,447,885,703
15:36:58.342511,73779,294,232,517,342,0,450,889,705
15:36:58.345333,73789,297,234,515,342,0,455,884,702
15:36:58.347128,73799,298,235,515,342,0,460,885,703
15:36:58.348541,73809,295,234,516,341,0,463,888,705
15:36:58.361531,73819,295,234,517,341,0,465,885,703
15:36:58.361531,73829,295,233,516,341,0,467,889,704
15:36:58.369744,73839,295,233,516,340,0,469,885,703
15:36:58.373641,73849,295,233,516,340,0,471,886,703
15:36:58.373641,73859,296,233,517,340,0,473,885,703
15:36:58.377937,73869,300,234,515,340,0,474,885,703
15:36:58.390851,73879,296,233,517,341,0,475,890,705
