Pasada,Ciclo,Apoyo_inicio,Apoyo_fin,Balanceo_inicio,Balanceo_fin
5,0,4.470000000000027,5.056740740740765,5.056740740740765,5.360000000000014
5,4,10.390000000000043,10.854067796610172,10.854067796610172,11.129999999999995
5,5,11.580000000000041,12.100833333333382,12.100833333333382,12.330000000000041
5,8,16.30000000000001,16.789491525423724,16.789491525423724,17.060000000000002
