Pasada,Ciclo,Apoyo_inicio,Apoyo_fin,Balanceo_inicio,Balanceo_fin
4,0,5.050000000000011,5.605590551181139,5.605590551181139,5.890000000000043
4,3,9.5,10.00666666666671,10.00666666666671,10.260000000000048
4,7,16.620000000000005,17.205803571428575,17.205803571428575,17.430000000000007
