Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
15:36:04.368480,286949,249,571,563,625,814,841,907,738
15:36:04.370700,286959,251,571,563,626,814,841,907,738
15:36:04.372738,286969,252,572,563,625,815,841,907,738
15:36:04.375524,286979,253,573,563,625,815,841,907,738
15:36:04.440813,286989,254,574,564,625,815,841,908,738
15:36:04.440813,286999,255,574,564,626,816,843,907,738
15:36:04.440813,287009,256,574,563,626,814,841,907,738
15:36:04.448008,287020,256,575,563,626,814,841,907,738
15:36:04.450998,287029,257,575,564,626,815,841,908,739
15:36:04.510450,287039,258,576,564,626,815,842,907,739
15:36:04.513797,287049,258,575,564,626,815,841,907,738
15:36:04.519453,287059,259,576,564,626,814,841,907,738
15:36:04.526027,287069,259,576,563,626,814,841,907,739
15:36:04.530950,287079,259,576,563,626,814,841,907,738
15:36:04.533237,287089,260,576,563,626,814,841,908,739
15:36:04.535588,287099,260,575,563,626,815,841,908,739
15:36:04.536587,287109,260,575,563,625,814,842,908,739
15:36:04.541725,287119,261,575,563,625,814,841,908,739
15:36:04.543785,287129,261,575,563,625,814,841,908,739
15:36:04.608970,287139,260,575,563,625,814,842,908,739
15:36:04.614619,287149,261,575,563,625,814,842,908,740
15:36:04.618100,287159,261,575,563,626,814,842,908,739
15:36:04.624620,287169,261,576,563,625,815,841,908,739
15:36:04.627551,287179,262,576,563,626,814,842,908,739
15:36:04.629787,287190,262,577,564,626,814,842,908,739
15:36:04.631813,287199,263,578,564,626,815,841,907,740
15:36:04.633854,287209,263,579,564,626,815,841,907,739
15:36:04.634863,287219,264,579,564,627,816,841,907,739
15:36:04.638008,287229,265,580,565,626,816,842,908,739
15:36:04.691781,287239,266,580,566,627,816,841,907,738
15:36:04.695475,287249,267,581,567,627,816,842,907,738
15:36:04.697705,287259,268,582,568,627,817,841,907,738
15:36:04.700770,287269,268,583,568,628,817,842,907,739
15:36:04.702829,287279,268,585,569,628,817,841,907,738
15:36:04.757418,287289,269,587,570,628,817,841,907,738
15:36:04.757723,287299,269,588,570,628,817,841,907,738
15:36:04.757723,287309,270,590,570,629,818,842,907,738
15:36:04.757723,287319,270,591,571,629,819,842,906,739
15:36:04.757723,287329,272,593,571,629,818,841,907,739
15:36:04.770458,287339,273,594,572,629,819,841,907,739
15:36:04.777054,287349,274,596,572,630,819,841,907,739
15:36:04.780082,287360,274,598,572,630,819,841,907,739
15:36:04.785568,287369,274,598,573,630,820,841,907,739
15:36:04.791323,287379,274,599,573,630,820,841,907,738
15:36:04.827777,287389,274,600,573,630,821,841,907,739
15:36:04.829885,287399,275,601,574,630,821,841,907,739
15:36:04.838490,287409,277,601,574,630,821,841,906,738
15:36:04.845092,287419,280,602,574,630,821,842,907,738
15:36:04.847122,287429,280,603,574,630,821,842,907,739
15:36:04.861075,287439,281,604,574,630,821,842,907,738
15:36:04.863964,287449,282,605,574,630,821,842,907,738
15:36:04.865995,287459,283,605,574,630,821,842,907,739
15:36:04.868247,287469,284,607,574,630,821,842,907,739
15:36:04.869250,287479,285,607,575,631,821,842,907,739
15:36:04.919439,287489,286,607,575,631,821,842,907,739
15:36:04.928260,287499,286,608,575,631,821,842,907,739
15:36:04.935124,287509,286,608,575,631,821,842,907,739
15:36:04.943677,287519,287,609,575,632,821,842,907,739
15:36:04.945738,287529,288,609,575,632,821,842,907,739
15:36:04.968817,287539,288,609,575,632,821,842,908,739
15:36:04.973366,287549,289,610,575,633,821,841,908,740
15:36:04.976883,287559,289,610,576,633,822,842,908,741
15:36:04.978753,287569,289,610,575,632,821,841,908,739
15:36:04.980014,287579,290,610,575,632,821,841,908,739
15:36:04.980014,287589,290,610,575,632,821,841,908,739
15:36:05.041507,287599,290,611,575,632,821,841,908,740
15:36:05.043874,287609,291,612,575,633,821,841,908,740
15:36:05.046269,287619,291,610,575,633,821,841,907,740
15:36:05.048219,287629,292,610,575,633,821,841,907,740
15:36:05.050828,287639,292,611,576,633,821,841,907,740
15:36:05.107355,287649,292,610,576,633,821,841,907,741
15:36:05.108669,287660,293,611,575,633,821,841,907,741
15:36:05.111120,287669,293,612,577,633,821,841,907,741
15:36:05.113185,287679,293,611,575,633,821,841,907,741
15:36:05.115716,287689,293,611,575,633,821,841,907,741
15:36:05.173585,287699,293,610,575,633,821,841,907,741
15:36:05.174246,287709,293,611,575,633,821,841,907,740
15:36:05.174246,287719,293,610,577,634,820,841,907,741
15:36:05.185025,287729,294,609,575,633,821,841,907,740
15:36:05.193409,287739,293,609,576,633,820,841,907,740
15:36:05.199606,287749,293,608,576,633,821,841,907,740
15:36:05.203776,287759,292,607,575,633,820,842,907,741
15:36:05.205538,287769,292,607,576,634,821,841,907,741
15:36:05.208983,287779,291,605,575,632,820,841,907,741
15:36:05.212189,287789,290,604,575,632,820,841,908,741
15:36:05.274181,287799,289,604,575,632,820,841,907,741
15:36:05.274181,287809,287,602,574,632,819,841,907,741
15:36:05.280136,287819,286,601,573,631,819,841,908,741
15:36:05.283947,287830,284,599,572,632,821,841,907,741
15:36:05.286370,287839,283,597,571,631,819,841,907,741
15:36:05.289714,287849,282,595,570,631,818,841,908,741
15:36:05.290579,287859,280,593,569,630,820,842,907,741
15:36:05.296323,287869,279,592,568,630,817,841,908,741
15:36:05.299525,287879,277,590,568,630,817,841,908,741
15:36:05.302153,287889,277,589,568,629,817,842,908,741
15:36:05.356999,287899,276,588,567,629,817,841,908,742
15:36:05.360781,287909,276,589,568,631,819,844,908,742
15:36:05.362792,287919,274,587,567,629,817,841,908,741
15:36:05.366504,287929,274,587,567,629,817,841,908,742
15:36:05.368555,287939,274,587,568,629,817,844,909,742
15:36:05.427215,287949,274,586,567,629,817,842,908,742
15:36:05.427215,287959,275,587,567,629,817,842,908,741
15:36:05.434513,287969,276,587,567,629,817,843,909,742
15:36:05.444063,287979,276,588,568,630,818,843,909,743
15:36:05.446545,287989,277,587,567,629,817,841,907,741
15:36:05.451257,288000,277,588,567,629,817,841,908,741
15:36:05.453438,288009,278,590,567,630,818,841,907,741
15:36:05.457806,288019,279,592,568,631,820,843,910,742
15:36:05.461141,288029,280,592,567,630,818,841,907,741
15:36:05.464571,288039,280,593,567,630,818,841,907,741
15:36:05.524790,288049,281,594,567,630,818,842,907,741
15:36:05.524790,288059,282,596,568,631,819,841,907,741
15:36:05.524790,288069,283,597,568,630,818,841,908,743
15:36:05.538503,288079,284,598,568,631,819,841,907,740
15:36:05.546252,288089,284,599,568,630,819,841,907,740
15:36:05.548338,288099,285,600,568,631,818,841,907,741
15:36:05.557568,288109,286,600,568,630,819,841,907,741
15:36:05.563208,288119,287,601,569,632,821,843,909,743
15:36:05.566497,288129,287,601,569,630,819,841,907,740
15:36:05.569686,288139,287,602,570,631,819,841,907,740
15:36:05.571724,288159,289,604,570,631,820,841,906,740
15:36:05.574924,288169,289,604,571,631,820,840,907,740
15:36:05.574924,288179,290,605,571,631,819,840,907,740
15:36:05.581336,288189,292,605,570,632,819,840,907,740
15:36:05.653981,288199,291,606,570,632,820,840,906,740
15:36:05.664049,288209,292,607,571,632,820,840,907,740
15:36:05.682198,288219,293,606,570,632,820,840,906,740
15:36:05.689463,288229,293,606,570,632,820,840,907,740
15:36:05.697234,288239,293,606,570,632,820,840,907,740
15:36:05.704809,288249,293,606,570,632,820,840,907,740
15:36:05.718371,288259,293,606,570,632,820,841,907,740
15:36:05.723822,288269,294,606,570,632,820,840,906,740
15:36:05.731394,288279,294,606,569,632,821,840,907,740
15:36:05.736390,288289,294,606,569,632,820,840,907,740
15:36:05.774954,288369,293,602,567,631,819,840,907,740
15:36:05.777095,288379,292,602,567,631,819,841,907,740
15:36:05.779207,288389,292,601,567,630,819,840,907,740
15:36:05.784781,288399,292,600,567,630,819,841,907,740
15:36:05.842879,288409,291,597,567,630,818,841,908,740
15:36:05.850748,288419,289,595,566,629,818,840,908,740
15:36:05.858504,288429,288,593,565,629,818,840,908,740
15:36:05.863663,288439,288,591,565,629,818,840,908,741
15:36:05.866221,288449,286,590,565,628,817,840,908,741
15:36:05.924925,288459,286,589,564,628,817,840,909,741
15:36:05.930009,288470,284,588,564,627,817,841,909,741
15:36:05.936426,288479,283,586,564,627,816,840,909,741
15:36:05.941142,288489,282,585,564,627,816,840,909,741
15:36:05.947287,288499,281,583,564,626,816,840,909,741
15:36:05.947287,288509,279,582,563,625,816,840,908,742
15:36:05.953642,288519,278,580,563,625,816,841,908,742
15:36:05.963791,288529,277,580,563,626,817,842,910,743
15:36:05.965783,288539,276,578,563,625,815,841,908,742
15:36:05.968267,288549,274,577,562,624,815,841,908,742
15:36:06.025409,288559,273,578,564,624,815,841,909,743
15:36:06.025409,288569,271,576,562,624,815,841,908,743
15:36:06.025409,288579,271,576,561,624,815,841,908,743
15:36:06.034289,288589,269,574,563,623,814,841,908,743
15:36:06.036322,288599,268,573,562,623,814,841,908,742
15:36:06.037319,288609,266,573,561,623,814,841,908,742
15:36:06.041673,288619,265,572,562,624,814,841,909,743
15:36:06.046613,288629,263,572,561,622,814,841,908,742
15:36:06.060117,288640,261,572,561,621,813,841,908,742
15:36:06.065263,288649,261,571,561,621,813,841,908,742
15:36:06.126703,288659,260,570,561,621,814,841,909,742
15:36:06.131137,288669,258,569,561,621,814,842,908,742
15:36:06.132133,288679,256,569,561,621,813,842,908,742
15:36:06.136317,288689,255,568,561,621,814,842,908,742
15:36:06.138376,288699,254,568,562,621,813,842,908,741
15:36:06.141823,288709,252,567,561,621,814,842,908,741
15:36:06.149253,288719,251,568,562,621,813,842,908,741
15:36:06.152305,288729,250,567,562,622,816,842,908,741
15:36:06.160469,288739,249,567,562,622,813,842,909,741
15:36:06.162474,288749,247,566,563,622,813,843,908,741
15:36:06.180159,288759,246,565,564,623,814,843,909,741
15:36:06.186377,288769,244,564,564,623,814,843,909,741
15:36:06.188681,288779,243,564,564,623,813,842,909,741
15:36:06.195095,288789,241,563,565,623,814,843,909,740
15:36:06.198151,288799,239,563,565,623,814,843,909,741
15:36:06.246522,288809,238,563,565,624,814,843,909,740
15:36:06.260624,288819,236,562,566,624,814,843,909,740
15:36:06.268828,288829,235,562,566,624,814,843,908,739
15:36:06.274160,288839,233,562,566,624,814,843,909,739
15:36:06.281185,288849,231,561,566,625,814,844,909,739
15:36:06.306626,288869,229,561,566,626,814,844,909,739
15:36:06.312646,288879,229,561,567,626,814,844,909,739
15:36:06.315318,288889,228,561,567,626,814,845,911,739
15:36:06.318210,288899,228,562,567,626,814,844,909,739
15:36:06.330067,288909,227,562,567,626,814,845,910,738
15:36:06.333371,288919,225,562,568,627,814,845,909,739
15:36:06.335455,288929,224,562,568,627,814,845,909,738
15:36:06.337574,288940,224,562,569,628,814,845,910,738
15:36:06.341949,288949,222,562,569,628,814,845,909,738
15:36:06.387547,288959,221,562,569,628,814,845,910,738
15:36:06.393995,288969,221,563,569,628,814,846,910,737
15:36:06.400237,288979,220,563,570,629,814,846,909,736
15:36:06.403714,288989,220,562,570,629,815,845,910,736
15:36:06.406322,288999,219,562,571,629,815,846,910,736
15:36:06.410261,289009,219,561,572,629,815,846,910,736
15:36:06.474887,289019,218,561,573,629,815,847,910,736
15:36:06.478886,289029,218,562,574,630,815,846,910,737
15:36:06.480909,289039,217,561,574,630,815,846,910,735
15:36:06.486090,289049,217,560,575,630,815,846,910,735
15:36:06.489141,289059,217,560,576,630,815,846,910,735
15:36:06.560527,289069,217,561,576,630,815,847,910,735
15:36:06.564972,289079,218,561,576,630,815,847,910,734
15:36:06.567008,289089,219,562,576,631,815,847,910,734
15:36:06.569493,289099,221,563,576,631,815,847,910,735
15:36:06.572290,289110,222,565,576,631,816,847,910,735
15:36:06.576086,289119,224,567,577,631,818,849,912,737
15:36:06.576086,289129,226,566,577,631,816,847,910,735
15:36:06.576086,289139,227,568,577,632,817,848,910,735
15:36:06.576086,289149,228,568,577,632,817,847,910,734
15:36:06.602412,289159,229,569,577,631,818,847,910,734
15:36:06.613625,289169,230,570,577,631,818,847,910,735
15:36:06.617691,289179,232,571,577,631,818,848,910,734
15:36:06.622979,289189,233,572,577,631,818,848,911,735
15:36:06.633914,289199,235,573,577,630,819,848,911,735
15:36:06.638301,289209,236,574,577,630,819,849,911,734
15:36:06.710083,289219,237,576,577,630,819,849,911,734
15:36:06.713128,289229,238,576,577,631,819,849,911,734
15:36:06.715121,289239,238,578,577,630,819,849,911,733
15:36:06.719613,289249,240,579,578,630,819,850,911,732
15:36:06.722725,289259,241,581,579,631,819,850,912,733
15:36:06.728311,289269,241,581,578,630,818,850,911,731
15:36:06.730753,289280,242,582,579,630,819,850,911,730
15:36:06.734269,289289,243,583,579,630,819,851,912,730
15:36:06.740179,289299,244,583,579,630,819,851,912,729
15:36:06.751585,289309,243,584,580,630,819,852,913,729
