Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
15:00:59.919275,918569,291,312,555,381,0,5518,867,691
15:00:59.923154,918619,293,314,558,383,1,518,865,688
15:00:59.927243,918629,293,315,558,383,1,517,867,690
15:00:59.929234,918639,293,315,558,383,1,517,867,690
15:00:59.929234,918649,293,315,558,383,0,517,867,690
15:00:59.935375,918659,294,315,559,385,1,518,866,688
15:00:59.940689,918669,293,315,560,386,1,517,864,688
15:00:59.942737,918679,293,316,559,383,0,516,867,690
15:00:59.944813,918689,293,316,559,386,1,518,865,687
15:00:59.945811,918700,294,316,560,386,1,516,864,687
15:00:59.947366,918709,294,316,559,384,0,516,867,690
15:00:59.954612,918719,294,316,560,388,0,517,864,686
15:00:59.955656,918729,294,316,560,384,0,515,867,690
15:00:59.955656,918739,294,316,560,385,0,515,867,690
15:00:59.962893,918749,294,316,560,384,0,515,867,690
15:00:59.965961,918759,294,316,560,384,0,515,867,690
15:00:59.968992,918769,294,316,560,384,0,516,867,690
15:00:59.972509,918779,294,316,560,384,0,516,867,690
15:00:59.974502,918789,293,316,561,384,0,516,867,690
15:00:59.976550,918799,294,316,560,384,0,516,867,690
15:00:59.978555,918809,294,316,560,384,0,516,867,690
15:00:59.981240,918819,294,316,560,384,0,516,867,690
15:00:59.983574,918829,294,316,560,384,0,516,867,690
15:00:59.986648,918839,293,315,561,385,0,516,867,690
15:00:59.988788,918849,294,315,560,384,0,516,867,691
15:00:59.988788,918859,294,315,560,384,0,516,867,690
15:00:59.993941,918870,293,315,560,384,0,517,868,690
15:00:59.995378,918879,293,315,560,384,0,517,868,690
15:00:59.997496,918889,293,314,560,384,0,517,868,691
15:01:00.000160,918899,293,314,560,384,0,517,868,690
15:01:00.002190,918909,293,314,560,384,0,517,868,690
15:01:00.005046,918919,293,313,560,384,0,517,868,691
15:01:00.013510,918929,293,313,560,384,0,517,868,691
15:01:00.018966,918939,292,313,560,384,0,517,868,691
15:01:00.022971,918949,292,313,560,384,0,517,868,691
15:01:00.029540,918959,292,312,560,384,0,518,868,691
