Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
15:04:22.503041,1121899,653,644,677,359,0,202,498,360
15:04:22.503041,1121909,664,642,681,367,0,158,442,325
15:04:22.512446,1121920,677,642,681,367,0,123,386,301
15:04:22.516595,1121929,688,641,681,358,0,97,326,282
15:04:22.519443,1121939,698,640,678,336,1,78,255,267
15:04:22.522793,1121949,707,634,671,311,0,64,194,251
15:04:22.522793,1121959,714,622,653,280,0,52,148,232
15:04:22.529500,1121969,720,606,628,239,0,44,113,210
15:04:22.535063,1121979,720,595,595,194,1,38,87,192
15:04:22.537642,1121989,720,576,554,148,1,36,69,177
15:04:22.539781,1121999,712,550,509,110,0,32,51,171
15:04:22.545496,1122009,697,503,458,82,0,31,39,177
15:04:22.549290,1122019,673,438,403,62,0,30,31,192
15:04:22.561620,1122029,634,345,347,46,0,28,24,206
15:04:22.562221,1122039,570,256,291,35,0,28,19,219
15:04:22.562221,1122049,474,191,234,26,0,28,22,230
15:04:22.572217,1122059,371,142,180,20,0,30,40,239
15:04:22.575604,1122069,290,106,136,15,0,31,69,239
15:04:22.584825,1122079,232,80,106,11,0,32,87,236
15:04:22.584825,1122089,184,59,85,9,0,32,102,234
15:04:22.592228,1122099,145,45,73,6,0,32,124,232
15:04:22.595160,1122109,115,34,64,5,0,33,150,231
15:04:22.595160,1122119,90,25,60,4,0,35,179,231
15:04:22.600510,1122129,71,19,60,3,0,37,211,233
15:04:22.605233,1122139,56,15,60,2,0,38,238,235
15:04:22.611724,1122149,47,11,62,2,0,39,261,237
15:04:22.614290,1122159,43,8,65,1,0,40,280,239
15:04:22.617095,1122169,40,6,68,1,0,40,298,241
15:04:22.620233,1122179,41,5,71,1,0,40,315,245
15:04:22.634381,1122189,45,4,72,0,0,40,329,250
15:04:22.634381,1122199,48,3,71,0,0,39,341,254
15:04:22.640514,1122209,53,2,71,0,0,39,349,256
15:04:22.642959,1122220,56,2,72,0,0,38,356,256
15:04:22.646418,1122229,59,1,71,0,0,38,362,257
15:04:22.649531,1122239,63,1,69,0,0,39,367,257
15:04:22.657288,1122249,66,1,65,0,0,39,371,259
15:04:22.661347,1122259,68,1,62,0,0,40,375,260
15:04:22.661347,1122269,71,0,60,0,0,40,373,261
15:04:22.666584,1122279,72,0,58,0,0,39,368,260
15:04:22.668660,1122289,73,0,57,0,0,39,354,258
15:04:22.670220,1122299,74,0,55,0,0,38,336,256
15:04:22.684024,1122309,76,0,53,0,0,37,320,251
15:04:22.687837,1122319,79,0,52,0,0,36,296,245
15:04:22.690871,1122329,83,0,50,0,0,34,264,236
15:04:22.693218,1122339,87,0,50,0,0,32,221,225
15:04:22.696245,1122349,91,0,51,0,0,30,181,211
15:04:22.698270,1122359,93,0,51,0,0,28,145,199
15:04:22.702080,1122369,95,0,52,0,0,27,117,190
15:04:22.711433,1122379,99,0,54,0,0,25,92,182
15:04:22.713349,1122390,107,0,59,0,0,23,75,177
15:04:22.716840,1122399,115,0,67,0,0,23,58,173
15:04:22.718574,1122409,122,0,76,0,0,22,45,172
15:04:22.734742,1122419,130,0,85,0,0,21,34,174
15:04:22.735852,1122429,136,0,97,0,0,21,26,180
15:04:22.738367,1122439,140,0,109,0,0,21,21,186
15:04:22.739654,1122449,143,0,121,0,0,21,21,192
15:04:22.741830,1122459,145,0,127,0,0,20,26,197
15:04:22.744640,1122469,148,0,128,0,0,21,37,201
15:04:22.766147,1122479,152,0,126,0,0,22,49,204
15:04:22.767256,1122489,156,0,121,0,0,23,64,206
15:04:22.770424,1122499,160,0,115,0,0,24,86,206
15:04:22.772805,1122509,163,0,109,0,0,24,126,208
15:04:22.773915,1122519,168,0,102,0,0,26,353,235
