Pasada,Ciclo,Apoyo_inicio,Apoyo_fin,Balanceo_inicio,Balanceo_fin
2,0,4.850000000000023,5.467985074626895,5.467985074626895,5.760000000000019
2,4,11.090000000000003,11.609999999999998,11.609999999999998,11.870000000000005
2,6,17.600000000000023,18.111260504201706,18.111260504201706,18.380000000000024
