Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
14:55:30.549336,602189,871,788,354,839,898,398,543,8
14:55:30.551364,602199,866,772,323,838,894,378,546,8
14:55:30.554247,602209,859,753,292,835,890,361,550,7
14:55:30.556203,602219,851,735,264,832,886,348,552,6
14:55:30.559226,602229,844,717,239,827,884,340,554,5
14:55:30.561857,602240,838,701,217,819,883,335,554,5
14:55:30.564060,602249,831,686,196,809,883,332,554,4
14:55:30.567401,602259,825,675,177,801,883,330,552,4
14:55:30.567401,602269,819,665,161,794,883,331,548,3
14:55:30.572746,602279,814,658,146,788,882,331,544,3
14:55:30.603815,602289,811,653,132,778,879,333,540,2
14:55:30.607775,602299,807,648,119,766,874,335,537,2
14:55:30.611992,602309,802,642,108,752,865,338,532,2
14:55:30.619596,602319,797,636,98,737,856,342,531,1
14:55:30.621889,602329,791,630,89,720,848,347,530,1
14:55:30.655740,602339,787,628,80,703,841,355,529,1
14:55:30.661833,602349,784,629,73,687,837,363,528,1
14:55:30.664909,602359,783,631,66,668,833,370,529,0
14:55:30.669235,602369,784,635,60,649,829,376,528,0
14:55:30.671257,602379,786,638,54,629,826,382,527,0
14:55:30.715328,602389,790,641,49,608,822,388,526,0
14:55:30.715328,602399,794,642,44,585,819,394,525,0
14:55:30.725973,602409,798,643,40,562,816,399,524,0
14:55:30.730849,602419,801,644,36,538,813,405,525,0
14:55:30.738835,602429,804,644,33,511,809,411,523,0
14:55:30.765168,602439,804,643,29,482,805,418,525,0
14:55:30.765168,602449,803,639,26,455,798,426,527,0
14:55:30.774096,602459,797,633,24,428,791,434,529,0
14:55:30.776132,602469,787,623,22,402,783,442,531,0
14:55:30.777137,602479,772,612,20,375,776,452,535,0
14:55:30.780352,602489,744,598,17,346,762,459,537,0
14:55:30.847584,602499,707,580,16,317,749,466,539,0
14:55:30.850681,602509,654,555,14,289,734,473,543,0
14:55:30.854704,602519,593,522,12,261,718,478,547,0
14:55:30.856713,602529,537,484,11,236,699,483,550,0
14:55:30.858938,602540,485,443,11,214,680,488,554,0
14:55:30.861897,602549,439,402,10,194,663,491,558,0
14:55:30.862922,602559,398,364,9,176,648,495,563,0
14:55:30.867312,602569,360,329,9,159,632,498,568,0
