Tiempo;Derecha_S1;Derecha_S2;Derecha_S3;Derecha_S4;Derecha_S5;Derecha_S6;Derecha_S7;Derecha_S8
1240409;0;69;276;194;304;237;878;212
1240419;0;68;275;194;304;237;878;212
1240429;0;68;275;194;304;237;878;212
1240439;0;67;276;196;303;238;877;213
1240449;0;67;274;194;304;238;878;213
1240459;0;67;274;194;304;238;878;213
1240469;0;66;274;194;303;238;878;213
1240479;0;65;275;195;303;238;878;211
1240489;1;67;275;195;305;240;879;211
1240499;0;64;275;192;302;238;878;212
1240509;1;66;275;195;305;241;879;212
1240519;1;66;275;195;304;241;879;212
1240529;0;64;274;191;302;239;878;213
1240539;0;63;273;193;302;239;878;212
1240549;0;62;273;193;302;239;878;213
1240559;0;62;273;193;302;239;879;213
1240569;0;61;273;193;302;239;878;213
1240579;3;60;274;194;302;239;878;214
1240589;0;60;274;195;301;239;878;214
1240599;0;60;272;193;302;239;879;214
1240609;1;61;274;194;304;241;880;215
1240620;1;60;274;194;303;241;880;217
1240629;0;60;273;194;303;241;879;217
1240639;0;60;273;193;303;241;880;218
1240649;0;58;273;194;301;240;879;216
1240659;0;57;273;193;299;240;879;218
1240669;0;57;273;193;300;240;880;218
1240679;0;56;271;192;300;241;881;220
1240689;0;55;270;191;301;241;881;220
1240699;0;54;270;192;301;242;881;222
1240709;1;54;271;194;303;246;885;223
1240719;4;51;271;194;301;246;882;225
1240729;4;49;271;193;301;248;883;226
1240739;0;47;271;194;302;250;884;225
1240749;0;45;266;192;302;252;884;226
1240759;1;45;267;194;305;256;887;227
1240769;1;44;266;194;304;257;888;227
1240779;4;41;264;194;302;257;886;230
1240790;0;42;263;192;302;258;887;230
1240799;0;42;262;192;303;258;887;230
1240809;1;43;264;193;304;260;890;234
1240819;3;40;261;194;301;259;887;232
1240829;3;40;261;193;301;259;888;232
1240839;0;40;260;193;301;259;888;232
1240849;0;39;260;191;301;259;888;232
1240859;0;39;260;190;301;259;889;232
1240869;0;39;259;190;301;259;889;232
1240879;1;37;258;191;300;259;889;232
1240889;0;38;257;191;299;259;889;232
1240899;0;38;257;189;300;259;889;232
1240909;0;37;256;189;300;259;890;233
1240919;0;38;256;190;298;259;889;233
1240929;0;38;255;188;299;258;890;234
1240939;0;39;254;188;298;258;889;234
1240949;0;38;255;188;297;258;890;234
1240960;1;40;257;189;299;260;892;238
1240969;1;36;253;188;295;258;889;234
1240979;1;36;253;187;297;259;889;234
1240989;0;39;253;187;293;257;890;234
1240999;0;38;254;185;295;257;890;233
1241009;1;40;255;186;296;259;892;236
1241019;0;40;254;185;296;258;892;236
1241029;1;41;251;185;293;256;890;232
1241039;1;42;251;184;293;256;889;232
1241049;1;42;252;184;294;255;890;232
1241059;1;42;250;184;295;254;890;233
1241069;0;38;251;182;293;254;889;233
1241079;0;38;251;181;292;253;890;233
1241089;0;38;250;182;294;252;889;233
1241099;0;38;251;180;292;252;889;233
1241109;0;38;250;180;292;251;890;233
1241119;0;39;250;180;292;251;889;233
1241129;0;39;249;180;292;250;889;232
1241139;0;39;249;182;293;249;888;232
1241149;0;39;249;180;291;249;889;232
1241159;1;41;251;181;294;250;891;234
1241169;1;43;249;182;294;248;888;232
1241179;1;44;249;182;293;247;888;232
1241189;0;40;250;181;293;246;887;231
1241199;0;40;250;179;292;245;887;231
1241209;0;42;251;181;293;246;889;233
1241219;1;42;252;181;294;245;888;233
1241229;1;45;250;184;294;241;885;231
1241239;0;40;250;183;294;240;884;232
1241249;0;41;250;182;294;239;884;232
1241260;0;41;250;180;292;238;884;231
1241269;0;41;250;180;294;235;883;231
1241279;0;40;250;180;293;234;882;231
1241289;0;41;250;180;294;232;881;231
1241299;0;41;250;181;291;231;882;231
1241309;0;41;250;181;292;230;883;231
1241319;0;41;250;181;292;229;883;231
1241329;0;41;250;181;292;228;884;232
1241339;0;41;250;181;292;228;882;231
1241349;0;41;250;181;292;227;883;232
1241359;0;41;250;181;293;227;883;232
1241369;0;41;250;181;293;227;883;232
1241379;0;41;250;182;293;227;883;232
1241389;0;41;250;182;293;227;884;232
1241399;0;41;251;182;293;227;883;232
1241409;1;43;252;183;295;229;886;235
1241419;0;41;250;182;293;227;884;233
1241430;1;43;249;181;295;228;883;233
1241439;0;41;251;182;293;227;884;233
1241449;0;41;251;182;293;227;884;233
1241459;1;43;253;184;295;229;886;235
1241469;0;41;250;182;293;227;884;234
1241479;0;42;251;182;293;227;885;234
1241489;0;42;251;182;293;228;885;234
1241499;0;41;250;182;294;228;885;235
1241509;1;43;252;184;296;230;887;237
1241519;1;42;253;184;296;230;886;237
1241529;0;41;251;182;293;228;884;235
1241539;0;41;251;182;294;228;884;235
1241549;0;41;251;182;294;228;885;236
1241559;0;41;252;182;294;228;884;236
1241569;0;41;252;182;294;228;884;236
1241579;0;41;252;182;294;228;885;236
1241589;1;43;255;182;296;230;885;236
1241600;0;41;252;182;294;228;885;236
1241609;0;41;253;182;294;228;885;236
1241619;0;41;253;182;294;229;885;236
1241629;0;41;253;182;294;229;885;236
1241639;0;41;253;182;294;228;885;235
1241649;1;42;256;184;296;230;887;238
1241659;0;41;254;183;294;228;885;236
1241669;0;41;254;183;293;228;885;235
1241679;0;40;254;183;294;229;885;235
1241689;0;40;254;183;294;229;885;235
1241699;0;42;257;185;296;232;887;236
1241709;0;40;254;183;294;231;885;234
1241719;0;40;254;183;294;231;885;234
1241729;0;40;254;184;294;231;885;234
1241739;0;40;255;184;294;231;885;234
1241749;0;42;256;185;296;234;887;235
1241759;0;40;254;184;294;232;884;234
1241769;0;40;255;183;294;232;885;233
1241779;0;41;254;184;294;232;885;233
1241789;0;40;255;184;294;232;885;234
1241799;1;43;259;183;294;234;886;235
1241809;0;42;255;184;295;233;884;233
1241819;0;41;254;184;294;233;884;233
1241829;0;42;255;184;294;233;884;232
1241839;1;43;257;185;296;236;887;234
1241849;0;42;255;184;294;234;885;232
1241859;0;42;256;184;295;234;885;232
1241869;0;42;256;184;295;235;886;233
1241879;0;42;256;184;294;235;886;233
1241889;0;42;256;184;294;235;886;233
1241900;0;42;257;184;295;238;887;236
1241909;0;43;256;184;296;238;886;235
1241919;0;42;256;184;294;236;884;234
1241929;0;41;257;184;295;236;885;233
1241939;0;41;257;184;295;236;886;233
1241949;0;41;258;184;295;237;885;233
1241959;1;42;260;186;297;239;887;234
1241969;1;41;261;182;295;238;885;232
1241979;1;41;261;184;294;238;885;232
1241989;1;41;261;186;294;239;885;231
1241999;0;39;260;184;295;238;884;231
1242009;0;39;260;184;294;240;885;230
1242019;0;39;260;184;296;239;885;230
1242029;0;40;260;184;296;239;885;230
1242039;0;40;260;184;296;240;885;230
1242049;0;39;261;184;296;240;885;230
1242059;0;40;260;184;296;241;885;230
1242070;0;40;260;184;296;241;885;230
1242079;0;40;261;184;296;241;885;230
1242089;0;40;260;184;296;242;885;230
1242099;1;41;263;186;298;244;888;232
1242109;1;42;262;186;298;244;887;232
1242119;0;40;261;184;297;243;885;230
1242129;0;40;261;185;297;243;885;230
1242139;1;42;263;188;296;246;886;230
1242149;1;41;263;187;299;245;888;232
1242159;1;42;263;188;297;246;886;229
1242169;1;41;263;189;297;247;886;229
1242179;2;42;263;189;297;249;887;227
1242189;0;41;261;185;298;244;886;229
1242199;0;41;261;185;297;244;885;229
1242209;0;41;261;185;298;244;885;229
1242219;0;41;261;185;298;245;885;229
1242229;0;41;261;185;298;245;885;229
1242240;0;41;262;185;298;245;885;229
1242249;2;42;263;187;300;247;888;231
1242259;2;43;264;190;297;245;885;228
1242269;0;41;262;185;298;245;884;229
1242279;0;42;262;185;298;245;885;229
1242289;0;42;262;185;298;246;884;229
1242299;2;44;264;187;300;248;887;232
1242309;0;42;262;185;298;246;885;230
1242319;4;43;264;188;297;245;885;232
1242329;4;43;264;188;297;245;884;229
1242339;3;43;264;188;297;245;886;229
1242349;0;41;261;186;298;245;885;231
1242359;0;41;261;186;298;246;884;229
1242369;0;41;262;186;298;246;885;229
1242379;0;41;262;186;298;246;885;229
1242389;0;41;262;186;298;246;884;229
1242399;0;41;262;186;298;246;884;229
1242409;1;43;265;188;296;245;885;230
1242419;0;42;262;186;299;246;884;229
1242429;0;42;263;186;299;246;884;229
1242439;1;44;265;188;301;247;887;231
1242449;0;42;263;186;299;245;884;229
1242459;0;42;264;187;299;245;884;229
1242469;0;42;264;187;299;245;884;229
1242479;0;43;264;186;299;245;884;229
1242489;0;43;264;187;299;244;883;229
1242499;0;43;264;186;299;244;883;229
1242509;0;46;266;189;301;245;886;231
1242519;0;44;265;186;299;243;882;228
1242529;0;44;265;186;298;242;882;228
1242540;0;44;265;186;298;242;882;228
1242549;0;44;265;186;298;242;883;228
1242559;0;47;267;188;301;244;886;230
1242569;0;45;267;189;302;241;885;230
1242579;0;43;266;186;299;242;883;228
1242589;0;44;265;186;299;242;883;228
1242599;0;44;265;187;299;242;883;228
1242609;0;44;266;187;299;242;885;229
1242619;0;44;267;186;298;242;884;228
1242629;0;44;267;187;298;242;883;227
1242639;0;44;268;186;299;242;883;227
1242649;0;44;268;187;299;242;883;228
1242659;0;44;268;187;298;242;882;228
1242669;0;44;269;187;299;242;882;229
1242679;0;45;269;187;299;242;881;228
1242689;0;45;269;187;298;242;881;229
1242699;0;45;269;187;299;242;880;228
1242710;0;47;272;189;302;240;879;230
1242719;0;45;270;187;299;240;879;228
1242729;0;45;270;187;298;239;879;228
1242739;0;46;270;187;298;238;878;228
1242749;0;49;273;189;300;239;881;230
1242759;0;47;270;187;299;237;878;227
1242769;0;50;273;189;301;235;878;228
1242779;0;47;271;188;299;235;878;227
1242789;0;48;271;188;299;235;878;226
1242799;0;51;273;189;302;236;880;228
1242809;0;47;271;188;300;234;878;226
1242819;0;48;271;188;300;234;878;226
1242829;0;48;271;188;300;233;878;225
1242839;0;48;272;188;300;233;878;225
1242849;0;49;274;190;302;234;880;226
1242859;0;48;272;188;300;232;877;224
1242869;0;49;272;188;300;231;877;224
1242880;0;49;272;188;300;230;877;224
1242889;0;49;272;188;301;230;878;223
1242899;0;49;272;188;301;230;877;223
1242909;0;51;274;190;303;226;878;224
1242919;0;51;274;190;303;226;877;224
1242929;0;52;274;190;303;227;878;224
1242939;0;52;274;190;303;229;878;223
1242949;0;50;272;188;301;227;876;222
1242959;0;49;272;188;301;227;877;222
1242969;0;49;272;188;301;227;877;222
1242979;0;49;272;188;301;227;877;222
1242989;0;50;272;188;301;227;878;222
1242999;0;50;272;188;301;227;878;222
1243009;0;47;275;190;303;229;880;224
1243019;0;50;272;188;301;227;878;222
1243029;0;49;275;191;303;231;877;224
1243039;0;50;272;188;301;227;878;223
1243049;0;48;275;190;303;231;876;225
1243059;0;48;275;190;303;229;880;224
1243069;0;50;272;188;301;227;876;222
1243079;0;50;272;188;302;227;877;223
1243089;0;50;272;188;301;227;877;222
1243099;0;50;272;188;302;227;877;222
1243109;1;50;273;188;302;227;876;224
1243119;0;49;276;190;304;230;875;225
1243129;0;51;273;188;302;227;875;221
1243139;0;51;274;188;302;226;875;220
1243149;1;52;274;188;302;225;874;219
1243159;1;52;275;188;302;225;874;219
1243169;2;53;276;188;302;224;874;218
1243180;3;54;278;190;304;224;874;218
1243189;4;54;278;190;304;224;872;218
1243199;6;55;280;188;302;222;871;216
1243209;6;54;278;188;302;221;871;215
1243219;7;54;278;188;302;220;871;214
1243229;8;55;279;188;302;220;871;212
1243239;9;55;279;189;302;219;871;211
1243249;9;56;283;191;304;220;873;212
1243259;10;56;280;189;302;217;870;208
1243269;12;56;280;189;302;215;870;208
1243279;14;56;281;189;302;214;870;207
1243289;15;56;281;190;302;213;869;206
1243299;17;56;287;192;304;213;873;207
1243309;19;57;282;190;302;210;869;204
1243319;21;57;282;190;302;209;869;204
1243329;23;58;282;191;302;208;869;203
1243339;25;57;283;190;302;208;868;203
1243350;26;58;285;192;305;209;871;204
1243359;27;58;286;192;305;209;865;199
1243369;29;58;286;192;305;208;865;199
1243379;30;58;284;190;303;206;869;200
1243389;30;58;284;191;304;206;868;200
1243399;31;58;287;193;305;207;871;202
1243409;31;58;288;193;305;207;870;202
1243419;32;59;285;191;304;205;868;200
1243429;32;59;286;191;304;206;868;200
1243439;33;59;286;191;304;206;869;200
1243449;33;60;286;191;304;206;869;199
1243459;33;60;286;191;304;206;868;199
1243469;33;59;286;191;305;206;869;199
1243479;34;60;286;191;305;206;869;200
1243489;34;60;286;191;305;206;869;200
1243499;34;60;287;192;305;206;869;200
1243509;33;60;286;194;307;208;871;199
1243520;33;60;286;194;307;208;870;199
1243529;32;60;286;194;307;208;870;199
1243539;31;60;286;194;307;209;870;199
1243549;30;60;288;192;305;206;868;199
1243559;28;60;288;192;305;206;868;199
1243569;27;60;288;192;305;206;869;199
1243579;25;60;288;192;305;207;869;199
1243589;25;60;288;195;307;208;872;200
1243599;24;61;289;192;305;207;869;198
1243609;23;61;289;193;305;207;869;198
1243619;22;61;290;193;305;207;869;198
1243629;22;61;290;193;305;207;869;198
1243639;21;62;289;195;307;208;872;200
1243649;20;62;290;193;305;207;868;198
1243659;20;62;290;193;305;207;869;198
1243669;19;62;290;193;305;207;868;198
1243679;18;62;291;193;305;206;869;198
1243689;18;62;290;196;307;209;871;200
1243699;17;62;291;193;305;207;867;198
1243709;17;62;291;193;305;206;867;198
1243719;16;62;291;193;305;206;867;198
1243729;16;63;291;193;306;206;868;198
1243739;16;63;292;197;308;207;870;200
1243749;15;64;292;193;305;206;868;198
1243759;15;63;292;193;306;206;868;198
1243769;15;64;292;193;306;206;868;198
1243779;15;63;292;197;308;208;872;197
1243789;15;64;293;193;306;206;868;198
1243799;15;63;293;194;306;206;868;198
1243809;15;64;294;193;306;206;868;198
1243820;15;64;293;193;306;205;868;198
1243829;16;64;293;195;309;207;871;200
1243839;16;64;294;194;306;205;867;198
1243849;16;64;294;194;306;206;868;198
1243859;16;64;293;193;306;205;867;198
1243869;16;64;294;194;306;205;868;198
1243879;16;64;294;196;309;207;870;200
1243889;16;64;294;194;306;205;866;198
1243899;16;64;294;195;309;207;870;200
1243909;16;64;294;194;309;207;870;201
1243919;16;64;294;193;309;207;870;201
1243929;18;66;297;193;307;205;866;197
1243939;16;65;294;194;307;205;867;198
1243949;17;65;295;194;307;205;867;197
1243959;16;66;295;194;307;205;867;197
1243969;16;66;295;195;307;205;867;197
1243979;16;66;295;193;310;207;869;199
1243990;16;66;295;195;307;205;866;197
1243999;16;66;295;194;307;205;867;197
1244009;16;66;296;195;307;205;867;197
1244019;16;66;296;193;310;207;869;198
1244029;16;66;296;195;307;204;866;196
1244039;16;66;296;195;307;204;866;197
1244049;17;66;296;195;308;204;867;196
1244059;16;66;296;195;308;203;867;196
1244069;17;67;297;195;308;203;867;196
1244079;17;67;297;195;308;203;867;196
1244089;17;67;297;194;311;205;869;198
1244099;17;67;297;195;308;203;865;196
1244109;18;68;297;195;308;203;865;196
1244119;18;68;297;195;308;203;866;195
1244129;18;69;298;195;308;203;865;194
1244139;18;68;297;194;311;203;868;195
1244149;18;68;298;195;308;203;865;193
1244160;19;68;298;195;308;203;866;193
1244169;18;68;299;196;308;203;865;192
1244179;18;68;298;196;308;203;865;191
1244189;18;69;298;195;312;205;868;192
1244199;17;69;299;196;308;203;864;189
1244209;18;69;299;196;309;203;864;189
1244219;18;69;299;196;309;203;864;188
1244229;18;70;299;196;308;203;864;188
1244239;18;70;299;196;308;203;864;187
1244249;18;70;300;196;313;205;868;188
1244259;17;70;300;196;312;205;867;188
1244269;17;71;300;196;308;203;864;185
1244279;17;71;300;195;310;205;867;186
1244289;17;71;300;196;310;204;867;186
1244299;16;71;301;196;310;204;866;185
1244309;16;71;301;196;310;205;866;183
1244319;16;71;301;196;310;204;866;183
1244329;16;72;301;197;310;204;866;183
1244339;16;72;301;197;308;202;863;180
1244349;16;72;301;197;308;202;863;180
1244359;16;72;302;197;309;202;863;179
1244369;15;72;302;197;309;202;862;179
1244379;14;72;302;197;310;204;865;180
1244389;13;72;303;197;308;202;862;178
1244399;14;72;303;197;308;203;862;177
1244409;13;72;304;197;308;203;862;176
1244419;13;73;304;197;308;204;862;175
1244429;13;72;304;197;307;206;866;174
1244439;12;72;305;197;308;204;862;170
1244449;11;72;305;197;308;204;863;168
1244460;11;73;306;198;308;206;864;169
1244469;9;72;306;198;308;206;863;167
1244479;9;71;306;198;309;208;861;164
1244489;7;70;305;197;305;209;866;165
1244499;6;69;306;197;306;210;866;164
1244509;4;69;306;197;305;211;866;163
1244519;2;68;306;197;305;212;866;163
1244529;3;68;308;199;306;210;863;160
1244539;1;65;306;198;306;212;864;159
1244549;1;63;306;198;306;213;864;157
1244559;1;62;305;198;306;215;864;156
1244569;0;62;305;199;306;216;864;154
1244579;0;61;305;199;306;217;863;152
1244589;0;61;304;199;306;219;864;150
1244599;0;60;304;200;306;220;865;148
1244609;0;59;303;200;306;222;865;146
1244619;0;59;302;200;305;226;867;145
1244630;2;58;301;200;306;224;864;142
1244639;0;57;300;200;306;226;865;140
1244649;0;57;299;200;306;227;865;138
1244659;0;57;298;200;306;228;865;137
1244669;0;56;298;200;305;232;869;138
1244679;1;55;297;200;305;230;865;135
1244689;0;56;296;200;304;235;869;135
1244699;0;55;295;200;304;237;870;134
1244709;0;55;295;200;304;239;870;133
1244719;0;55;294;200;304;240;870;132
1244729;0;55;293;200;304;240;870;130
1244739;0;55;293;200;305;240;870;128
1244749;0;55;292;200;305;240;870;126
1244759;0;55;292;200;306;239;868;122
1244769;0;55;291;200;306;242;871;121
1244779;0;55;291;200;306;242;867;118
1244789;0;55;291;200;306;243;867;117
1244800;0;55;290;201;307;245;868;117
1244809;0;55;290;201;307;247;868;114
1244819;1;56;291;203;309;249;867;112
1244829;1;56;290;203;309;251;866;110
1244839;0;54;288;201;307;253;868;107
1244849;0;54;288;202;306;254;869;106
1244859;0;53;287;202;307;256;869;105
1244869;2;56;286;203;306;258;869;103
1244879;0;52;286;202;306;260;870;103
1244889;0;52;286;202;306;261;873;103
1244899;0;53;285;202;306;263;870;99
1244909;0;52;284;203;306;265;870;96
1244919;1;50;283;202;306;267;870;93
1244929;1;46;283;202;306;269;870;92
1244939;0;46;282;203;305;270;871;90
1244949;0;47;282;203;305;272;872;88
1244959;0;47;282;203;305;273;876;88
1244969;0;47;281;202;305;275;871;85
1244979;0;46;281;203;305;277;873;85
1244989;0;46;280;203;305;278;873;84
1244999;0;45;279;203;305;279;873;83
1245009;0;45;279;203;305;281;873;82
1245019;0;44;277;204;305;282;874;80
1245029;0;44;277;204;305;282;879;79
1245039;0;43;276;204;305;285;874;77
1245049;0;43;274;204;306;287;875;78
1245059;2;45;273;204;305;289;875;77
1245069;0;41;272;204;306;291;875;77
1245079;0;41;271;204;306;292;880;78
1245089;0;40;270;204;306;294;876;75
1245100;0;39;270;205;306;295;876;73
1245109;0;39;268;205;306;296;881;74
1245119;4;41;267;205;306;297;876;72
1245129;1;40;268;207;307;296;876;72
1245139;3;40;264;205;305;300;876;71
1245149;0;39;265;205;305;301;877;69
1245159;0;39;264;205;305;302;877;68
1245169;0;39;263;206;306;303;877;66
1245179;1;40;264;207;308;304;876;64
1245189;0;39;261;205;306;304;877;63
1245199;0;39;261;206;306;304;877;62
1245209;0;37;259;205;307;305;878;61
1245219;0;36;258;205;307;306;878;61
1245229;0;36;258;205;307;307;878;61
1245239;0;36;257;205;307;308;878;60
1245249;0;36;257;205;307;309;881;62
1245259;0;36;257;205;307;310;878;60
1245270;0;36;256;205;308;310;883;62
1245279;0;36;256;206;308;311;881;62
1245289;0;37;256;206;308;311;882;62
1245299;0;37;256;206;309;311;882;62
1245309;0;38;256;206;309;312;883;64
1245319;0;38;256;206;309;312;884;69
1245329;0;38;256;206;308;312;884;74
1245339;0;39;256;206;308;312;883;80
1245349;0;39;256;206;308;313;882;86
1245359;0;40;256;206;307;313;881;88
1245369;0;40;256;205;307;314;881;91
1245379;0;41;256;205;307;314;881;95
1245389;1;42;258;206;309;318;880;99
1245399;0;41;257;204;307;315;881;104
1245409;0;41;257;204;306;315;881;108
1245419;0;41;257;204;306;315;882;113
1245429;0;42;257;203;306;316;881;119
1245440;1;43;259;206;308;318;881;125
1245449;0;41;257;204;305;316;882;129
1245459;0;42;258;203;305;316;882;133
1245469;0;42;258;203;305;316;883;136
1245479;0;44;261;203;306;316;883;138
1245489;0;42;258;203;305;316;883;139
1245499;0;42;259;203;306;317;883;140
1245509;0;44;260;202;305;317;882;140
1245519;0;44;260;203;305;317;882;141
1245529;0;44;260;203;305;317;883;145
1245539;0;43;260;203;305;317;884;146
1245549;0;40;259;203;305;317;885;148
1245559;0;40;258;203;305;317;884;150
1245569;0;39;258;203;305;318;884;150
1245579;0;38;257;203;304;318;886;155
1245589;0;38;256;203;304;319;884;156
1245599;0;37;256;203;304;320;885;158
1245609;0;37;256;202;304;320;885;161
1245619;0;36;256;202;304;320;886;163
1245629;1;37;258;204;307;322;883;165
1245639;0;35;255;202;304;321;887;167
1245649;0;35;254;202;304;321;887;168
1245659;0;34;253;202;304;322;888;170
1245669;0;34;253;202;303;322;889;172
1245679;0;33;252;201;303;322;888;174
1245689;0;31;253;202;305;322;889;179
1245699;0;32;251;201;303;323;889;177
1245709;0;32;250;200;303;323;889;178
1245719;0;33;251;200;303;323;889;178
1245729;0;32;250;200;302;323;890;177
1245740;1;33;251;200;303;325;892;179
1245749;0;33;250;201;302;325;892;180
1245759;1;33;250;200;302;324;892;180
1245769;0;33;248;199;302;323;892;179
1245779;0;32;248;199;302;323;891;180
1245789;0;32;247;199;302;324;892;180
1245799;0;32;248;200;302;324;892;180
1245809;0;32;247;198;303;324;892;180
1245819;0;32;246;198;303;324;892;180
1245829;0;33;246;198;303;324;892;179
1245839;0;33;246;199;303;324;893;179
1245849;0;33;246;198;302;324;893;177
1245859;0;33;246;198;302;324;893;178
1245869;0;33;245;197;302;324;894;179
1245879;0;32;245;197;302;324;893;179
1245889;0;33;245;197;302;324;894;179
1245899;0;33;245;196;302;324;894;181
1245910;0;33;245;196;301;324;894;182
1245919;0;33;244;196;301;324;894;184
1245929;0;33;244;196;301;323;894;186
1245939;0;34;244;196;300;323;894;186
1245949;0;34;244;196;300;323;893;186
1245959;0;34;244;195;300;323;893;187
1245969;0;34;244;195;299;322;893;188
1245979;0;34;245;194;299;322;893;189
1245989;1;36;246;196;300;323;894;191
1245999;4;34;247;196;297;320;893;193
1246009;3;34;247;195;296;320;893;195
1246019;3;34;247;195;296;320;893;197
1246029;0;35;245;194;297;319;894;198
1246039;1;36;246;195;299;321;897;197
1246049;0;35;245;193;297;318;895;199
1246059;0;35;245;193;297;318;895;200
1246069;0;36;245;193;296;318;895;201
1246080;0;36;245;193;296;318;895;201
1246089;0;36;245;192;296;318;895;201
1246099;0;36;245;192;296;318;895;201
1246109;0;36;245;192;297;318;895;201
1246119;0;36;245;192;297;318;895;200
1246129;0;36;245;192;297;318;895;202
1246139;1;38;247;193;299;320;898;204
1246149;3;36;245;192;298;318;895;202
1246159;3;36;245;192;298;317;895;204
1246169;0;38;246;191;297;318;897;205
1246179;0;37;245;191;297;318;897;206
1246189;0;37;245;191;297;318;897;206
1246199;0;37;245;191;297;318;897;206
