Tiempo;Izquierda_S1;Izquierda_S2;Izquierda_S3;Izquierda_S4;Izquierda_S5;Izquierda_S6;Izquierda_S7;Izquierda_S8
125469;50;246;27;54;3;0;589;214
125479;44;242;25;50;2;0;588;215
125489;41;241;22;47;2;0;587;215
125499;37;239;19;44;2;0;585;215
125509;34;241;17;40;6;0;580;211
125519;31;238;15;36;20;0;576;209
125529;27;234;14;35;37;0;573;209
125539;25;229;14;35;55;0;576;209
125549;32;230;12;36;72;0;588;214
125559;47;241;12;41;89;0;603;218
125569;63;246;10;52;102;0;601;222
125579;76;246;11;61;113;0;589;222
125589;87;250;12;69;126;0;592;221
125599;101;257;21;80;140;0;619;225
125609;117;268;34;91;153;0;661;235
125619;133;280;55;102;163;0;699;246
125629;147;293;83;113;172;0;730;256
125639;161;306;114;123;182;0;755;270
125649;173;318;146;132;190;0;777;283
125659;181;329;177;141;196;0;794;300
125669;187;338;204;153;202;0;807;318
125679;193;348;228;162;208;0;817;337
125689;197;355;248;173;213;0;827;355
125699;200;362;266;183;219;0;835;371
125709;204;367;280;192;224;0;841;386
125719;208;372;295;202;226;0;847;400
125729;209;377;308;210;232;0;852;413
125740;212;382;323;220;235;0;858;427
125749;213;387;339;231;239;0;862;441
125759;217;389;354;243;242;0;867;456
125769;220;395;370;256;244;0;874;475
125779;222;399;386;270;247;0;880;498
125789;224;405;402;285;249;0;887;525
125799;228;411;417;301;251;0;893;551
125809;230;417;433;316;252;0;898;577
125819;231;423;449;328;253;0;903;603
125829;232;430;467;341;253;0;906;629
125839;233;435;484;354;254;0;909;653
125849;234;440;502;367;257;0;912;673
125859;234;447;518;378;259;0;914;690
125869;236;450;535;388;261;0;916;705
125879;239;456;549;398;263;0;917;716
125889;240;459;561;408;266;0;918;725
125899;242;461;571;417;267;0;918;733
125910;245;464;581;424;269;0;919;739
125919;246;466;588;430;270;0;919;743
125929;248;469;595;435;272;0;920;748
125939;249;470;598;437;272;0;918;749
125949;250;472;602;441;272;0;919;751
125959;249;474;604;443;273;0;917;754
125969;246;474;605;446;273;0;917;754
125979;242;475;603;443;274;0;915;755
125989;237;477;600;439;274;0;913;754
125999;231;478;596;433;273;0;911;753
126009;225;479;589;425;273;0;908;751
126019;217;477;580;416;272;0;904;748
126029;209;477;568;406;272;0;900;744
126039;203;476;557;397;270;0;896;739
126049;198;475;544;389;268;0;892;732
126059;193;475;533;381;267;0;887;724
126069;190;472;522;376;267;0;882;715
126080;188;471;513;372;266;0;875;704
126089;187;468;504;369;266;0;869;694
126099;187;466;498;368;265;0;863;683
126109;188;463;496;371;264;0;856;673
126119;190;460;491;373;263;0;847;661
126129;193;457;492;374;262;0;838;648
126139;200;453;493;379;260;0;825;632
126149;207;448;494;382;258;0;811;614
126159;212;445;496;388;256;0;794;597
126169;218;441;499;392;254;0;772;578
126179;225;438;502;396;251;0;748;559
126189;232;435;507;402;248;0;723;540
126199;237;432;510;409;245;0;694;521
126209;243;430;514;414;244;0;666;503
126219;250;429;519;419;242;0;644;487
126229;256;426;522;424;241;0;623;474
126239;261;425;525;428;239;0;606;461
126249;266;423;528;431;238;0;593;452
126259;270;421;529;434;237;0;581;444
126269;274;419;531;437;236;0;571;437
126279;278;416;533;438;234;0;562;432
126289;281;415;533;439;235;0;554;428
126299;283;413;534;441;235;0;547;424
126309;286;412;535;442;235;0;540;422
126319;289;410;535;442;235;0;535;420
126329;292;408;536;443;236;0;531;421
126339;295;407;535;444;236;0;527;421
126349;297;407;535;444;237;0;526;422
126359;300;406;535;444;238;0;524;422
126369;301;404;536;446;239;0;522;423
126380;304;404;536;446;239;0;520;424
126389;305;403;536;447;240;0;519;424
126399;306;404;538;448;241;0;517;424
126409;309;403;539;447;240;0;516;422
126419;310;402;540;449;240;0;513;421
126429;311;403;540;449;238;0;508;419
126439;311;401;542;452;238;0;503;416
126449;311;400;543;452;238;0;497;414
126459;310;402;545;454;238;0;493;412
126469;311;400;545;454;238;0;489;410
126479;311;400;547;454;238;0;485;409
126489;311;399;548;455;238;0;483;408
126499;313;399;550;456;237;0;482;406
126509;314;398;550;457;238;0;482;407
126519;315;399;551;458;239;0;482;406
126529;316;398;553;458;239;0;482;407
126539;318;398;553;459;240;0;483;407
126550;318;398;554;460;240;0;485;408
126559;319;398;555;462;241;0;486;409
126569;320;398;557;461;241;0;489;408
126579;321;398;556;464;242;0;492;409
126589;321;397;559;463;242;0;495;410
126599;323;398;559;465;242;0;498;410
126609;325;398;559;467;242;0;502;411
126619;326;397;560;467;243;0;505;411
126629;327;397;560;467;242;0;507;411
126639;329;397;560;468;241;0;508;412
126649;329;397;561;469;241;0;507;411
126659;329;398;562;468;241;0;505;411
126669;329;398;563;469;240;0;502;409
126679;329;397;564;471;239;0;499;408
126689;330;397;565;472;238;0;495;406
126699;330;396;565;472;238;0;490;404
126709;329;396;566;472;238;0;485;401
126720;330;397;566;471;238;0;481;400
126729;329;397;567;472;239;0;477;398
126739;330;396;568;471;238;0;474;397
126749;330;396;569;471;239;0;471;396
126759;330;397;569;472;240;0;469;396
126769;330;396;570;474;240;0;467;396
126779;331;397;571;473;240;0;465;395
126789;331;397;573;473;241;0;463;395
126799;330;396;573;475;241;0;462;396
126809;329;396;575;476;242;0;460;395
126819;329;397;576;476;243;0;460;396
126829;329;398;578;478;243;0;461;397
126839;328;397;578;476;243;0;460;397
126849;329;397;578;478;244;0;460;397
126859;329;397;580;478;244;0;460;397
126869;330;398;582;479;244;0;458;397
126879;330;398;582;480;244;0;458;396
126889;331;398;582;480;244;0;458;395
126899;332;399;583;481;245;0;457;395
126909;332;398;584;483;245;0;455;394
126919;332;398;584;483;245;0;454;393
126929;333;399;585;482;244;0;453;392
126939;332;398;587;484;244;0;451;391
126949;334;399;587;482;245;0;449;390
126959;333;399;588;483;245;0;446;389
126969;333;398;589;484;245;0;445;388
126979;334;398;590;484;245;0;443;387
126989;335;398;590;485;245;0;441;387
126999;337;398;591;485;246;0;439;386
127009;337;399;591;485;246;0;438;385
127020;339;400;592;486;247;0;437;384
127029;338;398;591;487;247;0;435;384
127039;339;398;593;486;248;0;435;383
127049;340;399;592;486;248;0;434;382
127059;340;398;592;488;249;0;432;381
127069;342;399;593;488;249;0;431;380
127079;344;399;592;487;250;0;429;377
127089;344;400;592;487;250;0;428;376
127099;345;398;592;487;251;0;426;375
127109;345;399;593;486;250;0;425;374
127119;346;399;592;487;250;0;424;374
127129;346;400;591;486;251;0;424;373
127139;345;399;591;485;250;0;424;372
127149;346;400;592;485;250;0;424;372
127159;346;400;591;484;250;0;423;371
127169;347;399;591;485;250;0;424;372
127179;346;400;591;485;250;0;424;371
127190;347;401;590;484;249;0;424;371
127199;348;400;591;483;250;0;425;371
127209;347;400;591;485;249;0;425;372
127219;348;401;590;483;249;0;426;373
127229;347;400;591;484;249;0;429;373
127239;347;400;590;483;249;0;431;373
127249;349;401;592;483;251;0;433;374
127259;348;401;590;484;250;0;438;375
127269;349;401;589;483;251;0;442;376
127279;349;400;589;484;251;0;446;377
127289;350;401;590;483;251;0;450;377
127299;349;400;589;483;251;0;455;378
127309;349;402;590;482;251;0;460;379
127319;349;401;588;482;252;0;465;380
127329;348;403;588;482;251;0;471;382
127339;349;402;588;481;252;0;477;383
127349;348;401;588;481;252;0;483;384
127360;347;402;588;481;252;0;488;385
127369;348;402;588;481;252;0;493;386
127379;347;403;588;481;253;0;498;388
127389;348;403;587;480;253;0;502;388
127399;347;404;587;481;252;0;505;390
127409;348;402;587;481;253;0;510;392
127419;349;403;587;481;253;0;515;393
127429;349;404;587;480;252;0;520;394
127439;350;404;587;480;253;0;525;395
127449;351;404;587;480;253;0;529;395
127459;352;404;586;481;253;0;535;396
127469;352;403;587;480;253;0;541;396
127479;352;403;587;481;253;0;546;397
127489;352;404;587;480;253;0;551;397
127499;353;404;586;480;253;0;557;398
127509;353;403;586;481;254;0;562;398
127519;353;402;587;480;254;0;567;399
127529;354;403;587;481;254;0;572;399
127539;353;403;587;480;254;0;576;399
127549;353;403;587;481;255;0;579;398
127559;355;404;587;482;254;0;582;398
127569;354;403;587;481;255;0;584;398
127579;353;403;587;481;254;0;587;398
127589;354;404;586;481;254;0;589;399
127599;353;404;586;481;253;0;591;398
127609;353;404;585;482;254;0;592;399
127619;353;404;586;482;254;0;593;399
127629;353;403;586;482;253;0;594;400
127639;353;404;585;482;253;0;594;401
127649;354;403;586;482;252;0;594;402
127660;354;403;586;483;251;0;595;402
127669;354;402;587;483;251;0;595;403
127689;355;401;587;484;250;0;596;404
127699;355;402;588;484;249;0;597;404
127709;357;402;590;485;249;0;598;405
127719;357;401;589;484;248;0;598;404
127729;358;400;590;486;247;0;598;404
127739;360;400;591;487;246;0;600;405
127749;361;399;590;488;246;0;600;405
127759;360;399;592;490;245;0;600;405
127769;362;399;593;491;244;0;601;405
127779;363;398;591;491;243;0;602;405
127789;364;398;593;493;242;0;603;405
127799;365;397;594;494;241;0;605;405
127809;366;395;594;495;240;0;605;405
127819;366;394;596;496;239;0;606;405
127830;366;394;596;496;237;0;606;406
127839;366;393;596;496;235;0;608;406
127849;366;392;597;498;234;0;609;407
127859;367;391;597;498;234;0;612;408
127869;367;392;599;499;233;0;616;410
127879;367;392;599;498;231;0;622;412
127889;367;391;600;500;230;0;628;413
127899;368;390;601;500;228;0;636;415
127909;369;390;602;503;228;0;644;417
127919;368;389;602;503;227;0;653;419
127929;369;389;604;505;226;0;663;420
127939;369;389;605;506;226;0;675;421
127949;369;389;604;505;226;0;684;422
127959;367;388;606;506;226;0;692;423
127969;367;388;606;506;226;0;698;424
127979;366;388;605;506;226;0;704;425
127989;365;389;605;506;226;0;708;425
128000;364;389;606;505;227;0;711;426
128009;363;389;606;506;227;0;714;427
128019;361;388;604;506;228;0;717;427
128029;361;390;605;505;229;0;720;429
128039;359;389;605;504;229;0;725;429
128049;357;389;604;505;230;0;728;430
128059;356;390;604;506;230;0;732;431
128069;354;390;604;504;231;0;734;432
128079;353;390;603;505;231;0;738;433
128089;354;390;603;504;232;0;742;434
128099;353;389;603;504;233;0;748;435
128109;353;389;603;504;234;0;751;437
128119;354;389;603;505;234;0;756;438
128129;354;389;603;505;234;0;758;439
128139;355;389;603;505;234;0;762;440
128149;355;388;601;504;235;0;765;441
128159;355;389;602;505;236;0;768;441
128169;354;389;602;505;236;0;770;441
128179;356;389;602;504;236;0;772;443
128189;356;389;602;503;236;0;773;443
128199;355;388;600;503;237;0;776;444
128209;355;389;601;502;236;0;778;444
128219;352;390;601;502;237;0;779;445
128229;352;389;600;503;237;0;781;446
128239;351;390;600;501;238;0;782;447
128249;351;390;599;501;238;0;784;448
128259;350;389;598;500;238;0;784;449
128269;350;389;599;500;238;0;786;449
128279;350;388;598;500;239;0;787;449
128289;350;388;597;499;238;0;788;449
128300;352;389;597;499;239;0;790;450
128309;350;388;596;499;239;0;789;450
128319;350;388;596;498;239;0;789;451
128329;350;389;596;498;239;0;789;451
128339;349;390;596;496;240;0;789;452
128349;350;388;595;496;240;0;791;453
128359;350;389;594;495;240;0;791;454
128369;348;389;595;495;241;0;792;453
128379;347;388;595;495;241;0;792;453
128389;346;389;595;494;241;0;793;453
128399;345;389;594;493;242;0;793;454
128409;345;389;594;493;243;0;794;455
128419;346;389;594;494;243;0;795;455
128429;346;388;594;493;243;0;795;456
128439;345;390;593;493;243;0;795;456
128449;346;389;594;492;243;0;797;456
128459;346;388;594;492;244;0;796;456
128470;346;389;594;492;244;0;797;456
128479;348;389;594;492;244;0;797;458
128499;348;388;595;492;244;0;796;459
128509;349;389;594;493;243;0;797;460
128519;349;389;595;492;243;0;797;460
128529;349;390;594;493;242;0;798;461
128539;348;390;594;492;242;0;798;463
128549;348;391;595;492;242;0;799;464
128559;349;392;596;494;242;0;801;466
128569;349;392;596;493;241;0;802;468
128579;349;392;597;493;242;0;803;470
128589;349;392;597;494;241;0;804;472
128599;350;393;598;495;241;0;805;474
128609;350;393;599;494;240;0;805;476
128619;351;395;599;494;240;0;807;477
128629;350;395;600;494;240;0;807;479
128640;350;397;601;494;240;0;808;481
128649;351;398;603;496;241;0;811;483
128659;351;398;602;496;241;0;810;484
128669;351;398;603;497;241;0;811;485
128679;351;398;605;497;241;0;811;487
128689;352;398;605;498;240;0;811;489
128699;351;399;606;498;241;0;812;490
128709;353;399;607;499;241;0;813;493
128719;353;400;608;500;241;0;813;495
128729;354;400;607;500;242;0;814;496
128739;353;401;608;500;242;0;815;498
128749;354;401;609;502;242;0;814;500
128759;354;402;609;500;243;0;815;501
128769;355;402;609;502;244;0;815;502
128779;354;402;610;502;244;0;815;503
128789;354;403;610;503;245;0;815;505
128799;356;403;610;503;245;0;816;506
128809;354;403;611;504;246;0;816;506
128819;355;404;611;505;246;0;815;508
128829;356;403;612;505;247;0;815;509
128839;355;403;611;505;247;0;816;510
128849;356;402;611;506;248;0;816;511
128859;355;402;611;506;247;0;816;512
128869;356;402;611;506;248;0;816;512
128879;357;403;611;506;248;0;815;513
128889;357;403;610;506;248;0;815;513
128899;357;402;612;507;248;0;815;513
128909;358;402;612;507;248;0;814;514
128919;358;402;611;506;249;0;813;514
128929;358;401;611;507;249;0;813;513
128940;358;399;610;508;248;0;812;514
128949;358;399;611;509;249;0;810;514
128959;358;399;611;508;248;0;810;514
128969;359;399;611;509;248;0;810;513
128979;358;398;611;509;247;0;809;513
128989;360;398;611;508;247;0;809;512
128999;360;398;610;509;247;0;809;513
129009;361;399;612;509;246;0;810;513
129019;360;397;610;510;245;0;810;513
129029;361;398;610;509;244;0;809;512
129039;361;396;609;509;243;0;809;513
129049;361;398;610;508;244;0;810;513
129059;362;397;610;508;243;0;811;514
129069;361;397;610;510;243;0;811;514
129079;361;397;609;510;243;0;812;515
129089;360;396;610;509;243;0;812;516
129099;361;396;609;509;243;0;813;516
129110;360;396;609;509;243;0;813;516
129119;359;395;609;509;243;0;814;517
129129;360;396;608;509;243;0;815;518
129139;360;396;609;509;243;0;816;518
129149;360;396;608;508;243;0;818;519
129159;360;396;608;509;244;0;819;521
129169;358;395;608;508;244;0;820;522
129179;359;395;606;508;244;0;821;525
129189;357;396;607;508;243;0;823;527
129199;356;394;605;508;244;0;823;530
129209;355;396;605;507;245;0;824;533
129219;353;394;604;506;244;0;825;535
129229;353;395;602;506;245;0;827;538
129239;351;394;600;504;245;0;828;540
129249;351;395;601;505;245;0;828;542
129259;350;394;600;504;245;0;831;544
129269;349;394;599;503;245;0;830;545
129280;349;394;599;503;246;0;830;546
129289;348;393;599;503;246;0;832;547
129299;349;393;598;502;246;0;832;547
129309;348;393;598;502;246;0;833;547
129319;347;393;598;502;246;0;834;549
129329;347;393;598;502;246;0;836;550
129339;345;393;598;502;245;0;835;552
129349;345;391;597;502;244;0;835;554
129359;346;391;597;502;244;0;835;555
129369;345;392;596;501;244;0;836;556
129379;345;392;596;501;244;0;836;558
129389;346;392;596;501;243;0;837;559
129399;346;391;596;502;243;0;837;561
129409;346;391;596;502;243;0;838;562
129419;347;392;596;502;244;0;839;565
129429;348;391;595;501;243;0;839;565
129439;347;391;595;500;243;0;838;567
129449;347;392;594;500;243;0;839;568
129459;348;391;594;501;243;0;840;569
129469;347;391;594;500;243;0;840;572
129479;347;392;594;501;243;0;841;574
129489;348;391;593;502;242;0;842;575
129499;348;390;592;501;243;0;841;577
129509;346;391;592;500;243;0;842;578
129519;346;389;592;500;242;0;843;580
129529;347;389;591;501;242;0;843;581
129539;348;388;592;500;242;0;844;583
129549;348;389;590;500;242;0;844;584
129559;347;389;590;499;241;0;845;585
129569;347;388;589;500;242;0;845;586
129580;347;389;588;498;241;0;846;588
129589;346;387;587;499;240;0;847;589
129599;347;387;585;498;240;0;848;590
129609;346;387;585;495;239;0;848;592
129619;345;387;585;495;239;0;848;593
129629;344;386;584;495;238;0;849;594
129639;342;386;582;494;238;0;852;596
129649;339;385;580;493;237;0;852;598
129659;335;385;578;492;236;0;853;599
129669;332;384;575;492;235;0;854;600
129679;330;383;575;492;234;0;855;602
129689;327;382;572;491;232;0;856;603
129699;324;381;568;491;231;0;856;605
129709;322;382;566;490;230;0;857;607
129719;322;380;562;489;230;0;858;608
129729;319;380;560;488;229;0;859;609
129739;317;380;558;485;228;0;860;610
129750;316;380;556;485;228;0;861;611
129759;316;379;554;485;228;0;861;613
129769;315;380;553;484;228;0;861;614
129779;316;379;552;483;228;0;861;615
129789;316;378;551;483;228;0;861;616
129799;316;378;550;483;228;0;862;618
129809;317;378;549;482;228;0;862;619
129819;317;378;547;483;229;0;862;620
129829;318;379;546;483;229;0;863;621
129839;317;378;545;482;230;0;863;621
129849;318;379;545;481;230;0;863;622
129859;318;379;545;481;230;0;863;623
129869;318;378;544;481;231;0;863;624
129879;318;378;543;481;232;0;863;626
129889;318;378;544;482;233;0;864;626
129899;319;380;544;482;233;0;864;627
129909;320;379;543;482;233;0;864;628
129920;320;379;543;482;234;0;863;628
129929;321;379;543;483;234;0;863;628
129939;322;379;542;483;234;0;863;628
129949;323;379;542;483;234;0;863;629
129959;325;380;541;483;234;0;863;629
129969;325;380;541;482;234;0;863;630
129979;326;380;543;483;234;0;863;630
129989;326;380;542;483;234;0;863;629
129999;327;381;541;483;234;0;864;629
130009;327;380;542;485;233;0;863;630
130019;328;381;541;484;233;0;863;630
130029;328;381;542;483;233;0;862;629
130039;329;382;542;485;233;0;862;630
130049;330;382;543;485;233;0;862;629
130059;329;381;544;485;233;0;862;629
130069;330;381;543;486;232;0;862;629
130079;330;381;545;486;231;0;862;628
130089;330;381;544;486;230;0;861;627
130099;330;381;544;487;229;0;861;627
130109;331;381;545;487;229;0;860;627
130119;330;381;546;487;228;0;859;627
130129;332;381;547;488;227;0;859;626
130139;332;380;547;488;228;0;858;626
130149;333;381;546;489;227;0;858;625
130159;334;382;547;488;226;0;858;625
130169;336;381;547;490;226;0;857;624
130179;337;381;549;490;226;0;857;624
130189;338;380;550;491;227;0;856;623
130199;338;379;550;491;227;0;856;623
130209;339;380;550;492;228;0;856;623
130220;340;379;552;492;229;0;856;623
130229;340;380;552;492;228;0;857;623
130239;341;380;552;493;229;0;855;623
130249;342;379;553;493;229;0;855;623
130259;342;381;554;494;230;0;855;623
130269;343;380;554;495;229;0;855;623
130279;343;380;557;495;229;0;854;623
130289;343;382;557;497;230;0;855;624
130299;344;381;556;496;230;0;852;623
130309;345;383;557;497;230;0;852;623
130319;346;382;558;497;230;0;853;624
130329;345;383;558;497;231;0;853;624
130339;345;384;559;497;231;0;852;624
130349;345;384;560;497;230;0;852;624
130359;346;383;561;498;231;0;852;623
130369;346;384;561;498;231;0;852;624
130379;347;384;561;499;232;0;852;624
130390;348;383;562;500;232;0;853;624
130399;347;384;562;499;233;0;852;624
130409;348;383;563;500;233;0;853;624
130419;349;384;563;501;234;0;854;624
130429;348;383;564;501;234;0;854;625
130439;348;384;565;500;234;0;854;624
130449;349;384;565;501;235;0;854;625
130459;349;384;567;501;236;0;854;625
130469;350;384;566;503;236;0;854;626
130479;351;383;567;502;237;0;854;626
130489;349;382;569;503;237;0;855;627
130499;350;384;569;503;237;0;855;627
130509;351;383;570;505;237;0;855;627
130519;350;383;571;505;237;0;855;628
130529;350;383;571;506;238;0;855;629
130539;350;385;573;505;238;0;855;629
130549;351;384;573;506;238;0;855;629
130560;351;384;574;506;238;0;856;629
130569;352;385;573;506;239;0;856;630
130579;352;383;575;508;240;0;855;629
130589;352;385;575;507;239;0;856;629
130599;353;386;576;509;240;0;858;630
130609;353;385;577;508;240;0;856;629
130619;353;385;577;508;241;0;856;628
130629;353;386;579;510;241;0;857;630
130639;353;385;578;509;241;0;856;628
130649;353;385;581;510;242;0;855;628
130659;352;385;581;511;242;0;856;628
130669;352;384;581;513;242;0;856;628
130679;353;385;582;513;243;0;856;628
130689;352;385;584;514;243;0;855;628
130699;353;385;584;514;243;0;855;628
130709;353;385;584;514;244;0;855;628
130719;353;386;585;515;244;0;855;628
130729;352;386;586;516;244;0;855;627
130739;351;386;587;517;244;0;854;627
130749;351;385;586;517;244;0;853;627
130759;351;386;587;518;244;0;852;626
130769;351;385;588;519;244;0;851;626
130779;350;386;590;518;245;0;851;626
130789;352;386;589;519;244;0;849;625
130799;352;386;590;519;245;0;848;625
130809;352;386;590;519;245;0;847;624
130819;351;387;593;520;245;0;846;623
130829;351;387;593;520;245;0;845;622
130839;350;387;593;521;244;0;845;621
130849;352;387;594;521;244;0;844;620
130860;353;388;595;522;245;0;844;619
130869;352;387;595;520;245;0;842;618
130879;351;387;596;522;245;0;842;617
130889;352;387;596;522;245;0;843;617
130899;351;386;597;522;245;0;841;615
130909;351;387;598;522;245;0;840;614
130919;352;386;597;523;244;0;840;613
130929;352;386;598;522;244;0;839;612
130939;353;387;599;522;243;0;839;611
130949;354;386;600;522;242;0;838;610
130959;353;386;599;522;241;0;837;609
130969;355;386;599;522;241;0;837;608
130979;355;385;600;523;240;0;836;606
130989;356;386;601;524;240;0;835;606
130999;357;386;600;522;240;0;835;603
131009;358;386;600;523;239;0;835;603
131019;358;385;601;523;239;0;833;602
131030;358;386;602;523;238;0;833;601
131039;359;385;602;524;237;0;832;600
131049;359;385;602;524;236;0;833;600
131059;359;385;602;523;235;0;833;599
131069;360;384;602;524;235;0;833;599
131079;360;385;602;523;234;0;833;598
131089;360;384;602;523;234;0;833;598
131099;360;384;603;524;235;0;833;598
131109;359;384;602;524;233;0;834;598
131119;360;384;603;524;233;0;834;598
131129;360;384;603;524;233;0;834;597
131139;361;383;602;525;233;0;834;598
131149;360;384;603;525;233;0;835;598
131159;362;383;602;525;233;0;835;597
131169;361;384;603;525;233;0;834;598
131179;363;384;603;524;233;0;835;597
131189;363;383;603;525;233;0;835;597
131200;363;382;602;525;233;0;835;597
131209;363;384;603;525;234;0;835;597
131219;364;382;603;526;234;0;836;598
131229;364;382;603;526;234;0;836;598
131239;364;382;604;526;234;0;837;598
131249;364;384;604;525;235;0;838;598
131259;364;383;603;525;235;0;837;598
131269;363;383;604;526;235;0;837;599
131279;363;384;603;526;236;0;836;599
131289;364;383;603;525;236;0;837;599
131299;362;383;604;525;236;0;837;599
131309;363;383;605;526;237;0;837;599
131319;363;382;604;527;237;0;838;599
131329;363;383;603;526;237;0;838;600
131339;363;383;604;526;237;0;837;600
131349;363;382;604;526;237;0;838;601
131359;361;382;604;526;238;0;838;600
131369;362;383;603;527;239;0;839;601
131379;361;382;604;527;239;0;839;601
131389;361;383;603;526;240;0;839;601
131399;361;383;604;526;240;0;840;602
131409;361;383;603;527;240;0;840;602
131419;361;382;604;527;240;0;840;601
131429;360;384;603;526;241;0;840;602
131439;361;382;604;527;240;0;841;602
131449;360;384;603;527;240;0;841;602
131459;360;383;603;527;241;0;841;603
131469;360;384;603;527;242;0;841;605
131479;360;382;602;528;242;0;843;606
131489;360;382;602;528;242;0;842;607
131500;360;382;603;528;242;0;843;607
131509;360;382;603;528;243;0;844;608
131519;361;383;602;527;243;0;845;609
131529;360;382;603;527;244;0;845;610
131539;360;382;602;526;244;0;846;611
131549;362;384;601;526;245;0;846;612
131559;362;383;603;526;246;0;846;612
131569;363;383;603;527;246;0;848;614
131579;362;382;601;527;247;0;846;614
131589;362;383;602;526;247;0;847;615
131599;361;383;602;526;247;0;848;615
131609;362;382;602;527;247;0;848;616
131619;362;382;602;527;247;0;849;615
131629;362;383;601;527;247;0;849;616
131639;362;382;601;527;248;0;849;615
131649;363;383;602;527;248;0;849;616
131659;362;383;602;526;248;0;849;616
131670;363;384;601;526;248;0;850;617
131679;362;382;602;527;248;0;851;616
131689;363;381;601;527;248;0;851;617
131699;362;382;602;528;248;0;851;618
131709;362;383;603;527;249;0;853;619
131719;362;382;601;527;249;0;852;618
131729;362;382;601;527;249;0;853;618
131739;361;381;600;528;249;0;853;619
131749;362;382;600;527;249;0;854;619
131759;360;382;600;528;248;0;854;619
131769;361;382;599;527;249;0;854;620
131779;359;381;598;528;249;0;855;621
131789;358;383;599;527;248;0;854;621
131799;357;382;599;528;248;0;854;622
131809;356;382;598;527;249;0;855;622
131819;354;383;597;527;249;0;855;622
131829;353;383;598;527;248;0;856;623
131840;352;384;599;527;248;0;856;623
131849;351;382;597;528;248;0;856;624
131859;351;383;596;527;248;0;856;625
131869;349;381;595;527;247;0;856;624
131879;349;382;596;528;247;0;857;625
131889;349;383;595;527;247;0;857;625
131899;347;382;595;526;246;0;857;626
131909;348;382;594;526;246;0;857;627
131919;347;382;594;525;245;0;857;627
131929;346;380;593;525;245;0;858;628
131939;345;381;592;524;244;0;858;628
131949;344;381;592;524;242;0;858;629
131959;343;381;592;524;242;0;859;629
131969;343;380;590;523;241;0;859;630
131979;342;379;590;523;241;0;858;630
131989;342;380;590;522;239;0;860;631
131999;343;381;588;521;238;0;859;630
132009;343;379;588;519;237;0;860;631
132019;344;380;586;519;237;0;861;632
132029;343;380;586;519;235;0;860;633
132039;342;380;585;518;234;0;861;633
132049;342;380;583;517;232;0;861;633
132059;342;380;582;516;232;0;861;633
132069;341;379;582;517;231;0;862;633
132079;342;380;580;516;230;0;862;633
132089;341;380;580;515;230;0;862;633
132099;341;378;578;515;230;0;862;633
132109;340;379;578;515;229;0;863;634
132119;341;378;577;514;229;0;863;634
132129;340;379;577;514;228;0;863;635
132140;342;379;578;516;228;0;865;636
132149;340;378;576;514;228;0;863;636
132159;341;378;574;513;228;0;863;636
132169;341;377;574;515;228;0;864;636
132179;341;378;573;514;228;0;863;637
132189;342;378;573;514;227;0;864;638
132199;341;379;575;514;227;0;866;638
132209;342;378;573;514;228;0;864;638
132219;342;378;574;515;228;0;864;640
132229;341;379;574;514;228;0;865;639
132239;343;378;574;515;228;0;865;640
132249;342;379;573;514;229;0;865;640
132259;344;379;574;515;230;0;865;641
132269;343;380;574;514;229;0;865;641
132279;343;379;575;515;230;0;866;641
132289;342;379;575;514;230;0;865;641
132299;344;380;574;515;230;0;866;642
132310;343;379;575;515;230;0;865;641
132319;342;379;576;514;230;0;866;642
132329;343;379;575;516;230;0;865;642
132339;343;378;576;515;229;0;866;642
132349;342;379;577;516;229;0;866;642
132359;342;378;577;516;229;0;866;643
132369;343;379;576;519;229;0;868;645
132379;342;377;576;519;229;0;866;644
132389;342;377;577;519;228;0;865;644
132399;342;376;578;519;229;0;866;644
132409;342;378;577;520;229;0;866;644
132419;341;376;577;519;228;0;865;645
132429;342;377;577;520;229;0;865;645
132439;341;377;577;520;228;0;866;644
132449;341;376;577;522;229;0;865;644
132459;342;377;577;522;229;0;865;643
132469;342;375;577;522;229;0;865;644
132480;341;376;578;521;229;0;864;643
132489;342;377;578;522;229;0;864;643
132499;341;377;577;522;229;0;864;643
132509;342;376;577;522;230;0;864;642
132519;342;376;578;522;230;0;863;642
132529;342;377;577;521;230;0;864;641
132539;341;377;578;522;230;0;864;641
132549;343;376;578;522;230;0;864;640
132559;342;376;578;522;230;0;864;639
132569;343;376;578;522;230;0;863;640
132579;344;376;577;521;230;0;863;640
132589;344;375;577;523;229;0;863;639
132599;345;375;577;523;230;0;863;639
132609;346;375;578;521;229;0;862;638
132619;346;375;577;522;229;0;862;638
132629;346;375;578;522;229;0;863;638
132639;346;374;577;522;228;0;862;637
132649;346;374;577;522;228;0;862;637
132659;347;375;578;521;228;0;862;636
132669;347;375;578;520;228;0;861;636
132679;347;374;576;521;227;0;861;636
132689;347;374;577;521;227;0;861;636
132699;347;374;576;522;227;0;861;635
132709;345;373;577;521;227;0;861;635
132719;345;373;576;520;227;0;861;635
132729;344;374;576;520;226;0;861;634
132739;344;374;576;520;227;0;861;635
132749;343;373;577;519;226;0;861;635
132759;343;373;576;520;226;0;861;635
132769;343;374;577;518;226;0;862;635
132780;343;374;576;519;226;0;861;636
132789;343;373;576;518;227;0;861;636
132799;342;373;577;518;226;0;861;636
