Tiempo;Izquierda_S1;Izquierda_S2;Izquierda_S3;Izquierda_S4;Izquierda_S5;Izquierda_S6;Izquierda_S7;Izquierda_S8
64789;124;242;21;39;141;174;31;75
64799;131;247;18;36;148;172;28;73
64809;141;252;17;33;163;170;24;71
64819;152;259;15;29;178;168;23;69
64829;161;266;13;27;194;167;20;68
64839;170;274;12;24;209;167;18;67
64849;180;285;11;22;225;166;17;66
64859;189;299;10;21;239;165;15;66
64869;197;313;9;20;251;165;14;65
64879;202;325;8;19;262;167;12;64
64889;204;335;7;18;268;166;12;63
64899;205;341;6;16;269;166;10;63
64909;202;342;5;15;262;168;9;62
64919;199;338;5;14;244;168;8;62
64929;192;331;4;12;223;167;8;61
64940;182;326;3;11;202;164;7;60
64949;169;317;3;10;184;161;6;59
64959;153;308;3;8;166;158;5;58
64969;137;297;2;8;150;155;5;56
64979;124;288;3;6;136;153;5;56
64989;112;281;1;6;123;151;4;55
64999;101;274;1;5;111;149;4;54
65009;92;269;2;5;100;148;3;53
65019;83;264;1;4;91;147;3;53
65029;75;260;1;3;82;147;2;54
65039;68;255;1;2;74;145;2;54
65049;61;251;1;2;67;144;2;53
65059;55;246;0;2;60;143;2;53
65069;49;241;0;2;54;142;2;52
65079;45;238;1;1;49;141;1;52
65089;40;235;0;1;44;140;1;52
65099;36;231;0;1;40;139;1;51
65110;33;228;0;0;36;138;1;51
65119;30;225;1;1;33;138;1;50
65129;27;223;0;1;30;136;1;50
65139;25;222;0;0;27;134;0;49
65149;22;221;0;1;24;132;0;48
65159;20;220;0;0;22;129;0;48
65169;18;221;0;0;20;127;0;48
65179;16;220;0;0;18;124;0;47
65189;14;220;0;0;15;121;0;47
65199;13;221;0;0;13;119;0;46
65209;12;220;0;0;13;116;0;46
65219;10;221;0;0;11;114;0;46
65229;10;223;0;0;10;112;0;46
65239;8;224;0;0;10;109;0;45
65249;7;226;0;0;8;107;0;45
65259;7;227;0;0;7;105;0;45
65269;6;229;0;0;7;104;0;44
65280;5;230;0;0;5;101;0;43
65289;3;231;0;0;5;100;0;42
65299;4;231;0;0;5;98;0;42
65309;3;231;0;0;4;97;0;42
65319;3;231;0;0;3;96;0;41
65329;3;230;0;0;3;94;0;40
65339;2;229;0;0;3;94;0;39
65349;2;228;0;0;2;92;0;38
65359;1;227;0;0;2;91;0;38
65369;1;227;0;0;1;89;0;37
65379;1;226;0;0;1;88;0;37
65389;1;225;0;0;1;86;0;36
65399;1;224;0;0;1;85;0;36
65409;0;225;0;0;1;83;0;36
65419;0;225;0;0;1;82;0;36
65429;0;224;0;0;0;81;0;35
65439;0;224;0;0;0;79;0;34
65449;0;224;0;0;0;78;0;34
65459;0;223;0;0;0;77;0;34
65469;0;223;0;0;0;76;0;33
65479;0;223;0;0;0;76;0;33
65489;0;223;0;0;0;75;0;33
65499;0;223;0;0;0;75;0;33
65509;0;224;0;0;0;75;0;32
65519;0;224;0;0;0;75;0;31
65529;0;226;0;0;0;76;0;31
65539;0;227;0;0;0;78;0;31
65549;0;228;0;0;0;78;0;30
65559;0;229;0;0;0;80;0;30
65569;0;230;0;0;0;80;0;30
65580;0;230;0;0;0;80;0;30
65589;0;231;0;0;0;80;0;30
65599;0;231;0;0;0;80;0;30
65609;0;232;0;0;0;81;0;30
65619;0;233;0;0;0;82;0;30
65629;0;234;0;0;0;82;0;30
65639;0;234;0;0;0;83;0;29
65649;0;236;0;0;0;83;0;30
65659;0;237;0;0;0;83;0;31
65669;0;238;0;0;0;82;0;30
65679;0;239;0;0;0;82;0;31
65689;0;240;0;0;0;82;0;31
65699;0;241;0;0;0;81;0;32
65709;0;243;0;0;0;80;0;32
65719;0;244;0;0;0;80;0;32
65729;0;245;0;0;0;79;0;32
65739;0;246;0;0;0;80;0;32
65750;0;246;0;0;0;80;0;32
65759;0;246;0;0;0;80;0;32
65769;0;246;0;0;0;80;1;32
65779;0;247;0;0;0;80;2;32
65789;0;246;0;0;0;79;3;32
65799;0;246;0;0;0;78;4;32
65809;0;245;0;0;0;78;5;32
65819;0;245;0;0;0;77;5;32
65829;0;245;0;0;0;76;7;31
65839;0;245;0;0;0;75;10;32
65849;0;245;0;0;0;75;13;31
65859;0;245;0;0;0;75;16;31
65869;0;245;0;0;0;74;18;32
65879;0;244;0;0;0;74;20;32
65889;0;244;0;0;0;73;23;32
65899;0;243;0;0;0;73;24;32
65909;0;243;0;0;0;73;27;32
65920;0;242;0;0;0;72;28;31
65929;0;242;0;0;0;72;30;31
65939;0;241;0;0;0;71;33;30
65949;0;240;0;0;0;71;35;30
65959;0;240;0;0;0;70;38;30
65969;0;238;0;0;0;69;40;30
65979;0;238;0;0;0;68;43;29
65989;0;237;0;0;0;67;46;29
65999;0;237;0;0;0;66;48;29
66009;0;237;0;0;0;66;50;28
66019;0;237;0;0;0;66;52;28
66029;0;237;0;0;0;66;53;27
66039;0;237;0;0;0;65;54;27
66049;0;238;0;0;0;65;54;26
66059;0;238;0;0;0;64;55;26
66069;0;238;0;0;0;63;55;25
66079;0;239;0;0;0;63;57;24
66089;0;238;0;0;0;62;58;24
66099;0;239;0;0;0;62;59;23
66109;0;239;0;0;0;62;60;23
66119;0;238;0;0;0;62;62;22
66129;0;238;0;0;0;62;64;21
66139;0;238;0;0;0;62;65;21
66149;0;237;0;0;0;61;67;20
66159;0;238;0;0;0;61;68;19
66169;0;238;0;0;0;61;70;19
66179;0;237;0;0;0;61;72;18
66189;0;238;0;0;0;62;74;18
66199;0;237;0;0;0;61;76;18
66209;0;237;0;0;0;62;77;17
66220;0;237;0;0;0;61;79;17
66229;0;237;0;0;0;62;81;17
66239;0;236;0;0;0;63;83;16
66249;0;236;0;0;0;62;85;16
66259;0;235;0;0;0;62;89;16
66269;0;235;0;0;0;62;92;16
66279;0;234;0;0;0;62;95;15
66289;0;235;0;0;0;62;98;15
66299;0;234;0;0;0;63;100;15
66309;0;233;0;0;0;62;102;14
66319;0;233;0;0;0;62;106;14
66329;0;233;0;0;0;63;108;13
66339;0;233;0;0;0;63;110;13
66349;0;232;0;0;0;64;114;13
66359;0;232;0;0;0;63;117;12
66369;0;232;0;0;0;64;120;12
66379;0;232;0;0;0;64;123;12
66390;0;232;0;0;0;63;125;12
66399;0;231;0;0;0;63;129;11
66409;0;231;0;0;0;63;133;11
66419;0;230;0;0;0;63;136;11
66429;0;230;0;0;0;62;140;11
66439;0;230;0;0;0;62;144;10
66449;0;230;0;0;0;61;148;11
66459;0;231;0;0;0;62;152;11
66469;0;229;0;0;0;61;156;13
66479;0;230;0;0;0;61;161;13
66489;0;230;0;0;0;60;165;14
66499;0;230;0;0;0;59;170;14
66509;0;230;0;0;0;58;175;15
66519;0;230;0;0;0;57;181;14
66529;0;231;0;0;0;57;187;16
66539;0;230;0;0;0;56;193;16
66549;0;230;0;0;0;55;199;16
66560;0;231;0;0;0;54;204;16
66569;0;231;0;0;0;53;210;16
66579;0;231;0;0;0;52;217;16
66589;0;232;0;0;0;52;224;16
66599;0;233;0;0;0;51;231;16
66609;0;233;0;0;0;51;238;16
66619;0;233;0;0;0;51;244;16
66629;0;233;0;0;0;51;252;16
66639;0;234;0;0;0;52;258;16
66649;0;234;0;0;0;52;264;16
66659;0;235;0;0;0;52;270;16
66669;0;236;0;0;0;52;275;17
66679;0;236;0;0;0;51;280;15
66689;0;236;0;0;0;51;283;15
66699;0;236;0;0;0;50;288;15
66709;0;237;0;0;0;51;293;15
66719;0;237;0;0;0;50;297;15
66729;0;236;0;0;0;50;301;14
66739;0;236;0;0;0;49;304;14
66749;0;236;0;0;0;49;307;12
66759;0;236;0;0;0;49;311;12
66769;0;236;0;0;0;48;314;12
66779;0;236;0;0;0;48;316;11
66789;0;236;0;0;0;47;317;11
66799;0;236;0;0;0;47;320;10
66809;0;236;0;0;0;46;321;10
66819;0;236;0;0;0;46;324;9
66829;0;237;0;0;0;45;326;8
66839;0;237;0;0;0;45;327;7
66849;0;237;0;0;0;44;329;7
66860;0;237;0;0;0;43;331;6
66869;0;237;0;0;0;43;334;5
66879;0;237;0;0;0;42;336;5
66889;0;238;0;0;0;41;339;4
66899;0;239;0;0;0;41;341;4
66909;0;237;0;0;0;41;344;4
66919;0;237;0;0;0;40;345;3
66929;0;237;0;0;0;40;347;3
66939;0;237;0;0;0;40;349;2
66949;0;236;0;0;0;40;351;2
66959;0;236;0;0;0;40;353;2
66969;0;235;0;0;0;40;354;2
66979;0;235;0;0;0;39;355;1
66989;0;235;0;0;0;39;356;0
66999;0;235;0;0;0;39;358;1
67009;0;235;0;0;0;39;358;1
67019;0;235;0;0;0;39;359;0
67030;0;235;0;0;0;39;360;0
67039;0;234;0;0;0;38;361;0
67049;0;234;0;0;0;38;360;0
67059;0;235;0;0;0;38;359;0
67069;0;235;0;0;0;38;359;0
67079;0;235;0;0;0;38;360;0
67089;0;236;0;0;0;38;361;0
67099;0;236;0;0;0;37;362;0
67109;0;236;0;0;0;37;364;0
67119;0;236;0;0;0;37;365;0
67129;0;237;0;0;0;37;366;0
67139;0;237;0;0;0;37;368;0
67149;0;238;0;0;0;37;370;0
67159;0;238;0;0;0;38;371;0
67169;0;238;0;0;0;37;372;0
67179;0;239;0;0;0;38;373;0
67189;0;239;0;0;0;37;374;0
67200;0;240;0;0;0;36;374;0
67209;0;240;0;0;0;37;375;0
67219;0;240;0;0;0;37;375;0
67229;0;240;0;0;0;36;376;0
67239;0;241;0;0;0;37;376;0
67249;0;241;0;0;0;35;376;0
67259;0;242;0;0;0;35;376;0
67269;0;243;0;0;0;35;377;0
67279;0;243;0;0;0;34;379;0
67289;0;243;0;0;0;33;382;0
67299;0;243;0;0;0;32;384;0
67309;0;243;0;0;0;32;385;0
67319;0;244;0;0;0;32;386;0
67329;0;244;0;0;0;30;387;0
67339;0;244;0;0;0;30;388;0
67349;0;244;0;0;0;29;390;0
67359;0;244;0;0;0;29;390;0
67369;0;244;0;0;0;29;391;0
67379;0;244;0;0;0;28;390;0
67389;0;245;0;0;0;28;388;0
67399;0;245;0;0;0;28;386;0
67409;0;245;0;0;0;28;386;0
67419;0;246;0;0;0;27;385;0
67429;0;246;0;0;0;27;385;0
67439;0;247;0;0;0;27;385;0
67449;0;246;0;0;0;26;385;0
67459;0;246;0;0;0;26;386;0
67469;0;246;0;0;0;25;388;0
67479;0;246;0;0;0;25;388;0
67489;0;246;0;0;0;25;387;0
67500;0;245;0;0;0;25;387;0
67509;0;245;0;0;0;25;386;0
67519;0;245;0;0;0;24;386;0
67529;0;244;0;0;0;24;386;0
67539;0;244;0;0;0;24;386;0
67549;0;243;0;0;0;23;385;0
67559;0;243;0;0;0;23;385;0
67569;0;243;0;0;0;23;385;0
67579;0;244;0;0;0;22;384;0
67589;0;244;0;0;0;22;384;0
67599;0;244;0;0;0;22;384;0
67609;0;244;0;0;0;21;385;0
67619;0;244;0;0;0;22;386;0
67629;0;244;0;0;0;23;385;0
67639;0;244;0;0;0;22;385;0
67649;0;244;0;0;0;22;385;0
67659;0;244;0;0;0;21;386;0
67670;0;244;0;0;0;21;387;0
67679;0;244;0;0;0;21;388;0
67689;0;243;0;0;0;21;389;0
67699;0;243;0;0;0;21;389;0
67709;0;243;0;0;0;21;390;0
67719;0;243;0;0;0;21;391;0
67729;0;243;0;0;0;20;391;0
67739;0;244;0;0;0;21;392;0
67749;0;244;0;0;0;21;394;0
67759;0;243;0;0;0;20;395;0
67769;0;244;0;0;0;21;395;0
67779;0;243;0;0;0;20;396;0
67789;0;243;0;0;0;20;397;0
67799;0;243;0;0;0;19;399;0
67809;0;243;0;0;0;19;400;0
67819;0;243;0;0;0;19;401;0
67829;0;244;0;0;0;18;402;0
67840;0;244;0;0;0;17;403;0
67849;0;244;0;0;0;17;403;0
67859;0;244;0;0;0;16;404;0
67869;0;244;0;0;0;15;405;0
67879;0;244;0;0;0;14;405;0
67889;0;244;0;0;0;14;405;0
67899;0;244;0;0;0;13;406;0
67909;0;244;0;0;0;12;406;0
67919;0;245;0;0;0;11;406;0
67929;0;244;0;0;0;11;406;0
67939;0;245;0;0;0;11;407;0
67949;0;244;0;0;0;10;407;0
67959;0;244;0;0;0;10;406;0
67969;0;245;0;0;0;10;407;0
67979;0;244;0;0;0;9;408;0
67989;0;244;0;0;0;9;408;0
67999;0;244;0;0;0;9;409;0
68009;0;244;0;0;0;9;410;0
68019;0;244;0;0;0;8;411;0
68029;0;243;0;0;0;8;412;0
68039;0;244;0;0;0;8;413;0
68049;0;243;0;0;0;8;414;0
68059;0;243;0;0;0;8;415;0
68069;0;244;0;0;0;8;415;0
68079;0;244;0;0;0;8;415;0
68089;0;243;0;0;0;7;417;0
68099;0;244;0;0;0;7;417;0
68109;0;244;0;0;0;7;417;0
68119;0;244;0;0;0;6;416;0
68129;0;244;0;0;0;6;414;0
68140;0;244;0;0;0;6;414;0
68149;0;243;0;0;0;6;415;0
68159;0;243;0;0;0;6;413;0
68169;0;242;0;0;0;6;412;0
68179;0;243;0;0;0;5;411;0
68189;0;244;0;0;0;5;410;0
68199;0;243;0;0;0;5;410;0
68209;0;244;0;0;0;5;410;0
68219;0;244;0;0;0;5;411;0
68229;0;244;0;0;0;5;412;0
68239;0;243;0;0;0;6;412;0
68249;0;243;0;0;0;6;412;0
68259;0;243;0;0;0;6;412;0
68269;0;242;0;0;0;6;412;0
68279;0;242;0;0;0;6;411;0
68289;0;242;0;0;0;7;411;0
68299;0;241;0;0;0;6;411;0
68310;0;241;0;0;0;6;412;0
68319;0;241;0;0;0;7;412;0
68329;0;241;0;0;0;6;412;0
68339;0;241;0;0;0;7;413;0
68349;0;240;0;0;0;7;413;0
68359;0;240;0;0;0;7;414;0
68369;0;241;0;0;0;6;416;0
68379;0;239;0;0;0;7;415;0
68389;0;239;0;0;0;7;417;0
68399;0;238;0;0;0;7;418;0
68409;0;239;0;0;0;7;419;0
68419;0;238;0;0;0;7;420;0
68429;0;238;0;0;0;7;421;0
68439;0;237;0;0;0;7;422;0
68449;0;237;0;0;0;7;422;0
68459;0;237;0;0;0;7;423;0
68469;0;237;0;0;0;8;424;0
68480;0;237;0;0;0;7;425;0
68489;0;238;0;0;0;8;425;0
68499;0;237;0;0;0;8;425;0
68509;0;237;0;0;0;7;425;0
68519;0;238;0;0;0;8;425;0
68529;0;238;0;0;0;7;425;0
68539;0;238;0;0;0;7;425;0
68549;0;237;0;0;0;7;425;0
68559;0;238;0;0;0;7;425;0
68569;0;238;0;0;0;7;426;0
68579;0;237;0;0;0;7;426;0
68589;0;237;0;0;0;7;427;0
68599;0;238;0;0;0;7;428;0
68609;0;237;0;0;0;6;429;0
68619;0;238;0;0;0;7;430;0
68629;0;238;0;0;0;7;430;0
68639;0;239;0;0;0;7;430;0
68649;0;239;0;0;0;7;430;0
68659;0;240;0;0;0;7;431;0
68669;0;240;0;0;0;7;431;0
68679;0;240;0;0;0;7;431;0
68689;0;240;0;0;0;7;432;0
68699;0;240;0;0;0;7;432;0
68709;0;240;0;0;0;7;433;0
68719;0;240;0;0;0;7;433;0
68729;0;241;0;0;0;8;434;0
68739;0;241;0;0;0;7;433;0
68749;0;241;0;0;0;7;432;0
68759;0;242;0;0;0;7;432;0
68769;0;242;0;0;0;7;432;0
68780;0;242;0;0;0;7;432;0
68789;0;242;0;0;0;7;432;0
68799;0;243;0;0;0;7;433;0
68809;0;242;0;0;0;7;431;0
68819;0;243;0;0;0;7;431;0
68829;0;242;0;0;0;8;432;0
68839;0;243;0;0;0;7;430;0
68849;0;243;0;0;0;7;431;0
68859;0;242;0;0;0;8;431;0
68869;0;242;0;0;0;8;430;0
68879;0;241;0;0;0;7;429;0
68889;0;241;0;0;0;7;428;0
68899;0;241;0;0;0;7;428;0
68909;0;243;0;0;0;8;427;0
68919;0;242;0;0;0;8;426;0
68929;0;241;0;0;0;8;425;0
68939;0;242;0;0;0;8;425;0
68950;0;241;0;0;0;8;425;0
68959;0;241;0;0;0;8;425;0
68969;0;241;0;0;0;8;425;0
68979;0;241;0;0;0;8;425;0
68989;0;240;0;0;0;8;425;0
68999;0;241;0;0;0;8;425;0
69009;0;240;0;0;0;9;424;0
69019;0;240;0;0;0;8;424;0
69029;0;240;0;0;0;8;424;0
69039;0;239;0;0;0;9;424;0
69049;0;239;0;0;0;9;424;0
69059;0;239;0;0;0;9;424;0
69069;0;238;0;0;0;9;425;0
69079;0;238;0;0;0;9;425;0
69089;0;237;0;0;0;8;426;0
69099;0;237;0;0;0;9;426;0
69109;0;237;0;0;0;9;425;0
69120;0;237;0;0;0;8;425;0
69129;0;237;0;0;0;8;425;0
69139;0;237;0;0;0;8;424;0
69149;0;238;0;0;0;8;424;0
69159;0;238;0;0;0;7;423;0
69169;0;237;0;0;0;7;422;0
69179;0;236;0;0;0;7;422;0
69189;0;236;0;0;0;7;422;0
69199;0;236;0;0;0;8;422;0
69209;0;235;0;0;0;8;422;0
69219;0;235;0;0;0;8;422;0
69229;0;235;0;0;0;7;422;0
69239;0;234;0;0;0;8;423;0
69249;0;234;0;0;0;7;424;0
69259;0;234;0;0;0;7;424;0
69269;0;234;0;0;0;7;426;0
69279;0;235;0;0;0;7;427;0
69289;0;235;0;0;0;7;428;0
69299;0;235;0;0;0;7;429;0
69309;0;235;0;0;0;6;430;0
69319;0;235;0;0;0;5;430;0
69329;0;235;0;0;0;5;430;0
69339;0;235;0;0;0;4;430;0
69349;0;235;0;0;0;5;429;0
69359;0;235;0;0;0;5;429;0
69369;0;235;0;0;0;4;428;0
69379;0;235;0;0;0;4;428;0
69389;0;235;0;0;0;3;426;0
69399;0;236;0;0;0;4;426;0
69409;0;236;0;0;0;4;425;0
69420;0;236;0;0;0;3;426;0
69429;0;236;0;0;0;3;425;0
69439;0;236;0;0;0;3;424;0
69449;0;236;0;0;0;3;423;0
69459;0;237;0;0;0;3;423;0
69469;0;237;0;0;0;3;423;0
69479;0;237;0;0;0;3;423;0
69489;0;238;0;0;0;2;424;0
69499;0;238;0;0;0;3;423;0
69509;0;237;0;0;0;3;422;0
69519;0;237;0;0;0;2;422;0
69529;0;237;0;0;0;2;421;0
69539;0;237;0;0;0;2;421;0
69549;0;237;0;0;0;2;421;0
69559;0;237;0;0;0;2;421;0
69569;0;237;0;0;0;1;422;0
69579;0;237;0;0;0;2;422;0
69590;0;237;0;0;0;2;421;0
69599;0;237;0;0;0;2;421;0
69609;0;237;0;0;0;2;420;0
69619;0;237;0;0;0;2;420;0
69629;0;238;0;0;0;2;420;0
69639;0;238;0;0;0;2;419;0
69649;0;238;0;0;0;2;419;0
69659;0;238;0;0;0;2;418;0
69669;0;238;0;0;0;2;418;0
69679;0;238;0;0;0;2;419;0
69689;0;238;0;0;0;2;418;0
69699;0;238;0;0;0;2;418;0
69709;0;238;0;0;0;2;419;0
69719;0;238;0;0;0;2;419;0
69729;0;238;0;0;0;2;418;0
69739;0;238;0;0;0;2;418;0
69749;0;237;0;0;0;2;417;0
69760;0;238;0;0;0;2;417;0
69769;0;238;0;0;0;2;417;0
69779;0;238;0;0;0;2;418;0
69789;0;237;0;0;0;2;417;0
69799;0;239;0;0;0;2;417;0
69809;0;238;0;0;0;2;416;0
69819;0;238;0;0;0;1;416;0
69829;0;238;0;0;0;1;415;0
69839;0;239;0;0;0;1;413;0
69849;0;239;0;0;0;1;411;0
69859;0;239;0;0;0;1;409;0
69869;0;239;0;0;0;1;408;0
69879;0;239;0;0;0;1;407;0
69889;0;239;0;0;0;1;407;0
69899;0;238;0;0;0;1;407;0
69909;0;239;0;0;0;0;407;0
69919;0;239;0;0;0;0;407;0
69929;0;239;0;0;0;1;407;0
69939;0;239;0;0;0;0;407;0
69949;0;240;0;0;0;1;406;0
69959;0;239;0;0;0;0;406;0
69969;0;239;0;0;0;0;407;0
69979;0;239;0;0;0;0;408;0
69989;0;239;0;0;0;0;408;0
69999;0;238;0;0;0;0;409;0
70009;0;238;0;0;0;0;409;0
70019;0;237;0;0;0;0;409;0
70029;0;237;0;0;0;0;410;0
70039;0;237;0;0;0;0;410;0
70049;0;237;0;0;0;0;409;0
70060;0;236;0;0;0;0;409;0
70069;0;235;0;0;0;0;408;0
70079;0;236;0;0;0;1;408;0
70089;0;235;0;0;0;0;408;0
70099;0;236;0;0;0;1;408;0
70109;0;236;0;0;0;1;407;0
70119;0;236;0;0;0;1;407;0
70129;0;236;0;0;0;1;406;0
70139;0;235;0;0;0;1;404;0
70149;0;236;0;0;0;2;403;0
70159;0;236;0;0;0;2;403;0
70169;0;236;0;0;0;2;403;0
70179;0;236;0;0;0;2;403;0
70189;0;236;0;0;0;1;402;0
70199;0;236;0;0;0;2;402;0
70209;0;236;0;0;0;1;403;0
70219;0;235;0;0;0;2;402;0
70230;0;236;0;0;0;1;402;0
70239;0;235;0;0;0;2;401;0
70249;0;235;0;0;0;2;400;0
70259;0;235;0;0;0;1;400;0
70269;0;235;0;0;0;1;399;0
70279;0;235;0;0;0;1;398;0
70289;0;235;0;0;0;1;398;0
70299;0;235;0;0;0;1;397;0
70309;0;235;0;0;0;1;397;0
70319;0;235;0;0;0;1;396;0
70329;0;236;0;0;0;1;395;0
70339;0;235;0;0;0;1;395;0
70349;0;235;0;0;0;1;394;0
70359;0;236;0;0;0;1;394;0
70369;0;236;0;0;0;1;393;0
70379;0;236;0;0;0;2;393;0
70389;0;236;0;0;0;2;392;0
70400;0;236;0;0;0;1;392;0
70409;0;237;0;0;0;2;392;0
70419;0;237;0;0;0;2;392;0
70429;0;238;0;0;0;2;391;0
70439;0;237;0;0;0;2;391;0
70449;0;237;0;0;0;2;390;0
70459;0;237;0;0;0;2;389;0
70469;0;237;0;0;0;2;388;0
70479;0;237;0;0;0;2;387;0
70489;0;237;0;0;0;2;386;0
70499;0;237;0;0;0;2;385;0
70509;0;236;0;0;0;2;385;0
70519;0;236;0;0;0;2;383;0
70529;0;236;0;0;1;2;382;0
70539;0;235;0;0;1;2;382;0
70549;0;236;0;0;0;2;381;0
70559;0;235;0;0;1;2;381;0
70569;0;235;0;0;1;2;380;0
70579;0;235;0;0;2;2;379;0
70589;0;235;0;0;2;1;379;0
70599;0;235;0;0;2;1;380;0
70609;0;234;0;0;3;1;381;0
70619;0;234;0;0;3;1;381;0
70629;0;234;0;0;3;1;382;0
70639;0;234;0;0;3;1;382;0
70649;0;234;0;0;3;1;382;0
70659;0;234;0;0;4;1;383;0
70669;0;234;0;0;4;1;384;0
70679;0;234;0;0;4;1;385;0
70689;0;233;0;0;4;0;385;0
70700;0;233;0;0;4;1;386;0
70709;0;233;0;0;4;0;386;0
70719;0;233;0;0;4;0;385;0
70729;0;232;0;0;4;0;384;0
70739;0;232;0;0;4;0;385;0
70749;0;232;0;0;4;0;385;0
70759;0;232;0;0;5;0;385;0
70769;0;232;0;0;5;0;384;0
70779;0;232;0;0;5;0;385;0
70789;0;232;0;0;6;0;383;0
70799;0;231;0;0;6;0;382;0
70809;0;231;0;0;5;0;382;0
70819;0;231;0;0;6;0;381;0
70829;0;231;0;0;6;0;381;0
70839;0;231;0;0;6;0;381;0
70849;0;230;0;0;6;0;381;0
70859;0;230;0;0;7;0;380;0
70870;0;230;0;0;7;0;379;0
70879;0;230;0;0;7;0;378;0
70889;0;230;0;0;7;0;378;0
70899;0;230;0;0;7;0;378;0
70909;0;230;0;0;7;0;377;0
70919;0;230;0;0;7;0;377;0
70929;0;229;0;0;7;0;377;0
70939;0;230;0;0;7;0;377;0
70949;0;229;0;0;7;0;377;0
70959;0;230;0;0;8;0;378;0
70969;0;230;0;0;8;0;378;0
70979;0;229;0;0;7;0;377;0
70989;0;230;0;0;8;0;377;0
70999;0;230;0;0;8;0;377;0
71009;0;229;0;0;8;0;377;0
71019;0;230;0;0;8;0;377;0
71029;0;229;0;0;9;0;377;0
71040;0;229;0;0;9;0;377;0
71049;0;229;0;0;9;0;378;0
71059;0;229;0;0;10;0;378;0
71069;0;229;0;0;10;0;378;0
71079;0;230;0;0;10;0;378;0
71089;0;229;0;0;10;0;379;0
71099;0;229;0;0;11;0;380;0
71109;0;229;0;0;12;0;380;0
71119;0;229;0;0;12;0;380;0
71129;0;229;0;0;13;0;382;0
71139;0;229;0;0;14;0;381;0
71149;0;229;0;0;14;0;381;0
71159;0;229;0;0;15;0;382;0
71169;0;229;0;0;15;0;382;0
71179;0;228;0;0;15;0;383;0
71189;0;228;0;0;16;0;383;0
71199;0;228;0;0;16;0;383;0
71209;0;227;0;0;16;0;383;0
71219;0;227;0;0;16;0;383;0
71229;0;227;0;0;17;0;382;0
71239;0;227;0;0;18;0;383;0
71249;0;227;0;0;18;0;382;0
71259;0;227;0;0;18;0;382;0
71269;0;227;0;0;18;0;382;0
71279;0;227;0;0;18;0;381;0
71289;0;226;0;0;19;0;382;0
71299;0;226;0;0;19;0;383;0
71309;0;226;0;0;19;0;382;0
71319;0;226;0;0;19;0;381;0
71329;0;226;0;0;20;0;381;0
71340;0;226;0;0;20;0;380;0
71349;0;226;0;0;20;0;379;0
71359;0;227;0;0;20;0;379;0
71369;0;227;0;0;20;0;377;0
71379;0;227;0;0;21;0;375;0
71389;0;228;0;0;21;0;374;0
71399;0;228;0;0;21;0;372;0
71409;0;229;0;0;21;0;371;0
71419;0;229;0;0;21;0;370;0
71429;0;230;0;0;21;0;369;0
71439;0;229;0;0;22;0;368;0
71449;0;230;0;0;21;0;367;0
71459;0;230;0;0;22;0;366;0
71469;0;230;0;0;22;0;366;0
71479;0;231;0;0;22;0;367;0
71489;0;231;0;0;22;0;367;0
71499;0;231;0;0;22;0;368;0
71510;0;231;0;0;21;0;369;0
71519;0;231;0;0;22;0;369;0
71529;0;231;0;0;22;0;369;0
71539;0;231;0;0;22;0;369;0
71549;0;231;0;0;22;0;370;0
71559;0;230;0;0;22;0;371;0
71569;0;230;0;0;23;0;371;0
71579;0;230;0;0;23;0;371;0
71589;0;230;0;0;23;0;371;0
71599;0;231;0;0;24;0;370;0
71609;0;230;0;0;24;0;368;0
71619;0;230;0;0;24;0;368;0
71629;0;230;0;0;24;0;366;0
71639;0;230;0;0;24;0;365;0
71649;0;229;0;0;24;0;363;0
71659;0;229;0;0;25;0;363;0
71669;0;229;0;0;25;0;362;0
71680;0;229;0;0;25;0;364;0
71689;0;229;0;0;25;0;363;0
71699;0;230;0;0;25;0;364;0
71709;0;230;0;0;25;0;363;0
71719;0;229;0;0;25;0;363;0
71729;0;230;0;0;25;0;363;0
71739;0;229;0;0;26;0;363;0
71749;0;230;0;0;25;0;363;0
71759;0;230;0;0;26;0;363;0
71769;0;230;0;0;26;0;362;0
71779;0;229;0;0;26;0;361;0
71789;0;229;0;0;26;0;361;0
71799;0;230;0;0;25;0;362;0
71809;0;230;0;0;26;0;362;0
71819;0;231;0;0;25;0;362;0
71829;0;231;0;0;25;0;362;0
71839;0;230;0;0;25;0;362;0
71849;0;231;0;0;25;0;363;0
71859;0;231;0;0;25;0;363;0
71869;0;232;0;0;25;0;363;0
71879;0;231;0;0;24;0;363;0
71889;0;231;0;0;24;0;363;0
71899;0;231;0;0;24;0;363;0
71909;0;231;0;0;24;0;363;0
71919;0;231;0;0;23;0;363;0
71929;0;230;0;0;24;0;363;0
71939;0;230;0;0;23;0;363;0
71949;0;230;0;0;23;0;363;0
71959;0;230;0;0;23;0;363;0
71969;0;230;0;0;23;0;363;0
71980;0;230;0;0;23;0;362;0
71989;0;230;0;0;23;0;360;0
71999;0;230;0;0;23;0;360;0
72009;0;230;0;0;24;0;359;0
72019;0;231;0;0;25;0;359;0
72029;0;231;0;0;25;0;359;0
72039;0;230;0;0;25;0;358;0
72049;0;231;0;0;25;0;357;0
72059;0;231;0;0;25;0;356;0
72069;0;230;0;0;26;0;356;0
72079;0;230;0;0;26;0;355;0
72089;0;230;0;0;25;0;355;0
72099;0;229;0;0;27;0;355;0
