Tiempo;Derecha_S1;Derecha_S2;Derecha_S3;Derecha_S4;Derecha_S5;Derecha_S6;Derecha_S7;Derecha_S8
227559;508;173;529;269;366;46;825;276
227569;517;170;537;274;368;36;828;264
227579;520;161;541;275;366;27;831;245
227589;524;154;548;280;362;19;834;229
227599;524;138;549;281;365;15;834;204
227609;523;121;551;284;362;12;827;176
227619;521;105;553;288;358;10;818;147
227629;507;85;547;286;345;7;802;116
227639;491;68;542;287;335;5;794;90
227649;474;51;536;287;326;4;792;71
227659;461;38;529;289;320;3;793;56
227670;452;30;521;292;317;4;798;47
227679;446;21;505;291;305;2;795;38
227689;442;16;488;289;286;1;794;32
227699;439;12;470;284;263;1;795;26
227709;438;9;448;277;239;0;796;21
227719;437;6;419;269;217;0;796;18
227729;434;5;386;261;196;0;795;15
227739;432;3;351;252;175;0;772;13
227749;427;3;319;245;158;0;758;12
227759;421;6;292;242;145;1;753;12
227769;414;6;266;235;132;0;747;9
227779;405;8;246;232;125;0;746;8
227789;395;8;230;229;116;0;743;7
227799;383;8;217;224;108;0;740;6
227809;370;9;208;223;104;1;738;7
227819;356;8;200;218;99;1;737;7
227829;339;6;191;212;98;1;734;6
227840;321;3;180;206;94;0;729;4
227849;299;2;169;199;91;0;728;3
227859;275;1;160;189;89;0;727;2
227869;234;1;150;177;86;0;725;1
227879;179;2;142;165;84;1;728;3
227889;135;0;131;149;82;0;727;1
227899;100;0;123;130;81;0;729;0
227909;74;0;112;116;79;0;729;0
227919;54;0;100;109;77;0;730;1
227929;38;0;91;107;74;0;731;2
227939;28;0;85;107;72;0;733;2
227949;20;0;81;108;70;0;735;2
227959;17;0;77;108;69;0;734;0
227969;12;0;74;109;68;0;732;0
227979;9;0;71;109;66;0;731;0
227989;7;0;68;109;64;0;733;0
227999;5;0;66;109;63;0;733;0
228009;4;0;64;109;61;0;733;0
228019;3;0;62;107;59;0;733;0
228029;2;0;60;105;58;0;733;0
228039;2;0;59;105;56;0;727;0
228049;1;0;58;104;56;0;725;0
228059;1;0;57;104;54;0;724;0
228069;0;0;54;105;53;0;725;0
228079;0;0;51;104;52;0;723;0
228089;0;0;48;103;51;0;724;0
228099;0;0;46;101;48;0;723;0
228109;0;0;43;100;46;0;722;0
228119;0;0;41;100;45;0;724;0
228129;0;1;40;101;45;0;728;1
228140;0;0;37;99;42;0;731;0
228149;0;0;35;99;41;0;735;0
228159;0;0;34;98;41;0;733;0
228169;0;0;33;98;40;0;732;0
228179;0;0;32;98;40;0;731;0
228189;0;0;31;99;40;0;732;0
228199;0;0;30;100;40;0;730;0
228209;0;0;29;100;40;0;726;0
228219;0;0;28;100;39;0;723;0
228229;0;0;27;101;39;0;721;0
228239;0;0;27;102;37;0;724;0
228249;0;0;26;103;36;0;729;0
228259;0;0;26;104;36;0;731;0
228269;0;0;26;106;36;2;733;0
228279;0;0;25;104;34;0;728;0
228289;0;0;24;104;39;0;724;0
228299;0;0;26;100;46;0;723;0
228310;0;0;35;96;54;0;729;0
228319;0;0;45;94;63;0;731;0
228329;0;0;59;91;72;0;734;0
228339;0;0;75;88;79;0;740;0
228349;0;0;92;87;85;0;744;0
228359;0;0;107;87;94;0;745;0
228369;0;0;120;87;104;0;742;2
228379;0;0;136;89;117;4;731;11
228389;0;0;147;89;129;4;728;13
228399;0;0;155;90;139;0;737;8
228409;0;0;162;90;150;4;748;12
228419;0;0;167;89;158;0;765;10
228429;0;0;172;89;168;0;783;15
228439;0;0;179;89;179;0;800;21
228449;0;0;183;88;186;0;809;26
228459;0;0;185;88;194;0;820;33
228469;0;0;190;89;206;1;831;40
228480;0;0;190;90;213;0;839;46
228489;0;0;193;91;220;0;849;58
228499;0;0;195;92;227;0;856;72
228509;0;0;199;96;235;3;861;87
228519;0;0;198;95;239;0;867;103
228529;0;0;201;96;244;0;872;116
228539;0;0;207;100;250;10;878;130
228549;0;0;207;100;252;30;879;140
228559;0;0;209;104;256;55;882;154
228569;0;0;213;106;259;84;885;167
228579;0;0;217;107;262;115;888;183
228589;1;3;220;108;265;147;891;199
228599;1;5;224;110;268;180;894;221
228609;1;6;228;111;271;214;898;247
228619;0;7;233;112;274;246;902;281
228629;0;11;239;115;277;276;905;319
228639;0;16;247;120;283;308;905;356
228649;0;20;254;124;286;334;906;388
228659;0;26;257;125;287;353;910;412
228669;0;32;263;128;291;370;910;428
228679;0;36;272;134;296;385;912;440
228689;0;40;276;136;298;393;909;442
228699;0;44;283;139;302;399;908;444
228709;0;46;289;142;305;402;906;443
228719;0;48;295;145;308;403;904;441
228729;0;49;300;148;310;402;900;435
228739;0;50;305;151;314;400;896;429
228749;0;51;309;156;319;397;894;425
228759;0;51;315;157;320;390;886;415
228769;0;51;321;160;322;385;879;406
228780;0;50;327;165;327;380;876;395
228789;0;48;331;166;327;371;871;383
228799;1;49;335;169;330;365;867;370
228809;1;43;341;174;335;360;866;356
228819;2;40;346;178;337;352;863;343
228829;4;36;352;183;340;343;863;332
228839;5;35;358;189;342;336;861;322
228849;7;32;365;194;345;327;858;311
228859;9;29;373;199;348;318;856;301
228869;10;27;382;202;349;308;853;290
228879;11;25;391;207;352;298;851;281
228889;13;25;400;212;355;288;849;271
228899;16;25;410;216;358;277;846;262
228909;18;25;420;220;361;263;842;252
228919;21;26;429;224;364;245;839;240
228929;27;28;438;230;367;225;835;228
228939;33;31;447;237;371;202;835;217
228950;40;35;457;240;372;173;830;203
228959;48;42;469;246;375;145;829;191
228969;57;52;481;251;378;117;827;180
228979;68;64;496;256;381;93;824;168
228989;81;75;510;263;385;75;824;151
228999;96;86;524;265;388;56;816;127
229009;110;96;537;274;393;44;812;104
229019;127;105;549;279;397;34;808;85
229029;145;112;560;284;400;26;804;68
229039;169;119;568;286;400;19;805;56
229049;195;122;583;291;403;14;811;44
229059;227;125;593;294;405;11;825;34
229069;264;127;602;298;406;8;820;26
229079;302;126;610;302;406;6;809;20
229089;336;122;617;307;403;5;801;15
229099;371;115;624;310;395;4;796;12
229109;406;106;630;315;381;3;797;9
229120;443;94;635;320;365;2;799;6
229129;485;81;639;329;355;3;800;7
229139;526;68;641;332;335;1;791;4
229149;562;55;642;337;294;1;780;3
229159;592;41;641;339;234;1;767;2
229169;615;30;633;338;177;0;753;2
229179;631;22;617;334;134;0;727;1
229189;643;17;593;334;101;0;690;1
229199;651;19;551;334;78;1;643;2
229209;652;22;489;339;58;0;563;0
229219;644;28;422;343;44;0;514;0
229229;615;33;366;345;33;0;486;0
229239;564;34;320;346;26;0;466;0
229249;510;33;286;347;21;1;450;1
229259;455;30;265;339;16;1;437;1
229269;401;25;244;323;12;1;439;2
229279;335;18;211;303;10;1;460;2
229289;263;13;169;269;8;1;500;2
229299;198;11;132;207;5;0;574;0
229309;145;7;98;154;4;0;644;0
229319;107;5;74;115;3;0;667;0
229329;79;4;56;85;2;0;671;0
229339;59;2;43;64;2;0;671;0
229349;44;2;33;49;1;0;675;0
229359;33;1;25;39;2;1;682;3
229369;24;1;19;44;1;0;681;0
229379;18;0;14;54;0;0;682;0
229389;14;0;11;64;0;0;681;0
229399;10;0;8;76;0;0;680;0
229409;8;0;7;88;0;0;680;0
229420;6;0;5;98;0;0;677;0
229429;4;0;4;107;0;0;672;0
229439;3;0;3;115;0;0;670;0
229449;2;0;2;121;0;0;670;0
229459;2;0;2;124;1;1;672;4
229469;1;0;1;128;2;1;674;4
229479;1;0;1;130;2;1;678;4
229489;1;0;1;134;0;0;677;0
229499;0;0;0;135;0;0;678;0
229509;0;0;0;137;0;0;677;0
229519;0;0;0;138;0;0;676;0
229529;0;0;0;140;0;0;674;0
229539;0;0;0;143;0;0;668;0
229549;0;0;0;144;0;0;662;0
229559;0;0;0;142;0;0;655;0
229569;0;0;0;142;0;0;649;0
229579;0;0;0;144;0;0;645;0
229590;0;0;0;145;0;0;643;0
229599;0;0;0;147;0;0;643;0
229609;0;0;0;149;0;0;641;0
229619;0;0;0;149;0;0;640;0
229629;0;0;0;149;0;0;643;0
229639;0;0;0;150;4;0;647;1
229649;0;0;0;151;0;0;649;0
229659;0;0;0;153;0;0;658;0
229669;0;1;1;158;0;0;667;0
229679;0;0;0;157;0;0;674;0
229689;0;0;0;158;0;0;676;0
229699;0;0;0;158;1;0;675;1
229709;0;0;0;155;1;1;676;5
229719;0;1;1;150;0;0;716;15
229729;1;0;1;142;0;0;761;16
229739;1;1;2;144;0;0;815;16
229749;1;0;2;141;0;0;833;16
229760;0;0;2;141;0;0;844;16
229769;0;0;4;144;0;0;849;18
229779;0;0;7;148;0;0;848;38
229789;0;0;13;153;0;0;849;75
229799;0;0;18;157;8;16;854;114
229809;0;0;22;159;63;67;864;155
229819;0;0;32;141;115;121;867;188
229829;0;0;50;116;158;177;872;223
229839;0;0;80;96;191;227;881;264
229849;0;0;111;89;216;270;890;304
229859;1;0;140;92;234;305;896;339
229869;0;0;164;94;249;332;901;367
229879;0;0;186;102;260;354;904;389
229889;2;0;207;112;268;371;905;402
229899;0;1;225;120;275;384;904;410
229909;0;3;240;126;280;394;903;414
229919;0;4;253;133;285;402;901;413
229929;0;5;266;140;288;409;900;410
229939;0;5;276;146;291;412;895;403
229949;0;5;286;154;296;411;885;390
229959;0;6;293;161;300;411;877;376
229969;1;5;299;168;303;410;868;360
229979;0;7;306;177;304;407;864;343
229989;1;4;309;180;308;402;861;330
229999;0;4;312;185;310;397;860;320
230009;0;3;317;190;313;390;859;312
230019;0;3;321;194;314;383;859;305
230029;1;4;325;197;315;377;859;301
230039;0;4;329;200;317;364;857;296
230049;0;4;334;203;318;353;857;292
230060;0;5;339;206;319;341;858;290
230069;0;5;344;210;320;328;859;288
230079;2;4;351;213;321;314;858;288
230089;0;6;361;218;322;301;859;288
230099;0;8;372;221;323;286;859;289
230109;0;11;385;224;324;270;859;291
230119;0;15;399;227;324;255;861;296
230129;0;21;413;230;324;237;860;300
230139;0;30;428;233;326;212;856;300
230149;0;42;443;237;328;188;853;299
230159;3;57;458;241;331;160;848;293
230169;10;72;475;245;334;130;844;283
230179;22;90;495;248;338;102;840;269
230189;38;105;517;252;342;82;840;251
230199;56;123;537;257;347;60;838;222
230209;80;137;556;263;353;45;837;188
230219;104;150;574;270;358;34;838;158
230230;133;164;588;278;364;26;840;132
230239;167;181;600;285;370;21;837;112
230249;208;197;612;292;375;15;822;91
230259;255;213;622;301;380;12;802;75
230269;304;228;631;308;382;9;789;62
230279;352;236;640;315;382;6;781;50
230289;408;240;648;322;375;6;777;42
230299;466;235;655;330;363;4;773;33
230309;517;221;662;338;355;3;772;27
230319;559;197;669;345;345;4;769;23
230329;592;166;674;352;314;2;735;17
230339;619;138;680;361;261;0;705;13
230349;637;108;681;366;196;1;673;11
230359;653;81;681;369;147;0;634;9
230369;666;60;678;367;111;0;576;7
230379;675;44;669;358;84;0;510;6
230389;681;33;650;356;63;0;457;4
230400;681;29;623;358;48;0;416;4
230409;668;40;575;365;36;0;379;2
230419;629;49;503;373;27;0;354;1
230429;568;55;437;382;21;0;340;2
230439;505;55;376;383;16;0;326;1
230449;431;49;321;371;12;0;325;0
230459;356;39;274;348;9;0;326;0
230469;287;28;224;319;7;0;347;0
230479;218;21;172;254;5;0;413;0
230489;161;15;129;189;4;0;505;0
230499;119;11;98;141;3;0;587;1
230509;88;8;74;105;2;0;619;1
230519;65;5;56;79;1;0;629;0
230529;48;4;43;59;1;0;634;0
230539;36;3;32;44;1;0;638;0
230549;28;3;26;34;2;0;646;0
230559;20;1;19;25;0;0;652;0
230569;15;1;15;18;0;0;656;0
230579;11;0;11;14;0;0;658;0
230589;8;0;9;11;0;0;662;1
230599;6;0;7;12;0;0;659;1
230609;5;0;5;25;0;0;655;1
230619;5;2;5;41;1;0;649;0
230629;8;1;1;54;0;0;648;0
230639;7;2;2;67;0;0;649;0
230649;5;0;0;79;0;0;649;0
230659;3;1;1;88;0;0;650;0
230669;1;1;0;96;0;0;652;1
230679;0;0;1;101;0;0;650;0
230689;0;0;0;106;0;0;649;0
230700;0;0;0;109;0;0;646;0
230709;0;0;0;113;0;0;642;0
230719;0;0;0;116;0;0;646;1
230729;0;0;0;118;0;0;637;0
230739;0;0;0;119;0;0;629;0
230749;0;0;0;122;0;0;616;0
230759;0;0;0;123;0;0;610;0
230769;0;0;0;124;0;0;609;0
230779;0;0;0;128;0;0;609;0
230789;0;0;0;136;0;0;615;0
230799;0;0;0;144;0;0;621;0
230809;0;0;0;153;0;0;628;0
230819;0;0;0;161;0;0;634;0
230829;0;0;0;166;0;0;641;1
230839;0;0;0;171;0;0;650;1
230849;0;0;0;176;0;0;658;1
230859;0;0;0;179;0;0;662;1
230870;0;0;0;181;0;0;665;1
230879;0;0;0;181;0;0;661;0
230889;0;0;0;180;0;0;686;7
230899;0;0;1;174;0;0;728;15
230909;0;0;0;165;0;0;798;16
230919;0;0;1;164;0;0;841;16
230929;0;0;0;157;0;0;845;14
230939;0;0;1;156;0;0;847;12
230949;0;0;4;159;0;0;848;16
230959;0;0;6;163;0;0;847;35
230969;0;0;10;169;0;0;852;75
230979;0;0;13;171;18;14;859;119
230989;0;0;16;160;77;62;867;165
230999;1;0;40;128;129;116;871;208
231009;0;0;78;98;168;163;874;245
231019;0;0;115;76;198;204;878;280
231029;0;0;147;65;221;240;884;314
231040;0;1;176;64;239;271;891;346
231049;0;6;203;69;253;297;891;368
231059;0;20;228;78;264;317;892;389
231069;0;36;251;87;273;333;892;405
231079;0;54;275;96;279;344;889;418
231089;0;74;296;108;284;350;881;424
231099;0;93;318;119;288;353;872;423
231109;0;107;340;129;293;352;870;424
231119;0;110;360;141;296;347;868;417
231129;0;112;379;150;300;340;865;404
231139;0;111;394;159;303;328;863;390
231149;0;109;406;168;306;313;862;371
231159;1;108;418;178;309;297;857;353
231169;0;104;426;184;310;276;860;339
231179;0;102;433;190;313;257;858;326
231189;0;101;439;196;314;237;856;316
231199;0;101;444;200;316;216;858;310
231209;1;100;451;206;319;197;850;298
231219;0;98;454;209;319;173;851;291
231229;0;96;461;212;321;150;850;284
231239;0;96;467;215;322;128;849;276
231249;0;95;474;219;324;108;848;269
231259;0;95;481;223;326;90;846;264
231269;0;95;489;227;328;73;844;252
231279;0;96;496;231;331;59;843;239
231289;0;96;505;236;333;47;841;223
231299;0;97;515;241;336;36;841;209
231309;1;97;523;246;338;27;840;188
231319;7;98;533;250;341;20;839;163
231329;16;100;543;255;344;16;839;141
231340;28;103;554;260;348;12;840;120
231349;42;107;565;266;352;9;841;103
231359;61;115;576;271;356;7;840;85
231369;84;124;586;277;360;5;838;70
231379;109;136;595;283;365;4;836;61
231389;134;149;604;289;369;3;833;55
231399;163;167;614;296;375;4;829;48
231409;191;183;621;299;378;1;818;42
231419;221;200;629;304;383;1;808;36
231429;253;215;636;310;386;1;793;31
231439;290;229;643;316;389;0;777;30
231449;329;242;649;322;387;0;765;27
231459;372;250;656;329;381;0;761;24
231469;428;252;662;334;368;0;759;19
231479;485;247;669;341;358;0;755;18
231489;535;232;675;348;341;0;731;13
231499;573;202;678;352;297;0;703;9
231510;606;165;681;358;231;0;672;8
231519;631;132;682;361;175;2;640;6
231529;648;97;676;357;131;0;581;5
231539;663;72;665;353;98;0;515;3
231549;669;54;643;347;74;0;450;3
231559;665;44;598;353;56;0;392;2
231569;633;41;526;359;43;0;348;1
231579;573;41;452;364;32;0;318;1
231589;509;39;387;366;24;0;297;0
231599;438;34;330;354;19;0;289;0
231609;360;27;277;335;14;0;301;0
231619;284;20;225;310;11;0;332;0
231629;211;14;173;256;8;0;388;0
231639;156;11;131;190;6;0;468;0
231649;115;8;99;142;5;0;547;0
231659;87;7;76;107;5;0;591;0
231669;63;4;57;79;3;0;610;0
231680;47;3;43;58;2;0;622;0
231689;35;2;33;44;1;0;634;0
231699;30;1;30;36;0;0;642;0
231709;24;0;24;31;0;0;647;0
231719;20;0;19;36;0;0;649;0
231729;12;2;12;48;1;0;654;0
231739;8;0;8;57;0;0;655;0
231749;6;0;7;69;0;0;657;0
231759;4;0;5;81;0;0;659;0
231769;4;0;4;93;0;0;658;0
231779;2;0;3;105;0;0;656;0
231789;2;0;2;116;0;0;655;0
231799;2;1;3;126;1;0;656;2
231809;1;0;1;131;0;0;653;0
231819;1;0;1;136;0;0;652;0
231829;0;0;1;139;0;0;651;0
231839;0;0;1;139;0;0;651;0
231849;0;0;0;136;0;0;645;0
231859;0;0;0;132;0;0;637;0
231869;1;1;1;132;1;0;632;2
231879;0;0;0;131;0;0;628;0
231889;0;0;0;135;0;0;624;0
231899;0;0;0;140;0;0;622;0
231909;0;0;0;143;0;0;623;0
231919;0;0;0;146;0;0;622;0
231929;0;0;0;150;0;0;618;0
231939;0;0;0;157;0;0;617;0
231949;0;0;0;163;0;0;618;0
231959;0;0;0;168;0;0;620;0
231969;0;0;0;172;0;0;624;0
231980;0;0;0;176;0;0;631;0
231989;0;0;0;179;1;0;634;0
231999;0;0;0;180;0;0;637;0
232009;0;0;0;182;0;0;641;0
232019;0;0;0;183;0;0;649;0
232029;0;0;0;184;0;0;655;0
232039;0;0;0;184;0;0;656;0
232049;0;0;0;184;0;0;679;9
232059;0;0;0;179;0;0;736;14
232069;0;0;0;168;0;0;818;18
232079;0;0;0;165;0;0;850;19
232089;0;0;0;157;0;0;855;24
232099;0;0;0;157;0;0;856;22
232109;0;0;0;161;0;0;853;21
232119;0;0;2;166;0;0;847;31
232129;0;0;5;171;0;0;852;56
232139;0;0;7;177;5;27;857;89
232150;0;0;8;175;56;80;863;130
232159;0;0;16;148;111;138;865;174
232169;0;0;40;112;153;189;869;212
232179;0;0;77;83;185;231;873;248
232189;0;0;114;64;210;267;876;279
232199;0;0;148;58;228;295;879;307
232209;0;2;179;63;241;317;882;333
232219;1;11;210;75;254;336;886;355
232229;0;23;236;85;261;348;883;367
232239;1;44;259;103;268;356;878;376
232249;0;56;280;114;273;365;875;379
232259;0;67;299;127;280;369;873;377
232269;0;73;315;138;285;371;871;370
232279;1;77;330;148;291;371;869;359
232289;0;78;344;158;296;367;866;344
232299;0;77;357;167;300;357;863;326
232309;0;75;373;177;306;344;861;310
232320;0;74;390;187;310;326;858;294
232329;0;73;407;194;315;301;855;279
232339;1;73;425;203;321;272;854;265
232349;0;71;438;209;323;234;849;241
232359;0;71;451;216;327;195;847;215
232369;0;71;463;223;331;158;844;183
232379;0;71;475;230;335;125;842;150
232389;0;73;489;238;341;99;843;123
232399;0;72;498;242;343;74;839;97
232409;0;73;512;248;346;56;836;81
232419;0;77;524;253;350;44;836;71
232429;1;80;537;258;353;34;835;63
232439;0;84;551;262;354;24;833;56
232449;1;91;562;266;356;18;830;51
232459;7;97;572;271;358;14;828;48
232469;18;104;580;276;359;11;825;46
232479;36;111;588;280;361;8;822;45
232489;61;118;595;284;362;6;818;42
232499;91;127;601;288;364;5;815;40
232509;123;136;607;293;365;4;811;37
232519;159;144;613;298;367;3;806;35
232529;197;153;620;303;369;2;797;33
232539;237;164;626;307;372;1;793;32
232549;276;176;632;312;375;1;783;32
232559;317;189;638;317;376;1;770;34
232569;359;203;644;322;378;0;761;35
232579;409;215;649;326;377;1;757;34
232589;459;226;655;331;373;0;756;33
232599;505;234;662;336;365;2;753;32
232609;543;236;668;340;355;1;747;30
232620;577;234;674;346;347;1;735;25
232629;607;224;679;351;331;1;718;19
232639;629;201;683;352;297;0;698;14
232649;651;174;689;358;245;1;673;11
232659;666;145;692;360;185;1;629;8
232669;678;114;692;361;139;1;569;6
232679;686;83;686;358;104;0;491;4
232689;694;62;671;352;78;0;420;3
232699;699;46;645;350;59;0;355;2
232709;695;39;605;357;45;0;307;1
232719;673;45;536;363;34;0;274;1
232729;615;52;461;373;26;0;251;1
232739;550;54;395;378;20;0;233;0
232749;480;48;337;371;15;0;224;0
232759;400;38;282;349;11;0;216;0
232769;327;28;231;324;9;0;213;0
232779;252;21;178;277;6;0;227;0
232790;187;17;136;208;6;1;310;1
232799;137;11;102;154;4;0;415;0
232809;102;8;77;114;3;0;490;0
232819;77;8;62;85;6;0;525;0
232829;57;6;47;64;3;0;540;0
232839;43;4;38;47;2;1;554;0
232849;33;4;30;35;1;1;568;0
232859;23;3;21;28;2;1;583;1
232869;19;2;19;20;0;0;589;0
232879;13;1;12;15;0;0;595;0
232889;10;0;9;15;0;0;601;0
232899;7;0;7;25;0;0;607;0
232909;5;0;5;37;0;0;610;0
232919;4;0;4;52;0;0;609;0
232929;5;1;4;67;1;0;612;1
232939;2;0;2;79;0;0;613;0
232949;2;0;2;91;0;0;614;0
232960;1;0;1;101;0;0;618;0
232969;1;0;1;108;0;0;620;0
232979;1;0;1;113;0;0;623;0
232989;0;0;0;112;0;0;624;0
232999;2;1;2;108;1;0;623;0
233009;0;0;0;103;0;0;619;0
233019;0;0;0;102;0;0;617;0
233029;0;0;0;101;0;0;617;0
233039;0;0;0;103;0;0;617;0
233049;1;1;1;104;0;0;617;0
233059;0;0;0;112;0;0;609;0
233069;2;0;1;118;1;0;602;1
233079;0;0;0;124;0;0;590;0
233089;0;0;0;133;0;0;583;0
233099;0;0;0;143;0;0;576;0
233109;0;0;0;153;0;0;577;0
233119;0;0;0;162;0;0;582;0
233129;0;0;0;170;0;0;585;0
233139;0;0;0;176;0;0;590;0
233149;0;0;0;181;0;0;595;0
233159;0;0;0;186;0;0;598;0
233169;0;0;0;190;0;0;601;0
233179;0;0;0;193;0;0;606;0
233189;2;0;0;195;1;0;616;0
233199;0;0;0;192;0;0;648;7
233209;0;0;0;186;0;0;712;14
233219;0;0;0;180;0;0;794;15
233229;1;0;1;180;0;1;830;13
233239;0;0;0;169;0;0;836;14
233249;0;0;0;168;0;0;841;11
233260;1;1;1;173;0;1;840;11
233269;0;0;0;174;0;0;841;26
233279;0;0;1;179;0;0;847;56
233289;0;0;1;181;6;9;852;92
233299;0;0;2;176;55;48;859;129
233309;0;0;13;147;110;96;864;166
233319;0;0;39;112;153;139;866;205
233329;0;0;79;84;185;180;869;241
233339;0;0;116;63;210;218;873;271
233349;0;0;147;50;229;253;879;302
233359;0;0;172;44;243;284;888;332
233369;1;4;198;47;253;311;894;356
233379;0;8;217;52;261;330;896;378
233389;0;14;235;61;267;345;897;393
233399;0;23;251;70;272;355;897;402
233409;0;31;264;80;276;363;895;407
233419;2;39;277;90;282;369;895;411
233430;0;43;284;97;284;371;887;407
233439;0;46;290;105;287;373;880;402
233449;2;49;297;115;289;373;876;395
233459;0;48;299;120;292;372;875;385
233469;2;49;304;129;296;371;875;374
233479;0;48;307;135;296;364;871;361
233489;0;48;311;141;298;358;870;352
233499;0;48;316;148;300;349;869;343
233509;0;49;321;153;302;339;868;336
233519;3;52;328;158;305;331;869;332
233529;0;52;333;161;305;318;865;326
233539;0;55;340;165;306;305;863;323
233549;0;60;350;170;307;293;863;320
233559;0;65;363;176;310;278;862;319
233569;0;69;378;181;312;264;860;316
233579;0;71;391;185;313;247;857;312
233589;0;75;407;190;315;230;857;309
233600;0;82;424;195;317;211;855;304
233609;4;90;441;202;321;189;856;301
233619;11;96;454;205;323;161;851;294
233629;21;104;468;212;326;136;850;287
233639;34;111;481;218;329;112;847;277
233649;48;117;497;225;332;89;845;265
233659;63;124;517;234;336;67;845;249
233669;80;128;531;238;338;52;842;227
233679;101;136;548;246;344;40;843;204
233689;123;145;562;251;348;31;841;174
233699;148;153;572;256;350;23;838;143
233709;174;168;583;261;354;17;837;116
233719;200;186;593;268;358;13;833;95
233729;231;206;604;275;364;11;830;82
233739;267;223;611;279;367;8;821;67
233749;303;242;621;286;372;6;809;57
233759;342;256;628;293;375;4;790;51
233769;387;268;635;299;375;3;774;47
233779;447;274;639;303;367;3;766;41
233789;506;278;646;309;356;2;767;36
233799;555;276;653;315;347;1;767;32
233809;593;264;658;320;333;1;755;26
233819;623;241;662;325;290;1;715;22
233829;647;205;664;329;224;0;676;17
233839;666;166;664;331;168;0;625;13
233849;680;125;659;329;127;0;561;10
233859;690;93;647;327;95;0;482;7
233869;695;69;621;330;72;0;407;5
233879;689;55;578;340;54;0;349;4
233889;663;52;507;350;41;0;306;3
233900;603;50;436;356;31;0;275;2
233909;539;50;377;359;28;0;249;4
233919;473;43;325;346;19;1;230;2
233929;397;33;269;325;15;1;220;2
233939;312;22;215;298;11;0;222;0
233949;232;17;163;240;8;0;278;0
233959;171;12;123;179;6;0;385;0
233969;126;9;93;133;5;0;492;0
233979;93;7;71;99;3;0;559;0
233989;68;8;55;75;3;1;592;1
233999;51;3;41;56;2;0;602;0
234009;38;2;31;41;1;0;609;0
234019;28;2;24;31;1;0;615;0
234029;21;1;18;23;1;0;619;0
234039;16;1;14;19;0;0;623;0
234049;12;0;11;25;0;0;627;0
234059;8;4;10;40;1;1;629;1
234070;7;0;6;52;0;0;625;0
234079;5;0;5;66;0;0;625;0
234089;4;0;4;80;0;0;625;0
234099;3;0;2;93;0;0;626;0
234109;5;0;2;105;0;0;627;0
234119;1;0;2;114;0;0;626;0
234129;1;0;1;121;0;0;628;0
234139;1;0;1;126;0;0;627;0
234149;0;0;1;128;0;0;627;0
234159;0;0;0;128;0;0;625;0
234169;0;0;0;124;0;0;620;0
234179;0;1;2;117;1;0;615;0
234189;0;0;0;110;0;0;610;0
234199;0;1;1;102;1;0;605;0
234209;0;0;0;96;0;0;597;0
234219;0;0;0;96;0;0;594;0
234229;0;0;0;99;0;0;589;0
234240;0;0;0;102;0;0;586;0
234249;0;0;0;104;0;0;581;0
234259;0;0;0;108;0;0;576;0
234269;0;0;0;114;0;0;572;0
234279;0;0;0;122;0;0;573;0
234289;0;0;0;132;0;0;579;0
234299;0;0;0;143;0;0;585;0
234309;0;0;0;152;0;0;589;0
234319;0;0;0;160;0;0;595;0
234329;0;0;0;166;0;0;600;0
234339;0;0;0;172;0;0;604;0
234349;0;0;0;176;0;0;609;0
234359;0;0;1;179;0;0;623;1
234369;0;0;0;177;0;0;638;1
234379;0;0;0;175;0;0;686;11
234389;0;0;0;168;0;0;758;13
234399;0;0;0;167;0;0;816;15
234409;0;0;0;166;0;0;836;17
234419;0;0;0;165;0;0;845;18
234429;0;0;1;170;0;0;850;19
234439;0;0;0;173;0;0;847;21
234449;0;0;1;176;0;3;849;33
234459;0;0;5;180;15;42;852;64
234469;0;0;7;176;66;98;859;99
234479;0;0;12;159;118;156;862;135
234489;0;0;28;132;160;206;866;169
234499;0;0;56;108;192;250;875;201
234509;0;0;90;94;214;285;874;226
234519;0;0;123;91;233;315;880;253
234529;0;0;151;93;247;340;886;276
234540;0;0;174;98;257;360;892;294
234549;1;0;195;104;264;376;893;309
234559;0;0;214;109;270;389;895;320
234569;0;0;232;115;275;399;895;329
234579;0;2;247;121;279;406;895;335
234589;0;4;261;128;283;411;891;336
234599;0;7;272;135;286;414;883;334
234609;0;8;287;143;292;417;876;330
234619;0;9;290;148;293;415;875;325
234629;0;9;298;155;296;413;874;319
234639;0;10;305;161;299;410;872;312
234649;0;11;311;166;303;406;872;305
234659;0;11;318;172;305;400;871;298
234669;0;11;326;177;308;392;870;291
234679;0;11;334;182;311;385;869;283
234689;0;11;344;189;315;376;863;275
234699;0;11;354;193;319;365;861;267
234710;0;10;363;198;321;351;865;261
234719;0;9;375;203;325;337;857;250
234729;0;9;386;208;327;322;857;241
234739;0;8;395;212;328;304;858;235
234749;0;8;406;216;331;285;857;226
234759;0;9;420;223;335;266;857;221
234769;0;10;430;227;336;243;853;212
234779;0;13;441;232;338;220;853;207
234789;0;16;452;237;340;194;853;202
234799;0;19;461;241;341;170;852;198
234809;0;24;470;248;345;148;853;196
234819;0;30;479;250;344;125;850;191
234829;0;37;490;254;346;108;849;187
234839;0;47;505;259;349;93;849;185
234849;2;58;520;263;350;78;848;182
234859;12;70;531;266;349;64;846;178
234869;26;79;544;270;351;54;845;175
234880;43;87;558;275;354;44;846;169
