Tiempo;Izquierda_S1;Izquierda_S2;Izquierda_S3;Izquierda_S4;Izquierda_S5;Izquierda_S6;Izquierda_S7;Izquierda_S8
105309;130;256;566;415;373;304;888;614
105319;129;256;566;414;373;305;890;614
105329;130;257;566;416;374;305;888;614
105339;130;256;567;415;374;306;888;615
105349;130;256;567;415;374;306;888;614
105359;130;257;568;416;374;307;887;615
105369;130;257;568;416;375;307;888;615
105379;131;258;569;416;375;308;888;615
105389;131;258;569;416;376;308;887;614
105399;131;259;570;417;376;308;887;615
105409;131;259;570;416;377;310;887;614
105419;132;260;571;417;376;310;888;615
105430;133;260;571;417;377;311;888;614
105439;133;260;571;416;377;311;888;614
105449;133;259;572;417;377;312;888;614
105459;133;260;572;418;378;312;888;614
105469;134;260;572;417;378;312;887;613
105479;134;260;573;418;378;312;887;614
105489;135;260;574;418;378;313;888;614
105499;135;261;574;418;379;313;888;613
105509;135;261;574;419;379;314;888;614
105519;135;261;573;418;380;315;888;615
105529;135;261;574;418;379;316;889;614
105539;136;261;573;419;380;316;889;614
105549;136;262;575;419;381;317;890;617
105559;135;262;574;420;380;317;889;616
105569;136;262;574;420;381;316;888;616
105579;136;262;574;420;381;316;888;616
105589;136;262;574;420;381;316;889;617
105600;136;263;574;420;381;316;888;617
105609;137;263;575;419;382;316;890;618
105619;137;263;575;420;383;317;889;618
105629;136;262;574;419;382;316;889;617
105639;137;263;574;419;383;316;888;616
105649;137;263;576;420;383;316;889;617
105659;137;264;576;421;384;316;888;617
105669;137;264;576;420;384;317;888;617
105679;136;264;578;421;385;317;887;617
105689;137;265;579;419;386;318;888;618
105699;138;266;580;420;386;319;888;617
105709;138;267;581;420;387;319;887;618
105719;138;268;581;419;387;319;887;618
105729;138;268;582;419;387;320;886;617
105739;139;269;584;419;388;321;886;617
105749;139;270;585;419;388;321;886;616
105759;139;272;587;421;388;321;887;618
105769;140;272;587;420;388;321;886;615
105779;140;273;588;420;388;322;886;615
105789;140;274;589;421;389;322;885;615
105799;140;274;590;422;389;322;885;615
105809;141;275;591;422;388;323;885;615
105819;140;275;591;423;389;323;886;615
105829;141;276;592;423;389;323;885;615
105839;141;277;591;423;390;324;886;616
105849;141;277;593;425;390;323;885;617
105859;142;278;593;426;391;324;885;616
105869;143;278;593;427;390;324;885;616
105879;142;279;595;428;390;324;885;617
105889;143;278;594;429;391;325;884;616
105900;143;279;594;429;391;325;885;617
105909;143;278;594;430;390;324;884;617
105919;143;278;594;430;391;325;885;617
105929;143;278;595;431;390;324;885;616
105939;143;278;594;429;391;325;885;617
105949;143;279;594;431;391;325;885;616
105959;143;279;595;431;391;325;885;616
105969;144;279;594;431;391;325;885;617
105979;144;279;595;432;391;326;885;617
105989;144;279;595;432;391;326;885;617
105999;144;279;595;432;391;326;885;617
106009;144;279;595;432;392;326;886;617
106019;144;278;595;431;392;326;886;618
106029;143;278;595;433;391;325;886;618
106039;144;278;595;431;392;326;886;618
106049;144;278;595;431;392;325;885;618
106059;144;278;595;432;393;324;885;618
106070;144;278;595;430;393;325;886;619
106079;145;278;596;431;393;325;886;619
106089;145;278;595;430;393;323;885;618
106099;144;278;595;430;393;323;886;618
106109;145;279;597;432;394;322;886;618
106119;144;278;596;431;395;323;885;618
106129;144;279;596;431;394;322;885;617
106139;145;279;596;431;394;322;885;617
106149;145;279;597;432;394;322;886;617
106159;145;279;596;432;394;322;885;616
106169;145;280;597;432;394;321;885;616
106179;144;279;597;433;394;322;884;616
106189;146;280;598;433;395;323;885;616
106199;146;280;598;433;395;323;885;615
106209;146;280;599;433;395;324;885;615
106219;146;281;598;433;395;324;883;615
106229;146;280;598;433;394;324;883;614
106240;147;280;599;434;395;325;883;614
106249;146;280;599;435;395;325;883;614
106259;146;280;599;435;395;326;883;614
106269;146;282;599;436;395;327;883;614
106279;146;282;600;437;395;327;883;614
106289;146;282;600;437;395;328;883;613
106299;146;282;600;438;395;328;885;615
106309;146;282;600;437;396;328;883;613
106319;146;282;600;438;395;329;883;613
106329;146;281;600;438;396;328;882;612
106339;147;282;601;440;395;328;883;612
106349;146;281;601;440;395;329;883;612
106359;146;281;601;440;395;329;883;611
106369;147;281;601;440;395;329;883;611
106379;147;282;603;442;396;330;886;613
106389;146;281;601;441;395;329;882;611
106399;147;282;602;441;395;329;882;611
106409;146;281;602;442;395;330;883;611
106419;146;281;602;442;395;330;883;610
106429;146;281;602;442;395;330;883;610
106439;147;280;602;443;395;329;883;610
106449;147;281;603;443;395;329;883;609
106459;146;280;602;443;395;330;883;609
106469;146;280;602;444;395;329;883;609
106479;147;280;603;444;395;329;882;608
106489;146;280;603;444;395;330;883;608
106499;147;280;603;445;395;329;882;608
106509;146;279;602;444;394;330;883;609
106519;148;279;603;444;394;329;883;608
106529;147;280;602;444;394;329;883;608
106540;147;279;602;444;394;328;883;608
106549;147;279;602;444;393;329;883;608
106559;146;278;602;444;393;329;883;608
106569;147;278;601;444;393;330;884;609
106579;147;278;600;445;392;330;884;608
106589;146;277;600;443;392;330;884;608
106599;146;276;600;443;391;331;885;608
106609;145;276;599;442;390;330;885;609
106619;146;275;599;443;389;331;887;611
106629;146;274;597;441;387;330;885;609
106639;146;273;596;439;386;330;886;610
106649;145;272;594;437;385;330;886;610
106659;145;271;593;436;383;330;887;610
106669;144;269;592;435;383;330;888;611
106679;145;267;590;433;381;330;887;611
106689;144;267;588;432;381;329;888;611
106699;143;266;586;432;380;328;888;611
106710;144;265;585;431;378;327;888;610
106719;143;264;583;431;377;327;888;610
106729;143;262;580;429;376;327;889;611
106739;142;261;579;429;375;327;889;611
106749;141;259;577;428;374;328;890;612
106759;141;260;576;428;373;327;890;612
106769;140;259;574;428;373;327;889;612
106779;140;258;573;426;372;327;890;613
106789;140;259;571;425;371;327;891;613
106799;139;256;569;425;370;326;890;613
106809;138;256;568;424;370;325;890;614
106819;137;255;565;422;370;324;890;615
106829;138;254;563;421;369;324;890;615
106839;137;253;561;420;369;323;891;615
106849;136;253;560;419;369;322;890;615
106859;134;252;558;417;369;321;890;615
106869;134;252;558;416;368;321;891;615
106880;132;252;556;415;369;320;891;615
106889;132;251;557;415;369;321;893;616
106899;132;252;557;414;369;320;890;616
106909;130;250;554;412;369;319;890;616
106919;131;251;555;412;370;318;891;616
106929;131;251;554;411;371;319;891;616
106939;129;251;554;412;371;317;890;617
106949;130;250;553;409;371;318;891;617
106959;131;251;554;409;373;318;892;618
106969;132;251;554;410;375;318;892;618
106979;132;252;554;408;374;318;892;619
106989;132;253;555;408;374;318;891;619
106999;133;253;555;408;375;319;891;619
107009;133;253;555;407;376;319;891;619
107019;134;255;557;409;377;320;891;620
107029;135;255;556;408;376;320;891;620
107039;135;256;557;408;377;319;891;620
107049;136;257;557;408;378;320;890;621
107059;137;258;558;408;378;320;891;621
107069;138;258;559;409;378;320;890;621
107079;138;258;560;409;379;320;891;621
107089;140;259;560;409;380;321;892;622
107099;140;259;560;409;380;320;891;622
107109;142;260;561;410;380;320;891;623
107119;142;260;562;409;381;320;891;623
107129;143;261;563;410;381;319;890;624
107139;143;261;563;410;382;319;891;624
107149;144;262;565;410;382;319;892;624
107159;144;261;564;410;382;319;890;625
107169;143;263;564;409;382;318;891;625
107180;145;263;564;410;382;318;891;626
107189;145;264;565;410;383;318;891;627
107199;144;264;565;410;383;318;891;627
107209;146;264;565;410;384;318;891;626
107219;145;265;565;410;384;317;891;627
107229;146;265;566;410;384;317;891;628
107239;145;265;565;409;384;316;891;628
107249;146;265;565;409;384;315;891;628
107259;146;265;565;410;384;315;891;628
107269;147;266;566;410;384;316;892;628
107279;147;266;565;409;384;316;891;628
107289;147;265;565;410;384;317;891;628
107299;147;265;565;410;384;317;892;628
107309;147;265;565;410;384;318;891;628
107319;147;265;564;410;384;318;892;629
107329;147;264;564;409;383;318;891;628
107339;147;264;564;408;383;320;892;628
107350;148;265;564;409;383;320;891;629
107359;148;265;563;409;383;321;893;630
107369;147;264;562;409;383;321;892;629
107379;147;264;562;408;383;322;892;630
107389;147;264;562;407;384;323;892;630
107399;148;264;561;406;384;324;892;629
107409;147;264;561;407;384;324;892;629
107419;148;264;561;405;384;324;892;629
107429;147;264;560;405;384;324;892;629
107439;147;264;560;405;384;325;892;629
107449;147;264;560;403;384;325;892;628
107459;146;263;559;401;385;325;892;627
107469;146;263;559;402;385;325;891;627
107479;145;263;560;403;385;326;892;628
107489;147;264;560;403;385;327;893;628
107499;145;263;558;402;386;327;891;626
107509;145;263;558;402;386;327;891;627
107520;145;264;560;404;386;327;893;628
107529;145;264;559;402;385;328;892;627
107539;145;264;559;403;385;328;893;626
107549;145;263;559;403;385;327;892;625
107559;146;263;559;403;386;327;891;625
107569;146;263;560;403;386;328;891;624
107579;145;265;561;404;387;328;893;626
107589;144;264;560;404;386;328;891;623
107599;145;264;560;404;386;328;891;623
107609;145;264;560;403;386;328;891;622
107619;145;264;560;403;387;328;892;622
107629;145;264;560;404;386;328;891;621
107639;145;264;560;403;386;329;892;621
107649;145;264;560;404;387;329;892;620
107659;146;264;561;404;387;329;892;621
107669;146;264;561;405;387;329;891;619
107679;146;264;562;405;387;329;891;619
107689;146;265;562;405;387;330;891;619
107699;146;265;561;405;387;330;891;619
107709;146;264;562;405;387;329;891;619
107719;146;264;562;405;387;330;891;619
107729;147;264;562;406;387;330;890;618
107739;147;264;563;405;387;330;892;618
107749;146;264;563;405;387;330;890;618
107759;147;265;562;405;387;330;890;618
107769;147;264;564;406;387;331;891;619
107779;148;265;562;405;387;331;890;618
107789;148;265;562;405;387;331;890;618
107799;147;264;562;406;386;331;890;619
107809;147;264;562;406;386;331;891;619
107820;148;265;563;406;387;331;890;619
107829;148;265;563;407;387;332;891;620
107839;148;264;562;407;386;331;891;620
107849;148;265;563;406;386;331;891;620
107859;149;265;562;406;387;331;891;620
107869;148;264;563;406;386;331;891;621
107879;149;265;562;406;387;331;893;622
107889;149;264;562;406;386;329;891;621
107899;149;264;563;407;387;330;892;621
107909;149;263;563;407;386;328;891;622
107919;149;264;563;407;387;329;892;622
107929;149;264;563;407;386;328;892;623
107939;149;263;563;407;386;327;891;623
107949;149;263;562;407;386;326;891;622
107959;148;262;563;408;386;327;891;623
107969;148;262;563;407;386;326;891;623
107979;148;262;563;406;386;326;891;623
107990;148;262;563;408;386;326;891;623
107999;149;263;563;408;387;326;892;624
108009;148;262;563;408;386;326;892;624
108029;149;262;563;407;387;325;892;624
108039;149;262;563;407;387;324;891;624
108049;150;262;563;407;387;325;891;624
108059;150;262;564;408;387;324;892;624
108069;150;262;564;408;387;323;892;625
108079;150;263;565;408;388;324;894;625
108089;151;262;565;407;387;324;892;625
108099;151;262;564;408;388;323;891;624
108109;151;262;565;408;388;324;894;625
108119;151;262;565;408;388;323;891;624
108129;151;262;566;407;388;324;890;624
108139;152;263;567;409;388;324;891;624
108149;151;262;567;408;388;324;893;624
108160;152;262;567;408;387;324;891;622
108169;152;262;568;409;388;324;892;622
108179;152;263;568;409;387;324;890;620
108189;152;262;568;409;386;325;891;619
108199;152;262;569;409;386;325;890;619
108209;152;261;568;408;386;325;890;618
108219;153;262;569;409;385;326;890;618
108229;152;260;569;409;384;325;891;617
108239;153;260;569;409;384;325;890;617
108249;152;261;570;410;384;326;890;616
108259;154;260;570;411;384;326;890;616
108269;153;259;570;411;384;326;891;615
108279;153;260;570;411;383;326;890;614
108289;154;260;571;411;383;327;890;614
108299;152;259;569;412;383;326;890;613
108309;153;259;571;413;383;327;890;612
108319;153;259;571;413;382;327;890;612
108329;153;259;570;413;382;327;890;612
108339;154;258;570;413;382;328;890;611
108349;154;259;570;413;381;329;889;610
108359;154;259;570;414;381;328;890;610
108369;154;258;570;413;381;329;890;609
108379;154;258;570;414;380;329;889;609
108389;155;257;570;415;379;329;889;608
108399;154;257;569;415;379;329;890;607
108409;155;257;569;414;378;330;890;606
108419;154;256;568;414;377;330;890;606
108429;154;257;569;414;376;330;889;604
108439;153;256;569;415;375;331;889;603
108449;152;255;568;414;374;331;889;602
108460;152;254;568;415;372;332;889;600
108469;152;254;568;416;370;333;889;599
108479;152;253;567;416;369;333;889;598
108489;150;252;567;416;368;334;889;597
108499;151;252;566;416;365;334;889;595
108509;150;250;565;416;363;334;889;594
108519;150;249;564;416;360;334;889;591
108529;150;248;563;416;357;335;889;588
108539;151;248;562;417;355;334;888;584
108549;152;247;561;416;351;334;888;581
108559;152;246;561;417;348;334;888;579
108569;153;246;560;417;346;334;888;575
108579;152;244;559;416;344;334;888;573
108589;153;244;559;417;342;334;888;572
108599;152;242;558;416;341;334;888;570
108609;153;241;557;415;340;335;888;569
108619;152;242;557;415;339;334;889;569
108630;153;240;556;415;339;334;887;568
108639;152;240;555;414;339;334;887;569
108649;151;240;554;414;339;334;887;568
108659;152;239;553;413;339;334;888;568
108669;152;239;552;412;340;335;887;569
108679;152;239;550;411;340;336;888;570
108689;153;238;549;410;341;336;888;571
108699;152;238;550;408;341;337;888;572
108709;152;238;547;406;341;337;889;572
108719;152;238;545;404;342;338;889;574
108729;153;237;544;402;342;338;889;576
108739;153;237;544;400;343;339;890;578
108749;152;238;542;397;345;339;890;581
108759;152;238;542;396;346;340;890;583
108769;151;238;541;393;347;341;891;585
108779;150;238;539;391;348;341;891;586
108789;150;239;539;389;348;341;891;588
108800;150;239;539;386;349;342;891;590
108809;150;240;539;384;351;343;892;592
108819;149;240;538;382;352;343;892;592
108829;149;240;538;381;353;342;892;594
108839;150;241;539;380;354;344;892;596
108849;150;241;539;379;356;343;892;598
108859;150;242;540;379;357;343;892;599
108869;149;242;541;380;358;342;892;601
108879;150;242;541;381;360;342;892;602
108889;151;243;543;381;362;340;892;604
108899;149;243;544;383;362;338;892;605
108909;151;244;545;382;363;337;892;605
108919;151;246;547;383;364;336;893;606
108929;152;246;549;384;364;334;893;607
108939;152;247;549;385;365;332;893;607
108949;152;248;551;387;366;333;893;608
108959;152;249;553;389;366;331;892;608
108969;154;250;555;392;368;331;894;609
108979;154;252;557;393;368;329;892;610
108989;155;253;559;395;369;330;893;613
108999;155;254;561;397;369;330;892;614
109009;155;256;563;398;370;331;892;615
109019;155;257;565;399;372;331;892;616
109029;154;259;567;400;373;332;892;617
109039;154;260;570;403;373;332;892;618
109049;152;262;573;405;374;332;894;620
109059;151;263;574;406;374;332;892;620
109069;151;265;577;409;375;331;892;621
109079;150;267;580;410;376;331;893;622
109089;150;269;582;412;377;330;892;623
109100;150;270;585;413;378;331;893;624
109109;149;271;587;413;378;330;893;625
109119;149;273;590;414;379;328;893;628
109129;149;275;592;415;380;327;892;626
109139;149;277;594;417;380;327;893;628
109149;150;280;595;418;380;327;891;628
109159;151;281;598;420;381;327;892;628
109169;153;284;600;421;381;328;892;628
109179;155;286;602;422;382;328;892;629
109189;155;288;603;423;382;329;892;629
109199;157;290;604;423;383;329;892;629
109209;159;293;605;424;383;329;891;628
109219;161;294;607;427;383;329;890;628
109229;164;296;608;427;383;330;890;626
109239;166;297;609;428;384;331;890;624
109249;167;299;609;429;384;330;889;624
109259;170;301;610;430;384;330;888;620
109270;171;302;610;429;385;329;888;618
109279;173;303;611;429;385;328;888;614
109289;175;306;611;430;385;327;887;611
109299;176;306;612;430;385;326;885;606
109309;178;308;611;430;385;325;884;601
109319;179;308;611;430;385;326;884;597
109329;182;309;611;430;385;326;883;592
109339;184;309;611;430;385;326;882;586
109349;185;310;610;429;384;325;882;579
109359;187;312;612;431;384;326;883;573
109369;189;311;609;429;384;324;879;564
109379;190;313;609;429;383;324;879;557
109389;192;313;609;430;382;324;878;548
109399;194;314;608;429;381;324;877;539
109409;194;314;606;427;381;324;876;527
109419;196;316;605;427;381;323;875;510
109429;196;315;602;425;379;324;874;494
109440;197;316;601;425;378;323;874;480
109449;199;316;600;424;378;323;873;466
109459;199;315;597;422;376;324;871;451
109469;198;314;595;421;375;323;872;438
109479;199;314;593;419;373;325;872;427
109489;200;313;590;417;371;325;871;416
109499;199;312;587;414;368;326;872;411
109509;199;311;583;412;365;324;871;406
109519;197;309;578;409;363;322;870;400
109529;196;306;573;405;360;321;869;393
109539;194;304;564;400;358;318;867;386
109549;193;301;554;395;355;315;865;377
109559;190;298;544;392;350;310;862;369
109569;187;293;529;386;344;305;858;359
109579;184;288;509;378;339;300;853;350
109589;181;283;483;369;334;295;846;339
109599;177;278;446;359;328;288;835;328
109609;173;273;407;349;323;278;816;316
109619;168;269;369;337;318;268;781;301
109629;162;265;334;323;313;255;726;285
109639;154;260;302;309;307;241;658;268
109649;146;253;273;293;302;227;593;250
109659;139;249;248;273;296;214;536;231
109669;131;243;225;253;291;200;484;214
109679;122;237;203;233;286;188;437;197
109689;114;229;183;214;279;178;395;184
109699;106;223;166;196;272;168;357;173
109709;97;217;150;178;265;161;323;164
109719;87;212;137;160;260;153;292;159
109729;78;206;122;146;255;145;264;159
109740;71;202;112;131;250;136;239;162
109749;63;198;102;119;246;128;217;169
109759;58;196;92;108;243;120;197;176
109769;52;196;83;98;241;113;178;185
109779;47;195;76;88;241;107;161;191
109789;42;194;68;80;242;101;146;198
109799;39;192;62;72;242;95;132;205
109809;34;190;56;65;243;89;121;210
109819;31;186;51;59;244;84;109;214
109829;27;181;46;54;242;79;98;218
109839;25;175;41;48;242;75;89;221
109849;23;168;38;43;241;70;80;223
109859;20;158;34;40;238;67;74;226
109869;18;150;31;36;236;63;66;229
109879;16;144;28;32;234;60;60;230
109889;15;138;24;29;233;58;55;231
109899;13;134;23;26;231;54;50;231
109910;13;130;20;23;231;52;45;230
109919;11;126;19;21;229;49;42;231
109929;11;124;17;20;229;48;38;232
109939;9;120;15;17;228;44;34;232
109949;8;119;14;15;229;41;30;232
109959;8;116;12;15;228;39;28;232
109969;6;115;11;13;227;36;25;233
109979;6;113;10;12;227;34;23;232
109989;5;111;9;10;227;30;21;233
109999;4;109;7;8;227;28;18;233
110009;4;108;8;8;228;26;18;234
110019;3;108;6;7;229;23;17;234
110029;3;105;5;7;229;21;14;235
110039;2;104;4;5;229;19;12;236
110049;2;102;5;4;230;17;12;237
110059;2;100;5;4;231;16;11;239
110069;2;99;4;4;231;14;10;239
110080;1;96;4;3;232;13;9;238
110089;1;95;3;2;233;11;8;239
110099;1;93;3;2;233;11;8;238
110109;1;91;2;1;234;9;6;238
110119;1;90;3;2;233;8;6;239
110129;0;89;2;1;232;7;5;240
110139;0;85;1;1;232;7;5;239
110149;0;81;2;1;230;7;5;240
110159;0;77;1;1;229;5;4;240
110169;0;72;1;1;229;4;3;241
110179;0;65;1;1;228;4;3;240
110189;0;59;1;1;227;5;2;240
110199;0;53;0;0;226;6;3;242
110209;0;48;1;1;225;8;2;247
110219;0;43;1;1;225;14;3;255
110229;0;38;0;0;225;31;1;270
110239;0;34;0;0;226;54;52;292
110249;0;31;0;0;224;76;364;316
110259;0;28;0;0;223;101;615;337
110269;0;25;0;0;222;130;754;358
110279;0;23;0;0;224;153;825;371
110289;0;21;0;0;230;173;859;381
110299;0;19;0;0;235;189;875;395
110309;0;17;0;0;243;204;884;409
110319;0;15;0;0;252;216;889;426
110329;0;13;0;0;260;227;893;447
110339;0;10;0;0;268;236;897;468
110349;0;12;0;0;274;246;900;487
110359;0;15;0;0;282;254;904;503
110369;0;22;0;1;288;264;906;516
110380;0;32;0;4;294;277;909;532
110389;0;42;0;7;298;294;912;550
110399;0;53;0;11;302;311;914;572
110409;0;64;0;18;306;330;916;594
110419;2;77;0;25;310;348;919;618
110429;5;92;0;33;318;364;920;640
110439;11;107;0;43;329;378;920;662
110449;18;124;0;56;341;392;922;682
110459;28;139;10;72;356;406;920;700
110469;41;156;44;95;370;426;922;714
110479;54;173;94;123;381;445;922;727
110489;67;189;151;150;392;465;923;737
110499;78;205;208;177;401;486;923;746
110509;89;222;265;204;409;504;925;754
110519;101;238;318;229;418;517;924;761
110529;111;254;367;252;426;527;925;768
110539;120;268;411;274;434;534;924;774
110550;128;282;448;295;443;536;924;778
110559;134;295;481;311;452;538;924;782
110569;139;307;509;326;462;537;922;785
110579;143;319;534;338;472;534;921;788
110589;146;330;553;348;483;528;921;790
110599;149;340;571;356;494;519;919;791
110609;150;351;586;361;505;506;914;791
110619;152;363;599;363;515;490;912;791
110629;153;373;608;362;525;467;909;792
110639;154;384;617;358;535;440;907;791
110649;153;393;624;353;544;413;905;791
110659;152;402;629;345;554;387;901;789
110669;151;412;635;338;564;363;900;788
110679;150;422;638;329;577;339;897;786
110689;149;434;643;318;587;319;894;784
110699;147;444;647;306;598;300;892;782
110709;146;456;650;293;609;283;890;779
110720;144;466;653;279;620;267;888;776
110729;144;478;658;268;632;254;886;775
110739;143;487;663;258;643;243;883;770
110749;141;494;668;248;652;233;881;768
110759;139;502;673;238;661;225;878;766
110769;138;510;678;229;669;217;876;763
110779;136;517;683;222;678;210;873;760
110789;134;525;688;215;685;203;869;757
110799;132;533;692;207;691;198;865;752
110809;129;539;696;201;698;191;860;747
110819;126;547;700;195;705;186;856;742
110829;122;553;704;188;711;180;850;736
110839;118;559;707;183;717;177;846;730
110849;115;564;711;179;721;173;839;724
110859;110;569;714;175;723;170;837;720
110869;107;573;716;172;726;168;836;716
110879;104;578;720;170;728;168;835;714
110889;100;580;723;168;728;168;836;711
110899;97;584;725;165;727;168;836;707
110909;94;586;728;164;726;167;835;704
110919;92;587;731;164;723;167;835;701
110929;91;589;733;164;721;166;836;699
110939;91;590;737;166;718;166;836;698
110949;93;590;742;168;713;166;837;694
110959;94;592;746;170;710;164;838;692
110969;97;591;751;172;707;165;837;690
110979;98;592;754;174;705;164;837;687
110989;101;593;760;179;703;163;836;685
110999;103;594;765;183;702;162;833;682
111009;106;593;770;189;702;160;829;680
111020;109;595;775;198;703;157;821;676
111029;113;595;780;208;704;156;812;671
111039;116;596;785;218;705;153;797;665
111049;119;597;790;228;706;151;780;656
111059;122;597;793;238;709;149;755;643
111069;126;599;799;248;712;145;713;626
111079;131;601;805;259;714;142;655;602
111089;137;604;811;268;717;138;593;572
111099;144;608;815;279;719;134;537;537
111169;262;639;852;411;703;96;265;307
111179;303;643;856;436;693;88;240;283
111190;360;647;859;459;681;82;217;260
111199;435;650;862;481;664;76;196;244
111209;527;655;865;502;642;69;177;238
111219;619;660;868;520;612;64;160;238
111229;696;664;869;536;575;59;146;240
111239;753;670;871;549;534;54;131;241
111249;794;675;872;559;494;50;120;244
111259;824;680;873;568;460;44;108;245
111269;842;682;874;575;439;40;98;246
111279;855;681;875;579;429;36;90;245
111289;865;679;870;578;420;33;80;240
111299;871;674;864;576;406;29;73;235
111309;873;670;856;568;377;27;66;228
111319;874;667;842;559;342;24;61;222
111329;874;662;818;548;309;21;55;216
111339;854;659;784;539;280;19;50;212
111349;823;655;731;530;254;18;46;213
111360;773;649;660;516;229;15;41;215
111369;716;638;596;487;208;14;38;215
111379;648;622;539;443;188;12;34;218
111389;585;600;488;401;171;11;30;220
111399;529;555;441;362;154;10;28;225
111409;479;501;400;327;140;9;25;230
111419;434;452;361;296;127;8;22;232
111429;392;409;327;267;115;6;20;234
111439;355;370;296;242;107;6;19;238
111449;321;335;268;219;102;5;17;239
111459;290;318;243;198;99;5;15;241
111469;263;308;220;180;99;4;14;240
111479;238;304;200;162;100;4;13;240
111489;216;302;182;147;101;4;12;240
111499;196;301;164;132;103;3;10;237
111509;177;299;148;121;104;2;9;235
111519;160;297;135;109;105;2;8;234
111529;145;296;122;98;106;2;7;233
111539;132;293;110;89;107;2;7;233
111549;119;291;100;82;106;1;6;230
111559;108;289;91;73;106;1;6;228
111569;99;287;82;65;106;1;5;225
111579;89;285;74;59;105;1;4;223
111589;81;282;67;54;105;0;4;221
111599;74;278;61;48;104;0;3;219
111609;66;273;55;44;102;0;3;218
111619;61;269;50;41;101;0;2;216
111629;54;266;46;36;99;0;2;214
111639;50;262;41;32;98;0;3;213
111649;44;260;38;29;98;0;2;210
111660;40;257;34;26;98;0;1;209
111669;37;255;31;24;99;0;1;208
111679;33;253;28;21;99;0;1;206
111689;30;251;25;18;99;0;0;206
111699;26;248;23;17;99;0;1;204
111709;24;244;21;16;99;0;2;201
111719;23;241;19;14;99;0;0;196
111729;20;238;17;12;99;0;0;192
111739;18;233;15;12;99;0;1;189
111749;17;231;14;11;99;0;1;185
111759;15;230;12;9;100;0;0;182
111769;15;228;11;8;100;0;0;179
111779;13;227;10;8;101;0;0;178
111789;12;226;9;7;102;0;0;177
111799;10;225;8;6;103;0;0;175
111809;9;223;7;5;104;0;0;173
111819;9;222;7;5;105;0;0;171
111830;7;222;6;3;109;0;0;175
111839;6;219;5;3;115;0;0;192
111849;5;206;4;3;120;8;5;242
111859;5;187;4;2;124;19;380;334
111869;5;169;3;2;123;25;686;410
111879;4;153;3;2;123;31;811;447
111889;4;149;3;1;124;40;860;469
111899;4;151;2;1;125;54;881;491
111909;2;157;2;1;130;72;891;523
111919;2;167;1;0;146;103;901;574
111929;2;178;2;4;173;139;909;613
111939;1;188;1;24;199;166;912;636
111949;1;200;2;56;223;199;915;657
111959;1;213;16;95;245;234;918;675
111969;1;224;43;135;265;266;920;693
111979;1;238;80;172;284;296;921;708
111989;0;251;121;203;302;321;921;722
112000;1;264;168;230;323;339;921;734
112009;0;277;215;254;343;352;922;746
112019;0;290;262;278;363;356;919;753
112029;0;303;305;295;386;354;919;760
112039;0;318;350;313;409;347;917;767
112049;0;331;392;326;431;336;914;772
112059;0;344;431;337;455;325;914;776
112069;0;357;466;349;475;313;912;779
112079;0;370;500;359;493;305;911;781
112089;0;382;531;368;509;299;912;784
112099;0;391;558;378;521;295;910;782
112109;0;400;582;388;530;293;909;783
112119;0;409;604;400;537;294;909;781
112129;0;417;624;409;542;294;907;779
112139;0;424;641;420;547;292;906;778
112149;3;431;655;428;549;289;904;774
112159;10;437;667;438;550;289;903;770
112169;21;442;676;445;550;291;902;766
112179;36;447;686;454;547;295;900;760
112189;49;451;695;461;545;298;897;755
112199;62;455;704;469;544;296;893;746
112209;76;459;712;476;543;291;886;736
112219;90;462;722;484;544;281;874;724
112229;104;466;733;492;546;270;862;711
112239;117;470;742;499;551;258;845;694
112249;130;475;751;507;557;242;823;675
112259;142;481;761;512;565;229;795;651
112269;151;486;771;518;575;216;756;622
112279;163;492;781;524;586;204;698;584
112289;172;501;789;530;597;190;632;544
112300;183;513;798;535;607;178;571;505
112309;196;523;805;540;616;166;516;466
112319;210;534;813;546;625;154;466;431
112329;224;544;820;556;634;141;420;396
112339;240;553;827;565;641;130;380;362
112349;257;563;835;576;648;122;344;331
112359;279;572;842;585;651;113;310;300
112369;311;580;848;595;654;105;281;275
112379;352;588;854;609;655;98;255;254
112389;398;596;860;628;652;92;231;241
112399;446;604;866;650;644;86;208;235
112409;504;612;868;674;627;79;188;231
112419;567;621;873;697;602;73;170;229
112429;625;630;878;718;573;68;154;226
112439;677;640;881;734;538;63;140;223
112449;720;648;885;747;504;57;127;221
112459;757;658;888;758;474;52;115;219
112470;786;666;889;765;451;46;104;214
112479;809;670;892;773;436;42;94;208
112489;826;671;892;774;417;37;85;200
112499;839;673;892;774;380;34;77;189
112509;848;671;889;770;344;30;70;179
112519;853;667;883;757;310;27;63;166
112529;857;665;875;735;281;24;57;154
112539;859;663;861;711;254;23;52;145
112549;857;663;841;689;231;20;48;136
112559;833;660;803;669;209;18;42;129
112569;788;655;740;645;189;16;39;122
112579;725;646;669;601;171;14;35;116
112589;657;630;606;550;155;13;32;111
112599;595;602;551;499;141;11;29;108
112609;539;546;498;451;128;11;27;109
112619;487;493;451;408;115;9;24;111
112629;441;445;408;369;104;8;21;114
112640;399;402;369;333;95;8;20;117
112649;361;364;334;302;86;6;18;118
112659;327;329;302;273;78;6;17;120
112669;296;297;273;247;71;5;15;122
112679;268;270;248;224;64;4;13;125
112689;243;244;224;202;58;4;12;128
