Tiempo;Izquierda_S1;Izquierda_S2;Izquierda_S3;Izquierda_S4;Izquierda_S5;Izquierda_S6;Izquierda_S7;Izquierda_S8
100929;224;329;430;397;277;729;847;216
100939;225;329;430;397;277;729;847;215
100950;225;329;431;397;277;728;847;214
100959;226;330;431;396;277;728;847;214
100969;225;330;433;396;277;728;846;213
100979;226;331;433;396;278;728;847;212
100989;225;331;433;396;278;728;846;212
100999;225;332;435;395;278;728;847;212
101009;226;333;435;395;278;729;846;211
101019;226;334;436;395;279;728;846;210
101029;226;334;437;394;278;728;846;210
101039;226;335;438;394;278;728;846;210
101049;226;335;440;393;279;728;846;210
101059;226;335;442;393;279;729;845;209
101069;226;336;443;394;278;728;845;210
101079;226;336;444;393;279;728;846;209
101089;226;336;445;393;278;728;846;209
101099;227;336;445;393;278;728;845;209
101109;226;337;446;393;278;728;845;208
101120;226;337;448;393;278;728;845;209
101129;225;337;448;394;278;728;844;209
101139;226;337;450;394;278;730;847;209
101149;225;337;450;394;277;728;845;208
101159;225;337;451;394;276;728;845;208
101169;226;337;453;395;276;727;845;208
101179;225;337;454;396;275;728;845;208
101189;225;337;454;396;275;728;844;208
101199;225;337;456;396;276;728;845;208
101209;225;338;457;397;275;728;844;207
101219;224;338;457;397;275;728;844;207
101229;224;338;459;398;276;728;843;207
101239;223;338;459;398;276;728;843;207
101249;224;338;461;398;276;728;843;207
101259;222;338;462;398;276;728;843;207
101269;223;339;462;398;275;728;842;207
101279;223;339;463;400;276;728;841;207
101289;222;340;464;399;277;728;842;208
101299;222;339;465;400;277;728;841;207
101309;223;340;466;400;276;728;842;208
101319;222;340;466;401;278;728;841;208
101329;222;340;467;401;277;727;841;207
101339;222;340;468;401;277;727;841;208
101349;222;340;468;402;278;727;840;208
101359;221;340;469;401;277;726;840;208
101369;222;340;469;403;277;726;840;208
101379;223;339;470;401;277;726;840;207
101389;222;340;471;402;276;725;840;207
101399;222;339;471;402;276;725;840;208
101409;222;340;472;402;276;725;839;207
101420;222;340;472;403;276;724;840;208
101429;223;340;473;403;275;724;840;208
101439;223;341;473;404;276;726;840;209
101449;222;340;473;404;275;724;839;210
101459;223;341;474;404;275;724;840;210
101469;223;341;474;404;275;724;840;210
101479;223;341;474;405;275;724;841;211
101489;223;341;474;404;275;725;840;211
101499;224;341;474;404;275;724;841;212
101509;224;341;474;404;276;725;841;211
101519;224;341;473;405;275;725;841;212
101529;223;342;473;405;276;727;844;213
101539;224;341;474;405;276;726;843;213
101549;223;342;473;405;276;727;843;214
101559;223;342;474;406;276;727;844;214
101569;222;342;472;405;277;727;844;214
101579;222;341;471;405;277;727;844;214
101590;221;342;471;405;277;727;844;215
101599;220;342;470;404;277;727;846;215
101609;220;342;469;404;277;728;845;215
101619;219;342;468;404;278;728;845;215
101629;219;342;467;404;278;728;845;215
101639;218;342;466;404;278;728;846;216
101649;217;343;466;404;278;728;845;217
101659;217;343;465;403;278;728;846;218
101669;216;342;464;403;278;728;847;218
101679;215;342;464;403;278;729;848;220
101689;215;342;463;402;278;729;848;220
101699;215;341;462;402;278;729;846;220
101709;214;342;461;402;278;729;848;221
101719;214;342;460;402;278;729;847;221
101729;214;341;459;401;278;730;848;222
101739;214;341;458;401;278;730;848;222
101749;212;342;457;401;278;729;848;222
101760;213;342;456;401;278;730;848;223
101769;213;342;455;400;278;729;848;223
101779;212;342;453;401;278;729;848;223
101789;212;341;451;400;279;729;848;224
101799;212;341;448;400;279;729;848;224
101809;213;341;447;400;279;729;848;225
101819;212;341;445;399;279;729;848;225
101829;212;341;443;399;280;730;848;225
101839;212;341;441;399;280;729;848;224
101849;211;341;439;398;279;729;848;224
101859;211;341;437;399;279;729;848;222
101869;211;341;434;399;279;729;848;223
102739;211;300;39;306;259;732;862;209
102749;211;300;40;303;260;733;863;210
102759;212;301;38;301;260;733;863;211
102769;213;301;38;300;260;733;863;209
102779;214;301;37;298;260;733;864;210
102789;215;302;37;297;260;733;863;210
102799;215;302;37;296;260;733;864;211
102809;216;303;37;294;259;733;863;211
102819;216;303;36;293;260;733;864;212
102829;217;304;36;291;260;734;864;212
102839;217;303;36;290;261;734;864;213
102849;217;304;36;289;261;735;865;213
102859;217;304;36;290;261;734;864;214
102870;218;305;36;290;262;735;865;213
102879;218;305;36;291;262;735;865;213
102889;219;305;37;291;262;735;865;214
102899;218;306;36;292;263;735;865;214
102909;219;305;36;293;263;735;865;214
102919;219;305;38;294;263;735;864;215
102929;219;306;38;296;263;735;865;215
102939;219;305;39;297;263;734;865;216
102949;219;306;38;298;264;734;865;215
102959;220;306;39;300;264;735;865;217
102969;220;306;40;301;264;735;865;217
102979;220;306;41;303;264;735;865;218
102989;221;306;42;303;264;735;865;218
102999;221;307;42;305;264;736;866;218
103009;222;306;43;306;264;735;865;218
103019;223;307;45;308;264;735;865;217
103029;222;307;46;309;264;735;865;218
103040;223;306;46;311;264;734;865;217
103049;224;307;47;312;263;735;865;217
103059;225;307;48;312;263;735;864;217
103069;224;307;48;312;264;735;865;218
103079;224;307;49;312;264;735;865;219
103089;225;307;49;311;265;734;865;219
103099;225;307;48;309;265;734;864;219
103109;226;307;48;306;265;734;865;218
103119;226;308;47;304;266;735;864;220
103129;226;308;46;301;266;734;864;221
103139;226;308;46;298;266;734;865;221
103149;226;308;45;295;266;734;864;222
103159;227;308;44;291;266;734;864;222
103169;226;308;43;288;266;733;864;222
103179;226;308;43;286;266;733;864;223
103189;227;308;43;283;265;733;864;223
103199;227;309;43;282;266;733;864;224
103209;227;308;42;280;265;733;864;224
103219;227;308;42;280;264;732;863;222
103229;227;309;43;280;264;732;864;223
103239;227;309;43;281;263;732;864;223
103249;227;309;44;281;263;731;864;223
103259;227;309;44;281;263;731;865;223
103269;228;309;45;283;263;731;865;224
103279;228;310;45;283;263;731;864;223
103289;227;309;47;284;263;731;864;225
103299;228;310;48;286;264;732;865;225
103309;228;311;48;286;264;731;864;225
103319;228;311;49;289;264;731;864;226
103329;227;311;50;291;264;731;865;227
103340;228;312;51;292;265;732;865;226
103349;228;312;53;293;264;732;864;228
103359;228;313;54;295;264;732;865;228
103369;229;314;57;298;264;733;864;228
103379;229;315;59;300;266;733;865;227
103389;228;314;61;302;266;733;864;228
103399;229;314;63;304;265;733;864;228
103409;229;314;65;305;266;733;864;227
103419;229;315;69;307;265;734;866;228
103429;230;315;70;310;265;734;865;228
103439;229;316;74;311;264;735;866;227
103449;230;316;75;313;263;735;866;227
103459;230;316;79;316;263;735;866;228
103469;230;317;82;318;262;735;866;227
103479;230;317;85;320;263;735;866;227
103489;230;317;89;322;263;735;866;227
103499;230;318;95;324;263;736;866;227
103510;229;318;101;326;263;735;866;227
103519;229;318;108;328;264;736;866;226
103529;228;319;116;329;264;735;867;226
103539;228;320;124;332;265;735;866;226
103549;228;321;132;332;264;734;866;226
103559;228;322;141;333;265;733;865;226
103569;227;322;150;334;266;732;864;227
103579;226;323;160;334;268;732;864;228
103589;226;323;169;335;268;731;864;229
103599;225;324;178;336;269;730;864;228
103609;224;324;187;337;269;730;864;229
103619;224;325;196;338;269;729;863;229
103629;222;325;204;339;268;729;864;229
103639;222;325;212;340;268;729;863;231
103649;221;326;219;340;266;727;863;231
103659;220;326;227;341;265;727;862;232
103669;219;328;233;341;265;727;862;232
103680;219;328;239;342;264;727;862;233
103689;219;328;245;343;263;726;861;234
103699;219;329;252;344;263;726;861;233
103709;219;330;259;345;262;725;860;235
103719;219;330;266;346;262;726;860;235
103729;219;330;273;347;261;725;859;236
103739;218;331;279;348;260;726;858;236
103749;218;333;285;351;261;726;857;236
103759;218;334;291;352;261;725;856;237
103769;219;334;298;353;262;726;855;237
103779;219;336;305;354;262;726;854;236
103789;220;338;314;356;263;726;853;235
103799;220;339;322;357;264;725;852;235
103809;221;340;331;359;265;725;852;234
103819;223;342;339;361;265;726;850;233
103829;224;343;346;363;266;726;849;233
103839;224;343;354;365;266;726;850;233
103849;224;344;360;366;266;726;850;232
103859;225;345;366;367;267;725;848;231
103869;226;347;372;368;268;724;847;231
103879;227;347;378;369;269;725;846;231
103889;228;348;382;370;270;724;846;230
103899;229;349;387;370;271;723;846;230
103909;228;350;391;371;272;724;846;230
103919;230;350;394;372;272;723;845;230
103929;231;350;397;372;273;722;845;229
103939;231;351;401;372;273;723;845;228
103949;231;352;402;372;274;722;844;228
103959;231;351;404;372;274;722;844;227
103969;231;352;407;372;275;723;844;226
103980;232;351;408;372;275;722;844;228
103989;232;352;409;373;276;722;844;227
103999;232;352;410;373;276;722;845;227
104009;233;352;411;372;276;723;843;226
104019;233;352;412;372;276;723;844;226
104029;233;352;412;374;276;723;843;225
104039;234;352;413;373;277;723;844;224
104049;235;352;413;374;277;723;844;224
104059;235;352;413;374;276;722;844;223
104069;235;352;414;374;277;722;843;223
104079;236;352;413;375;278;722;843;222
104089;236;352;414;374;278;722;843;222
104099;236;353;414;375;278;723;843;222
104109;237;352;414;374;277;722;844;220
104119;238;353;414;375;279;722;842;220
104129;238;352;415;375;278;722;842;220
104139;237;353;416;375;279;722;842;221
104150;238;354;416;375;279;722;842;222
104159;238;354;417;377;279;722;840;222
104169;238;354;418;377;280;722;839;221
104179;238;354;420;378;280;721;838;220
104189;238;354;422;378;280;721;836;220
104199;238;354;424;379;280;719;834;219
104209;238;355;426;381;280;719;832;217
104219;239;355;429;381;280;719;830;216
104229;240;357;432;383;280;718;829;216
104239;240;357;436;384;281;717;828;216
104249;240;357;440;385;281;717;826;215
104259;241;357;442;386;281;717;824;215
104269;241;358;446;386;281;716;824;214
104279;241;358;448;385;281;716;821;213
104289;242;359;451;385;281;715;818;213
104299;242;358;453;385;281;715;817;212
104309;243;359;455;386;281;714;817;211
104320;243;359;457;386;282;714;816;210
104329;242;359;460;386;282;714;815;208
104339;243;359;461;387;282;714;814;207
104349;243;360;463;388;283;714;814;204
104359;243;359;464;389;283;714;814;202
104369;243;360;466;390;283;714;813;199
104379;243;359;467;390;283;713;813;198
104389;243;360;468;391;283;713;813;197
104399;243;360;470;391;284;713;812;195
104409;244;360;470;392;284;714;813;195
104419;244;360;471;392;283;713;813;194
104429;244;360;473;393;283;713;813;192
104439;244;360;473;394;284;712;813;192
104449;244;360;474;394;284;712;814;192
104459;244;360;475;394;284;712;814;191
104469;245;361;477;394;284;712;814;191
104479;245;361;477;394;284;713;815;191
104489;245;361;477;394;284;712;814;190
104499;245;361;478;393;283;712;815;189
104509;245;361;478;393;282;713;817;190
104519;244;360;478;393;283;713;819;189
104529;244;361;479;393;282;712;819;188
104539;243;360;479;393;282;713;822;189
104549;242;360;479;393;282;714;823;189
104559;243;360;480;394;283;715;824;190
104569;243;360;480;395;281;715;824;191
104579;242;360;480;395;280;715;827;193
104589;243;360;480;396;280;717;827;193
104599;242;359;480;396;279;716;829;195
104609;243;360;480;396;278;716;830;196
104620;242;359;481;397;277;717;830;196
104629;240;360;481;398;277;717;831;197
104639;240;361;482;399;276;719;834;199
104649;239;360;481;398;275;717;832;199
104659;238;360;482;398;275;717;833;200
104669;237;360;482;398;275;717;833;202
104679;236;360;482;399;275;717;834;204
104689;235;360;483;399;273;717;833;203
104699;234;360;483;399;272;717;833;205
104709;233;361;484;399;273;717;833;204
104719;232;360;485;398;273;718;833;206
104729;232;362;486;399;272;717;834;207
104739;232;361;488;400;271;716;831;208
104749;231;362;488;401;271;716;831;209
104759;231;362;491;400;271;716;830;210
104769;232;362;493;401;271;715;828;210
104779;232;361;496;401;271;715;828;211
104790;233;361;498;401;272;714;825;212
104799;233;361;501;401;271;713;823;212
104809;233;360;503;401;272;712;821;212
104819;233;360;507;403;273;710;818;211
104829;233;360;510;404;274;710;816;211
104839;234;360;513;407;275;710;815;210
104849;234;360;516;409;274;706;810;208
104859;236;360;518;411;274;704;806;208
104869;237;362;521;413;276;703;803;208
104879;237;361;523;413;275;699;794;206
104889;238;363;525;415;275;696;785;204
104899;238;363;529;418;275;693;774;203
104909;239;364;532;419;276;690;761;201
104919;240;364;535;419;276;687;747;199
104929;242;364;536;421;277;683;732;196
104939;242;365;539;422;279;682;720;195
104949;243;365;541;424;279;678;705;192
104960;244;365;544;424;279;676;695;190
104969;245;365;546;425;280;674;685;188
104979;246;366;547;426;281;673;678;185
104989;248;366;549;427;281;671;669;183
104999;249;365;552;427;283;669;660;182
105009;249;365;554;428;283;667;651;180
105019;249;365;555;430;284;666;645;180
105029;250;364;557;430;285;664;638;179
105039;251;364;558;431;286;662;630;178
105049;251;364;560;431;286;660;620;175
105059;252;364;562;432;287;657;608;174
105069;251;364;563;431;288;655;594;173
105079;253;364;565;432;289;651;579;170
105089;253;364;567;433;289;647;565;170
105099;253;364;568;433;291;643;552;169
105109;253;364;569;433;293;640;538;167
105119;254;363;571;434;294;635;526;164
105129;255;363;572;434;295;632;512;163
105139;256;364;574;435;297;627;500;163
105149;256;364;576;435;298;622;487;162
105159;257;364;580;436;299;616;474;161
105169;258;365;584;439;301;606;461;160
105179;260;366;588;439;302;593;447;158
105189;260;366;592;440;303;576;434;158
105199;261;367;596;441;304;559;419;157
105209;263;368;601;443;306;542;405;154
105219;266;368;605;444;308;526;391;152
105229;268;369;609;446;309;511;379;150
105239;270;369;613;447;311;498;368;149
105249;272;369;616;448;312;487;358;147
105260;273;370;619;449;313;476;348;146
105269;274;371;621;450;315;468;339;143
105279;275;372;624;451;315;461;332;141
105289;277;372;626;452;316;456;324;139
105299;278;373;628;453;318;452;318;139
105309;280;375;630;454;319;448;312;139
105319;281;376;631;454;320;444;308;138
105329;282;377;631;455;320;441;305;137
105339;283;377;632;454;320;440;303;137
105349;284;378;632;455;320;438;302;136
105359;285;379;632;455;320;439;301;136
105369;284;380;631;454;319;440;302;136
105379;285;380;631;454;317;443;303;136
105389;285;381;630;455;315;446;305;136
105399;284;380;628;452;314;451;309;136
105409;283;381;627;452;311;456;315;136
105419;282;380;625;451;308;464;321;138
105430;281;380;623;449;306;474;330;136
105439;279;380;621;448;305;484;339;136
105449;278;379;619;447;303;495;352;136
105459;276;377;617;446;302;506;370;135
105469;274;376;614;444;301;516;393;133
105479;273;376;611;444;300;526;417;132
105489;271;375;609;443;300;535;439;131
105499;269;373;606;441;299;543;461;130
105509;266;373;603;440;298;550;480;131
105519;265;372;600;439;296;556;499;129
105529;262;371;597;438;296;561;521;129
105539;260;370;594;437;296;568;538;126
105549;258;368;591;436;294;572;555;127
105559;256;368;589;434;293;578;574;127
105569;253;366;586;434;292;582;594;126
105579;252;366;584;433;291;587;614;125
105589;251;363;581;432;290;591;632;126
105600;250;363;578;432;290;595;649;125
105609;249;362;577;431;289;598;662;126
105619;249;361;575;431;289;602;672;127
106649;256;365;603;439;309;651;690;169
106659;256;365;603;439;309;650;690;169
106669;256;366;604;440;309;651;690;170
106679;257;366;606;439;310;651;689;170
106689;258;366;606;440;310;650;687;169
106699;257;367;607;440;310;650;684;168
106710;257;368;608;440;310;649;681;169
106719;258;369;609;439;311;649;676;168
106729;258;369;610;439;311;647;671;167
106739;259;369;611;439;312;647;665;167
106749;258;370;612;439;313;647;660;167
106759;259;371;612;439;313;646;657;166
106769;259;370;613;439;313;646;656;165
106779;260;371;613;439;313;646;654;165
106789;259;371;614;439;314;647;653;165
106799;260;372;614;439;315;646;652;164
106809;260;373;615;440;315;646;652;164
106819;260;373;615;440;315;647;654;164
106829;260;373;615;440;315;647;656;164
106839;260;374;615;440;315;648;658;164
106849;260;374;615;440;316;648;660;163
106859;260;374;615;441;316;648;662;163
106869;259;374;615;441;317;648;665;161
106880;260;375;615;441;316;648;667;161
106889;260;374;615;441;316;649;668;161
106899;260;374;615;441;317;649;669;160
106909;260;375;615;441;317;649;670;160
106919;261;376;616;442;317;650;673;160
106929;260;374;614;441;318;649;672;159
106939;259;375;614;440;317;650;673;159
106949;260;376;615;442;318;651;675;160
106959;259;375;614;441;317;650;674;160
106969;259;375;615;441;318;650;674;159
106979;259;375;614;441;317;650;674;158
106989;259;375;614;441;318;650;674;158
106999;260;374;614;441;318;650;674;157
107009;260;374;614;440;317;650;674;158
107019;260;374;614;441;317;649;672;157
107029;260;374;615;442;317;649;672;157
107039;261;374;614;441;316;648;670;157
107049;259;373;614;441;317;648;669;158
107059;259;374;614;441;316;647;668;157
107069;261;374;614;441;317;647;668;157
107079;260;372;614;441;317;647;667;156
107089;261;373;613;441;317;646;667;156
107099;261;373;613;441;316;646;667;156
107109;260;372;614;441;316;645;667;155
107119;261;374;613;441;316;644;667;156
107129;260;372;612;441;317;644;667;156
107139;260;372;613;441;316;644;667;156
107149;260;373;612;441;317;644;668;157
107159;260;372;612;440;317;643;667;157
107169;260;372;612;440;317;642;668;156
107180;260;373;612;440;318;642;667;156
107189;261;372;612;440;318;641;668;157
107199;261;372;611;440;318;640;668;156
107209;261;373;611;440;319;641;670;156
107219;262;372;612;439;319;640;668;156
107229;262;373;611;440;319;639;668;155
107239;261;373;613;440;320;638;668;156
107249;262;373;611;439;320;638;667;155
107259;262;373;611;439;320;637;665;156
107269;262;373;611;438;319;636;660;155
107279;263;373;612;439;320;635;655;156
107289;261;373;613;440;320;633;648;154
107299;261;374;613;439;320;632;639;153
107309;260;375;613;440;320;631;630;153
107319;258;374;613;440;319;629;619;153
107329;258;375;615;440;318;628;607;151
107339;257;376;616;441;319;625;595;149
107350;256;376;616;440;318;623;584;150
107359;255;377;618;441;318;621;572;149
107369;256;378;619;441;318;619;562;148
107379;256;379;620;441;318;617;552;148
107389;256;380;621;441;318;616;542;149
107399;256;380;621;442;318;614;534;148
107409;256;382;623;442;318;613;527;148
107419;256;382;623;442;320;613;523;149
107429;255;383;624;442;318;612;520;150
107439;256;383;624;443;320;611;522;150
107449;256;383;624;443;320;612;525;150
107459;256;383;624;443;320;612;530;152
107469;256;384;625;443;320;613;536;152
107479;256;384;625;443;321;613;544;153
107489;256;384;624;443;321;614;551;154
107499;257;385;624;443;320;615;561;154
107509;257;386;625;443;320;618;572;155
107520;257;385;623;442;319;619;584;155
107529;256;385;621;441;318;621;599;154
107539;256;385;621;441;318;623;614;154
107549;255;385;619;440;318;624;629;153
107559;255;384;617;439;316;626;644;152
107569;255;384;615;438;316;628;659;152
107579;254;384;614;438;315;630;672;152
107589;253;383;612;437;314;632;685;153
107599;253;383;610;436;314;633;694;153
107609;252;382;609;435;314;635;702;154
107619;252;382;607;434;313;636;708;154
107629;252;382;607;434;313;637;713;155
107639;252;380;606;434;313;637;715;154
107649;252;380;605;434;314;638;716;154
107659;251;380;606;433;314;638;717;155
107669;252;380;606;433;315;639;715;155
107679;253;379;606;433;315;638;712;156
107689;253;379;607;433;316;638;708;156
107699;253;379;607;433;316;637;704;158
107709;254;379;608;434;318;637;698;158
107719;254;379;609;434;318;635;691;158
107729;255;379;610;434;318;634;685;160
107739;256;380;611;435;320;634;678;161
107749;256;379;612;436;321;633;671;161
107759;257;379;614;437;321;632;663;162
107769;257;379;615;438;321;631;656;162
107779;258;379;617;438;322;630;647;163
107789;258;380;619;439;322;628;637;161
107799;258;380;621;440;322;627;628;162
107809;258;380;622;442;323;625;618;162
107820;257;382;624;442;324;625;609;161
107829;258;382;627;444;325;624;601;161
107839;257;382;626;444;325;622;591;159
107849;256;383;628;445;326;622;585;158
107859;257;382;629;446;326;621;578;157
107869;257;382;630;448;326;620;574;158
107879;256;383;631;449;327;620;569;158
107889;257;383;632;451;327;619;566;157
107899;256;384;632;452;327;618;562;157
107909;256;384;633;453;326;618;560;158
107919;257;385;634;454;327;617;557;157
107929;256;385;635;455;327;617;557;157
107939;256;385;635;455;327;617;555;157
107949;256;385;635;456;328;617;554;158
107959;256;386;635;456;328;616;555;158
107969;256;386;636;456;329;616;555;158
107979;256;385;636;457;329;616;555;158
107990;256;386;637;457;329;615;557;158
107999;256;385;637;457;329;615;557;158
108009;257;386;636;457;329;615;557;157
108019;257;386;636;458;329;615;558;157
108029;257;386;637;458;329;615;560;157
108039;257;386;637;458;329;615;562;157
108049;257;386;638;458;329;616;564;157
108059;257;386;637;458;329;616;566;157
108069;257;386;637;459;330;617;568;158
108079;258;386;636;458;330;616;569;157
108089;258;386;637;458;330;617;573;157
108099;258;385;636;458;330;617;577;158
108109;259;385;637;458;331;618;581;158
108119;259;385;636;458;331;618;584;157
108129;259;385;637;459;330;619;588;158
108139;259;386;636;458;330;620;593;158
108149;259;385;636;459;329;621;597;158
108160;260;385;637;459;329;622;603;158
108169;259;385;637;459;328;623;606;157
108179;260;385;636;460;328;623;609;158
108189;260;384;636;459;328;623;611;157
108199;260;385;636;459;328;624;611;158
108209;261;385;636;460;328;624;612;157
108219;261;384;636;459;328;624;612;157
108229;261;385;637;460;328;624;612;158
108239;262;385;637;459;328;624;611;158
108249;262;384;637;459;328;625;611;158
108259;261;385;637;460;328;624;611;158
108269;262;385;637;461;328;625;612;159
108279;261;385;638;461;328;625;612;159
108289;262;384;637;461;328;625;612;160
108299;262;384;638;461;328;624;612;160
108309;262;385;639;463;329;626;613;160
108319;262;384;638;463;328;624;612;160
108329;261;384;637;463;328;624;614;161
108339;262;385;638;464;329;626;614;162
108349;262;385;638;464;328;625;614;161
108359;262;385;638;465;328;624;616;162
108369;263;386;640;466;329;626;616;162
108379;262;385;638;465;328;625;617;162
108389;262;385;638;465;328;625;616;161
108399;262;385;639;466;328;626;616;161
108409;263;386;638;466;328;625;614;160
108419;263;386;639;466;328;625;611;160
108429;263;386;639;466;328;625;608;160
108439;263;386;639;466;328;624;605;159
108449;264;386;640;467;329;626;605;158
108460;264;386;639;468;329;625;601;155
108469;264;387;641;468;329;625;600;155
108479;264;386;640;468;329;625;600;154
108489;263;387;641;469;329;624;598;155
108499;263;386;640;469;329;625;597;154
108509;264;387;641;469;328;625;597;154
108519;263;387;642;469;329;625;597;152
108529;263;387;641;469;328;626;597;153
108539;264;387;642;469;328;625;598;152
108549;264;387;642;469;328;625;599;152
108559;264;387;641;469;327;625;601;151
108569;265;388;642;470;328;626;604;151
108579;265;387;641;471;328;625;606;150
108589;265;387;641;470;327;626;610;151
108599;266;387;642;471;327;626;613;151
108609;265;386;641;471;327;626;614;150
108619;266;386;641;471;327;626;616;150
108630;267;386;641;471;327;627;619;152
108639;266;386;641;471;327;627;621;150
108649;267;386;640;471;326;627;623;150
108659;267;386;640;471;326;627;626;150
