Tiempo;Derecha_S1;Derecha_S2;Derecha_S3;Derecha_S4;Derecha_S5;Derecha_S6;Derecha_S7;Derecha_S8
132049;417;139;371;206;336;198;887;543
132059;416;134;367;208;338;207;887;541
132069;414;128;364;210;340;216;887;539
132079;412;122;360;212;342;226;888;537
132089;408;117;357;215;344;236;890;536
132099;404;111;354;217;345;247;890;535
132109;400;106;350;221;346;256;892;534
132119;396;102;346;223;348;264;894;533
132129;392;97;343;227;350;272;895;532
132140;387;94;341;230;351;279;897;532
132149;381;93;339;232;352;285;897;531
132159;376;93;339;236;355;291;899;533
132169;369;92;338;236;354;296;897;532
132179;359;94;339;236;354;298;898;533
132189;354;97;341;238;353;301;899;534
132199;352;100;343;238;352;302;899;537
132209;351;104;344;240;353;302;899;540
132219;352;107;346;239;351;300;900;543
132229;354;111;347;239;351;299;900;547
132239;357;115;349;240;351;297;901;548
132249;359;118;350;239;350;294;900;550
132259;362;122;350;239;349;290;900;551
132269;365;124;351;239;348;285;899;552
132279;366;128;352;239;348;278;899;552
132289;368;132;352;239;347;272;898;553
132299;370;135;352;238;346;265;898;554
132310;372;137;353;237;345;259;898;554
132319;375;139;353;237;345;254;898;555
132329;377;141;353;236;345;250;898;555
132339;379;141;353;236;345;247;897;555
132349;380;142;353;235;345;244;898;555
132359;380;142;354;236;347;243;897;555
132369;381;143;354;235;346;244;898;555
132379;381;142;354;235;346;245;898;555
132389;382;143;354;237;347;247;899;555
132399;380;140;352;237;349;250;899;553
132409;375;132;351;236;348;256;899;552
132419;372;125;349;237;349;263;899;550
132429;368;117;346;238;351;269;900;547
132439;365;111;344;239;352;275;900;544
132449;361;106;340;240;353;281;900;542
132459;358;102;337;241;354;286;900;539
132469;355;98;335;242;355;291;900;537
132480;352;94;333;243;356;295;900;535
132489;348;89;331;244;357;300;900;534
132499;346;85;331;247;359;305;902;534
132509;336;77;324;245;359;307;900;531
132519;328;70;318;245;360;310;901;529
132529;320;65;314;246;361;314;901;529
132539;313;60;311;247;362;317;901;527
132549;305;55;305;246;363;317;900;525
132559;295;49;302;247;362;320;901;524
132569;288;46;301;248;363;321;901;524
132579;281;44;300;248;363;322;900;523
132589;274;43;299;248;364;322;899;522
132599;267;42;300;248;364;322;898;521
132609;260;42;302;249;364;321;897;519
132619;254;42;304;249;365;320;895;517
132629;248;42;308;249;365;318;893;517
132639;245;43;311;250;365;317;893;516
132649;243;42;313;251;366;314;891;516
132659;240;41;314;251;366;312;889;516
132669;239;40;315;251;367;310;887;514
132679;241;42;313;251;369;309;883;513
132689;238;40;317;253;369;306;881;510
132699;237;40;319;253;370;304;880;509
132709;237;40;321;254;372;302;880;508
132719;238;40;324;254;373;301;880;508
132729;237;40;326;254;373;301;880;507
132739;238;40;329;257;376;302;883;510
132749;236;38;330;255;375;300;879;507
132759;237;40;333;253;377;300;877;506
132769;237;41;336;254;377;298;876;504
132780;236;41;337;253;377;293;876;505
132789;236;42;339;257;379;293;877;506
132799;237;43;344;254;379;289;873;503
132809;237;44;347;256;380;285;873;502
132819;234;44;348;256;379;280;874;500
132829;233;43;350;256;379;275;872;497
132839;231;43;352;256;380;272;871;493
132849;230;40;353;257;381;269;870;488
132859;227;39;354;257;382;268;871;483
132869;224;36;353;257;383;268;869;476
132879;221;34;351;258;385;267;867;467
132889;218;32;348;258;388;266;864;455
132899;214;31;346;259;390;264;863;442
132909;211;30;345;261;392;263;862;427
132919;206;29;343;261;394;262;860;413
132929;203;29;341;264;399;263;862;400
132939;196;27;334;264;399;261;859;382
132950;188;25;326;266;401;262;859;366
132959;179;22;317;267;403;263;859;352
132969;169;18;303;268;405;265;860;340
132979;159;16;290;270;409;268;865;336
132989;139;10;275;269;410;272;865;330
132999;118;8;262;269;412;277;867;328
133009;98;7;252;270;414;281;868;327
133019;82;5;246;269;416;284;868;327
133029;72;6;244;269;418;289;871;329
133039;63;4;242;266;418;291;867;330
133049;55;2;241;268;419;292;869;335
133059;52;1;242;268;418;294;869;340
133069;51;0;244;268;418;295;869;347
133079;51;1;249;268;417;296;869;354
133089;53;2;254;269;416;293;868;363
133099;60;3;262;269;414;291;868;371
133109;71;4;269;270;412;289;868;380
133120;81;8;276;270;411;287;868;388
133129;89;12;283;270;410;284;868;396
133139;96;13;289;270;409;283;869;405
133149;101;16;294;270;408;282;871;414
133159;106;17;298;271;406;282;872;422
133169;111;21;303;273;407;284;874;432
133179;117;22;306;274;401;282;873;439
133189;124;24;310;274;398;281;874;447
133199;129;24;312;270;397;276;876;456
133209;135;26;317;270;394;273;876;463
133219;142;27;321;270;392;268;877;470
133229;149;28;323;269;390;265;877;476
133239;159;30;328;270;389;264;879;483
133249;164;30;327;268;386;262;878;485
133259;170;29;328;268;386;263;879;489
133269;174;30;329;267;386;268;879;490
133279;176;30;326;268;386;270;878;490
133289;177;29;323;268;387;275;877;489
133299;176;28;318;268;388;278;877;488
133309;174;28;311;268;389;281;876;485
133319;170;28;304;268;391;284;875;482
133329;167;27;299;271;391;289;875;479
133339;160;24;291;269;393;287;872;472
133349;154;23;287;270;395;288;872;468
133359;146;23;284;270;396;290;872;465
133369;138;22;281;271;397;292;874;464
133379;131;23;279;272;398;296;875;464
133389;123;22;276;272;399;298;875;463
133399;113;22;274;272;400;301;876;463
133409;100;22;273;272;401;304;877;463
133420;87;22;272;273;402;307;877;462
133429;79;24;274;276;404;312;879;464
133439;65;22;272;274;403;312;878;461
133449;57;21;272;274;404;315;877;460
133459;49;20;273;275;406;317;877;458
133469;43;20;276;275;407;318;876;455
133479;35;22;280;277;411;321;877;454
133489;25;20;281;275;410;320;874;449
133499;20;21;285;277;408;320;874;445
133509;14;19;286;276;412;321;872;443
133519;10;20;289;276;413;320;872;440
133529;9;22;293;278;415;320;874;438
133539;6;22;295;278;416;319;873;435
133549;4;20;297;277;414;316;870;431
133559;4;22;304;279;415;315;873;432
133569;2;21;307;278;414;314;872;433
133579;2;22;315;280;416;312;874;438
133590;1;22;323;280;415;312;875;443
133599;1;21;328;278;412;310;875;446
133609;0;23;335;277;410;307;874;450
133619;0;28;349;278;410;306;875;454
133629;0;31;359;277;405;299;870;454
133639;0;40;371;276;402;292;870;456
133649;0;50;381;275;398;284;869;458
133659;2;58;389;274;395;277;871;462
133669;6;65;396;275;394;273;875;469
133679;13;70;398;273;388;265;875;473
133689;22;76;401;271;386;260;876;478
133699;37;81;404;271;384;256;876;482
133709;53;87;406;270;382;252;876;485
133719;68;90;408;269;379;248;879;488
133729;85;94;409;268;377;243;875;489
133739;100;101;411;267;375;237;875;491
133749;114;109;414;268;376;231;878;494
133760;128;112;414;265;370;225;874;496
133769;139;121;418;265;370;219;875;499
133779;152;125;418;264;367;215;877;502
133789;163;125;417;261;363;212;877;504
133799;171;127;416;259;361;209;879;508
133809;179;129;418;260;360;208;880;511
133819;185;130;418;258;359;206;879;514
133829;189;130;418;256;357;204;880;516
133839;193;132;419;255;355;204;881;518
133849;196;132;419;254;355;205;882;521
133859;196;137;422;254;356;206;884;525
133869;197;133;420;251;354;211;885;527
133879;196;139;423;251;354;216;888;532
133889;196;138;421;248;351;216;887;533
133899;193;142;422;246;350;217;888;535
133909;191;148;423;243;348;216;888;537
133919;188;156;425;240;346;212;889;541
133929;186;165;428;239;345;211;893;546
133939;184;171;426;233;342;202;893;547
133949;182;176;427;229;340;196;894;550
133959;180;180;428;223;337;189;894;553
133969;176;183;428;216;337;182;895;555
133979;173;185;428;210;336;175;895;556
133989;173;188;428;203;333;166;895;558
133999;173;190;428;196;333;157;894;559
134009;177;195;429;191;331;145;894;560
134019;182;205;430;186;330;131;894;561
134029;188;216;432;181;329;118;893;562
134039;194;230;433;175;329;105;892;563
134049;199;243;434;168;328;94;892;563
134060;204;255;435;160;328;84;892;564
134069;209;262;437;154;328;77;893;564
134079;214;270;437;147;328;73;893;565
134089;219;277;437;140;328;70;894;566
134099;224;283;437;134;327;69;895;566
134109;229;287;436;131;326;70;895;566
134119;234;289;439;128;327;73;897;568
134129;240;292;436;125;326;75;895;566
134139;245;292;439;125;329;81;894;569
134149;252;288;437;125;329;85;893;569
134159;259;280;437;127;330;90;892;568
134169;265;272;437;129;330;93;894;563
134179;270;261;435;131;329;97;891;560
134189;275;249;434;136;330;104;891;559
134199;280;238;435;140;330;111;891;557
134209;282;232;435;144;331;116;891;556
134219;285;228;439;150;333;124;894;557
134230;286;227;436;152;331;130;890;555
134239;287;226;437;155;332;138;892;555
134249;288;225;437;159;332;147;893;554
134259;288;222;438;160;332;156;894;554
134269;288;220;438;163;333;164;894;553
134279;288;218;438;166;333;170;894;552
134289;288;215;439;168;333;176;894;552
134299;289;213;442;172;335;183;893;551
134309;289;212;439;172;334;184;894;550
134319;291;212;440;174;334;187;894;550
134329;291;215;440;176;334;190;894;550
134339;293;218;440;178;335;193;894;550
134349;295;220;440;180;335;193;893;549
134359;298;223;442;182;337;196;888;549
134369;302;226;441;181;335;195;889;546
134379;304;224;441;181;335;194;886;543
134389;304;219;441;182;335;193;884;540
134400;306;215;441;183;335;192;882;537
134409;308;212;443;184;337;194;884;536
134419;310;210;442;184;338;193;883;533
134429;311;208;441;184;336;191;882;531
134439;313;208;441;186;337;192;881;530
134449;315;207;441;188;337;193;881;528
134459;318;212;442;188;337;193;881;527
134469;319;208;443;190;337;195;881;526
134479;320;208;444;193;336;197;882;525
134489;322;208;444;196;336;200;882;525
134499;324;207;445;198;337;203;882;524
134509;324;204;446;201;337;206;882;523
134519;325;201;446;204;338;211;881;522
134529;326;195;446;206;339;214;879;519
134539;328;187;447;209;340;217;877;516
134549;329;177;446;214;342;221;878;514
134559;331;168;446;217;344;224;875;508
134569;332;160;446;220;346;226;875;504
134579;332;155;446;221;345;226;873;501
134589;333;154;446;223;346;226;873;499
134599;334;153;446;228;348;226;875;500
134609;335;154;445;227;346;224;874;498
134619;336;155;445;228;347;223;876;499
134629;337;157;445;229;347;222;877;501
134639;338;159;445;229;347;220;878;503
134649;338;161;445;232;349;222;881;506
134659;340;164;444;229;347;219;879;506
134669;340;166;444;229;347;219;880;508
134679;341;167;444;229;347;218;879;509
134689;341;167;443;230;347;218;879;509
134700;344;169;439;231;347;218;878;510
134709;342;167;441;231;348;217;877;509
134719;342;165;440;230;348;216;877;509
134729;343;164;440;231;348;216;877;509
134739;343;163;439;231;348;215;878;509
134749;345;163;440;231;349;215;879;510
134759;346;164;440;232;349;215;880;511
134769;347;165;440;232;349;216;880;513
134779;348;167;440;233;349;216;881;515
134789;350;168;440;234;351;218;884;518
134799;351;169;439;235;351;219;881;519
134809;352;170;439;236;351;218;882;516
134819;353;171;439;234;349;214;880;518
134829;355;173;439;234;349;211;879;518
134839;356;175;439;234;351;209;880;519
134849;358;177;439;234;349;203;877;518
134859;360;180;439;234;349;200;877;518
134870;362;181;440;234;349;195;877;518
134879;364;182;440;234;349;191;877;517
134889;367;181;441;233;351;189;878;518
134899;367;181;441;233;351;184;877;517
134909;370;180;442;233;351;180;877;516
134919;371;179;443;233;351;177;876;514
134929;373;177;444;233;352;173;875;512
134939;374;175;445;234;352;169;875;510
134949;375;173;446;235;350;163;872;505
134959;377;171;447;236;351;160;871;501
134969;379;169;449;237;351;156;870;498
134979;380;168;451;236;354;151;872;495
134989;381;168;452;238;353;147;869;488
134999;383;168;454;238;356;144;871;485
135009;384;169;456;240;354;138;868;478
135019;385;173;457;240;355;133;867;474
135029;386;176;458;241;357;129;870;472
135040;387;179;459;241;358;122;869;470
135049;387;182;460;243;355;116;866;464
135059;388;182;463;243;355;108;866;461
135069;389;183;464;244;356;101;866;457
135079;390;184;465;244;359;94;866;456
135089;392;185;467;247;358;81;864;450
135099;392;184;469;248;358;72;864;446
135109;392;183;469;246;362;64;866;442
135119;393;183;470;247;358;53;863;436
135129;394;182;472;248;362;48;864;433
135139;394;181;473;249;362;41;864;428
135149;395;180;474;249;360;35;864;421
135159;395;178;475;250;361;30;864;416
135169;396;176;477;251;360;24;860;409
135179;398;176;480;253;360;20;861;404
135189;396;172;479;252;361;17;862;400
135199;397;170;480;253;361;16;862;396
135209;396;169;482;253;362;14;862;392
135219;396;167;483;253;362;13;861;388
135229;395;166;484;254;363;12;862;384
135239;394;164;485;254;364;12;862;381
135249;393;163;486;255;365;12;862;376
135259;391;162;487;256;366;12;862;370
135269;389;158;487;256;367;13;863;366
135279;382;154;488;256;369;14;863;360
135289;380;151;487;258;370;13;862;355
135299;376;147;486;258;372;17;865;355
135309;369;140;487;259;374;19;865;353
135319;365;137;487;262;375;20;862;349
135329;358;131;486;260;376;23;862;348
135340;352;128;486;261;378;27;862;346
135349;347;126;486;262;378;29;862;344
135359;342;125;486;263;380;30;862;341
135369;338;124;486;264;381;30;861;338
135379;333;124;486;266;382;30;861;335
135389;329;124;485;267;383;29;861;332
135399;325;123;486;268;385;29;861;330
135409;322;122;485;270;385;29;862;329
135419;318;122;485;271;385;29;861;328
135429;315;122;485;272;386;28;861;327
135439;312;122;486;272;387;28;861;326
135449;308;122;486;273;388;27;861;325
135459;305;123;486;274;388;30;862;325
135469;302;122;487;275;389;28;860;322
135479;297;121;487;275;390;28;861;321
135489;292;119;488;275;390;33;864;324
135499;289;117;487;276;390;36;861;323
135510;286;117;489;278;390;43;861;325
135519;281;112;486;276;392;49;861;325
135529;277;111;485;276;393;55;861;326
135539;274;107;483;277;394;61;861;327
135549;272;104;482;278;395;65;861;327
135559;269;101;481;279;395;69;863;327
135569;267;100;480;279;396;71;861;325
135579;265;99;480;281;397;72;861;326
135589;264;100;480;282;397;73;861;327
135599;264;99;480;282;398;73;861;328
135609;263;99;480;284;397;74;861;330
135619;263;100;479;284;397;74;861;332
135629;262;100;479;285;398;73;861;333
135639;262;100;479;285;397;73;861;335
135649;261;100;478;286;397;74;861;336
135659;260;99;477;286;397;74;861;338
135669;260;99;476;286;398;75;862;340
135680;259;98;475;286;398;77;862;343
135689;258;96;475;287;398;79;862;347
135699;257;97;472;287;398;82;865;355
135709;254;95;470;287;398;89;865;362
135719;252;92;467;287;398;99;867;369
135729;251;90;464;286;397;112;868;375
135739;249;88;461;284;396;125;870;384
135749;247;87;458;283;396;139;872;395
135759;246;87;454;283;395;154;874;404
135769;244;86;452;282;393;165;876;416
135779;244;87;449;282;391;177;873;424
135789;245;89;447;280;389;185;873;433
135799;248;96;445;280;386;191;874;441
135809;252;106;444;277;382;196;874;450
135819;257;119;443;276;377;198;878;459
135829;262;131;443;273;373;199;875;465
135839;269;143;443;271;370;199;875;473
135849;278;152;443;268;366;196;875;479
135859;290;162;444;267;363;192;875;485
135869;298;167;445;265;360;187;875;489
135879;307;171;446;264;358;182;875;492
135889;318;170;446;264;356;177;878;498
135899;327;168;445;262;355;173;878;500
135909;336;166;445;261;354;172;878;502
135919;344;164;444;260;353;169;879;505
135929;351;162;444;259;352;170;877;506
135939;358;160;443;258;352;170;883;512
135949;364;160;444;257;351;172;877;512
135959;370;160;443;256;351;173;878;516
135969;374;164;443;255;350;174;879;519
135980;377;167;443;254;348;173;879;521
135989;381;170;443;253;346;172;880;524
135999;385;174;443;252;344;169;880;527
136009;389;177;442;250;342;164;883;531
136019;392;184;442;248;339;159;880;532
136029;395;191;441;244;337;149;880;534
136039;399;199;440;242;334;138;880;537
136049;404;207;439;238;331;124;884;541
136059;409;220;438;235;328;108;884;544
136069;414;235;437;230;325;92;881;544
136079;418;251;437;224;322;77;883;548
136089;422;266;435;219;320;64;881;548
136099;427;280;433;213;317;55;882;551
136109;431;291;433;205;314;47;884;553
136119;435;300;430;198;310;42;886;556
136129;439;308;426;191;306;37;889;561
136139;442;314;419;185;302;34;892;561
136150;445;319;414;178;298;34;895;564
136159;447;324;409;172;294;34;897;566
136169;447;328;405;166;290;38;899;567
136179;446;331;400;160;286;45;900;569
136189;446;333;396;154;284;54;902;570
136199;445;335;391;149;281;65;903;573
136209;446;335;387;144;280;77;903;575
136219;447;332;381;139;279;89;906;574
136229;449;328;375;135;279;101;904;573
136239;451;326;370;131;279;110;906;574
136249;453;324;367;129;279;118;909;578
136259;455;321;363;129;279;125;907;576
136269;456;320;361;127;280;130;907;576
136279;457;322;359;126;280;135;908;579
136289;457;324;357;123;279;140;907;576
136299;459;320;356;125;281;146;903;577
136309;457;322;355;122;280;149;907;577
136320;458;315;354;124;282;153;908;576
136329;458;313;355;125;285;158;908;576
136339;458;313;358;125;287;162;908;576
136349;458;313;359;128;289;169;908;577
136359;456;313;363;130;291;175;909;577
136369;455;315;366;134;294;182;909;578
136379;453;316;368;137;295;187;909;577
136389;449;315;369;138;296;190;908;576
136399;447;316;371;140;298;194;908;574
136409;446;316;373;143;300;197;909;573
136419;446;317;375;145;300;202;909;571
136429;446;317;376;147;300;206;908;570
136439;447;318;377;150;301;210;908;570
136449;447;318;377;151;302;213;908;568
136459;448;318;378;153;303;216;908;567
136469;447;318;380;155;306;217;907;570
136479;450;318;379;155;306;219;907;570
136489;453;319;382;157;308;222;907;566
136499;449;317;380;158;306;221;906;566
136509;453;317;378;157;307;222;907;566
136519;453;318;378;157;307;222;908;567
136529;454;318;378;157;307;222;908;567
136539;454;319;378;156;307;222;907;567
136549;455;318;377;154;307;222;908;568
136559;456;318;376;152;306;222;908;568
136569;457;317;374;150;305;222;908;569
136579;457;316;373;146;304;222;907;570
136589;458;316;372;141;304;222;908;570
136599;459;316;370;135;303;223;908;571
136609;459;318;369;126;302;222;908;571
136620;459;319;368;118;300;223;908;572
136629;460;321;370;112;301;224;910;570
136639;458;321;367;102;298;222;908;572
136649;457;321;367;96;297;221;908;572
136659;458;321;366;92;297;220;908;572
136669;459;322;367;89;297;219;907;572
136679;463;325;371;88;299;218;909;570
136689;465;326;374;87;298;215;908;570
136699;466;327;374;84;298;213;906;572
136709;470;329;378;83;299;211;905;571
136719;472;331;380;84;301;209;904;569
136729;475;333;382;85;301;207;903;568
136739;477;335;384;86;302;206;903;567
136749;481;337;387;87;303;207;903;566
136759;486;338;389;89;303;207;903;565
136769;488;339;391;89;305;208;903;565
136779;493;340;393;90;306;210;903;564
136790;498;338;396;92;307;212;902;563
136799;502;339;397;94;308;213;901;562
136809;506;339;399;97;308;214;900;560
136819;509;340;400;100;308;214;900;559
136829;513;340;401;102;309;215;898;558
136839;519;340;402;104;310;214;897;558
136849;522;341;404;106;311;213;895;557
136859;524;341;405;108;311;211;891;555
136869;526;346;407;110;311;210;891;556
136879;527;345;407;109;310;204;888;553
136889;531;346;409;110;310;199;887;553
136899;536;344;409;113;312;193;884;552
136909;538;347;411;113;311;186;882;550
136919;541;349;411;115;311;176;880;548
136929;545;351;413;118;312;164;878;546
136939;549;354;414;121;312;149;876;544
136949;554;357;416;124;312;132;875;542
136960;558;359;418;126;312;113;874;541
136969;562;360;419;129;312;95;872;539
136979;568;365;421;132;314;78;871;537
136989;569;364;424;132;312;65;870;535
136999;572;366;426;133;312;52;870;533
137009;575;369;427;134;312;42;870;531
137019;577;372;429;135;312;34;869;529
137029;579;374;430;136;312;27;870;528
137039;583;378;431;138;312;20;869;526
137049;585;378;433;139;312;15;870;525
137059;586;378;435;139;312;13;873;527
137069;588;380;433;140;312;9;872;524
137079;590;381;434;140;312;6;873;525
137089;591;383;434;141;311;5;874;526
137099;593;384;435;141;310;3;876;528
137109;592;382;436;140;309;3;875;530
137119;594;383;436;140;308;2;876;533
137129;595;384;437;140;308;2;876;533
137139;596;384;437;140;308;1;876;534
137149;597;384;437;140;308;1;875;534
137159;597;383;437;140;308;0;874;534
137169;597;384;437;139;308;0;874;535
137179;597;384;437;138;306;0;874;535
137189;599;385;437;136;305;0;876;536
137199;600;386;438;135;304;0;876;537
137209;601;386;437;134;303;0;876;538
137219;601;387;437;133;302;0;876;538
137229;601;388;437;132;302;0;876;539
137239;601;389;437;131;300;0;875;539
137249;601;390;437;131;299;0;875;540
137260;601;391;437;132;298;0;875;540
137269;603;392;438;134;299;0;876;542
137279;604;392;438;133;299;1;875;542
137289;602;390;436;131;297;0;873;540
137299;602;390;436;131;297;0;874;541
137309;602;389;437;132;297;0;874;541
137319;604;390;438;134;299;1;876;544
137329;602;385;436;133;299;0;875;541
137339;602;380;436;133;300;0;876;542
137349;600;373;435;135;301;0;876;543
137359;600;367;435;136;302;0;877;544
137369;600;362;436;139;304;0;877;547
137379;595;358;435;139;306;1;877;547
137389;591;351;434;140;306;0;879;547
137399;585;337;430;139;304;0;878;547
137409;580;316;428;139;304;0;880;548
137419;577;291;427;143;304;3;882;552
137430;571;263;422;141;302;5;882;551
137439;570;245;422;142;304;11;882;553
137449;568;232;420;142;305;17;883;556
137459;566;223;417;142;306;23;884;559
137469;564;216;415;143;307;33;885;561
137479;560;208;410;143;306;42;887;564
137489;559;203;406;144;307;52;888;567
137499;557;199;403;143;307;62;888;569
137509;557;195;399;145;309;75;891;573
137519;553;189;391;144;308;84;891;572
137529;550;184;383;144;308;94;894;573
137539;545;180;374;144;309;101;896;574
137549;540;176;362;144;310;107;898;576
137559;537;173;350;145;312;113;901;580
137569;526;169;332;142;309;113;901;580
137579;516;167;314;140;307;110;902;581
137589;504;165;296;138;305;100;902;582
137600;494;162;281;136;302;87;902;584
137609;487;161;271;136;302;75;904;587
137619;474;157;261;133;300;61;900;583
137629;460;151;254;133;300;50;895;579
137639;444;145;249;134;300;39;884;572
137649;431;141;244;134;300;30;871;561
137659;417;135;240;132;298;23;860;546
137669;401;128;235;128;294;16;848;528
137679;385;123;232;125;288;12;841;507
137689;369;119;229;122;281;9;832;483
137699;351;115;226;118;276;7;822;454
137709;333;112;223;117;271;6;810;422
137719;315;106;219;115;265;5;795;381
137729;298;100;215;107;256;3;774;333
137739;281;92;210;108;249;2;756;284
137749;270;86;208;106;241;2;742;229
137759;263;82;209;102;235;2;738;177
137769;253;77;206;97;225;1;731;135
137779;247;73;205;93;215;0;734;103
137789;242;70;204;90;208;0;743;80
137799;237;68;203;86;204;0;756;64
137809;233;66;203;84;203;2;772;53
137819;224;63;201;77;198;0;775;43
137829;217;62;200;73;196;0;775;38
137839;208;61;199;69;193;0;773;35
137849;202;61;198;66;190;0;771;35
137859;196;59;196;65;185;0;773;35
137869;190;58;196;64;183;0;778;37
137879;184;58;195;66;183;0;782;40
137889;178;57;194;70;184;0;785;46
137900;172;57;195;75;187;0;787;51
137909;167;59;196;84;190;2;789;56
137919;157;57;194;86;196;0;789;61
137929;148;58;193;92;202;0;789;67
137939;138;57;192;97;206;0;789;76
137949;128;58;193;104;212;0;791;85
137959;116;57;192;106;213;0;790;93
137969;111;57;194;114;217;3;793;98
137979;102;55;193;114;221;0;793;107
137989;96;55;193;117;223;0;794;110
137999;91;54;194;118;226;0;793;110
138009;87;55;193;120;227;0;792;106
138019;85;55;194;122;229;1;793;98
138029;79;54;192;121;228;0;789;87
138039;76;54;193;122;228;0;787;77
138049;76;55;194;127;227;0;785;67
138059;72;54;193;125;230;0;776;58
138070;72;55;194;125;232;0;771;51
138079;75;56;196;125;236;0;767;40
138089;78;56;198;125;239;0;772;34
138099;83;55;200;126;243;0;770;30
138109;87;55;202;129;247;0;773;27
138119;89;56;202;130;252;0;770;24
138129;90;56;202;132;256;0;762;21
138139;93;55;202;133;259;0;753;16
138149;94;54;203;132;258;0;744;12
138159;97;54;202;133;259;0;736;10
138169;100;53;201;134;259;0;736;8
138179;103;52;199;135;256;0;736;6
138189;107;50;198;135;248;0;739;5
138199;110;49;197;136;238;0;742;3
138209;115;48;197;137;225;0;742;3
138219;122;48;198;143;215;0;745;4
138229;128;48;197;151;200;0;747;2
138240;138;46;197;160;186;0;741;1
138249;149;46;199;171;174;0;740;1
138259;159;46;200;183;162;0;741;1
138269;171;47;201;193;152;0;743;0
138279;182;46;201;202;131;0;739;3
138289;196;46;202;210;100;0;725;0
138299;207;46;201;216;74;0;719;0
138309;216;46;201;222;56;0;715;0
138319;225;46;203;227;42;0;711;0
138329;234;47;208;231;32;0;707;0
138339;242;46;213;236;24;0;703;0
138349;247;50;219;243;20;1;703;2
138359;254;48;218;243;14;0;698;0
138369;258;49;217;244;10;0;690;0
138379;261;49;214;245;8;0;686;0
138389;263;49;210;245;6;0;687;0
138399;263;51;206;244;5;0;690;2
138409;264;51;201;240;3;0;689;2
138419;265;54;200;237;6;0;689;0
138429;267;52;194;231;2;0;691;0
138439;270;52;189;225;1;0;694;0
138449;270;55;185;221;3;0;695;0
138459;272;55;178;215;3;0;694;0
138469;273;54;168;210;3;0;691;0
138479;274;54;161;204;3;0;692;0
138489;274;52;153;196;1;0;693;1
138499;274;45;143;184;0;0;695;0
138509;269;41;136;174;0;0;705;0
138519;263;36;125;162;0;0;710;0
138529;254;32;113;149;0;0;713;0
138540;241;30;99;137;0;0;715;0
138549;226;27;86;124;0;0;723;0
138559;210;27;76;114;2;1;732;1
138569;192;23;63;98;0;0;735;0
138579;170;22;53;80;0;0;736;0
138589;143;23;47;62;2;0;738;1
138599;118;19;40;45;0;0;738;0
138609;94;17;36;33;2;0;738;0
138619;76;15;34;25;5;0;737;0
138629;61;15;36;19;8;0;738;0
138639;49;14;37;14;8;0;734;0
138649;39;13;39;10;9;0;733;0
138659;28;13;42;8;10;0;734;0
138669;21;12;45;6;10;0;733;0
138679;20;12;47;4;9;0;733;1
138689;12;13;50;4;7;0;731;0
138699;8;13;52;4;5;0;730;0
138710;6;15;54;4;4;0;728;0
138719;5;15;55;5;3;0;725;0
138729;4;15;59;8;3;0;725;1
138739;3;16;60;8;3;3;720;1
138749;2;17;61;9;2;2;719;1
138759;1;20;60;9;1;0;718;0
138769;1;21;61;10;0;0;716;0
138779;1;20;64;13;1;3;714;4
138789;0;22;62;13;0;0;711;0
138799;0;20;65;16;2;0;711;1
138809;0;23;64;16;0;0;707;0
138819;0;24;64;17;0;0;708;0
138829;0;23;64;18;0;0;708;0
138839;0;23;64;20;0;0;709;0
138849;0;23;64;23;0;0;708;0
138859;0;22;64;26;0;0;706;0
138869;0;21;67;30;1;0;709;0
138880;0;22;64;32;0;0;706;0
138889;0;21;63;33;0;0;706;0
138899;0;21;63;33;0;0;707;0
138909;0;21;63;32;0;0;707;0
138919;0;21;64;31;0;0;708;0
138929;0;22;66;29;0;0;708;0
138939;0;22;66;27;1;1;708;0
138949;0;22;67;21;0;0;707;0
138959;0;22;65;19;0;0;708;0
138969;0;21;64;17;0;0;707;0
138979;0;21;64;15;0;0;708;0
138989;0;25;63;13;0;0;708;0
138999;0;22;63;12;0;0;708;0
139009;0;21;63;11;0;0;708;0
139019;0;22;64;10;0;0;707;0
139029;0;22;64;11;0;0;705;0
139039;0;21;64;10;0;0;704;0
139049;0;21;64;10;0;0;703;0
139059;1;24;64;9;0;0;702;0
139069;0;21;65;9;0;0;702;0
139079;0;21;65;10;0;0;701;0
139089;0;20;65;12;0;0;700;0
139099;0;20;65;14;0;0;700;0
139109;0;20;65;18;0;0;699;0
139119;0;20;64;23;0;0;699;0
139129;0;20;64;30;0;0;698;0
139139;0;20;64;33;0;0;699;0
139149;0;19;64;37;0;0;700;0
139159;0;19;65;41;0;0;700;0
139169;0;18;65;44;0;0;699;0
139180;0;23;65;46;0;0;699;0
139189;0;18;66;48;0;0;700;0
139199;0;18;65;47;0;0;700;0
139209;0;18;64;46;1;1;701;0
139219;0;18;65;41;0;0;699;0
139229;0;18;62;37;0;0;700;0
139239;0;18;61;31;0;0;701;0
139249;1;18;58;25;0;0;701;0
139259;0;17;58;20;0;0;702;0
139269;0;17;57;17;0;0;702;0
139279;0;16;56;14;0;0;701;0
139289;0;16;56;11;0;0;701;0
139299;0;16;55;8;0;0;698;0
139309;0;17;52;8;1;0;699;0
139319;0;17;55;4;0;0;695;0
139329;0;17;55;3;0;0;694;0
139339;0;18;56;2;0;0;693;0
139350;0;18;56;2;0;0;693;0
139359;1;20;59;3;0;0;692;0
139369;0;18;57;4;0;0;692;0
