Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
357209,0,0,0,0,88,0,0,0
357219,0,0,0,0,88,0,0,0
357229,0,0,0,0,87,0,0,0
357239,0,0,0,0,88,0,0,0
357249,0,0,0,0,88,0,0,0
357259,0,0,0,0,88,0,0,0
357269,0,0,0,0,88,0,0,0
357279,0,0,0,0,87,0,0,0
357289,0,0,0,0,87,0,0,0
357299,0,0,0,0,87,0,0,0
357309,0,0,0,0,87,0,0,0
357319,0,0,0,0,86,0,0,0
357329,0,0,0,0,86,0,0,0
357339,0,0,0,0,86,0,0,0
357349,0,0,0,0,86,0,0,0
357359,0,0,0,0,86,0,0,0
357369,0,0,0,0,86,0,0,0
357379,0,0,0,0,86,0,0,0
357389,0,0,0,0,86,0,0,0
357399,0,0,0,0,86,0,0,0
357409,0,0,0,0,86,0,0,0
357420,0,0,0,0,86,0,0,0
357429,0,0,0,0,86,0,0,0
357439,0,0,0,0,86,0,0,0
357449,0,0,0,0,86,0,0,0
357459,0,0,0,0,86,0,0,0
357469,0,0,0,0,86,0,0,0
357479,0,0,0,0,86,0,0,0
357489,0,0,0,0,86,0,0,0
357499,0,0,0,0,86,0,0,0
357509,0,0,0,0,87,0,0,0
357519,0,0,0,0,87,0,0,0
357529,0,0,0,0,87,0,0,0
357539,0,0,0,0,87,0,0,0
357549,0,0,0,0,87,0,0,0
357559,0,0,0,0,87,0,0,0
357569,0,0,0,0,87,0,0,0
357579,0,0,0,0,87,0,0,0
357590,0,0,0,0,87,0,0,0
357599,0,0,0,0,87,0,0,0
357609,0,0,0,0,87,0,0,0
357619,0,0,0,0,87,0,0,0
357629,0,0,0,0,87,0,0,0
357639,0,0,0,0,87,0,0,0
357649,0,0,0,0,88,0,0,0
357659,0,0,0,0,88,0,0,0
357669,0,0,0,0,88,0,0,0
357679,0,0,0,0,88,0,0,0
357689,0,0,0,0,88,0,0,0
357699,0,0,0,0,88,0,0,0
357709,0,0,0,0,88,0,0,0
357719,0,0,0,0,88,0,0,0
357729,0,0,0,0,88,0,0,0
357739,0,0,0,0,88,0,0,0
357749,0,0,0,0,88,0,0,0
357760,0,0,0,0,88,0,0,0
357769,0,0,0,0,88,0,0,0
357779,0,0,0,0,88,0,0,0
357789,0,0,0,0,88,0,0,0
357799,0,0,0,0,88,0,0,0
357809,0,0,0,0,88,0,0,0
357819,0,0,0,0,88,0,0,0
357829,0,0,0,0,89,0,0,0
357839,0,0,0,0,88,0,0,0
357849,0,0,0,0,87,0,0,0
357859,0,0,0,0,89,0,0,0
357869,0,0,0,0,88,0,0,0
357879,0,0,0,0,88,0,0,0
357889,0,0,0,0,88,0,0,0
357899,0,0,0,0,89,0,0,0
357909,0,0,0,0,89,0,0,0
357919,0,0,0,0,89,0,0,0
357929,0,0,0,0,89,0,0,0
357939,0,0,0,0,89,0,0,0
357949,0,0,0,0,89,0,0,0
357959,0,0,0,0,89,0,0,0
357969,0,0,0,0,89,0,0,0
357979,0,0,0,0,89,0,0,0
357989,0,0,0,0,89,0,0,0
357999,0,0,0,0,89,0,0,0
358009,0,0,0,0,89,0,0,0
358019,0,0,0,0,89,0,0,0
358029,0,0,0,0,89,0,0,0
358039,0,0,0,0,89,0,0,0
358049,0,0,0,0,89,0,0,0
358060,0,0,0,0,89,0,0,0
358069,0,0,0,0,89,0,0,0
358079,0,0,0,0,89,0,0,0
358089,0,0,0,0,89,0,0,0
358099,0,0,0,0,89,0,0,0
358109,0,0,0,0,89,0,0,0
358119,0,0,0,0,89,0,0,0
358129,0,0,0,0,89,0,0,0
358139,0,0,0,0,89,0,0,0
358149,0,0,0,0,90,0,0,0
358159,0,0,0,0,89,0,0,0
358169,0,0,0,0,89,0,0,0
358179,0,0,0,0,89,0,0,0
358189,0,0,0,0,89,0,0,0
358199,0,0,0,0,90,0,0,0
358209,0,0,0,0,89,0,0,0
358219,0,0,0,0,90,0,0,0
358230,0,0,0,0,89,0,0,0
358239,0,0,0,0,90,0,0,0
358249,0,0,0,0,90,0,0,0
358259,0,0,0,0,89,0,0,0
358269,0,0,0,0,90,0,0,0
358279,0,0,0,0,90,0,0,0
358289,0,0,0,0,89,0,0,0
358299,0,0,0,0,89,0,0,0
358309,0,0,0,0,90,0,0,0
358319,0,0,0,0,90,0,0,0
358329,0,0,0,0,90,0,0,0
358339,0,0,0,0,90,0,0,0
358349,0,0,0,0,90,0,0,0
358359,0,0,0,0,89,0,0,0
358369,0,0,0,0,89,0,0,0
358379,0,0,0,0,89,0,0,0
358389,0,0,0,0,90,0,0,0
358400,0,0,0,0,90,0,0,0
358409,0,0,0,0,89,0,0,0
358419,0,0,0,0,89,0,0,0
358429,0,0,0,0,89,0,0,0
358439,0,0,0,0,89,0,0,0
358449,0,0,0,0,89,0,0,0
358459,0,0,0,0,89,0,0,0
358469,0,0,0,0,89,0,0,0
358479,0,0,0,0,88,0,0,0
358489,0,0,0,0,88,0,0,0
358499,0,0,0,0,88,0,0,0
358509,0,0,0,0,89,0,0,0
