Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
635399,0,0,0,0,0,0,122,0
635409,0,0,0,0,0,0,123,0
635419,0,0,0,0,0,0,122,0
635429,0,0,0,0,0,0,122,0
635439,0,0,0,0,0,0,122,0
635449,0,0,0,0,0,0,122,0
635459,0,0,0,0,0,0,122,0
635469,0,0,0,0,0,0,122,0
635479,0,0,0,0,0,0,122,0
635489,0,0,0,0,0,0,122,0
635499,0,0,0,0,0,0,123,0
635509,0,0,0,0,0,0,122,0
635520,0,0,0,0,0,0,122,0
635529,0,0,0,0,0,0,122,0
635539,0,0,0,0,0,0,122,0
635549,0,0,0,0,0,0,122,0
635559,0,0,0,0,0,0,122,0
635569,0,0,0,0,0,0,122,0
635579,0,0,0,0,0,0,122,0
635589,0,0,0,0,0,0,123,0
635599,0,0,0,0,0,0,122,0
635609,0,0,0,0,0,0,123,0
635619,0,0,0,0,0,0,123,0
635629,0,0,0,0,0,0,122,0
635639,0,0,0,0,0,0,122,0
635649,0,0,0,0,0,0,122,0
635659,0,0,0,0,0,0,122,0
635669,0,0,0,0,0,0,122,0
635679,0,0,0,0,0,0,122,0
635689,0,0,0,0,0,0,122,0
635699,0,0,0,0,0,0,122,0
635709,0,0,0,0,0,0,121,0
635719,0,0,0,0,0,0,122,0
635729,0,0,0,0,0,0,122,0
635739,0,0,0,0,0,0,121,0
635749,0,0,0,0,0,0,121,0
635759,0,0,0,0,0,0,122,0
635769,0,0,0,0,0,0,122,0
635779,0,0,0,0,0,0,122,0
635789,0,0,0,0,0,0,121,0
635799,0,0,0,0,0,0,122,0
635809,0,0,0,0,0,0,122,0
635820,0,0,0,0,0,0,122,0
635829,0,0,0,0,0,0,122,0
635839,0,0,0,0,0,0,122,0
635849,0,0,0,0,0,0,122,0
635859,0,0,0,0,0,0,122,0
635869,0,0,0,0,0,0,122,0
635879,0,0,0,0,0,0,122,0
635889,0,0,0,0,0,0,121,0
635899,0,0,0,0,0,0,122,0
635909,0,0,0,0,0,0,121,0
635919,0,0,0,0,0,0,122,0
635929,0,0,0,0,0,0,122,0
635939,0,0,0,0,0,0,122,0
635949,0,0,0,0,0,0,121,0
635959,0,0,0,0,0,0,122,0
635969,0,0,0,0,0,0,122,0
635979,0,0,0,0,0,0,122,0
635990,0,0,0,0,0,0,122,0
635999,0,0,0,0,0,0,122,0
636009,0,0,0,0,0,0,122,0
636019,0,0,0,0,0,0,122,0
636029,0,0,0,0,0,0,122,0
636039,0,0,0,0,0,0,121,0
636049,0,0,0,0,0,0,121,0
636059,0,0,0,0,0,0,122,0
636069,0,0,0,0,0,0,122,0
636079,0,0,0,0,0,0,122,0
636089,0,0,0,0,0,0,121,0
636099,0,0,0,0,0,0,122,0
636109,0,0,0,0,0,0,121,0
636119,0,0,0,0,0,0,122,0
636129,0,0,0,0,0,0,122,0
636139,0,0,0,0,0,0,122,0
636149,0,0,0,0,0,0,122,0
636160,0,0,0,0,0,0,122,0
636169,0,0,0,0,0,0,122,0
636179,0,0,0,0,0,0,122,0
636189,0,0,0,0,0,0,122,0
636199,0,0,0,0,0,0,122,0
636209,0,0,0,0,0,0,122,0
636219,0,0,0,0,0,0,122,0
636229,0,0,0,0,0,0,122,0
636239,0,0,0,0,0,0,122,0
636249,0,0,0,0,0,0,122,0
636259,0,0,0,0,0,0,122,0
636269,0,0,0,0,0,0,122,0
636279,0,0,0,0,0,0,123,0
636289,0,0,0,0,0,0,122,0
636299,0,0,0,0,0,0,122,0
636309,0,0,0,0,0,0,122,0
636319,0,0,0,0,0,0,123,0
636329,0,0,0,0,0,0,122,0
636339,0,0,0,0,0,0,123,0
636349,0,0,0,0,0,0,123,0
636359,0,0,0,0,0,0,123,0
636369,0,0,0,0,0,0,123,0
636379,0,0,0,0,0,0,122,0
636389,0,0,0,0,0,0,123,0
636399,0,0,0,0,0,0,123,0
636409,0,0,0,0,0,0,123,0
636419,0,0,0,0,0,0,123,0
636429,0,0,0,0,0,0,123,0
636439,0,0,0,0,0,0,123,0
636449,0,0,0,0,0,0,123,0
636460,0,0,0,0,0,0,123,0
636469,0,0,0,0,0,0,123,0
636479,0,0,0,0,0,0,123,0
636489,0,0,0,0,0,0,123,0
636499,0,0,0,0,0,0,123,0
636509,0,0,0,0,0,0,123,0
636519,0,0,0,0,0,0,123,0
636529,0,0,0,0,0,0,123,0
636539,0,0,0,0,0,0,123,0
636549,0,0,0,0,0,0,123,0
636559,0,0,0,0,0,0,123,0
636569,0,0,0,0,0,0,123,0
636579,0,0,0,0,0,0,124,0
636589,0,0,0,0,0,0,123,0
636599,0,0,0,0,0,0,123,0
636609,0,0,0,0,0,0,124,0
636619,0,0,0,0,0,0,124,0
636630,0,0,0,0,0,0,124,0
636639,0,0,0,0,0,0,124,0
