Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
1361219,0,0,0,209,0,0,0,0
1361229,0,2,1,212,3,0,0,0
1361239,0,0,0,210,0,0,0,0
1361249,0,0,0,211,0,0,0,0
1361259,0,0,0,211,0,0,0,0
1361269,0,0,0,212,0,0,0,0
1361280,0,0,0,213,0,0,0,0
1361289,0,0,0,214,0,0,0,0
1361299,0,0,0,215,0,0,0,0
1361309,0,0,0,215,0,0,0,0
1361319,0,0,0,216,0,0,0,0
1361329,0,0,0,217,0,0,0,0
1361339,0,0,0,218,0,0,0,0
1361349,0,0,0,218,0,0,0,0
1361359,0,0,1,221,1,0,0,1
1361369,0,0,1,221,1,0,0,1
1361379,0,0,1,220,1,0,0,1
1361389,0,0,1,220,1,2,0,1
1361399,0,0,0,217,0,0,0,0
1361409,0,0,0,217,0,0,0,0
1361419,0,0,0,218,0,0,0,0
1361429,0,0,0,219,0,0,0,0
1361439,0,0,0,221,0,0,0,0
1361449,0,0,0,222,0,0,0,0
1361459,0,0,0,223,0,0,0,0
1361469,0,0,0,224,0,0,0,0
1361479,0,0,0,225,0,0,0,0
1361489,0,0,0,225,0,0,0,0
1361499,0,0,0,226,0,0,0,0
1361509,0,0,0,227,0,0,0,0
1361519,0,0,1,231,1,4,0,2
1361529,0,0,0,230,0,0,0,0
1361539,0,0,0,230,0,0,0,0
1361549,0,0,0,231,0,0,0,0
1361559,0,0,0,232,0,0,0,0
1361569,0,0,0,233,0,0,0,0
1361580,0,0,0,233,0,0,0,0
1361589,0,0,0,234,0,0,0,0
1361599,0,0,0,234,0,0,0,0
1361609,0,0,0,234,0,0,0,0
1361619,0,0,0,234,0,0,0,0
1361629,0,0,0,235,0,0,0,0
1361639,0,0,0,236,0,0,0,0
1361649,0,0,2,238,1,1,0,0
1361659,0,0,0,239,1,1,0,0
1361669,0,0,0,239,1,1,0,0
1361679,1,4,0,237,0,0,0,0
1361689,0,0,0,237,0,0,0,0
1361699,0,0,0,237,0,0,0,0
1361709,0,0,0,237,0,0,0,0
1361719,0,0,0,238,0,0,0,0
1361729,0,0,0,237,0,0,0,0
1361739,0,0,0,238,0,0,0,0
1361750,0,0,0,241,1,0,1,1
1361759,0,0,0,237,0,0,0,0
1361769,0,0,0,237,0,0,0,0
1361779,0,0,0,237,0,0,0,0
1361789,0,0,0,237,0,0,0,0
1361799,0,0,0,237,0,0,0,0
1361809,0,0,0,237,0,0,0,0
1361819,1,3,0,235,0,0,0,0
1361829,0,0,0,235,0,0,0,0
1361839,0,0,0,235,0,0,0,0
1361849,0,0,0,234,0,0,0,0
1361859,0,0,0,233,0,0,0,0
1361869,0,0,0,233,0,0,0,0
1361879,0,0,0,233,0,0,0,0
1361889,1,1,0,233,0,0,0,0
