Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
1466459,4,0,1,3,115,0,0,0
1466469,1,1,1,1,118,1,3,0
1466479,0,0,0,0,117,0,0,0
1466489,0,0,0,0,117,0,0,0
1466499,0,0,0,0,117,0,0,0
1466509,0,0,0,0,116,0,0,0
1466519,0,0,0,0,117,0,0,0
1466529,0,0,0,0,116,0,0,0
1466540,1,0,1,1,118,0,1,0
1466549,0,0,0,0,116,0,0,0
1466559,0,0,0,0,116,0,0,0
1466569,0,0,0,0,116,0,0,0
1466579,0,0,0,0,116,0,0,0
1466589,0,0,0,0,116,0,0,0
1466599,0,0,0,0,116,0,0,0
1466609,1,1,1,1,118,0,1,2
1466619,0,0,0,0,116,0,0,0
1466629,0,0,0,0,116,0,0,0
1466639,0,0,0,0,116,0,0,0
1466649,1,0,0,1,117,1,0,0
1466659,0,0,0,0,116,0,0,0
1466669,0,0,0,0,115,0,0,0
1466679,1,1,1,1,117,0,1,3
1466689,0,0,0,0,115,0,0,0
1466699,0,0,0,0,115,0,0,0
1466710,0,0,0,0,115,0,0,0
1466719,0,0,0,0,115,0,0,0
1466729,0,0,0,0,114,0,0,0
1466739,1,0,0,1,117,0,0,0
1466749,0,0,0,0,115,0,0,0
1466759,0,0,0,0,114,0,0,0
1466769,0,0,0,0,114,0,0,0
1466779,0,0,0,0,114,0,0,0
1466789,1,4,0,1,118,0,0,0
1466799,0,0,0,0,114,0,0,0
1466809,1,0,0,0,114,0,1,0
1466819,0,0,0,0,115,0,0,0
1466829,0,0,0,0,113,0,0,0
1466839,0,0,0,0,113,0,0,0
1466849,0,0,0,0,114,0,0,0
1466859,0,0,0,0,113,0,0,0
1466869,0,0,0,0,113,0,0,0
1466880,0,0,0,0,114,0,0,0
1466889,1,4,0,1,115,0,0,0
1466899,0,0,0,0,114,0,0,0
1466909,0,0,0,0,114,0,0,0
1466919,0,0,0,0,114,0,0,0
1466929,0,0,0,0,113,0,0,0
1466939,0,0,0,0,114,0,0,0
1466949,0,6,0,0,115,0,0,0
1466959,1,6,0,0,116,2,0,0
1466969,1,3,0,0,115,2,0,0
1466979,0,0,0,0,115,0,0,0
1466989,0,0,0,0,115,0,0,0
1466999,0,0,0,0,115,0,0,0
1467009,0,0,0,0,115,0,0,0
1467019,0,0,0,0,115,0,0,0
1467029,0,0,0,0,115,0,0,0
1467039,0,0,0,0,115,0,0,0
1467049,0,0,0,0,115,0,0,0
1467059,0,0,0,0,115,0,0,0
1467069,0,0,0,0,115,0,0,0
1467079,0,0,0,0,115,0,0,0
1467089,0,0,0,0,115,0,0,0
1467099,0,0,0,0,116,0,0,0
1467109,0,0,0,0,116,0,0,0
1467119,0,0,0,0,116,0,0,0
1467129,0,0,0,0,116,0,0,0
1467139,0,0,0,0,117,0,0,0
1467149,0,0,0,0,116,0,0,0
1467159,0,0,0,0,117,0,0,0
1467169,0,0,0,0,117,0,0,0
1467180,0,0,0,0,117,0,0,0
1467189,0,0,0,0,117,0,0,0
1467199,0,0,0,0,117,0,0,0
1467209,0,0,0,0,117,0,0,0
1467219,0,0,0,0,117,0,0,0
1467229,0,0,0,0,117,0,0,0
1467239,0,0,0,0,116,0,0,0
1467249,0,0,0,0,117,0,0,0
1467259,0,0,0,0,117,0,0,0
1467269,0,0,0,0,117,0,0,0
1467279,0,0,0,0,117,0,0,0
1467289,0,0,0,0,117,0,0,0
1467299,0,0,0,0,117,0,0,0
1467309,0,0,1,0,119,1,0,0
1467319,0,0,0,0,118,0,0,0
1467329,0,0,0,0,118,0,0,0
1467339,0,0,0,0,118,0,0,0
1467350,0,0,0,0,118,0,0,0
1467359,0,0,0,0,118,0,0,0
1467369,0,0,0,0,118,0,0,0
1467379,1,1,0,1,120,1,1,1
1467389,1,1,1,0,117,0,2,0
1467399,0,0,0,0,118,0,0,0
1467409,0,0,0,0,118,0,0,0
1467419,0,0,0,0,118,0,0,0
1467429,0,0,0,0,118,0,0,0
1467439,1,1,1,0,117,1,2,0
1467449,2,0,0,1,120,1,0,1
1467459,0,0,0,0,119,0,0,0
1467469,1,1,1,0,115,1,2,0
1467479,1,1,1,2,117,1,0,0
1467489,1,1,1,4,117,1,4,0
1467499,0,0,0,0,119,0,0,0
1467509,0,0,0,0,119,0,0,0
1467520,2,1,1,0,121,1,1,0
1467529,0,0,0,0,119,0,0,0
1467539,0,0,0,0,119,0,0,0
1467549,0,0,0,0,119,0,0,0
1467559,0,0,0,0,118,0,0,0
1467569,0,0,0,0,118,0,0,0
1467579,0,0,0,0,118,0,0,0
1467589,1,1,1,1,120,0,1,1
1467599,0,0,0,0,118,0,0,0
1467609,0,0,0,0,118,0,0,0
1467619,0,0,0,0,118,0,0,0
1467629,0,0,0,0,118,0,0,0
1467639,0,0,0,0,118,0,0,0
1467649,0,0,0,0,118,0,0,0
1467659,2,0,1,0,120,1,1,0
1467669,0,0,0,0,118,0,0,0
1467679,0,0,0,0,118,0,0,0
1467689,0,0,0,0,118,0,0,0
1467699,0,0,0,0,118,0,0,0
1467709,0,0,0,0,118,0,0,0
1467719,0,0,0,0,118,0,0,0
1467729,4,1,1,1,119,1,1,1
1467739,0,0,0,0,117,0,0,0
1467749,0,0,0,0,118,0,0,0
