Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
325229,0,0,0,0,0,867,0,0
325239,0,0,0,0,0,866,0,0
325249,0,0,0,0,0,869,0,0
325259,0,0,0,0,0,867,0,0
325269,0,0,0,0,0,866,0,0
325279,0,0,0,0,0,867,0,0
325289,0,0,0,0,0,867,0,0
325299,0,0,0,0,0,867,0,0
325309,0,0,0,0,0,867,0,0
325319,0,0,0,0,0,867,0,0
325329,0,0,0,0,0,867,0,0
325339,0,0,0,0,0,868,0,0
325349,0,0,0,0,0,867,0,0
325359,0,0,0,0,0,868,0,0
325369,0,0,0,0,0,867,0,0
325379,0,0,0,0,0,867,0,0
325389,0,0,0,0,0,867,0,0
325399,0,0,0,0,0,868,0,0
325409,0,0,0,0,0,868,0,0
325420,0,0,0,0,0,867,0,0
325429,0,0,0,0,0,867,0,0
325439,0,0,0,0,0,867,0,0
325449,0,0,0,0,0,867,0,0
325459,0,0,0,0,0,868,0,0
325469,0,0,0,0,0,868,0,0
325479,0,0,0,0,0,868,0,0
325489,0,0,0,0,0,868,0,0
325499,0,0,0,0,0,868,0,0
325509,0,0,0,0,0,868,0,0
325519,0,0,0,0,0,869,0,0
325529,0,0,0,0,0,869,0,0
325539,0,0,0,0,0,869,0,0
325549,0,0,0,0,0,869,0,0
325559,0,0,0,0,0,869,0,0
325569,0,0,0,0,0,870,0,0
325579,0,0,0,0,0,869,0,0
325590,0,0,0,0,0,869,0,0
325599,0,0,0,0,0,869,0,0
325609,0,0,0,0,0,869,0,0
325619,0,0,0,0,0,869,0,0
325629,0,0,0,0,0,868,0,0
325639,0,0,0,0,0,869,0,0
325649,0,0,0,0,0,869,0,0
325659,0,0,0,0,0,870,0,0
325669,0,0,0,0,0,868,0,0
325679,0,0,0,0,0,869,0,0
325689,0,0,0,0,0,869,0,0
325699,0,0,0,0,0,870,0,0
325709,0,0,0,0,0,869,0,0
325719,0,0,0,0,0,869,0,0
325729,0,0,0,0,0,869,0,0
325739,0,0,0,0,0,869,0,0
325749,0,0,0,0,0,870,0,0
325760,0,0,0,0,0,869,0,0
325769,0,0,0,0,0,869,0,0
325779,0,0,0,0,0,869,0,0
325789,0,0,0,0,0,869,0,0
325799,0,0,0,0,0,868,0,0
325809,0,0,0,0,0,868,0,0
325819,0,0,0,0,0,868,0,0
325829,0,0,0,0,0,869,0,0
