Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
255219,0,0,0,846,0,0,0,0
255229,0,0,0,846,0,0,0,0
255239,0,0,0,846,0,0,0,0
255249,0,0,0,847,0,0,0,0
255259,0,0,0,847,0,0,0,0
255269,0,0,0,847,0,0,0,0
255279,0,0,0,847,0,0,0,0
255289,0,0,0,847,0,0,0,0
255299,0,0,0,847,0,0,0,0
255309,0,0,0,847,0,0,0,0
255319,0,0,0,847,0,0,0,0
255329,0,0,0,847,0,0,0,0
255339,0,0,0,847,0,0,0,0
255349,0,0,0,848,0,0,0,0
255360,0,0,0,847,0,0,0,0
255369,0,0,0,848,0,0,0,0
255379,0,0,0,848,0,0,0,0
255389,0,0,0,849,0,0,0,0
255399,0,0,0,848,0,0,0,0
255409,0,0,0,848,0,0,0,0
255419,0,0,0,848,0,0,0,0
255429,0,0,0,848,0,0,0,0
255439,0,0,0,848,0,0,0,0
255449,0,0,0,848,0,0,0,0
255459,0,0,0,849,0,0,0,0
255469,0,0,0,849,0,0,0,0
255479,0,0,0,849,0,0,0,0
255489,0,0,0,849,0,0,0,0
255499,0,0,0,849,0,0,0,0
255509,0,0,0,849,0,0,0,0
255519,0,0,0,849,0,0,0,0
255529,0,0,0,850,0,0,0,0
255539,0,0,0,850,0,0,0,0
255549,0,0,0,850,0,0,0,0
255559,0,0,0,850,0,0,0,0
255569,0,0,0,850,0,0,0,0
255579,0,0,0,850,0,0,0,0
255589,0,0,0,850,0,0,0,0
255599,0,0,0,850,0,0,0,0
255609,0,0,0,850,0,0,0,0
255619,0,0,0,849,0,0,0,0
255629,0,0,0,849,0,0,0,0
255639,0,0,0,849,0,0,0,0
255649,0,0,0,851,0,0,0,0
255660,0,0,0,849,0,0,0,0
255669,0,0,0,849,0,0,0,0
255679,0,0,0,849,0,0,0,0
255689,0,0,0,849,0,0,0,0
255699,0,0,0,849,0,0,0,0
255709,0,0,0,849,0,0,0,0
255719,0,0,0,849,0,0,0,0
255729,0,0,0,849,0,0,0,0
255739,0,0,0,849,0,0,0,0
255749,0,0,0,849,0,0,0,0
255759,0,0,0,849,0,0,0,0
255769,0,0,0,849,0,0,0,0
255779,0,0,0,849,0,0,0,0
255789,0,0,0,849,0,0,0,0
255799,0,0,0,849,0,0,0,0
255809,0,0,0,849,0,0,0,0
255819,0,0,0,849,0,0,0,0
255830,0,0,0,849,0,0,0,0
255839,0,0,0,849,0,0,0,0
255849,0,0,0,849,0,0,0,0
255859,0,0,0,849,0,0,0,0
255869,0,0,0,849,0,0,0,0
255879,0,0,0,849,0,0,0,0
255889,0,0,0,849,0,0,0,0
255899,0,0,0,849,0,0,0,0
255909,0,0,0,849,0,0,0,0
255919,0,0,0,849,0,0,0,0
255929,0,0,0,849,0,0,0,0
255939,0,0,0,849,0,0,0,0
255949,0,0,0,849,0,0,0,0
255959,0,0,0,849,0,0,0,0
255969,0,0,0,849,0,0,0,0
255979,0,0,0,849,0,0,0,0
255989,0,0,0,849,0,0,0,0
256000,0,0,0,849,0,0,0,0
256009,0,0,0,848,0,0,0,0
256019,0,0,0,849,0,0,0,0
256029,0,0,0,851,0,0,0,0
256039,0,0,0,849,0,0,0,0
256049,0,0,0,849,0,0,0,0
256059,0,0,0,848,0,0,0,0
256069,0,0,0,848,0,0,0,0
256079,0,0,0,848,0,0,0,0
256089,0,0,0,848,0,0,0,0
256099,0,0,0,849,0,0,0,0
256109,0,0,0,848,0,0,0,0
256119,0,0,0,848,0,0,0,0
256129,0,0,0,848,0,0,0,0
256139,0,0,0,848,0,0,0,0
256149,0,0,0,848,0,0,0,0
256159,0,0,0,848,0,0,0,0
256169,0,0,0,848,0,0,0,0
256179,0,0,0,848,0,0,0,0
256189,0,0,0,848,0,0,0,0
256199,0,0,0,848,0,0,0,0
256209,0,0,0,848,0,0,0,0
256219,0,0,0,848,0,0,0,0
256229,0,0,0,848,0,0,0,0
256239,0,0,0,848,0,0,0,0
256249,0,0,0,848,0,0,0,0
256259,0,0,0,848,0,0,0,0
256269,0,0,0,849,0,0,0,0
256279,0,0,0,848,0,0,0,0
256289,0,0,0,848,0,0,0,0
256300,0,0,0,848,0,0,0,0
256309,0,0,0,848,0,0,0,0
256319,0,0,0,848,0,0,0,0
256329,0,0,0,849,0,0,0,0
256339,0,0,0,849,0,0,0,0
256349,0,0,0,849,0,0,0,0
256359,0,0,0,849,0,0,0,0
256369,0,0,0,849,0,0,0,0
256379,0,0,0,849,0,0,0,0
256389,0,0,0,849,0,0,0,0
256399,0,0,0,849,0,0,0,0
256409,0,0,0,850,0,0,0,0
256419,0,0,0,850,0,0,0,0
256429,0,0,0,848,0,0,0,0
256439,0,0,0,849,0,0,0,0
256449,0,0,0,849,0,0,0,0
256459,0,0,0,849,0,0,0,0
256470,0,0,0,849,0,0,0,0
256479,0,0,0,849,0,0,0,0
256489,0,0,0,849,0,0,0,0
256499,0,0,0,849,0,0,0,0
256509,0,0,0,850,0,0,0,0
256519,0,0,0,850,0,0,0,0
256529,0,0,0,850,0,0,0,0
256539,0,0,0,851,0,0,0,0
256549,0,0,0,851,0,0,0,0
256559,0,0,0,851,0,0,0,0
256569,0,0,0,851,0,0,0,0
256579,0,0,0,851,0,0,0,0
256589,0,0,0,851,0,0,0,0
256599,0,0,0,851,0,0,0,0
256609,0,0,0,851,0,0,0,0
256619,0,0,0,851,0,0,0,0
256629,0,0,0,850,0,0,0,0
256640,0,0,0,850,0,0,0,0
256649,0,0,0,852,0,0,0,0
256659,0,0,0,850,0,0,0,0
256669,0,0,0,850,0,0,0,0
256679,0,0,0,850,0,0,0,0
256689,0,0,0,850,0,0,0,0
256699,0,0,0,850,0,0,0,0
256709,0,0,0,850,0,0,0,0
256719,0,0,0,850,0,0,0,0
256729,0,0,0,850,0,0,0,0
256739,0,0,0,850,0,0,0,0
256749,0,0,0,850,0,0,0,0
256759,0,0,0,850,0,0,0,0
256769,0,0,0,850,0,0,0,0
256779,0,0,0,850,0,0,0,0
256789,0,0,0,850,0,0,0,0
256799,0,0,0,850,0,0,0,0
256809,0,0,0,850,0,0,0,0
256819,0,0,0,850,0,0,0,0
256829,0,0,0,850,0,0,0,0
256839,0,0,0,850,0,0,0,0
256849,0,0,0,851,0,0,0,0
256859,0,0,0,850,0,0,0,0
256869,0,0,0,850,0,0,0,0
256879,0,0,0,850,0,0,0,0
256889,0,0,0,850,0,0,0,0
256899,0,0,0,850,0,0,0,0
256909,0,0,0,850,0,0,0,0
256919,0,0,0,851,0,0,0,0
256929,0,0,0,850,0,0,0,0
256940,0,0,0,850,0,0,0,0
256949,0,0,0,851,0,0,0,0
256959,0,0,0,850,0,0,0,0
256969,0,0,0,850,0,0,0,0
256979,0,0,0,850,0,0,0,0
256989,0,0,0,850,0,0,0,0
256999,0,0,0,850,0,0,0,0
257009,0,0,0,850,0,0,0,0
257019,0,0,0,850,0,0,0,0
257029,0,0,0,850,0,0,0,0
257039,0,0,0,850,0,0,0,0
257049,0,0,0,850,0,0,0,0
257059,0,0,0,850,0,0,0,0
257069,0,0,0,850,0,0,0,0
257079,0,0,0,850,0,0,0,0
257089,0,0,0,850,0,0,0,0
257099,0,0,0,850,0,0,0,0
257110,0,0,0,850,0,0,0,0
257119,0,0,0,852,0,0,0,0
257129,0,0,0,850,0,0,0,0
257139,0,0,0,850,0,0,0,0
257149,0,0,0,850,0,0,0,0
