Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
153479,0,693,0,0,0,0,0,0
153489,0,692,0,0,0,0,0,0
153499,0,691,0,0,0,0,0,0
153509,0,692,0,0,0,0,0,0
153519,0,690,0,0,0,0,0,0
153529,0,691,0,0,0,0,0,0
153539,0,690,0,0,0,0,0,0
153549,0,689,0,0,0,0,0,0
153559,0,687,0,0,0,0,0,0
153569,0,686,0,0,0,0,0,0
153579,0,685,0,0,0,0,0,0
153589,0,684,0,0,0,0,0,0
153600,0,684,0,0,0,0,0,0
153609,0,683,0,0,0,0,0,0
153619,0,681,0,0,0,0,0,0
153629,0,681,0,0,0,0,0,0
153639,0,682,0,0,0,0,0,0
153649,0,682,0,0,0,0,0,0
153659,0,682,0,0,0,0,0,0
153669,0,683,0,0,0,0,0,0
153679,0,682,0,0,0,0,0,0
153689,0,681,0,0,0,0,0,0
153699,0,682,0,0,0,0,0,0
153709,0,681,0,0,0,0,0,0
153719,0,681,0,0,0,0,0,0
153729,0,682,0,0,0,0,0,0
153739,0,683,0,0,0,0,0,0
153749,0,684,0,0,0,0,0,0
153759,0,684,0,0,0,0,0,0
153769,0,685,0,0,0,0,0,0
153779,0,685,0,0,0,0,0,0
153789,0,685,0,0,0,0,0,0
153799,0,686,0,0,0,0,0,0
153809,0,686,0,0,0,0,0,0
153819,0,686,0,0,0,0,0,0
153829,0,686,0,0,0,0,0,0
153839,0,686,0,0,0,0,0,0
153849,0,688,0,0,0,0,0,0
153859,0,686,0,0,0,0,0,0
153869,0,688,0,0,0,0,0,0
153879,0,688,0,0,0,0,0,0
153889,0,689,0,0,0,0,0,0
153900,0,691,0,0,0,0,0,0
153909,0,691,0,0,0,0,0,0
153919,0,692,0,0,0,0,0,0
153929,0,692,0,0,0,0,0,0
153939,0,692,0,0,0,0,0,0
153949,0,693,0,0,0,0,0,0
153959,0,693,0,0,0,0,0,0
153969,0,693,0,0,0,0,0,0
153979,0,693,0,0,0,0,0,0
153989,0,692,0,0,0,0,0,0
153999,0,692,0,0,0,0,0,0
154009,0,690,0,0,0,0,0,0
154019,0,690,0,0,0,0,0,0
154029,0,691,0,0,0,0,0,0
154039,0,692,0,0,0,0,0,0
154049,0,691,0,0,0,0,0,0
154059,0,692,0,0,0,0,0,0
154070,0,691,0,0,0,0,0,0
154079,0,691,0,0,0,0,0,0
154089,0,691,0,0,0,0,0,0
154099,0,690,0,0,0,0,0,0
154109,0,690,0,0,0,0,0,0
154119,0,689,0,0,0,0,0,0
154129,0,687,0,0,0,0,0,0
154139,0,686,0,0,0,0,0,0
154149,0,686,0,0,0,0,0,0
154159,0,687,0,0,0,0,0,0
154169,0,687,0,0,0,0,0,0
154179,0,686,0,0,0,0,0,0
154189,0,686,0,0,0,0,0,0
154199,0,685,0,0,0,0,0,0
154209,0,685,0,0,0,0,0,0
154219,0,683,0,0,0,0,0,0
154229,0,683,0,0,0,0,0,0
154240,0,683,0,0,0,0,0,0
154249,0,683,0,0,0,0,0,0
154259,0,684,0,0,0,0,0,0
154269,0,685,0,0,0,0,0,0
154279,0,687,0,0,0,0,0,0
154289,0,689,0,0,0,0,0,0
154299,0,690,0,0,0,0,0,0
154309,0,691,0,0,0,0,0,0
154319,0,691,0,0,0,0,0,0
154329,0,691,0,0,0,0,0,0
154339,0,691,0,0,0,0,0,0
154349,0,693,0,0,0,0,0,0
154359,0,693,0,0,0,0,0,0
154369,0,694,0,0,0,0,0,0
154379,0,694,0,0,0,0,0,0
154389,0,695,0,0,0,0,0,0
154399,0,696,0,0,0,0,0,0
154409,0,696,0,0,0,0,0,0
154419,0,696,0,0,0,0,0,0
154429,0,696,0,0,0,0,0,0
154439,0,696,0,0,0,0,0,0
154449,0,697,0,0,0,0,0,0
154459,0,696,0,0,0,0,0,0
154469,0,696,0,0,0,0,0,0
154479,0,696,0,0,0,0,0,0
154489,0,696,0,0,0,0,0,0
154499,0,696,0,0,0,0,0,0
154509,0,697,0,0,0,0,0,0
154519,0,696,0,0,0,0,0,0
154529,0,696,0,0,0,0,0,0
