Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
1096790,0,114,0,0,0,0,0,0
1096799,0,113,2,0,1,1,1,0
1096809,0,114,0,0,0,0,0,0
1096819,0,114,0,0,0,0,0,0
1096829,0,114,0,0,0,0,0,0
1096839,0,114,0,0,0,0,0,0
1096849,0,113,0,0,0,0,0,0
1096859,0,113,0,0,0,0,0,0
1096869,1,113,0,0,0,0,0,0
1096879,0,113,0,0,0,0,0,0
1096889,0,113,0,0,0,0,0,0
1096899,0,113,0,0,0,0,0,0
1096909,0,113,0,0,0,0,0,0
1096919,0,113,0,0,0,0,0,0
1096929,0,113,0,0,0,0,0,0
1096939,1,117,0,0,0,0,0,0
1096949,0,112,0,0,0,0,0,0
1096960,0,112,0,0,0,0,0,0
1096969,0,112,0,0,0,0,0,0
1096979,0,113,0,0,0,0,0,0
1096989,1,116,0,0,0,0,0,0
1096999,0,112,0,0,0,0,0,0
1097009,0,112,0,0,0,0,0,0
1097019,0,112,0,0,0,0,0,0
1097029,0,112,0,0,0,0,0,0
1097039,0,112,0,0,0,0,0,0
1097049,0,112,0,0,0,0,0,0
1097059,0,112,0,0,0,0,0,0
1097069,0,112,0,0,0,0,0,0
1097079,0,112,0,0,0,0,0,0
1097089,0,112,0,0,0,0,0,0
1097099,0,112,0,1,1,1,4,0
1097109,0,112,0,0,0,0,0,0
1097119,0,111,0,0,0,0,0,0
1097129,0,112,0,0,0,0,0,0
1097139,0,112,0,0,0,0,0,0
1097149,0,112,0,0,0,0,0,0
1097159,0,112,0,0,0,0,0,0
1097169,0,112,0,0,0,0,0,0
1097179,0,112,0,0,0,0,0,0
1097189,0,112,0,0,0,0,0,0
1097199,0,112,0,0,0,0,0,0
1097209,0,113,0,0,0,0,0,0
1097219,0,113,0,0,0,0,0,0
1097229,0,113,0,0,0,0,0,0
1097239,0,114,0,0,0,0,0,0
1097249,0,113,0,0,0,0,0,0
1097260,0,113,0,0,0,0,0,0
1097269,0,113,0,0,0,0,0,0
1097279,0,113,0,0,0,0,0,0
1097289,0,114,0,0,0,0,0,0
1097299,0,114,0,0,0,0,0,0
1097309,0,114,0,0,0,1,1,0
1097319,0,115,0,0,0,0,0,0
1097329,0,115,0,0,0,0,0,0
1097339,0,115,0,0,0,0,0,0
1097349,0,115,0,0,0,0,0,0
1097359,0,115,0,0,0,0,0,0
1097369,0,115,0,0,0,0,0,0
1097379,0,116,0,0,0,0,0,0
1097389,0,116,0,0,0,0,0,0
1097399,0,116,0,0,0,0,0,0
1097409,0,116,0,0,1,1,1,4
1097419,0,116,0,0,0,0,0,0
1097430,0,116,0,0,0,0,0,0
1097439,0,116,0,0,0,0,0,0
1097449,0,116,0,0,0,0,0,0
1097459,0,116,0,0,0,0,0,0
1097469,0,116,0,0,0,0,0,0
1097479,0,116,0,0,0,0,0,0
1097489,0,116,0,0,0,0,0,0
1097499,0,117,0,0,0,0,0,0
1097509,0,117,0,0,0,0,0,0
1097519,0,117,0,0,0,0,0,0
1097529,0,117,0,0,0,0,0,0
1097539,0,117,0,0,0,0,0,0
1097549,0,117,0,0,0,0,0,0
1097559,0,117,0,0,0,0,0,0
1097569,0,117,0,0,0,0,0,0
1097579,0,117,0,0,0,0,0,0
1097589,0,117,0,0,0,0,0,0
1097600,0,117,0,0,0,0,0,0
1097609,0,117,0,0,0,0,0,0
1097619,0,117,0,0,0,0,0,0
1097629,0,117,0,0,0,0,0,0
1097639,0,117,0,0,0,0,0,0
