Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
923749,144,1,1,1,1,0,0,0
923759,141,0,0,0,0,0,0,0
923769,141,0,0,0,0,0,0,0
923779,141,0,0,0,0,0,3,1
923789,141,0,0,0,0,0,0,0
923799,141,0,0,0,0,0,0,0
923809,140,0,0,0,0,0,0,0
923820,142,1,1,1,1,0,0,0
923829,140,0,0,0,0,0,0,0
923839,140,0,0,0,0,0,1,1
923849,139,0,0,0,0,0,0,1
923859,140,0,0,0,0,0,0,1
923869,139,0,0,0,0,0,0,0
923879,139,0,0,0,0,0,0,0
923889,141,1,1,1,0,4,0,0
923899,139,0,0,0,0,0,0,0
923909,139,0,0,0,0,0,0,0
923919,139,0,0,0,0,0,0,0
923929,140,0,0,0,0,0,0,0
923939,139,0,0,0,0,0,0,0
923949,140,0,0,0,0,0,0,0
923959,141,1,1,1,0,4,0,0
923969,140,0,0,0,0,0,0,0
923979,140,0,0,0,0,0,0,0
923990,140,0,0,0,0,0,0,0
923999,140,0,0,0,0,0,0,0
924009,140,0,0,0,0,0,0,0
924019,141,0,0,0,0,0,0,0
924029,143,1,1,0,0,3,0,0
924039,140,1,1,0,0,0,0,0
924049,141,0,0,0,0,0,0,0
924059,142,0,0,0,0,0,0,0
924069,142,0,0,0,0,0,0,0
924079,142,0,0,0,0,0,0,0
924089,142,2,0,0,0,0,0,0
924099,145,0,1,1,1,1,0,0
924109,144,0,0,0,0,0,0,0
924119,143,3,0,0,0,0,0,0
924129,144,4,2,0,0,0,0,0
924139,144,2,2,0,0,0,0,0
924149,143,0,0,0,0,0,0,0
924160,143,0,0,0,0,0,0,0
924169,144,0,0,0,0,0,0,0
924179,144,0,0,0,0,0,0,0
924189,144,0,0,0,0,0,0,1
924199,144,0,0,0,0,0,0,0
924209,145,0,0,0,0,0,0,0
924219,147,1,0,1,1,1,3,0
924229,145,0,0,0,0,0,0,0
924239,146,0,0,0,0,0,0,0
924249,146,0,0,0,0,0,0,0
924259,147,0,0,0,0,0,0,0
924269,146,0,0,0,0,0,0,0
924279,147,0,0,0,0,0,0,0
924289,149,1,1,1,1,1,4,0
924299,147,0,0,0,0,0,0,0
924309,147,0,0,0,0,0,0,0
924319,146,0,1,2,0,0,0,0
924329,148,0,0,0,0,0,0,0
924339,148,0,0,0,0,0,0,0
924349,149,0,0,0,0,0,0,0
924359,150,1,1,1,1,1,3,0
924369,149,0,0,0,0,0,0,0
924379,153,0,2,3,0,0,0,0
924389,153,0,1,3,0,0,0,0
924399,154,0,1,1,0,0,0,0
924409,150,0,0,0,0,0,0,0
924419,151,0,0,0,0,0,0,0
924429,153,1,0,1,1,1,1,0
924439,151,0,0,0,0,0,0,0
924449,151,0,0,0,0,0,0,0
924460,151,0,0,0,0,0,0,0
924469,152,0,0,0,0,0,0,0
924479,152,0,0,0,0,0,0,0
924489,152,0,0,0,0,0,0,0
924499,153,1,1,1,1,1,1,0
924509,158,0,0,0,0,0,0,0
924519,152,0,0,0,0,0,0,0
924529,152,0,0,0,0,0,0,0
924539,151,0,0,0,0,0,0,0
924549,152,0,0,0,0,0,0,0
924559,152,0,0,0,0,0,0,0
924569,154,1,1,1,1,1,1,4
924579,152,0,0,0,0,0,0,0
924589,152,0,0,0,0,0,0,0
924599,152,0,0,0,0,0,0,0
