Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
2215399,0,0,0,0,0,0,797,0
2215409,0,0,0,0,0,0,797,0
2215419,0,0,0,0,0,0,797,0
2215429,0,0,0,0,0,0,797,0
2215439,0,0,0,0,0,0,797,0
2215449,0,0,0,0,0,0,797,0
2215459,0,0,0,0,0,0,797,0
2215469,0,0,0,0,0,0,797,0
2215479,0,0,0,0,0,0,797,0
2215489,0,0,0,0,0,0,796,0
2215499,0,0,0,0,0,0,797,0
2215510,0,0,0,0,0,0,797,0
2215519,0,0,0,0,0,0,796,0
2215529,0,0,0,0,0,0,797,0
2215539,0,0,0,0,0,0,796,0
2215549,0,0,0,0,0,0,797,0
2215559,0,0,0,0,0,0,797,0
2215569,0,0,0,0,0,0,797,0
2215579,0,0,0,0,0,0,797,0
2215589,0,0,0,0,0,0,797,0
2215599,0,0,0,0,0,0,797,0
2215609,0,0,0,0,0,0,797,0
2215619,0,0,0,0,0,0,797,0
2215629,0,0,0,0,0,0,797,0
2215639,0,0,0,0,0,0,797,0
2215649,0,0,0,0,0,0,797,0
2215659,0,0,0,0,0,0,797,0
2215669,0,0,0,0,0,0,798,0
2215680,0,0,0,0,0,0,798,0
2215689,0,0,0,0,0,0,798,0
2215699,0,0,0,0,0,0,798,0
2215709,0,0,0,0,0,0,798,0
2215719,0,0,0,0,0,0,798,0
2215729,0,0,0,0,0,0,798,0
2215739,0,0,0,0,0,0,798,0
2215749,0,0,0,0,0,0,798,0
2215759,0,0,0,0,0,0,798,0
2215769,0,0,0,0,0,0,799,0
2215779,0,0,0,0,0,0,798,0
2215789,0,0,0,0,0,0,798,0
2215799,0,0,0,0,0,0,798,0
2215809,0,0,0,0,0,0,798,0
2215819,0,0,0,0,0,0,798,0
2215829,0,0,0,0,0,0,798,0
2215839,0,0,0,0,0,0,798,0
2215849,0,0,0,0,0,0,798,0
2215859,0,0,0,0,0,0,798,0
2215869,0,0,0,0,0,0,797,0
2215879,0,0,0,0,0,0,798,0
2215889,0,0,0,0,0,0,798,0
2215899,0,0,0,0,0,0,797,0
2215909,0,0,0,0,0,0,797,0
2215919,0,0,0,0,0,0,798,0
2215929,0,0,0,0,0,0,797,0
2215939,0,0,0,0,0,0,798,0
2215949,0,0,0,0,0,0,798,0
2215959,0,0,0,0,0,0,798,0
2215969,0,0,0,0,0,0,797,0
2215980,0,0,0,0,0,0,797,0
2215989,0,0,0,0,0,0,797,0
2215999,0,0,0,0,0,0,797,0
2216009,0,0,0,0,0,0,798,0
2216019,0,0,0,0,0,0,798,0
2216029,0,0,0,0,0,0,797,0
2216039,0,0,0,0,0,0,798,0
2216049,0,0,0,0,0,0,798,0
2216059,0,0,0,0,0,0,798,0
2216069,0,0,0,0,0,0,797,0
2216079,0,0,0,0,0,0,797,0
2216089,0,0,0,0,0,0,797,0
2216099,0,0,0,0,0,0,797,0
2216109,0,0,0,0,0,0,797,0
2216119,0,0,0,0,0,0,797,0
2216129,0,0,0,0,0,0,797,0
2216139,0,0,0,0,0,0,797,0
2216150,0,0,0,0,0,0,797,0
2216159,0,0,0,0,0,0,798,0
2216169,0,0,0,0,0,0,797,0
2216179,0,0,0,0,0,0,798,0
2216189,0,0,0,0,0,0,798,0
2216199,0,0,0,0,0,0,798,0
2216209,0,0,0,0,0,0,797,0
2216219,0,0,0,0,0,0,799,0
2216229,0,0,0,0,0,0,797,0
2216239,0,0,0,0,0,0,798,0
2216249,0,0,0,0,0,0,797,0
2216259,0,0,0,0,0,0,799,0
2216269,0,0,0,0,0,0,798,0
2216279,0,0,0,0,0,0,797,0
2216289,0,0,0,0,0,0,797,0
2216299,0,0,0,0,0,0,798,0
2216309,0,0,0,0,0,0,798,0
2216320,0,0,0,0,0,0,798,0
2216329,0,0,0,0,0,0,798,0
2216339,0,0,0,0,0,0,798,0
2216349,0,0,0,0,0,0,798,0
2216359,0,0,0,0,0,0,798,0
2216369,0,0,0,0,0,0,798,0
2216379,0,0,0,0,0,0,798,0
2216389,0,0,0,0,0,0,797,0
2216399,0,0,0,0,0,0,797,0
2216409,0,0,0,0,0,0,798,0
2216419,0,0,0,0,0,0,798,0
2216429,0,0,0,0,0,0,798,0
2216439,0,0,0,0,0,0,797,0
2216449,0,0,0,0,0,0,798,0
2216459,0,0,0,0,0,0,798,0
2216469,0,0,0,0,0,0,797,0
2216479,0,0,0,0,0,0,798,0
2216489,0,0,0,0,0,0,797,0
2216499,0,0,0,0,0,0,797,0
2216509,0,0,0,0,0,0,797,0
2216519,0,0,0,0,0,0,797,0
2216529,0,0,0,0,0,0,797,0
2216539,0,0,0,0,0,0,798,0
2216549,0,0,0,0,0,0,798,0
2216559,0,0,0,0,0,0,798,0
2216569,0,0,0,0,0,0,797,0
2216579,0,0,0,0,0,0,800,0
2216589,0,0,0,0,0,0,798,0
2216599,0,0,0,0,0,0,798,0
2216609,0,0,0,0,0,0,797,0
2216620,0,0,0,0,0,0,798,0
2216629,0,0,0,0,0,0,798,0
2216639,0,0,0,0,0,0,798,0
2216649,0,0,0,0,0,0,798,0
2216659,0,0,0,0,0,0,799,0
2216669,0,0,0,0,0,0,799,0
2216679,0,0,0,0,0,0,799,0
2216689,0,0,0,0,0,0,798,0
2216699,0,0,0,0,0,0,798,0
2216709,0,0,0,0,0,0,799,0
2216719,0,0,0,0,0,0,799,0
2216729,0,0,0,0,0,0,799,0
2216739,0,0,0,0,0,0,800,0
2216749,0,0,0,0,0,0,799,0
2216759,0,0,0,0,0,0,799,0
2216769,0,0,0,0,0,0,799,0
2216779,0,0,0,0,0,0,798,0
2216790,0,0,0,0,0,0,798,0
2216799,0,0,0,0,0,0,798,0
2216809,0,0,0,0,0,0,798,0
2216819,0,0,0,0,0,0,799,0
2216829,0,0,0,0,0,0,798,0
2216839,0,0,0,0,0,0,798,0
2216849,0,0,0,0,0,0,798,0
2216859,0,0,0,0,0,0,798,0
2216869,0,0,0,0,0,0,798,0
2216879,0,0,0,0,0,0,798,0
2216889,0,0,0,0,0,0,798,0
2216899,0,0,0,0,0,0,798,0
2216909,0,0,0,0,0,0,798,0
2216919,0,0,0,0,0,0,798,0
2216929,0,0,0,0,0,0,798,0
2216939,0,0,0,0,0,0,797,0
2216949,0,0,0,0,0,0,798,0
2216960,0,0,0,0,0,0,798,0
2216969,0,0,0,0,0,0,798,0
2216979,0,0,0,0,0,0,798,0
2216989,0,0,0,0,0,0,797,0
2216999,0,0,0,0,0,0,798,0
2217009,0,0,0,0,0,0,798,0
2217019,0,0,0,0,0,0,798,0
2217029,0,0,0,0,0,0,798,0
2217039,0,0,0,0,0,0,798,0
2217049,0,0,0,0,0,0,798,0
2217059,0,0,0,0,0,0,798,0
2217069,0,0,0,0,0,0,798,0
2217079,0,0,0,0,0,0,799,0
