Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
263849,0,97,0,0,0,0,0,0
263859,0,97,0,0,0,0,0,0
263869,0,97,0,0,0,0,0,0
263879,0,97,0,0,0,0,0,0
263889,0,96,0,0,0,0,0,0
263899,0,97,0,0,0,0,0,0
263909,0,96,0,0,0,0,0,0
263919,0,96,0,0,0,0,0,0
263929,0,96,0,0,0,0,0,0
263939,0,95,0,0,0,0,0,0
263949,0,95,0,0,0,0,0,0
263959,0,96,0,0,0,0,0,0
263969,0,95,0,0,0,0,0,0
263980,0,95,0,0,0,0,0,0
263989,0,95,0,0,0,0,0,0
263999,0,95,0,0,0,0,0,0
264009,0,94,0,0,0,0,0,0
264019,0,95,0,0,0,0,0,0
264029,0,95,0,0,0,0,0,0
264039,0,95,0,0,0,0,0,0
264049,0,95,0,0,0,0,0,0
264059,0,95,0,0,0,0,0,0
264069,0,95,0,0,0,0,0,0
264079,0,95,0,0,0,0,0,0
264089,0,95,0,0,0,0,0,0
264099,0,95,0,0,0,0,0,0
264109,0,95,0,0,0,0,0,0
264119,0,96,0,0,0,0,0,0
264129,0,95,0,0,0,0,0,0
264139,0,96,0,0,0,0,0,0
264150,0,96,0,0,0,0,0,0
264159,0,96,0,0,0,0,0,0
264169,0,96,0,0,0,0,0,0
264179,0,96,0,0,0,0,0,0
264189,0,96,0,0,0,0,0,0
264199,0,96,0,0,0,0,0,0
264209,0,96,0,0,0,0,0,0
264219,0,96,0,0,0,0,0,0
264229,0,96,0,0,0,0,0,0
264239,0,96,0,0,0,0,0,0
264249,0,96,0,0,0,0,0,0
264259,0,96,0,0,0,0,0,0
264269,0,96,0,0,0,0,0,0
264279,0,96,0,0,0,0,0,0
264289,0,96,0,0,0,0,0,0
264299,0,96,0,0,0,0,0,0
264309,0,96,0,0,0,0,0,0
264320,0,96,0,0,0,0,0,0
264329,0,96,0,0,0,0,0,0
264339,0,96,0,0,0,0,0,0
264349,0,96,0,0,0,0,0,0
264359,0,96,0,0,0,0,0,0
264369,0,96,0,0,0,0,0,0
264379,0,97,0,0,0,0,0,0
264389,0,96,0,0,0,0,0,0
264399,0,96,0,0,0,0,0,0
264409,0,96,0,0,0,0,0,0
264419,0,97,0,0,0,0,0,0
264429,0,97,0,0,0,0,0,0
264439,0,97,0,0,0,0,0,0
264449,0,96,0,0,0,0,0,0
264459,0,97,0,0,0,0,0,0
264469,0,96,0,0,0,0,0,0
264479,0,96,0,0,0,0,0,0
264489,0,96,0,0,0,0,0,0
264499,0,96,0,0,0,0,0,0
264509,0,97,0,0,0,0,0,0
264519,0,97,0,0,0,0,0,0
264529,0,96,0,0,0,0,0,0
264539,0,97,0,0,0,0,0,0
264549,0,97,0,0,0,0,0,0
264559,0,97,0,0,0,0,0,0
264569,0,96,0,0,0,0,0,0
264579,0,96,0,0,0,0,0,0
264589,0,96,0,0,0,0,0,0
264599,0,96,0,0,0,0,0,0
264609,0,96,0,0,0,0,0,0
264620,0,96,0,0,0,0,0,0
264629,0,97,0,0,0,0,0,0
264639,0,97,0,0,0,0,0,0
264649,0,97,0,0,0,0,0,0
264659,0,97,0,0,0,0,0,0
264669,0,97,0,0,0,0,0,0
264679,0,98,0,0,0,0,0,0
264689,0,97,0,0,0,0,0,0
264699,0,97,0,0,0,0,0,0
264709,0,96,0,0,0,0,0,0
264719,0,98,0,0,0,0,0,0
264729,0,97,0,0,0,0,0,0
264739,0,98,0,0,0,0,0,0
264749,0,97,0,0,0,0,0,0
264759,0,97,0,0,0,0,0,0
264769,0,97,0,0,0,0,0,0
264779,0,97,0,0,0,0,0,0
264790,0,97,0,0,0,0,0,0
264799,0,97,0,0,0,0,0,0
264809,0,97,0,0,0,0,0,0
264819,0,97,0,0,0,0,0,0
264829,0,97,0,0,0,0,0,0
264839,0,96,0,0,0,0,0,0
264849,0,97,0,0,0,0,0,0
264859,0,96,0,0,0,0,0,0
264869,0,96,0,0,0,0,0,0
264879,0,97,0,0,0,0,0,0
264889,0,97,0,0,0,0,0,0
264899,0,98,0,0,0,0,0,0
264909,0,97,0,0,0,0,0,0
264919,0,97,0,0,0,0,0,0
264929,0,97,0,0,0,0,0,0
264939,0,97,0,0,0,0,0,0
264949,0,97,0,0,0,0,0,0
264960,0,97,0,0,0,0,0,0
264969,0,97,0,0,0,0,0,0
264979,0,97,0,0,0,0,0,0
264989,0,96,0,0,0,0,0,0
264999,0,97,0,0,0,0,0,0
265009,0,97,0,0,0,0,0,0
265019,0,97,0,0,0,0,0,0
265029,0,97,0,0,0,0,0,0
265039,0,97,0,0,0,0,0,0
265049,0,97,0,0,0,0,0,0
265059,0,97,0,0,0,0,0,0
265069,0,97,0,0,0,0,0,0
265079,0,97,0,0,0,0,0,0
265089,0,98,0,0,0,0,0,0
265099,0,97,0,0,0,0,0,0
265109,0,97,0,0,0,0,0,0
265119,0,97,0,0,0,0,0,0
265129,0,97,0,0,0,0,0,0
265139,0,98,0,0,0,0,0,0
265149,0,97,0,0,0,0,0,0
265159,0,98,0,0,0,0,0,0
265169,0,97,0,0,0,0,0,0
265179,0,97,0,0,0,0,0,0
265189,0,98,0,0,0,0,0,0
265199,0,97,0,0,0,0,0,0
265209,0,97,0,0,0,0,0,0
265219,0,97,0,0,0,0,0,0
265229,0,97,0,0,0,0,0,0
265239,0,97,0,0,0,0,0,0
265249,0,97,0,0,0,0,0,0
265260,0,97,0,0,0,0,0,0
265269,0,98,0,0,0,0,0,0
265279,0,97,0,0,0,0,0,0
265289,0,98,0,0,0,0,0,0
265299,0,98,0,0,0,0,0,0
265309,0,98,0,0,0,0,0,0
265319,0,98,0,0,0,0,0,0
265329,0,98,0,0,0,0,0,0
265339,0,98,0,0,0,0,0,0
265349,0,98,0,0,0,0,0,0
265359,0,99,0,0,0,0,0,0
265369,0,99,0,0,0,0,0,0
265379,0,99,0,0,0,0,0,0
265389,0,99,0,0,0,0,0,0
265399,0,99,0,0,0,0,0,0
265409,0,99,0,0,0,0,0,0
265419,0,99,0,0,0,0,0,0
265430,0,99,0,0,0,0,0,0
265439,0,99,0,0,0,0,0,0
265449,0,100,0,0,0,0,0,0
265459,0,100,0,0,0,0,0,0
265469,0,100,0,0,0,0,0,0
265479,0,100,0,0,0,0,0,0
265489,0,100,0,0,0,0,0,0
265499,0,100,0,0,0,0,0,0
265509,0,100,0,0,0,0,0,0
265519,0,100,0,0,0,0,0,0
265529,0,100,0,0,0,0,0,0
265539,0,100,0,0,0,0,0,0
265549,0,100,0,0,0,0,0,0
265559,0,100,0,0,0,0,0,0
265569,0,100,0,0,0,0,0,0
265579,0,100,0,0,0,0,0,0
265589,0,100,0,0,0,0,0,0
265600,0,100,0,0,0,0,0,0
265609,0,100,0,0,0,0,0,0
265619,0,100,0,0,0,0,0,0
265629,0,100,0,0,0,0,0,0
265639,0,101,0,0,0,0,0,0
265649,0,101,0,0,0,0,0,0
265659,0,101,0,0,0,0,0,0
265669,0,102,0,0,0,0,0,0
265679,0,102,0,0,0,0,0,0
265689,0,102,0,0,0,0,0,0
265699,0,102,0,0,0,0,0,0
265709,0,102,0,0,0,0,0,0
265719,0,103,0,0,0,0,0,0
265729,0,103,0,0,0,0,0,0
265739,0,103,0,0,0,0,0,0
265749,0,103,0,0,0,0,0,0
265759,0,103,0,0,0,0,0,0
265769,0,103,0,0,0,0,0,0
265779,0,103,0,0,0,0,0,0
265789,0,103,0,0,0,0,0,0
265799,0,103,0,0,0,0,0,0
265809,0,103,0,0,0,0,0,0
265819,0,104,0,0,0,0,0,0
265829,0,104,0,0,0,0,0,0
265839,0,104,0,0,0,0,0,0
265849,0,105,0,0,0,0,0,0
265859,0,104,0,0,0,0,0,0
265889,0,104,0,0,0,0,0,0
265900,0,104,0,0,0,0,0,0
265909,0,104,0,0,0,0,0,0
265919,0,105,0,0,0,0,0,0
265929,0,105,0,0,0,0,0,0
265939,0,105,0,0,0,0,0,0
265949,0,105,0,0,0,0,0,0
265959,0,105,0,0,0,0,0,0
265969,0,105,0,0,0,0,0,0
265979,0,105,0,0,0,0,0,0
265989,0,106,0,0,0,0,0,0
265999,0,106,0,0,0,0,0,0
266009,0,106,0,0,0,0,0,0
266019,0,106,0,0,0,0,0,0
266029,0,106,0,0,0,0,0,0
266039,0,106,0,0,0,0,0,0
266049,0,106,0,0,0,0,0,0
266059,0,106,0,0,0,0,0,0
266070,0,106,0,0,0,0,0,0
266079,0,106,0,0,0,0,0,0
266089,0,106,0,0,0,0,0,0
266099,0,106,0,0,0,0,0,0
266109,0,106,0,0,0,0,0,0
266119,0,106,0,0,0,0,0,0
266129,0,107,0,0,0,0,0,0
266139,0,107,0,0,0,0,0,0
266149,0,106,0,0,0,0,0,0
266159,0,107,0,0,0,0,0,0
266169,0,106,0,0,0,0,0,0
266179,0,107,0,0,0,0,0,0
266189,0,107,0,0,0,0,0,0
266199,0,106,0,0,0,0,0,0
266209,0,106,0,0,0,0,0,0
266219,0,107,0,0,0,0,0,0
266229,0,107,0,0,0,0,0,0
266240,0,107,0,0,0,0,0,0
266249,0,107,0,0,0,0,0,0
266259,0,107,0,0,0,0,0,0
266269,0,107,0,0,0,0,0,0
266279,0,107,0,0,0,0,0,0
266289,0,107,0,0,0,0,0,0
266299,0,107,0,0,0,0,0,0
266309,0,107,0,0,0,0,0,0
266319,0,107,0,0,0,0,0,0
266329,0,107,0,0,0,0,0,0
266339,0,107,0,0,0,0,0,0
266349,0,107,0,0,0,0,0,0
266359,0,107,0,0,0,0,0,0
266369,0,107,0,0,0,0,0,0
266379,0,107,0,0,0,0,0,0
266389,0,107,0,0,0,0,0,0
266399,0,107,0,0,0,0,0,0
266409,0,107,0,0,0,0,0,0
266419,0,107,0,0,0,0,0,0
266429,0,107,0,0,0,0,0,0
266439,0,107,0,0,0,0,0,0
266449,0,106,0,0,0,0,0,0
266459,0,107,0,0,0,0,0,0
266469,0,106,0,0,0,0,0,0
266479,0,106,0,0,0,0,0,0
266489,0,106,0,0,0,0,0,0
266499,0,106,0,0,0,0,0,0
266509,0,106,0,0,0,0,0,0
266519,0,106,0,0,0,0,0,0
266529,0,106,0,0,0,0,0,0
266540,0,106,0,0,0,0,0,0
266549,0,106,0,0,0,0,0,0
266559,0,106,0,0,0,0,0,0
266569,0,106,0,0,0,0,0,0
266579,0,106,0,0,0,0,0,0
266589,0,107,0,0,0,0,0,0
266599,0,108,0,0,0,0,0,0
266609,0,110,0,0,0,0,0,0
266619,0,110,0,0,0,0,0,0
266629,0,112,0,0,0,0,0,0
266639,0,113,0,0,0,0,0,0
266649,0,113,0,0,0,0,0,0
266659,0,113,0,0,0,0,0,0
266669,0,114,0,0,0,0,0,0
266679,0,115,0,0,0,0,0,0
266689,0,115,0,0,0,0,0,0
266699,0,116,0,0,0,0,0,0
266710,0,116,0,0,0,0,0,0
266719,0,116,0,0,0,0,0,0
266729,0,116,0,0,0,0,0,0
266739,0,117,0,0,0,0,0,0
266749,0,117,0,0,0,0,0,0
266759,0,117,0,0,0,0,0,0
266769,0,117,0,0,0,0,0,0
266779,0,117,0,0,0,0,0,0
266789,0,117,0,0,0,0,0,0
266799,0,118,0,0,0,0,0,0
266809,0,118,0,0,0,0,0,0
266819,0,117,0,0,0,0,0,0
266829,0,116,0,0,0,0,0,0
266839,0,117,0,0,0,0,0,0
266849,0,117,0,0,0,0,0,0
266859,0,117,0,0,0,0,0,0
266869,0,117,0,0,0,0,0,0
266880,0,117,0,0,0,0,0,0
266889,0,117,0,0,0,0,0,0
266899,0,117,0,0,0,0,0,0
266909,0,117,0,0,0,0,0,0
266919,0,117,0,0,0,0,0,0
266929,0,116,0,0,0,0,0,0
266939,0,117,0,0,0,0,0,0
266949,0,117,0,0,0,0,0,0
266959,0,117,0,0,0,0,0,0
266969,0,117,0,0,0,0,0,0
266979,0,117,0,0,0,0,0,0
266989,0,117,0,0,0,0,0,0
266999,0,116,0,0,0,0,0,0
267009,0,117,0,0,0,0,0,0
267019,0,117,0,0,0,0,0,0
267029,0,117,0,0,0,0,0,0
267039,0,117,0,0,0,0,0,0
267049,0,117,0,0,0,0,0,0
267059,0,117,0,0,0,0,0,0
267069,0,117,0,0,0,0,0,0
267079,0,117,0,0,0,0,0,0
267089,0,117,0,0,0,0,0,0
267099,0,117,0,0,0,0,0,0
267109,0,117,0,0,0,0,0,0
267119,0,117,0,0,0,0,0,0
267129,0,117,0,0,0,0,0,0
267139,0,117,0,0,0,0,0,0
267149,0,117,0,0,0,0,0,0
