Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
1555179,0,0,0,126,0,0,0,0
1555189,0,0,0,126,0,0,0,0
1555200,0,0,0,126,0,0,0,0
1555209,0,0,0,126,0,0,0,0
1555219,0,0,0,126,0,0,0,0
1555229,0,0,0,126,0,0,0,0
1555239,0,0,0,126,0,0,0,0
1555249,0,0,0,126,0,0,0,0
1555259,0,0,0,126,0,0,0,0
1555269,0,0,0,126,0,0,0,0
1555279,0,0,0,125,0,0,0,0
1555289,0,0,0,127,0,0,0,0
1555299,0,0,0,126,0,0,0,0
1555309,0,0,0,126,0,0,0,0
1555319,0,0,0,125,0,0,0,0
1555329,0,0,0,126,0,0,0,0
1555339,0,0,0,126,0,0,0,0
1555349,0,0,0,126,0,0,0,0
1555359,0,0,0,126,0,0,0,0
1555369,0,0,0,126,0,0,0,0
1555379,0,0,0,126,0,0,0,0
1555389,0,0,0,126,0,0,0,0
1555399,0,0,0,126,0,0,0,0
1555409,0,0,0,126,0,0,0,0
1555419,0,0,0,126,0,0,0,0
1555429,0,0,0,125,0,0,0,0
1555439,0,0,0,126,0,0,0,0
1555449,0,0,0,125,0,0,0,0
1555459,0,0,0,125,0,0,0,0
1555469,0,0,0,125,0,0,0,0
1555479,0,0,0,125,0,0,0,0
1555489,0,0,0,125,0,0,0,0
1555500,0,0,0,125,0,0,0,0
1555509,0,0,0,125,0,0,0,0
1555519,0,0,0,125,0,0,0,0
1555529,0,0,0,125,0,0,0,0
1555539,0,0,0,125,0,0,0,0
1555549,0,0,0,125,0,0,0,0
1555559,0,0,0,124,0,0,0,0
1555569,0,0,0,125,0,0,0,0
1555579,0,0,0,124,0,0,0,0
1555589,0,0,0,125,0,0,0,0
1555599,0,0,0,124,0,0,0,0
1555609,0,0,0,124,0,0,0,0
1555619,0,0,0,124,0,0,0,0
1555629,0,0,0,124,0,0,0,0
1555639,0,0,0,124,0,0,0,0
1555649,0,0,0,124,0,0,0,0
1555659,0,0,0,125,0,0,0,0
1555670,0,0,0,124,0,0,0,0
1555679,0,0,0,124,0,0,0,0
1555689,0,0,0,124,0,0,0,0
1555699,0,0,0,124,0,0,0,0
1555709,0,0,0,124,0,0,0,0
1555719,0,0,0,124,0,0,0,0
1555729,0,0,0,124,0,0,0,0
1555739,0,0,0,125,0,0,0,0
1555749,0,0,0,124,0,0,0,0
1555759,0,0,0,124,0,0,0,0
1555769,0,0,0,124,0,0,0,0
1555779,0,0,0,124,0,0,0,0
1555789,0,0,0,124,0,0,0,0
1555799,0,0,0,124,0,0,0,0
1555809,0,0,0,124,0,0,0,0
1555819,0,0,0,123,0,0,0,0
1555829,0,0,0,124,0,0,0,0
1555840,0,0,0,123,0,0,0,0
1555849,0,0,0,123,0,0,0,0
1555859,0,0,0,123,0,0,0,0
1555869,0,0,0,124,0,0,0,0
1555879,0,0,0,124,0,0,0,0
1555889,0,0,0,124,0,0,0,0
1555899,0,0,0,123,0,0,0,0
1555909,0,0,0,123,0,0,0,0
1555919,0,0,0,123,0,0,0,0
1555929,0,0,0,123,0,0,0,0
1555939,0,0,0,123,0,0,0,0
1555949,0,0,0,122,0,0,0,0
1555959,0,0,0,122,0,0,0,0
1555969,0,0,0,122,0,0,0,0
1555979,0,0,0,121,0,0,0,0
1555989,0,0,0,121,0,0,0,0
1555999,0,0,0,121,0,0,0,0
1556009,0,0,0,121,0,0,0,0
1556019,0,0,0,121,0,0,0,0
1556029,0,0,0,121,0,0,0,0
1556039,0,0,0,121,0,0,0,0
1556049,0,0,0,120,0,0,0,0
