Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
1449639,0,0,0,0,886,0,0,0
1449649,0,0,0,0,886,0,0,0
1449659,0,0,0,0,886,0,0,0
1449669,0,0,0,0,886,0,0,0
1449679,0,0,0,0,886,0,0,0
1449689,0,0,0,0,886,0,0,0
1449699,0,0,0,0,886,0,0,0
1449709,0,0,0,0,886,0,0,0
1449719,0,0,0,0,886,0,0,0
1449729,0,0,0,0,886,0,0,0
1449739,0,0,0,0,886,0,0,0
1449749,0,0,0,0,886,0,0,0
1449759,0,0,0,0,886,0,0,0
1449769,0,0,0,0,886,0,0,0
1449779,0,0,0,0,886,0,0,0
1449789,0,0,0,0,886,0,0,0
1449799,0,0,0,0,886,0,0,0
1449809,0,0,0,0,886,0,0,0
1449819,0,0,0,0,886,0,0,0
1449829,0,0,0,0,885,0,0,0
1449839,0,0,0,0,886,0,0,0
1449849,0,0,0,0,885,0,0,0
1449859,0,0,0,0,885,0,0,0
1449869,0,0,0,0,885,0,0,0
1449879,0,0,0,0,885,0,0,0
1449889,0,0,0,0,885,0,0,0
1449900,0,0,0,0,885,0,0,0
1449909,0,0,0,0,885,0,0,0
1449919,0,0,0,0,885,0,0,0
1449929,0,0,0,0,887,0,0,0
1449939,0,0,0,0,885,0,0,0
1449949,0,0,0,0,885,0,0,0
1449959,0,0,0,0,884,0,0,0
1449969,0,0,0,0,885,0,0,0
1449979,0,0,0,0,885,0,0,0
1449989,0,0,0,0,885,0,0,0
1449999,0,0,0,0,885,0,0,0
1450009,0,0,0,0,885,0,0,0
1450019,0,0,0,0,885,0,0,0
1450029,0,0,0,0,885,0,0,0
1450039,0,0,0,0,885,0,0,0
1450049,0,0,0,0,885,0,0,0
1450059,0,0,0,0,885,0,0,0
1450070,0,0,0,0,885,0,0,0
1450079,0,0,0,0,885,0,0,0
1450089,0,0,0,0,885,0,0,0
1450099,0,0,0,0,885,0,0,0
1450109,0,0,0,0,885,0,0,0
1450119,0,0,0,0,885,0,0,0
1450129,0,0,0,0,885,0,0,0
1450139,0,0,0,0,885,0,0,0
1450149,0,0,0,0,885,0,0,0
