Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
338889,0,343,0,0,0,0,0,0
338899,0,344,0,0,0,0,0,0
338909,0,343,0,0,0,0,0,0
338919,0,344,0,0,0,0,0,0
338929,0,343,0,0,0,0,0,0
338939,0,343,0,0,0,0,0,0
338949,0,344,0,0,0,0,0,0
338959,0,344,0,0,0,0,0,0
338969,0,345,0,0,0,0,0,0
338979,0,345,0,0,0,0,0,0
338989,0,346,0,0,0,0,0,0
338999,0,346,0,0,0,0,0,0
339009,0,347,0,0,0,0,0,0
339019,0,348,0,0,0,0,0,0
339030,0,348,0,0,0,0,0,0
339039,0,349,0,0,0,0,0,0
339049,0,350,0,0,0,0,0,0
339059,0,349,0,0,0,0,0,0
339069,0,350,0,0,0,0,0,0
339079,0,351,0,0,0,0,0,0
339089,0,351,0,0,0,0,0,0
339099,0,352,0,0,0,0,0,0
339109,0,352,0,0,0,0,0,0
339119,0,352,0,0,0,0,0,0
339129,0,353,0,0,0,0,0,0
339139,0,354,0,0,0,0,0,0
339149,0,354,0,0,0,0,0,0
339159,0,355,0,0,0,0,0,0
339169,0,355,0,0,0,0,0,0
339179,0,355,0,0,0,0,0,0
339189,0,355,0,0,0,0,0,0
339200,0,357,0,0,0,0,0,0
339209,0,358,0,0,0,0,0,0
339219,0,360,0,0,0,0,0,0
339229,0,361,0,0,0,0,0,0
339239,0,364,0,0,0,0,0,0
339249,0,364,0,0,0,0,0,0
339259,0,366,0,0,0,0,0,0
339269,0,367,0,0,0,0,0,0
339279,0,367,0,0,0,0,0,0
339289,0,368,0,0,0,0,0,0
339299,0,369,0,0,0,0,0,0
339309,0,369,0,0,0,0,0,0
339319,0,370,0,0,0,0,0,0
339329,0,370,0,0,0,0,0,0
339339,0,370,0,0,0,0,0,0
339349,0,371,0,0,0,0,0,0
339359,0,371,0,0,0,0,0,0
339369,0,372,0,0,0,0,0,0
339379,0,372,0,0,0,0,0,0
339389,0,372,0,0,0,0,0,0
339399,0,372,0,0,0,0,0,0
339409,0,372,0,0,0,0,0,0
339419,0,372,0,0,0,0,0,0
339429,0,372,0,0,0,0,0,0
339439,0,372,0,0,0,0,0,0
339449,0,372,0,0,0,0,0,0
339459,0,372,0,0,0,0,0,0
339469,0,372,0,0,0,0,0,0
339479,0,373,0,0,0,0,0,0
339489,0,372,0,0,0,0,0,0
339500,0,372,0,0,0,0,0,0
339509,0,373,0,0,0,0,0,0
339519,0,372,0,0,0,0,0,0
339529,0,372,0,0,0,0,0,0
339539,0,372,0,0,0,0,0,0
339549,0,373,0,0,0,0,0,0
339559,0,372,0,0,0,0,0,0
339569,0,373,0,0,0,0,0,0
339579,0,372,0,0,0,0,0,0
339589,0,372,0,0,0,0,0,0
339599,0,372,0,0,0,0,0,0
339609,0,372,0,0,0,0,0,0
339619,0,372,0,0,0,0,0,0
339629,0,372,0,0,0,0,0,0
339639,0,372,0,0,0,0,0,0
339649,0,372,0,0,0,0,0,0
339659,0,372,0,0,0,0,0,0
339670,0,371,0,0,0,0,0,0
339679,0,371,0,0,0,0,0,0
339689,0,370,0,0,0,0,0,0
339699,0,370,0,0,0,0,0,0
339709,0,370,0,0,0,0,0,0
339719,0,369,0,0,0,0,0,0
339729,0,369,0,0,0,0,0,0
339739,0,367,0,0,0,0,0,0
339749,0,366,0,0,0,0,0,0
339759,0,366,0,0,0,0,0,0
339769,0,366,0,0,0,0,0,0
339779,0,365,0,0,0,0,0,0
339789,0,365,0,0,0,0,0,0
339799,0,364,0,0,0,0,0,0
339809,0,364,0,0,0,0,0,0
339819,0,364,0,0,0,0,0,0
339829,0,363,0,0,0,0,0,0
339840,0,363,0,0,0,0,0,0
339849,0,362,0,0,0,0,0,0
339859,0,362,0,0,0,0,0,0
339869,0,362,0,0,0,0,0,0
339879,0,362,0,0,0,0,0,0
339889,0,362,0,0,0,0,0,0
339899,0,362,0,0,0,0,0,0
339909,0,362,0,0,0,0,0,0
339919,0,363,0,0,0,0,0,0
339929,0,362,0,0,0,0,0,0
339939,0,362,0,0,0,0,0,0
339949,0,362,0,0,0,0,0,0
339959,0,362,0,0,0,0,0,0
339969,0,361,0,0,0,0,0,0
339979,0,361,0,0,0,0,0,0
339989,0,361,0,0,0,0,0,0
339999,0,361,0,0,0,0,0,0
340009,0,361,0,0,0,0,0,0
340019,0,361,0,0,0,0,0,0
340029,0,361,0,0,0,0,0,0
340039,0,361,0,0,0,0,0,0
340049,0,361,0,0,0,0,0,0
340059,0,361,0,0,0,0,0,0
340069,0,361,0,0,0,0,0,0
340079,0,362,0,0,0,0,0,0
340089,0,362,0,0,0,0,0,0
