Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
842070,0,0,0,0,0,739,0,0
842079,0,0,0,0,0,739,0,0
842089,0,0,0,0,0,739,0,0
842099,0,0,0,0,0,739,0,0
842109,0,0,0,0,0,739,0,0
842119,0,0,0,0,0,739,0,0
842129,0,0,0,0,0,739,0,0
842139,0,0,0,0,0,739,0,0
842149,0,0,0,0,0,739,0,0
842159,0,0,0,0,0,739,0,0
842169,0,0,0,0,0,739,0,0
842179,0,0,0,0,0,739,0,0
842189,0,0,0,0,0,740,0,0
842199,0,0,0,0,0,740,0,0
842209,0,0,0,0,0,740,0,0
842219,0,0,0,0,0,740,0,0
842229,0,0,0,0,0,740,0,0
842240,0,0,0,0,0,740,0,0
842249,0,0,0,0,0,740,0,0
842259,0,0,0,0,0,740,0,0
842269,0,0,0,0,0,740,0,0
842279,0,0,0,0,0,740,0,0
842289,0,0,0,0,0,740,0,0
842299,0,0,0,0,0,740,0,0
842309,0,0,0,0,0,740,0,0
842319,0,0,0,0,0,741,0,0
842329,0,0,0,0,0,741,0,0
842339,0,0,0,0,0,741,0,0
842349,0,0,0,0,0,741,0,0
842359,0,0,0,0,0,741,0,0
842369,0,0,0,0,0,741,0,0
842379,0,0,0,0,0,741,0,0
842389,0,0,0,0,0,741,0,0
842399,0,0,0,0,0,741,0,0
842409,0,0,0,0,0,741,0,0
842419,0,0,0,0,0,744,0,0
842429,0,0,0,0,0,742,0,0
842439,0,0,0,0,0,742,0,0
842449,0,0,0,0,0,742,0,0
842459,0,0,0,0,0,742,0,0
842469,0,0,0,0,0,742,0,0
842479,0,0,0,0,0,742,0,0
842489,0,0,0,0,0,742,0,0
842499,0,0,0,0,0,742,0,0
842509,0,0,0,0,0,742,0,0
842519,0,0,0,0,0,742,0,0
842529,0,0,0,0,0,742,0,0
842540,0,0,0,0,0,742,0,0
842549,0,0,0,0,0,742,0,0
842559,0,0,0,0,0,742,0,0
842569,0,0,0,0,0,742,0,0
842579,0,0,0,0,0,742,0,0
842589,0,0,0,0,0,742,0,0
842599,0,0,0,0,0,743,0,0
842609,0,0,0,0,0,743,0,0
842619,0,0,0,0,0,743,0,0
842629,0,0,0,0,0,743,0,0
842639,0,0,0,0,0,745,0,0
842649,0,0,0,0,0,743,0,0
842659,0,0,0,0,0,743,0,0
842669,0,0,0,0,0,743,0,0
842679,0,0,0,0,0,743,0,0
842689,0,0,0,0,0,744,0,0
842699,0,0,0,0,0,744,0,0
842710,0,0,0,0,0,744,0,0
842719,0,0,0,0,0,744,0,0
842729,0,0,0,0,0,744,0,0
842739,0,0,0,0,0,746,0,0
842749,0,0,0,0,0,744,0,0
842759,0,0,0,0,0,744,0,0
842769,0,0,0,0,0,744,0,0
842779,0,0,0,0,0,744,0,0
842789,0,0,0,0,0,744,0,0
842799,0,0,0,0,0,745,0,0
842809,0,0,0,0,0,744,0,0
842819,0,0,0,0,0,745,0,0
842829,0,0,0,0,0,745,0,0
842839,0,0,0,0,0,745,0,0
842849,0,0,0,0,0,745,0,0
842859,0,0,0,0,0,745,0,0
842869,0,0,0,0,0,745,0,0
842880,0,0,0,0,0,745,0,0
842889,0,0,0,0,0,745,0,0
842899,0,0,0,0,0,746,0,0
842909,0,0,0,0,0,746,0,0
842919,0,0,0,0,0,747,0,0
842929,0,0,0,0,0,747,0,0
842939,0,0,0,0,0,747,0,0
842949,0,0,0,0,0,747,0,0
842959,0,0,0,0,0,747,0,0
