Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
322659,0,0,0,0,558,0,0,0
322669,0,0,0,0,558,0,0,0
322679,0,0,0,0,559,0,0,0
322689,0,0,0,0,558,0,0,0
322699,0,0,0,0,558,0,0,0
322709,0,0,0,0,559,0,0,0
322719,0,0,0,0,561,1,1,4
322729,0,0,0,0,559,0,0,0
322739,0,0,0,0,559,0,0,0
322749,0,0,0,0,558,0,0,0
322759,0,0,0,0,558,0,0,0
322769,0,0,0,0,558,0,0,0
322779,0,0,0,0,561,1,1,4
322789,0,0,0,0,562,1,1,4
322799,0,0,0,0,562,1,1,3
322809,0,0,0,0,558,0,0,0
322819,0,0,0,0,558,0,0,0
322829,0,0,0,0,563,1,1,1
322839,0,0,0,0,559,0,0,0
322849,0,0,0,0,558,0,0,0
322860,0,0,0,0,559,0,0,0
322869,0,0,0,0,558,0,0,0
322879,0,0,0,0,562,1,1,1
322889,0,0,0,0,558,0,0,0
322899,0,0,0,0,557,0,0,0
322909,0,0,0,0,558,0,0,0
322919,0,0,0,0,558,0,0,0
322929,0,0,0,0,558,0,0,0
322939,0,0,0,0,558,0,0,0
322949,0,0,0,0,558,0,0,0
322959,0,0,0,0,558,0,0,0
322969,0,0,0,0,558,0,0,0
322979,0,0,0,0,558,0,0,0
322989,0,0,0,0,558,0,0,0
322999,0,0,0,0,558,0,0,0
323009,0,0,0,0,558,0,0,0
323019,2,0,0,0,558,0,0,0
323030,2,0,0,0,558,0,0,0
323039,2,0,0,0,558,0,0,0
323049,0,0,0,0,558,0,0,0
323059,0,0,0,0,558,0,0,0
323069,0,0,0,0,558,0,0,0
323079,0,0,0,0,558,0,0,0
323089,0,0,0,0,558,0,0,0
323099,0,0,0,0,559,0,0,0
323109,0,0,0,0,559,0,0,0
323119,1,0,0,0,559,0,0,0
323129,0,0,0,0,559,0,0,0
323139,0,0,0,0,559,0,0,0
323149,0,0,0,0,559,0,0,0
323159,0,0,0,0,559,0,0,0
323169,0,0,0,0,559,3,1,1
323179,0,0,0,0,559,0,0,0
323189,0,0,0,0,559,0,0,0
323200,0,0,0,0,559,0,0,0
323209,0,0,0,0,559,0,0,0
323219,0,0,0,0,559,0,0,0
323229,0,0,0,0,560,0,0,0
323239,0,0,0,0,560,0,0,0
323249,0,0,0,0,560,0,0,0
323259,0,0,0,0,560,0,0,0
323269,0,0,0,0,560,0,0,0
323279,0,0,0,0,560,0,0,0
323289,0,0,0,0,559,0,0,0
323299,0,0,0,0,560,0,0,0
323309,0,0,0,0,560,0,0,0
323319,0,0,0,0,560,0,0,0
323329,1,0,0,0,560,0,0,0
323339,1,0,0,0,560,0,0,0
323349,1,2,0,0,560,0,0,0
323359,2,0,0,0,560,0,0,0
323369,0,0,0,0,561,0,0,0
323379,0,0,0,0,561,0,0,0
323389,0,0,0,0,560,0,0,0
323399,0,0,0,0,561,0,0,0
323409,3,2,0,0,560,0,0,0
323419,0,0,0,0,561,0,0,0
323429,0,0,0,0,560,0,0,0
323439,0,0,0,0,560,0,0,0
323449,0,0,0,0,561,0,0,0
323459,0,0,0,0,560,0,2,1
323469,1,1,0,0,560,0,0,0
323479,0,0,0,0,561,0,0,0
323489,0,0,0,0,561,0,0,0
323500,0,0,0,0,561,0,0,0
323509,0,0,0,0,561,0,0,0
323519,0,0,0,0,561,0,0,0
323529,0,0,0,0,560,0,0,0
323539,1,1,0,0,561,0,0,0
323549,1,0,0,0,561,0,0,0
323559,0,0,0,0,561,0,0,0
323569,0,0,0,0,561,0,5,1
323579,2,0,0,0,561,0,0,0
323589,1,0,0,0,560,0,0,0
323599,0,0,0,0,561,0,0,0
323609,1,1,1,0,561,0,0,0
323619,0,0,0,0,561,0,0,0
323629,0,0,0,0,561,0,6,1
323639,0,0,0,0,561,0,0,0
323649,0,0,0,0,561,0,0,0
323659,0,0,0,0,560,0,0,0
323670,0,0,0,0,560,0,0,0
323679,1,1,4,0,560,0,0,0
323689,0,0,0,0,560,0,0,0
323699,0,0,0,0,560,0,0,0
323709,0,0,0,0,561,0,0,0
323719,0,0,0,0,561,0,0,0
323729,0,0,0,0,561,0,0,0
323739,0,0,0,0,560,0,0,0
323749,1,1,4,0,560,0,0,0
323759,0,0,0,0,561,0,0,0
323769,0,0,0,0,561,0,0,0
323779,0,0,0,0,560,0,0,0
323789,0,0,0,0,560,0,0,0
323799,0,0,0,0,560,0,0,0
323809,0,0,0,0,560,0,0,0
323819,1,0,1,0,560,0,0,0
323829,0,0,0,0,560,1,0,0
323840,0,0,1,0,560,0,0,0
323849,0,0,0,0,560,0,0,0
323859,0,6,1,0,560,0,0,0
323869,0,5,1,0,560,0,0,0
323879,0,5,0,0,560,0,0,0
323889,0,5,0,0,559,0,0,0
323899,0,0,0,0,560,0,0,0
323909,0,0,0,0,560,0,0,0
