Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
831729,0,0,0,0,22,0,0,0
831739,1,4,0,0,22,0,0,0
831749,0,0,0,0,22,0,0,0
831759,0,0,0,0,22,0,0,0
831769,0,0,0,0,21,0,0,0
831779,0,0,0,0,21,0,0,0
831789,0,0,0,0,21,0,0,0
831799,0,0,0,0,21,0,0,0
831809,1,1,0,0,23,0,0,0
831819,0,0,0,0,21,0,0,0
831830,0,0,0,0,21,0,0,0
831839,0,0,0,0,20,0,0,0
831849,0,0,0,0,20,0,0,0
831859,0,0,0,0,20,0,0,0
831869,0,0,0,0,20,0,0,0
831879,0,0,0,0,20,0,0,0
831889,0,0,0,0,20,0,0,0
831899,4,2,0,0,21,0,0,0
831909,0,0,0,0,21,0,0,0
831919,0,0,0,0,21,0,0,0
831929,0,0,0,0,21,0,3,1
831939,0,0,0,0,21,0,3,0
831949,0,0,0,0,21,0,0,0
831959,0,0,0,0,21,0,0,0
831969,0,0,0,0,22,0,0,0
831979,0,0,0,0,22,0,0,0
831989,0,0,0,0,21,0,0,0
832000,0,0,0,0,22,0,0,0
832009,0,0,0,0,22,0,0,0
832019,1,1,0,1,23,2,0,0
832029,0,0,0,0,21,0,0,0
832039,0,0,0,0,22,0,0,0
832049,0,0,0,0,21,0,0,0
832059,0,0,0,0,21,0,0,0
832069,0,0,0,0,21,0,0,0
832079,0,0,0,0,22,0,0,0
832089,0,1,2,0,22,0,0,0
832099,0,0,0,0,22,0,0,0
832109,0,0,0,0,21,0,0,0
832119,0,0,0,0,22,0,0,0
832129,0,0,0,0,21,0,0,0
832139,0,1,0,0,22,0,0,0
832149,0,0,0,0,22,0,0,0
832159,0,0,0,0,21,0,0,0
832169,0,0,0,0,21,0,0,0
832179,0,0,0,0,21,0,0,0
832189,0,0,0,0,22,0,0,1
832199,0,2,3,0,21,0,0,0
832209,0,2,3,0,21,0,0,0
832219,0,2,1,0,21,0,0,0
832229,0,0,0,0,21,0,0,0
832239,0,0,0,0,21,0,0,0
832249,0,0,0,0,21,0,0,0
832259,0,0,0,0,21,0,0,0
832269,0,0,0,0,21,0,0,0
832279,0,0,0,0,21,0,0,0
832289,0,0,0,0,21,0,0,0
832300,0,2,0,0,21,0,0,0
832309,0,0,0,0,21,0,0,0
832319,0,0,0,0,22,0,0,0
832329,0,0,0,0,21,0,0,0
832339,0,0,0,0,21,0,0,0
832349,0,1,0,0,21,0,0,0
832359,0,0,0,0,21,0,0,0
832369,1,1,1,0,23,0,0,0
832379,0,0,0,0,21,0,0,0
832389,0,0,0,0,21,0,0,0
832399,0,0,0,0,21,0,0,0
832409,0,0,0,0,21,0,0,0
832419,0,0,0,0,21,0,0,0
832429,0,0,0,0,21,0,0,0
832439,0,0,0,0,21,0,0,0
832449,0,0,0,0,21,0,0,0
832459,0,0,0,2,21,0,0,0
832470,0,0,0,2,21,0,0,0
832479,0,0,0,2,21,0,0,0
832489,0,0,0,0,21,0,0,0
832499,0,0,0,0,21,0,0,0
832509,0,0,0,0,21,0,0,0
832519,0,0,0,0,22,0,0,0
832529,0,0,0,0,21,0,0,0
832539,0,0,0,0,22,0,0,0
832549,0,0,0,0,22,0,0,0
832559,0,0,0,0,22,0,0,0
832569,0,0,0,0,21,0,0,0
832579,0,0,0,0,22,0,0,0
832589,0,0,0,0,22,0,0,0
832599,3,0,1,0,21,0,0,0
832609,0,0,0,0,22,0,0,0
832619,0,1,0,0,23,0,0,0
832629,0,0,0,0,22,0,0,0
832640,0,0,0,0,21,0,0,0
832649,0,0,0,0,22,0,0,0
832659,0,0,0,0,22,0,0,0
832669,0,0,0,0,22,0,0,0
832679,0,0,0,0,22,0,0,0
832689,0,0,0,0,22,0,0,0
832699,0,0,0,0,22,0,0,0
832709,0,0,0,0,22,0,0,0
832719,1,1,1,0,24,1,1,0
832729,1,1,0,1,24,1,1,0
832739,0,0,0,0,22,0,0,0
832749,0,0,0,0,22,0,0,0
832759,0,0,0,0,22,0,0,0
832769,0,0,0,0,22,0,0,0
832779,0,0,0,0,22,0,0,0
832789,0,0,0,0,22,0,0,0
832799,0,0,0,0,22,0,0,0
832809,0,0,0,0,22,0,0,0
832819,0,0,0,0,22,0,0,0
832829,0,0,0,0,22,0,0,0
832839,0,0,0,0,22,0,0,0
832849,0,0,0,0,22,0,0,0
832859,0,0,0,0,22,0,0,0
832869,0,0,0,0,22,0,0,0
832879,0,0,0,0,22,0,0,0
832889,0,0,0,0,22,0,0,0
832899,0,0,0,0,22,0,0,0
832909,0,0,0,0,22,0,0,0
832919,0,0,0,0,22,0,0,0
832929,0,0,0,0,22,0,0,0
832940,0,0,0,0,22,0,0,0
832949,0,0,0,0,22,0,0,0
832959,0,0,0,0,21,0,0,0
832969,0,0,0,0,22,0,0,0
832979,0,0,0,0,22,0,0,0
832989,0,0,0,0,22,0,0,0
832999,0,0,0,0,22,0,0,0
833009,0,0,0,0,22,0,0,0
833019,1,2,0,1,23,0,0,0
833029,0,0,0,0,22,0,0,0
833039,0,0,0,0,22,0,0,0
833049,0,0,0,0,22,0,0,0
833059,0,0,0,0,21,0,0,0
833069,0,0,0,0,22,0,0,0
833079,0,0,0,0,22,0,0,0
833089,0,0,0,0,22,0,0,0
833099,0,0,0,0,22,0,0,0
833110,0,0,0,0,22,0,0,0
833119,0,0,0,0,22,0,0,0
833129,0,0,0,0,22,0,0,0
833139,0,0,0,0,22,0,0,0
833149,0,0,0,0,22,0,0,0
833159,0,0,0,0,22,0,0,0
833169,0,0,0,0,22,0,0,0
833179,0,0,0,0,22,0,0,0
833189,0,0,0,0,21,0,0,0
833199,0,0,0,0,22,0,0,0
833209,0,0,0,0,22,0,0,0
833219,0,0,0,0,21,0,0,0
833229,1,3,0,0,22,1,0,0
833239,0,0,0,0,21,0,0,0
833249,0,0,0,0,22,0,0,0
833259,0,0,0,0,22,0,0,0
833269,0,0,0,0,22,0,0,0
833280,0,0,0,0,22,0,0,0
833289,1,1,0,0,23,1,0,0
833299,1,1,0,0,23,2,0,0
833309,1,1,0,0,23,0,0,0
833319,1,1,0,0,22,0,0,0
833329,1,1,0,0,23,0,0,0
833339,0,0,0,0,22,0,0,0
833349,0,0,0,0,22,0,0,0
833359,0,0,0,0,22,0,0,0
833369,0,0,0,0,22,0,0,0
833379,0,0,0,0,22,0,0,0
833389,0,0,0,0,22,0,0,0
833399,0,0,0,0,22,0,0,0
833409,0,0,0,0,22,0,0,0
833419,0,0,0,0,22,0,0,0
833429,0,0,0,0,22,0,0,0
833439,0,0,0,0,22,0,0,0
833449,0,0,0,0,21,0,0,0
833459,0,0,0,0,22,0,0,0
833469,0,0,0,0,22,0,0,0
833479,0,0,0,0,22,0,0,0
833489,0,0,0,0,22,0,0,0
833499,0,0,0,0,22,0,0,0
833509,0,0,0,0,22,0,0,0
833519,0,0,0,0,22,0,0,0
833529,0,0,0,0,22,0,0,0
833539,0,0,0,0,22,0,0,0
833549,0,0,0,0,22,0,0,0
833559,1,1,4,0,25,0,0,0
833569,0,0,0,0,22,0,0,0
833580,0,0,0,0,22,0,0,0
833589,0,0,0,0,22,0,0,0
833599,0,0,0,0,22,0,0,0
833609,0,0,0,0,22,0,0,0
833619,0,0,0,0,22,0,0,0
833629,0,0,0,0,22,0,0,0
833639,0,0,0,0,22,0,0,0
833649,0,0,0,0,22,0,0,0
833659,0,0,0,0,22,0,0,0
833669,0,0,0,0,22,0,0,0
833679,0,0,0,0,22,0,0,0
833689,0,0,0,0,22,0,0,0
833699,0,0,0,0,22,0,0,0
833709,0,0,0,0,22,0,0,0
833719,0,0,0,0,22,0,0,0
833729,0,0,0,0,22,0,0,0
833739,0,0,0,0,22,0,0,0
833750,0,0,0,0,22,0,0,0
833759,0,0,0,0,22,0,0,0
833769,0,0,0,0,22,0,0,0
833779,0,0,0,0,22,0,0,0
833789,0,0,0,0,22,0,0,0
833799,0,0,0,0,22,0,0,0
833809,0,0,0,0,22,0,0,0
833819,0,0,0,0,22,0,0,0
833829,0,0,0,0,22,0,0,0
833839,0,0,0,0,22,0,0,0
833849,1,1,0,2,19,1,2,0
833859,1,1,1,2,20,1,4,0
833869,1,1,1,2,20,1,2,0
833879,1,1,1,3,20,2,3,0
833889,0,0,0,0,23,0,0,0
833899,0,0,0,0,23,0,0,0
833909,2,1,1,0,23,0,1,0
833920,0,0,0,0,22,0,0,0
