Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9
329769,556,0,0,0,0,0,0,0
329779,556,0,0,0,0,0,0,0
329789,556,0,0,0,0,0,0,0
329799,556,0,0,0,0,0,0,0
329809,556,0,0,0,0,0,0,0
329819,556,0,0,0,0,0,0,0
329829,556,0,0,0,0,0,0,0
329839,556,0,0,0,0,0,0,0
329849,559,1,1,1,0,3,0,0
329859,556,0,0,0,0,0,0,0
329869,556,0,0,0,0,0,0,0
329879,556,0,0,0,0,0,0,0
329889,557,0,0,0,0,0,0,0
329900,556,0,0,0,0,0,0,0
329909,557,0,0,0,0,0,0,0
329919,556,0,0,0,0,0,0,0
329929,556,1,2,0,0,0,0,0
329939,556,1,2,0,0,0,0,0
329949,556,1,0,0,0,0,0,0
329959,556,1,1,0,0,0,0,0
329969,556,1,2,0,0,0,0,0
329979,556,0,0,0,0,0,0,0
329989,556,0,0,0,0,0,0,0
329999,557,0,0,0,0,0,0,1
330009,557,0,0,0,0,0,0,0
330019,557,0,0,0,0,0,0,0
330029,557,0,0,0,0,0,0,0
330039,557,0,0,0,0,0,0,0
330049,557,0,0,0,0,0,0,1
330059,557,0,0,0,0,0,0,0
330070,557,0,0,0,0,0,0,0
330079,557,0,0,0,0,0,0,0
330089,557,0,0,0,0,0,0,0
330099,557,0,0,0,0,0,0,0
330109,557,0,0,0,0,0,0,0
330119,557,0,0,0,0,0,0,0
330129,557,0,0,0,0,0,0,0
330139,557,0,0,0,0,0,0,0
330149,556,0,1,2,0,0,0,0
330159,557,0,0,0,0,0,0,0
330169,557,0,0,0,0,0,0,0
330179,556,0,0,0,2,0,0,0
330189,557,0,0,0,0,0,0,0
330199,557,0,0,0,0,0,0,0
330209,557,0,0,0,0,0,0,0
330219,557,0,0,0,0,0,0,0
330229,556,0,0,0,0,0,0,0
330240,557,0,0,0,0,0,0,0
330249,557,0,0,0,0,0,0,0
330259,557,0,0,0,0,0,0,0
330269,557,0,0,0,0,0,0,0
330279,557,0,0,0,0,0,0,0
330289,557,0,0,0,0,0,0,0
330299,557,0,0,0,0,0,0,0
330309,557,0,0,0,0,0,0,0
330319,557,0,0,0,0,0,0,0
330329,557,0,0,0,0,0,0,0
330339,557,0,0,0,0,0,0,0
330349,557,0,0,0,0,0,0,0
330359,561,0,1,1,0,0,0,0
330369,557,0,0,0,0,0,0,0
330379,561,0,1,1,1,0,1,0
330389,557,0,0,0,0,0,0,0
330399,557,0,0,0,0,0,0,0
330409,557,0,0,0,0,0,0,0
330419,558,0,0,0,0,0,0,0
330429,557,0,0,0,0,0,0,0
330439,558,0,0,0,0,0,0,0
330449,561,1,1,0,0,1,1,0
330459,557,0,0,0,0,0,0,0
330469,561,0,0,0,0,0,0,0
330479,561,0,0,0,0,0,0,0
330489,561,0,0,0,1,0,0,0
330499,557,0,0,0,0,0,0,0
330509,557,0,0,0,0,0,0,0
330519,560,0,1,1,1,0,0,4
330529,557,0,0,0,0,0,0,0
330540,557,0,0,0,0,0,0,0
330549,557,0,0,0,0,0,0,0
330559,557,0,0,0,0,0,0,0
330569,558,0,0,0,0,0,0,0
330579,558,0,0,0,0,0,0,0
330589,561,1,0,0,0,1,0,3
330599,557,0,0,0,0,0,0,0
330609,557,0,0,0,0,0,0,0
330619,558,0,0,0,0,0,0,0
330629,558,0,0,0,0,0,0,0
330639,558,0,0,0,0,0,0,0
330649,558,0,0,0,0,0,0,0
330659,561,1,1,0,0,0,0,4
330669,561,1,1,0,0,0,0,3
330679,561,4,0,1,3,0,0,0
330689,557,0,0,0,0,0,0,0
330699,558,0,0,0,0,0,0,0
330710,558,0,0,0,0,0,0,0
330719,558,0,0,0,0,0,0,0
330729,562,1,0,1,1,0,0,1
330739,558,0,0,0,0,0,0,0
330749,558,0,0,0,0,0,0,0
330759,558,0,0,0,0,0,0,0
330769,557,0,0,0,0,0,0,0
330779,557,0,0,0,0,0,0,0
330789,557,0,0,0,0,0,0,0
330799,561,0,1,1,0,0,0,1
330809,557,0,0,0,0,0,0,0
330819,558,0,0,0,0,0,0,0
330829,558,0,0,0,0,0,0,0
330839,558,0,0,0,0,0,0,0
330849,558,0,0,0,0,0,0,0
330859,558,0,0,0,0,0,0,0
330869,562,1,0,0,1,0,0,0
330880,558,0,0,0,0,0,0,0
330889,558,0,0,0,0,0,0,0
330899,558,0,0,0,0,0,0,0
330909,560,0,0,0,0,0,0,0
330919,559,0,0,0,0,0,0,0
330929,557,0,0,0,0,0,0,0
330939,561,1,1,0,0,0,1,1
330949,558,0,0,0,0,0,0,0
330959,558,0,0,0,0,0,0,0
330969,558,0,0,0,0,0,0,0
330979,558,0,0,0,0,0,0,0
330989,558,0,0,0,0,0,0,0
330999,558,0,0,0,0,0,0,0
331009,563,1,4,0,0,0,0,0
331019,562,1,4,0,1,1,0,0
331029,562,1,4,0,1,0,0,0
331039,557,0,0,0,0,0,0,0
331049,558,0,0,0,0,0,0,0
331059,562,1,4,0,1,1,0,0
331069,557,0,0,0,0,0,0,0
331079,558,0,0,0,0,0,0,0
331089,558,0,0,0,0,0,0,0
331099,558,0,0,0,0,0,0,0
331109,562,1,4,0,1,0,0,0
331119,558,0,0,0,0,0,0,0
331129,558,0,0,0,0,0,0,0
331139,558,0,0,0,0,0,0,0
331149,558,0,0,0,0,0,0,0
331159,558,0,0,0,0,0,0,0
331169,558,0,0,0,0,0,0,0
331180,558,0,0,0,0,0,0,0
331189,558,0,0,0,0,0,0,0
331199,558,0,0,0,0,0,0,0
331209,558,0,0,0,0,0,0,0
331219,558,0,0,0,0,0,0,0
331229,558,0,0,0,0,0,0,0
331239,558,0,0,0,0,0,0,0
331249,558,0,0,0,0,0,0,0
331259,558,0,0,0,0,0,0,0
331269,558,0,0,0,0,0,0,0
331279,558,0,0,0,0,0,0,0
331289,563,1,1,0,0,0,2,0
331299,562,1,0,0,0,0,2,0
331309,562,1,1,0,0,0,0,0
331319,562,1,1,0,0,1,2,0
331329,558,0,0,0,0,0,0,0
331339,558,0,0,0,0,0,0,0
331350,558,0,0,0,0,0,0,0
331359,558,0,0,0,0,0,0,0
331369,558,0,0,0,0,0,0,0
331379,558,0,0,0,0,0,0,0
331389,558,0,0,0,0,0,0,0
331399,558,0,0,0,0,0,0,0
331409,558,0,0,0,0,0,0,0
331419,558,0,0,0,0,0,0,0
331429,558,0,0,0,0,0,0,0
331439,558,0,0,0,0,0,0,0
331449,558,0,0,0,0,0,0,0
331459,558,0,0,0,0,0,0,0
331469,559,0,0,0,0,0,0,0
331479,558,0,0,0,0,0,0,0
331489,558,0,0,0,0,0,0,0
331499,558,0,0,0,0,0,0,0
331509,558,0,0,0,0,0,0,0
331520,558,0,0,0,0,0,0,0
331529,558,0,0,0,0,0,0,0
331539,558,0,0,0,0,0,0,0
331549,564,1,1,3,0,0,0,2
331559,558,0,0,0,0,0,0,0
331569,558,0,0,0,0,0,0,0
331579,558,0,0,0,0,0,0,0
331589,557,0,0,0,0,0,0,0
